date,px_3m,px_cash,curve_cash_minus_3m,curve_z120,trend_signal,hook_signal,ret_1d,position_trend,position_hook,log_mom_20d,log_mom_60d,log_mom_120d
2011-08-11,8820,-21.5,-8841.5,1.5655989791474783,-0.0,0.0,-0.005076142131979711,-0.0,0.0,-0.09200643944650302,-0.024084054025491863,-0.06793411013870944
2011-08-12,8876,-19.75,-8895.75,1.3784916864762562,-0.0,-1.0,0.006349206349206327,-0.0,-1.0,-0.08132451485047804,-0.014428973557571879,-0.08619423384549806
2011-08-15,8844,-19.75,-8863.75,1.4489273396423665,-0.0,0.0,-0.003605227579990933,-0.0,0.0,-0.09176787442798434,-0.0019203620699654522,-0.10722444909588895
2011-08-16,8780,-21.25,-8801.25,1.6085654008153307,-0.0,0.0,-0.007236544549977353,-0.0,0.0,-0.10786307639970068,-0.01301291347077317,-0.12207651364975608
2011-08-17,8896,-21.5,-8917.5,1.2443162096792224,-0.0,-1.0,0.013211845102505615,-0.0,-1.0,-0.09565756877106668,-0.01384259656630577,-0.0998371966508486
2011-08-18,8830,-19.5,-8849.5,1.4261954839180842,-0.0,0.0,-0.0074190647482014205,-0.0,0.0,-0.08683204796285865,-0.02018005700437791,-0.11538933372602797
2011-08-19,8806,-20.5,-8826.5,1.4770268964764615,-0.0,0.0,-0.0027180067950169917,-0.0,0.0,-0.09864942518777144,-0.03842985559967907,-0.1251497829898105
2011-08-22,8831,-20.25,-8851.25,1.3818886297392987,-0.0,0.0,0.0028389734272087352,-0.0,0.0,-0.08806770183225941,-0.03559490444657595,-0.10960920563510616
2011-08-23,8876,-19.25,-8895.25,1.228131908190331,-0.0,0.0,0.0050956856528139305,-0.0,0.0,-0.09954145457796214,-0.03997440693806621,-0.06065113049140033
2011-08-24,8855,-15.5,-8870.5,1.2798559282721875,-0.0,0.0,-0.0023659305993690705,-0.0,0.0,-0.09741258295803115,-0.03604493339760218,-0.08379710702335001
2011-08-25,8925,-13.5,-8938.5,1.0639653261161077,-0.0,0.0,0.007905138339920903,-0.0,0.0,-0.09046013838898856,-0.013908430046132,-0.03143352260151272
2011-08-26,9119,-13.25,-9132.25,0.4874974055973245,-0.0,0.0,0.021736694677871204,-0.0,0.0,-0.06690713605822729,0.009254224907336753,0.005057178764036662
2011-08-29,9119,-13.25,-9132.25,0.48406677839120626,1.0,0.0,0.0,1.0,0.0,-0.07680669131413649,0.00032903756809065114,-0.012640464699674813
2011-08-30,9138,-14.5,-9152.5,0.42861227341963654,1.0,0.0,0.0020835617940564433,1.0,0.0,-0.053998103216612664,0.0028493169961986507,0.016217466138443874
2011-08-31,9219,-17.5,-9236.5,0.1745762620437353,1.0,0.0,0.008864084044648779,1.0,0.0,-0.03788896325025243,0.0261553371276446,-0.014644387909595642
2011-09-01,9131,-18.25,-9149.25,0.4277881055520319,1.0,0.0,-0.009545503850743042,1.0,0.0,-0.03708706866233596,0.018458661695522426,-0.034868484476217765
2011-09-02,9073,-19.25,-9092.25,0.5877727561104241,1.0,0.0,-0.006351987734092623,1.0,0.0,-0.014117881545784932,0.006302193450016653,-0.04861695082527278
2011-09-05,8962,-20.0,-8982.0,0.9027006781656146,1.0,0.0,-0.01223410117932322,1.0,0.0,-0.011978847763093981,0.0073916788557248135,-0.06092650464881343
2011-09-06,8945,-20.0,-8965.0,0.9386475600256304,1.0,0.0,-0.0018968980138361902,1.0,0.0,0.008532666566367088,-0.007906059776792743,-0.05597766610310443
2011-09-07,8991,-18.5,-9009.5,0.7920868283215466,-1.0,0.0,0.005142537730575825,-1.0,0.0,0.014113137476464723,-0.01818532508768441,-0.07641713961833775
2011-09-08,9062,-18.75,-9080.75,0.5664031487858009,-1.0,0.0,0.007896785674563533,-1.0,0.0,0.027067976226246456,0.00464551217041415,-0.06916941736727057
2011-09-09,8922,-21.25,-8943.25,0.9650473145115814,1.0,0.0,-0.015449128227764342,1.0,0.0,0.005169131635725473,-0.021401271424553305,-0.08669375949184072
2011-09-12,8670,-22.25,-8692.25,1.6883627387519002,-1.0,0.0,-0.02824478816408882,-1.0,0.0,-0.019870472202749342,-0.03200818021717359,-0.09928674427425926
2011-09-13,8795,-25.0,-8820.0,1.2818593853140499,-0.0,-1.0,0.014417531718569743,-0.0,-1.0,0.0017069705424961159,-0.030788885937523727,-0.07246608247422089
2011-09-14,8731,-26.75,-8757.75,1.4402166689707794,-0.0,0.0,-0.007276861853325767,-0.0,0.0,-0.01872182667955597,-0.031455160791575926,-0.08808932822371184
2011-09-15,8726,-24.75,-8750.75,1.433484613815541,-0.0,0.0,-0.0005726720879624114,-0.0,0.0,-0.011847939914450838,-0.028581442837253748,-0.07525331645485318
2011-09-16,8812,-24.75,-8836.75,1.1609474661765613,-0.0,0.0,0.009855603942241498,-0.0,0.0,0.0006811216065345887,-0.02720266239528006,-0.059475795229670635
2011-09-19,8436,-25.0,-8461.0,2.1964892627807933,-0.0,0.0,-0.04266908760780752,-0.0,0.0,-0.04575999587013705,-0.06482741965842007,-0.11244771754088112
2011-09-20,8421,-25.25,-8446.25,2.1741100984563584,-0.0,-1.0,-0.0017780938833570348,-0.0,-1.0,-0.05262241902249237,-0.06871574802667715,-0.09627051998959549
2011-09-21,8254,-24.25,-8278.25,2.5533449374704245,-0.0,-1.0,-0.01983137394608714,-0.0,-1.0,-0.07028433990440677,-0.10796192672589432,-0.14112004461000238
2011-09-22,7806,-20.75,-7826.75,3.574571055498055,-0.0,-1.0,-0.054276714320329544,-0.0,-1.0,-0.13396365890727957,-0.17673333529512858,-0.2190871672252881
2011-09-23,7261,-17.0,-7278.0,4.5598349342281566,-0.0,-1.0,-0.06981808864975658,-0.0,-1.0,-0.2278425885534188,-0.2598928095598659,-0.30505541247543233
2011-09-26,7240,-15.25,-7255.25,4.246143392004335,-0.0,-1.0,-0.00289216361382727,-0.0,-1.0,-0.23073894255390354,-0.2648049724228886,-0.30418873127008667
2011-09-27,7540,-15.5,-7555.5,3.379851747721572,-0.0,-1.0,0.04143646408839774,-0.0,-1.0,-0.19221936112121502,-0.2220819800892511,-0.2508722438828101
2011-09-28,7450,-20.25,-7470.25,3.3689673134530445,-0.0,-1.0,-0.011936339522546469,-0.0,-1.0,-0.21305253942498908,-0.23885835067231873,-0.2584329537969483
2011-09-29,6996,-19.75,-7015.75,3.971417899264475,-0.0,-1.0,-0.06093959731543619,-0.0,-1.0,-0.26633666047784743,-0.3117260205358807,-0.2902516670134117
2011-09-30,7160,-20.5,-7180.5,3.440633458681906,-0.0,-1.0,0.02344196683819333,-0.0,-1.0,-0.23679298921493766,-0.3075257767879549,-0.2755981822625156
2011-10-03,6820,-21.5,-6841.5,3.7735775886801313,-0.0,-1.0,-0.04748603351955305,-0.0,-1.0,-0.27313394450858053,-0.3398181201273985,-0.31829376097928613
2011-10-04,6812,-20.75,-6832.75,3.5503183001055474,-0.0,-1.0,-0.001173020527859281,-0.0,-1.0,-0.2724089541602406,-0.33470908600283206,-0.3124033284885339
2011-10-05,6881,-19.25,-6900.25,3.257478844410283,-0.0,-1.0,0.010129183793305963,-0.0,-1.0,-0.26746008678229305,-0.34191755376069466,-0.3198927607481473
2011-10-06,7121,-16.75,-7137.75,2.7754490750024576,-0.0,-1.0,0.03487865135881418,-0.0,-1.0,-0.24104168124495876,-0.3059801444652153,-0.30349515664679244
2011-10-07,7278,-19.5,-7297.5,2.4523606111150458,-0.0,-1.0,0.022047465243645537,-0.0,-1.0,-0.20366403751610496,-0.27981942073085747,-0.2816872224568121
2011-10-10,7346,-19.25,-7365.25,2.2830823531556614,-0.0,-1.0,0.009343226161033336,-0.0,-1.0,-0.16571284339497497,-0.2773511900257086,-0.27238737424930454
2011-10-11,7240,-18.75,-7258.75,2.360922326544695,-0.0,-1.0,-0.01442962156275529,-0.0,-1.0,-0.19456217179189655,-0.300718277649101,-0.28692211524915506
2011-10-12,7438,-17.25,-7455.25,2.0302919265491406,-0.0,-1.0,0.02734806629834252,-0.0,-1.0,-0.16027791532579228,-0.27465731077641503,-0.2599413261439018
2011-10-13,7348,-16.75,-7364.75,2.0969986275741035,-0.0,-1.0,-0.012100026888948623,-0.0,-1.0,-0.17187890734853858,-0.2705588952258481,-0.2452171258672923
2011-10-14,7520,-12.5,-7532.5,1.8231505596290025,-0.0,-1.0,0.023407729994556314,-0.0,-1.0,-0.1585482909783482,-0.25651659455958514,-0.22207915525842303
2011-10-17,7570,-14.0,-7584.0,1.7148073352289597,-0.0,-1.0,0.0066489361702126715,-0.0,-1.0,-0.10831519516717072,-0.2421428928695672,-0.2154522257708142
2011-10-18,7294,-14.0,-7308.0,2.029869584754454,-0.0,-1.0,-0.036459709379128125,-0.0,-1.0,-0.14367649366136667,-0.29584036726182106,-0.2525932008336831
2011-10-19,7328,-13.25,-7341.25,1.9363672676214665,-0.0,-1.0,0.004661365505895354,-0.0,-1.0,-0.11899530395856092,-0.28669222682099893,-0.24794266584834238
2011-10-20,6930,-13.5,-6943.5,2.3749939472276873,-0.0,-1.0,-0.054312227074235775,-0.0,-1.0,-0.1190328555566114,-0.3434566528528796,-0.2411620568168881
2011-10-21,7085,-8.5,-7093.5,2.1244364984049886,-0.0,-1.0,0.022366522366522368,-0.0,-1.0,-0.02453768725546598,-0.319287411867112,-0.21381292960137854
2011-10-24,7381,-5.5,-7386.5,1.721147211937321,-0.0,-1.0,0.04177840508115738,-0.0,-1.0,0.019287924390290322,-0.2882577094777498,-0.19050726410049243
2011-10-25,7602,-8.5,-7610.5,1.4193618101043484,-0.0,-1.0,0.029941742311339947,-0.0,-1.0,0.008189188547192389,-0.23802827579063535,-0.1649167364900392
2011-10-26,7735,-5.0,-7740.0,1.2423212849633216,-0.0,0.0,0.017495395948434522,-0.0,0.0,0.03754145163356138,-0.21340005104168028,-0.1261512853269
2011-10-27,8040,-2.5,-8042.5,0.8675690686213566,-0.0,0.0,0.039431157078215984,-0.0,0.0,0.1390905260345194,-0.16433320310566402,-0.06126825426602616
2011-10-28,8000,-5.5,-8005.5,0.9003154520514791,-1.0,0.0,-0.00497512437810943,-1.0,0.0,0.11093156070728162,-0.13997931005344091,-0.10436001532424276
2011-10-31,7922,-8.5,-7930.5,0.9783191886117324,-1.0,0.0,-0.009750000000000036,-1.0,0.0,0.1497842273443542,-0.13532856492732037,-0.09872405167451259
2011-11-01,7651,-15.5,-7666.5,1.2741852029364864,-1.0,0.0,-0.03420853319868722,-1.0,0.0,0.11615059544927286,-0.14772569214460043,-0.1490778050266523
2011-11-02,7926,-15.0,-7941.0,0.9336501922855942,-0.0,0.0,0.035943013985100025,-0.0,0.0,0.14138450454790047,-0.11196244475792792,-0.1193798759335057
2011-11-03,7865,-13.25,-7878.25,0.9930156879561258,-1.0,0.0,-0.007696189755235894,-1.0,0.0,0.09937437151025347,-0.11459933350845881,-0.13868338753395063
2011-11-04,7945,-17.75,-7962.75,0.8800737178887501,-1.0,0.0,0.010171646535282797,-1.0,0.0,0.08768670079871124,-0.11080820508166819,-0.1252371786392401
2011-11-07,7805,-18.5,-7823.5,1.0296338231981876,-1.0,0.0,-0.017621145374449365,-1.0,0.0,0.06060860656991982,-0.12497470902780453,-0.12689507109777
2011-11-08,7836,-17.5,-7853.5,0.98027536895558,-0.0,0.0,0.003971812940422703,-0.0,0.0,0.07910729368466932,-0.11374790756473092,-0.1267608210355042
2011-11-09,7695,-17.0,-7712.0,1.1277861387454706,-1.0,0.0,-0.01799387442572742,-1.0,0.0,0.03396877178796416,-0.145030970217384,-0.1588735667836897
2011-11-10,7471,-18.0,-7489.0,1.362906497740835,-0.0,0.0,-0.029109811565951937,-0.0,0.0,0.016600691640785013,-0.16712615562220445,-0.1873062126265824
2011-11-11,7480,-18.5,-7498.5,1.3277061031816142,-0.0,0.0,0.00120465801097569,-0.0,0.0,-0.005333345975362617,-0.16320051534717625,-0.20163037094685532
2011-11-14,7742,-21.0,-7763.0,1.0072130787538371,-0.0,0.0,0.035026737967914334,-0.0,0.0,0.02246698470609895,-0.13160820633120876,-0.1672031107777848
2011-11-15,7685,-22.25,-7707.25,1.0535991565260794,-0.0,0.0,-0.00736243864634456,-0.0,0.0,0.052218284604070714,-0.1440806280797883,-0.18405503501785447
2011-11-16,7620,-20.75,-7640.75,1.1109857977457542,-0.0,0.0,-0.008458035133376729,-0.0,0.0,0.03907374232672573,-0.15020590153624203,-0.18625083493384414
2011-11-17,7526,-22.25,-7548.25,1.1960390168426638,-0.0,0.0,-0.012335958005249337,-0.0,0.0,0.08250387896943372,-0.17049263549445728,-0.1844010655405892
2011-11-18,7610,-24.25,-7634.25,1.0809352951602866,-0.0,0.0,0.011161307467446147,-0.0,0.0,0.07148329873095066,-0.18089697707793403,-0.1716427521705973
2011-11-21,7336,-27.0,-7363.0,1.362051907485839,-0.0,0.0,-0.036005256241787076,-0.0,0.0,-0.006115395833751594,-0.21756641399736476,-0.21723737642927413
2011-11-22,7422,-27.0,-7449.0,1.2436195300020283,-0.0,0.0,0.011723009814612828,-0.0,0.0,-0.023962807928651155,-0.20799298050267387,-0.20514366350647512
2011-11-23,7195,-27.0,-7222.0,1.4685179327419853,-0.0,0.0,-0.030584748046348698,-0.0,0.0,-0.07236914368569827,-0.2478802314771262,-0.22172489434948153
2011-11-24,7296,-25.25,-7321.25,1.3343853531062775,-0.0,0.0,0.014037526059763827,-0.0,0.0,-0.09710283041884468,-0.2243489648621728,-0.20589030316665027
2011-11-25,7230,-24.0,-7254.0,1.382531307931037,-0.0,0.0,-0.009046052631578982,-0.0,0.0,-0.10120250550916254,-0.2270639340168185,-0.22076174056680187
2011-11-28,7401,-24.0,-7425.0,1.176075001655622,-0.0,0.0,0.023651452282157592,-0.0,0.0,-0.06802857298439552,-0.19137829014862198,-0.18398661129289723
2011-11-29,7471,-25.5,-7496.5,1.0805492045484641,-0.0,0.0,0.009458181326847726,-0.0,0.0,-0.023807499256050677,-0.18006585796701835,-0.187971917743811
2011-11-30,7430,-25.5,-7455.5,1.1062441915084167,-0.0,0.0,-0.005487886494445204,-0.0,0.0,-0.06462263603857545,-0.19069821827296812,-0.2088835433606524
2011-12-01,7826,-25.15,-7851.15,0.6679911852192697,-0.0,0.0,0.05329744279946169,-0.0,0.0,-0.004971012722020386,-0.14663832245672567,-0.14199281028631153
2011-12-02,7920,-27.25,-7947.25,0.5540932888813661,-1.0,0.0,0.012011244569384072,-1.0,0.0,-0.0031515941623448084,-0.11912893087973848,-0.1405302023042919
2011-12-05,7875,-25.5,-7900.5,0.5949220088895979,-1.0,0.0,-0.005681818181818232,-1.0,0.0,0.008928630744301398,-0.09617560608075368,-0.1281837862979274
2011-12-06,7795,-25.75,-7820.75,0.669800106844443,-1.0,0.0,-0.010158730158730145,-1.0,0.0,-0.0052459975725544575,-0.12070087567978169,-0.15148976161730543
2011-12-07,7836,-27.0,-7863.0,0.6138029816801795,-1.0,0.0,0.005259781911481687,-1.0,0.0,0.018157732791451803,-0.10815141074637624,-0.13960657153795225
2011-12-08,7825,-24.5,-7849.5,0.6181121937311184,-1.0,0.0,-0.0014037774374681122,-1.0,0.0,0.046294877432552714,-0.10898333827520101,-0.13756478111245463
2011-12-09,7826,-22.5,-7848.5,0.6085375616024941,-1.0,0.0,0.00012779552715658227,-1.0,0.0,0.04521873180183475,-0.11866290515187598,-0.14586556754715602
2011-12-12,7644,-24.25,-7668.25,0.7905652494404236,-1.0,0.0,-0.023255813953488413,-1.0,0.0,-0.012739025777429714,-0.0985872362385015,-0.16341465589692158
2011-12-13,7619,-23.25,-7642.25,0.8055063472415457,-1.0,0.0,-0.0032705389848246558,-1.0,0.0,-0.00862524949968663,-0.10008345855698253,-0.16879920658365966
2011-12-14,7372,-23.5,-7395.5,1.0539815932194694,-1.0,0.0,-0.032418952618453845,-1.0,0.0,-0.033087329890978026,-0.1130088915228132,-0.2209708182487075
2011-12-15,7290,-19.0,-7309.0,1.1280236454932118,-0.0,0.0,-0.011123168746608791,-0.0,0.0,-0.03186014615067878,-0.06838912273785643,-0.24512245803298496
2011-12-16,7360,-16.25,-7376.25,1.0383455795781011,-0.0,0.0,0.009602194787379892,-0.0,0.0,-0.03340323913280959,0.013542372342675236,-0.24635043721719077
2011-12-19,7302,-16.75,-7318.75,1.0823855648859482,0.0,0.0,-0.007880434782608692,0.0,0.0,-0.004645451720718656,0.008527076835820218,-0.2562778955870685
2011-12-20,7302,-16.0,-7318.0,1.0655537712832377,0.0,0.0,0.0,0.0,0.0,-0.016300279404960736,-0.032073898786419544,-0.2541558788756706
2011-12-21,7427,-14.5,-7441.5,0.9168026049022329,-0.0,0.0,0.017118597644480982,-0.0,0.0,0.03173566834782823,-0.003092023704308793,-0.24195037437662756
2011-12-22,7520,-8.5,-7528.5,0.8084826991624422,-1.0,0.0,0.012521879628383026,-1.0,0.0,0.030239885189718176,0.0722275808053929,-0.2394984397304879
2011-12-23,7615,-10.0,-7625.0,0.6902826904711145,1.0,0.0,0.012632978723404298,1.0,0.0,0.05188095017645185,0.06161000537457079,-0.24591577141338403
2011-12-26,7615,-10.0,-7625.0,0.6772048034390784,1.0,0.0,0.0,1.0,0.0,0.028504860131795692,0.11026051449175431,-0.22955760563564406
2011-12-27,7615,-10.0,-7625.0,0.664188019520019,1.0,0.0,0.0,1.0,0.0,0.019091127353460947,0.11143422354668324,-0.22327486245614875
2011-12-28,7615,-18.25,-7633.25,0.642119150899469,1.0,0.0,0.0,1.0,0.0,0.024594127617457256,0.10135599612678238,-0.24056155763391224
2011-12-29,7615,-11.25,-7626.25,0.637171336693848,1.0,0.0,0.0,1.0,0.0,-0.0273315374410956,0.06707182134713739,-0.23890832311807775
2011-12-30,7570,-10.0,-7580.0,0.6769267384429335,1.0,0.0,-0.005909389363099149,1.0,0.0,-0.045198138376977115,0.03933696825938941,-0.24048245247146813
2012-01-02,7570,-10.0,-7580.0,0.6642006197394046,1.0,0.0,0.0,1.0,0.0,-0.039500117262339346,0.030037120051881933,-0.24731406997382682
2012-01-03,7680,-12.25,-7692.25,0.5207000507717675,1.0,0.0,0.014531043593130732,1.0,0.0,-0.014862955350159055,0.05899834076195576,-0.24171993688714513
2012-01-04,7666,-12.25,-7678.25,0.5244452730688699,1.0,0.0,-0.001822916666666674,1.0,0.0,-0.02193353312393095,0.030192971455485055,-0.24446433932092987
2012-01-05,7486,-12.0,-7498.0,0.7281661650711263,1.0,0.0,-0.023480302635011774,1.0,0.0,-0.04428912694397969,0.01860644212935803,-0.25195245309649006
2012-01-06,7540,-10.75,-7550.75,0.6518469804640573,1.0,0.0,0.007213465134918495,1.0,0.0,-0.03722934176835604,0.0026560440581162104,-0.2538605505014689
2012-01-09,7508,-8.0,-7516.0,0.6824635502168424,1.0,0.0,-0.004244031830238693,1.0,0.0,-0.017951907653764188,-0.008223948725095066,-0.25036684159466216
2012-01-10,7652,-7.0,-7659.0,0.49060597861155936,-1.0,0.0,0.01917954182205639,-1.0,0.0,0.004321924087133912,0.047914959191518024,-0.2479254080703031
2012-01-11,7700,-13.0,-7713.0,0.4079436979045391,1.0,0.0,0.006272869837950834,1.0,0.0,0.04353128905206132,0.049517701487808964,-0.23717452533318983
2012-01-12,7961,-9.5,-7970.5,0.053602817522214276,1.0,0.0,0.03389610389610387,1.0,0.0,0.08805107408587443,0.13869480690462918,-0.2047618459482502
2012-01-13,7980,-9.0,-7989.0,0.009350838734681156,1.0,0.0,0.0023866348448686736,1.0,0.0,0.08087847872093262,0.1189585383190737,-0.2003288735480384
2012-01-16,8026,-12.0,-8038.0,-0.08070763396184359,1.0,0.0,0.005764411027568972,1.0,0.0,0.09453798861127982,0.08377714105680974,-0.20448056842094006
2012-01-17,8203,-12.0,-8215.0,-0.35497495486346703,1.0,0.0,0.02205332668826321,1.0,0.0,0.11635165778716777,0.07608857045355584,-0.16193970533707955
2012-01-18,8172,-12.25,-8184.25,-0.3354837728208328,1.0,0.0,-0.0037791052054126917,1.0,0.0,0.09559166826821631,0.0549581929303462,-0.15844185811133404
2012-01-19,8370,-10.0,-8380.0,-0.6511658163391123,1.0,0.0,0.02422907488986792,1.0,0.0,0.10708774653963544,0.04022480131050901,-0.12410840179515503
2012-01-20,8256,-13.0,-8269.0,-0.5035542569734976,1.0,0.0,-0.013620071684587787,1.0,0.0,0.08082022239208186,0.031498667059371016,-0.10848064299406995
2012-01-23,8349,-11.75,-8360.75,-0.6605240785418944,1.0,0.0,0.011264534883721034,1.0,0.0,0.09202178486473836,0.052498072012138616,-0.08283049291518187
2012-01-24,8282,-11.0,-8293.0,-0.568045702981453,1.0,0.0,-0.008024913163253045,1.0,0.0,0.08396449877625047,0.07924812687366077,-0.06847756527093976
2012-01-25,8295,-13.0,-8308.0,-0.6037292927017213,1.0,0.0,0.0015696691620381564,1.0,0.0,0.08553293729528268,0.04550442887416444,-0.0664580158837634
2012-01-26,8570,-13.0,-8583.0,-1.0432956871232277,1.0,0.0,0.03315250150693183,1.0,0.0,0.11814774626256334,0.08584519609944731,-0.028754137409011508
2012-01-27,8622,-13.75,-8635.75,-1.1351094857244386,0.0,0.0,0.006067677946324457,0.0,0.0,0.13012400887558553,0.08177427633626357,-0.02903392874540464
2012-01-30,8409,-15.75,-8424.75,-0.8121595895591305,0.0,0.0,-0.024704244954766863,0.0,0.0,0.1051094934014035,0.07453800688336547,-0.05043670214443897
2012-01-31,8496,-20.5,-8516.5,-0.9666557624481296,1.0,0.0,0.010346057795219465,1.0,0.0,0.10097591734000218,0.08086696441728879,-0.03288094314744231
2012-02-01,8395,-21.75,-8416.75,-0.8202611203668331,1.0,0.0,-0.0118879472693032,1.0,0.0,0.09084132357114086,0.0870655232386616,-0.05796544697872241
2012-02-02,8355,-22.75,-8377.75,-0.7692577641039925,1.0,0.0,-0.004764740917212573,1.0,0.0,0.10982555256511978,0.11183130305369292,-0.055294852568511625
2012-02-03,8345,-26.0,-8371.0,-0.7698981548564929,1.0,0.0,-0.0011968880909635216,1.0,0.0,0.10144037509393376,0.10942976512741259,-0.05377075021976373
2012-02-06,8491,-25.75,-8516.75,-1.019380409827139,1.0,0.0,0.017495506291192342,1.0,0.0,0.12303766029296398,0.09234672686177012,-0.03926147946943874
2012-02-07,8362,-25.5,-8387.5,-0.8203902155652851,0.0,0.0,-0.015192556824873416,0.0,0.0,0.08873058135636691,0.08442725594381403,-0.05965337213597422
2012-02-08,8607,-25.75,-8632.75,-1.2374349095547164,1.0,0.0,0.029299210715139967,1.0,0.0,0.11135549680769925,0.12179945596878256,-0.028406445567459464
2012-02-09,8546,-22.5,-8568.5,-1.1438255446449823,0.0,0.0,-0.007087254560241618,0.0,0.0,0.0709087171153921,0.1270996450505876,-0.043392990443869545
2012-02-10,8606,-20.25,-8626.25,-1.2633578407682913,0.0,0.0,0.007020828457757977,0.0,0.0,0.07552122295469049,0.12299646254281346,-0.05790051453512055
2012-02-13,8530,-20.75,-8550.75,-1.1588311792068313,0.0,0.0,-0.008831048105972572,0.0,0.0,0.06090308965886282,0.15079562654942402,-0.06677078744794067
2012-02-14,8425,-22.0,-8447.0,-1.006294122436856,0.0,0.0,-0.012309495896834721,0.0,0.0,0.02670353521781253,0.12675491360001964,-0.08123806690265438
2012-02-15,8416,-19.0,-8435.0,-1.017565009997693,0.0,0.0,-0.001068249258160292,0.0,0.0,0.02942097903997836,0.15674831565602285,-0.0911319158211033
2012-02-16,8220,-14.0,-8234.0,-0.6849972304799884,0.0,0.0,-0.023288973384030465,0.0,0.0,-0.01808367543329535,0.11924395629605833,-0.10510500856611449
2012-02-17,8385,-6.0,-8391.0,-1.000809271487689,1.0,0.0,0.02007299270072993,1.0,0.0,0.015504186535965254,0.14820535910449895,-0.0788585749123197
2012-02-20,8236,-5.0,-8241.0,-0.745101522225328,0.0,0.0,-0.01776982707215269,0.0,0.0,-0.013626982046320419,0.10689966295021373,-0.0844786271984083
2012-02-21,8329,-5.25,-8334.25,-0.9464073217734931,1.0,0.0,0.01129188926663427,1.0,0.0,0.005658915829827931,0.10871454195953925,-0.07135131600747908
2012-02-22,8410,-2.25,-8412.25,-1.1244994364110397,1.0,0.0,0.009725057029655426,1.0,0.0,0.013768550342448893,0.12389561525518888,-0.06680260301777918
2012-02-23,8406,4.75,-8401.25,-1.1368095971699488,0.0,0.0,-0.00047562425683711496,0.0,0.0,-0.019321996026763467,0.07149421279470426,-0.07514410966202154
2012-02-24,8445,22.5,-8422.5,-1.2059991386876159,0.0,0.0,0.004639543183440509,0.0,0.0,-0.0207425260651795,0.064183344433429,-0.05494558644630968
2012-02-27,8427,19.0,-8408.0,-1.18988912946381,0.0,0.0,-0.002131438721136747,0.0,0.0,0.0021382759394553705,0.06774765207851945,-0.028427954002234163
2012-02-28,8647,3.5,-8643.5,-1.683229799007526,0.0,0.0,0.02610656224041774,0.0,0.0,0.01761697547871008,0.10372993746855336,-0.016970938211228314
2012-02-29,8590,-6.0,-8596.0,-1.5962889775440352,0.0,1.0,-0.00659188157742574,0.0,1.0,0.02296244546665981,0.09187023591386963,-0.01628117483250664
2012-03-01,8568,-4.0,-8572.0,-1.5582287985600702,0.0,1.0,-0.002561117578579797,0.0,1.0,0.025174171098090566,0.09071059671923064,-0.018272741555970164
2012-03-02,8584,-2.75,-8586.75,-1.6061602238213386,0.0,1.0,0.0018674136321195078,0.0,1.0,0.02823744821459887,0.0924484815401767,-0.026214423611699334
2012-03-05,8506,-4.0,-8510.0,-1.443037693417554,0.0,1.0,-0.00908667287977638,0.0,1.0,0.0017650178142153599,0.10685077045341516,0.008263534214913673
2012-03-06,8343,-3.0,-8346.0,-1.1045043560885075,0.0,0.0,-0.019162943804373334,0.0,0.0,-0.0022747690144357775,0.09077773642906496,-0.009305722127917672
2012-03-07,8260,-1.75,-8261.75,-0.9286589360588186,0.0,0.0,-0.00994845978664749,0.0,0.0,-0.041151238134450784,0.11373554772530992,0.0007266562024965745
2012-03-08,8390,1.0,-8389.0,-1.1783417334195434,1.0,0.0,0.0157384987893463,1.0,0.0,-0.01842281674271839,0.14053697445854796,0.0721478517206916
2012-03-09,8395,2.0,-8393.0,-1.1669527988044683,0.0,0.0,0.0005959475566150729,0.0,0.0,-0.024823343886903722,0.13157635778871926,0.14511873013139437
2012-03-12,8402,4.0,-8398.0,-1.1580418299155866,0.0,0.0,0.0008338296605121531,0.0,0.0,-0.01511958875639739,0.14032148951374515,0.1488485663495653
2012-03-13,8530,4.0,-8526.0,-1.3981094064981936,0.0,0.0,0.015234467983813449,0.0,0.0,0.012385885265162336,0.15544107827014259,0.12336717948372314
2012-03-14,8462,8.5,-8453.5,-1.2265772401848622,0.0,0.0,-0.00797186400937866,0.0,0.0,0.005450896302521754,0.13046354361071627,0.1273715199064075
2012-03-15,8480,17.75,-8462.25,-1.2277201250510783,0.0,0.0,0.002127156700543642,0.0,0.0,0.031140240735723225,0.12014431184206321,0.1923718926474561
2012-03-16,8595,21.0,-8574.0,-1.4352588853642814,0.0,0.0,0.013561320754716943,0.0,0.0,0.02473624355964035,0.12106065248768738,0.18267065786225833
2012-03-19,8546,31.5,-8514.5,-1.2996474366059636,0.0,0.0,-0.00570098894706228,0.0,0.0,0.0369485480562902,0.11534335087470798,0.22560386536646254
2012-03-20,8409,29.0,-8380.0,-1.0073170893364292,0.0,0.0,-0.016030891645214096,0.0,0.0,0.009559159897557495,0.09918257450363573,0.21061679805031913
2012-03-21,8443,33.0,-8410.0,-1.0606192972093944,0.0,0.0,0.004043286954453551,0.0,0.0,0.003916221702506099,0.10321770934023775,0.20457370546702
2012-03-22,8290,34.5,-8255.5,-0.7124453221903233,0.0,0.0,-0.01812152078645035,0.0,0.0,-0.013895767435721388,0.08492998280007841,0.15200180414721584
2012-03-23,8379,27.5,-8351.5,-0.9079036291242555,1.0,0.0,0.010735826296742967,1.0,0.0,-0.007845974628613995,0.10153550818179197,0.14087247644118128
