date,eq_trend,eq_hook,eq_combo
2016-11-07,1.1128620381435,1.1286620250409618,1.1309977324928036
2016-11-08,1.1128620381435,1.1523610771367239,1.1428717805195205
2016-11-09,1.1128620381435,1.1768447280336594,1.155012798751291
2016-11-10,1.1128620381435,1.2034576096580512,1.1680723885831563
2016-11-11,1.1128620381435,1.1927103200101257,1.1628567448458524
2016-11-14,1.1128620381435,1.1956745626353065,1.1643017686174342
2016-11-15,1.1128620381435,1.1913713145684612,1.1622066001277807
2016-11-16,1.1128620381435,1.1821339950048635,1.1577010049229004
2016-11-17,1.1128620381435,1.1883292151613145,1.1607345919067569
2016-11-18,1.1128620381435,1.18189757841694,1.157593449218129
2016-11-21,1.1128620381435,1.1953460664810767,1.1641794182433742
2016-11-22,1.1128620381435,1.2027384240131358,1.1677792253337402
2016-11-23,1.1128620381435,1.2183121740076301,1.17533976440899
2016-11-24,1.1128620381435,1.2183089897671644,1.175338228446156
2016-11-25,1.1128620381435,1.2343566666934,1.1830790595192167
2016-11-28,1.1128620381435,1.2314730220693642,1.1816971333459125
2016-11-29,1.1128620381435,1.217208107568787,1.1748529685649292
2016-11-30,1.1128620381435,1.2225678052842752,1.177439566835388
2016-12-01,1.1128620381435,1.2247708377642104,1.1785004231730438
2016-12-02,1.1128620381435,1.2206015609292378,1.176494539965002
2016-12-05,1.1128620381435,1.2375143848770678,1.1846453754492952
2016-12-06,1.1128620381435,1.2336256337053217,1.182784067351313
2016-12-07,1.1128620381435,1.2258667147578606,1.1790644925223746
2016-12-08,1.1128620381435,1.2216989922604313,1.1770601907690734
2016-12-09,1.1128620381435,1.2265318357215795,1.1793883205630626
2016-12-12,1.1128620381435,1.220267266118713,1.1763764296329635
2016-12-13,1.1128620381435,1.2156936195633348,1.1741718593086559
2016-12-14,1.1128620381435,1.2169175185380774,1.1747629077898083
2016-12-15,1.1128620381435,1.2159134581866506,1.174278268181918
2016-12-16,1.1128620381435,1.2077950147119993,1.1703580419192843
2016-12-19,1.1128620381435,1.1933409604893652,1.1633550246888187
2016-12-20,1.1128620381435,1.1932271227231537,1.1632995360473883
2016-12-21,1.1128620381435,1.1932271227231537,1.1632995360473883
2016-12-22,1.1128620381435,1.1932271227231537,1.1632995360473883
2016-12-23,1.1128620381435,1.1932271227231537,1.1632995360473883
2016-12-26,1.1128620381435,1.1932271227231537,1.1632995360473883
2016-12-27,1.1128620381435,1.1932271227231537,1.1632995360473883
2016-12-28,1.1128620381435,1.1932271227231537,1.1632995360473883
2016-12-29,1.1128620381435,1.1932271227231537,1.1632995360473883
2016-12-30,1.1128620381435,1.1932271227231537,1.1632995360473883
2017-01-02,1.1128620381435,1.1932271227231537,1.1632995360473883
2017-01-03,1.1128620381435,1.1932271227231537,1.1632995360473883
2017-01-04,1.1128620381435,1.1932271227231537,1.1632995360473883
2017-01-05,1.1128620381435,1.1932271227231537,1.1632995360473883
2017-01-06,1.1128620381435,1.1932271227231537,1.1632995360473883
2017-01-09,1.1128620381435,1.1932271227231537,1.1632995360473883
2017-01-10,1.1128620381435,1.1932271227231537,1.1632995360473883
2017-01-11,1.1128620381435,1.1932271227231537,1.1632995360473883
2017-01-12,1.1128620381435,1.1932271227231537,1.1632995360473883
2017-01-13,1.1128620381435,1.196630742581783,1.1649586625150254
2017-01-16,1.1128620381435,1.1966305025972421,1.1649585456986762
2017-01-17,1.1128620381435,1.1835102942661895,1.1585720718525592
2017-01-18,1.1128620381435,1.1834030959883952,1.1585196021227204
2017-01-19,1.1128620381435,1.1834030959883952,1.1585196021227204
2017-01-20,1.1128620381435,1.1834030959883952,1.1585196021227204
2017-01-23,1.1128620381435,1.1834030959883952,1.1585196021227204
2017-01-24,1.1128620381435,1.1834030959883952,1.1585196021227204
2017-01-25,1.1128620381435,1.1835851494000444,1.1586087148040813
2017-01-26,1.1128620381435,1.1834813288738428,1.158557899969807
2017-01-27,1.1128620381435,1.1866265915406093,1.1600974126013792
2017-01-30,1.1128620381435,1.186523606132137,1.1600470711094744
2017-01-31,1.1128620381435,1.186523606132137,1.1600470711094744
2017-02-01,1.1128620381435,1.186523606132137,1.1600470711094744
2017-02-02,1.1128620381435,1.186523606132137,1.1600470711094744
2017-02-03,1.1128620381435,1.186523606132137,1.1600470711094744
2017-02-06,1.1128620381435,1.186523606132137,1.1600470711094744
2017-02-07,1.1128620381435,1.186523606132137,1.1600470711094744
2017-02-08,1.1128620381435,1.186523606132137,1.1600470711094744
2017-02-09,1.1128620381435,1.186523606132137,1.1600470711094744
2017-02-10,1.1128620381435,1.186523606132137,1.1600470711094744
2017-02-13,1.1128620381435,1.186523606132137,1.1600470711094744
2017-02-14,1.1128620381435,1.178801594684562,1.1562722213228636
2017-02-15,1.1128620381435,1.1804012129861436,1.157056744441588
2017-02-16,1.1128620381435,1.1802968803564369,1.1570056098055255
2017-02-17,1.1128620381435,1.1802968803564369,1.1570056098055255
2017-02-20,1.1128620381435,1.1802968803564369,1.1570056098055255
2017-02-21,1.1128620381435,1.1802968803564369,1.1570056098055255
2017-02-22,1.1128620381435,1.1802968803564369,1.1570056098055255
2017-02-23,1.1128620381435,1.1802968803564369,1.1570056098055255
2017-02-24,1.1128620381435,1.1802968803564369,1.1570056098055255
2017-02-27,1.1128543720967932,1.1802968803564369,1.1570016247387604
2017-02-28,1.1127552264621017,1.1802968803564369,1.1569500853535093
2017-03-01,1.1127552264621017,1.1802968803564369,1.1569500853535093
2017-03-02,1.1127552264621017,1.1802968803564369,1.1569500853535093
2017-03-03,1.1127552264621017,1.1802968803564369,1.1569500853535093
2017-03-06,1.10434742412643,1.1802968803564369,1.1525792195069304
2017-03-07,1.098106659012224,1.1802968803564369,1.149322555875851
2017-03-08,1.0946938049515136,1.1802968803564369,1.1475365407744513
2017-03-09,1.0908954458829907,1.1802968803564369,1.1455456846070022
2017-03-10,1.0879392666772876,1.1802968803564369,1.1439935476241234
2017-03-13,1.093443289341486,1.1802968803564369,1.1468873518127758
2017-03-14,1.0951830812791152,1.1802968803564369,1.1477997655554468
2017-03-15,1.0994331125785932,1.1802968803564369,1.1500268748911053
2017-03-16,1.1034639397681347,1.1802968803564369,1.1521350338791234
2017-03-17,1.1061344546752319,1.1802968803564369,1.153529186271457
2017-03-20,1.10164745801361,1.1802968803564369,1.151189560385107
2017-03-21,1.0923872716306346,1.1802968803564369,1.146351247631895
2017-03-22,1.0945852208636542,1.1802968803564369,1.1475045116395133
2017-03-23,1.0971645997580872,1.1802968803564369,1.1488565529708654
2017-03-24,1.0946877133000836,1.1802968803564369,1.1475597615692519
2017-03-27,1.0948787494470482,1.1802968803564369,1.1476598930462925
2017-03-28,1.1031875190945446,1.1802968803564369,1.152014549527573
2017-03-29,1.1035623389596114,1.1802968803564369,1.1522102542153685
2017-03-30,1.1049153413252057,1.1802968803564369,1.1529165773402974
2017-03-31,1.1016168171330407,1.1802968803564369,1.1511956657556397
2017-04-03,1.092391244802827,1.1802968803564369,1.1463752787047699
2017-04-04,1.0941270924984654,1.1802968803564369,1.1472860938066594
2017-04-05,1.1075231940573242,1.1802968803564369,1.1543095745042282
2017-04-06,1.1032091195826017,1.1802968803564369,1.1520614150534751
2017-04-07,1.1010419496425228,1.1802968803564369,1.1509298467843634
2017-04-10,1.1096180910927111,1.1802968803564369,1.1554122087726924
2017-04-11,1.108717842766083,1.1802968803564369,1.154943507912521
2017-04-12,1.121116395100802,1.1802968803564369,1.1614012498979716
2017-04-13,1.116046714359012,1.1802968803564369,1.1587753256068682
2017-04-14,1.1160462604015582,1.1802968803564369,1.1587750899381057
2017-04-17,1.1112667510965877,1.1802968803564369,1.1562938413907855
2017-04-18,1.125309002610745,1.1802968803564369,1.1635994540751646
2017-04-19,1.123546720340782,1.1802968803564369,1.162688330693721
2017-04-20,1.1220010984003597,1.1802968803564369,1.1618885968859234
2017-04-21,1.1231369404333444,1.1802968803564369,1.162476707676488
2017-04-24,1.120331645999886,1.1802968803564369,1.1610249303732627
2017-04-25,1.1152588781313078,1.1802968803564369,1.1583964185471243
2017-04-26,1.11367002846478,1.1802968803564369,1.1575712658406965
2017-04-27,1.1151436334107954,1.1802968803564369,1.1583371133085767
2017-04-28,1.1122800628546556,1.1802968803564369,1.1568498698933007
2017-05-01,1.1004326585905366,1.1802968803564369,1.1506888010495673
2017-05-02,1.1055243066031737,1.1802968803564369,1.153350891410704
2017-05-03,1.1247747732834075,1.1802968803564369,1.1633925263042593
2017-05-04,1.1314062062911425,1.1802968803564369,1.166822083840194
2017-05-05,1.1312978611851106,1.1802968803564369,1.166766215549172
2017-05-08,1.1312978611851106,1.1802968803564369,1.166766215549172
2017-05-09,1.1312978611851106,1.179189360818411,1.16621880396081
2017-05-10,1.1312978611851106,1.1801787667116077,1.166708065395714
2017-05-11,1.1312978611851106,1.1766988849334523,1.1649879843996331
2017-05-12,1.1312978611851106,1.1765747030304299,1.164926511398021
2017-05-15,1.1312978611851106,1.1765747030304299,1.164926511398021
2017-05-16,1.1312978611851106,1.1765747030304299,1.164926511398021
2017-05-17,1.1312978611851106,1.1765747030304299,1.164926511398021
2017-05-18,1.1312978611851106,1.1765747030304299,1.164926511398021
2017-05-19,1.1312978611851106,1.1636741656851692,1.1585401009448355
2017-05-22,1.1276494445350391,1.1635430665274709,1.1566067043585702
2017-05-23,1.1275290326482774,1.1635430665274709,1.1565449523680964
2017-05-24,1.1304186099924083,1.1635430665274709,1.1580269213440892
2017-05-25,1.1270077486009145,1.1635430665274709,1.1562798387671538
2017-05-26,1.1343498868877377,1.1635430665274709,1.1600462576249804
2017-05-29,1.1343489320689915,1.1635430665274709,1.1600457694008768
2017-05-30,1.1306989814368216,1.1635430665274709,1.158179452225593
2017-05-31,1.1270543233934922,1.1635430665274709,1.1563128333794308
2017-06-01,1.1256829458664999,1.1635430665274709,1.1556093440262758
2017-06-02,1.1286762501908711,1.1635430665274709,1.1571457848418092
2017-06-05,1.12854547244145,1.1635430665274709,1.157078746609425
2017-06-06,1.1310889724102888,1.1635430665274709,1.1583826505405523
2017-06-07,1.130956872080869,1.1635430665274709,1.1583150065560988
2017-06-08,1.116930580714552,1.1635430665274709,1.1511322110945705
2017-06-09,1.1077275007930836,1.1635430665274709,1.1463897669705576
2017-06-12,1.1148534526635683,1.1635430665274709,1.150077099052861
2017-06-13,1.1190012445589772,1.1635430665274709,1.152216519466885
2017-06-14,1.1242485954769414,1.1635430665274709,1.154918073392994
2017-06-15,1.125850861137951,1.1635430665274709,1.1557410611101775
2017-06-16,1.1263465430870299,1.1635430665274709,1.1559954820115492
2017-06-19,1.1197581765229354,1.1635430665274709,1.1526145855953116
2017-06-20,1.11148923522361,1.1635430665274709,1.148358799592199
2017-06-21,1.100641978025733,1.1635430665274709,1.142755262077004
2017-06-22,1.101697978427203,1.1635430665274709,1.143303464871204
2017-06-23,1.09579889328422,1.1635430665274709,1.1402425331931902
2017-06-26,1.0947563862528384,1.1635430665274709,1.1397001385687662
2017-06-27,1.0893272926822393,1.1635430665274709,1.1368741497129744
2017-06-28,1.092554841399058,1.1635430665274709,1.138558361945487
2017-06-29,1.0924302952989806,1.1635430665274709,1.13849346680324
2017-06-30,1.0924302952989806,1.1635430665274709,1.13849346680324
2017-07-03,1.0883582669742549,1.1635430665274709,1.1363716025230715
2017-07-04,1.0882284603452723,1.1635430665274709,1.1363038359743756
2017-07-05,1.0802847091772436,1.1635430665274709,1.132156492262471
2017-07-06,1.080660383493759,1.1635430665274709,1.1323533487544706
2017-07-07,1.0769619099034904,1.1635430665274709,1.1304156544431083
2017-07-10,1.0777257895956998,1.1635430665274709,1.130816551426671
2017-07-11,1.0840036365591519,1.1635430665274709,1.1341101040734247
2017-07-12,1.0869823231665043,1.1635430665274709,1.1356682900722233
2017-07-13,1.0868356477517267,1.1635430665274709,1.1355916675669875
2017-07-14,1.0868356477517267,1.1635430665274709,1.1355916675669875
2017-07-17,1.0952033289512284,1.1635430665274709,1.139963197460522
2017-07-18,1.0950579404360572,1.1652027865732073,1.1407005746935677
2017-07-19,1.0950579404360572,1.165049514353015,1.1406255501091465
2017-07-20,1.0950579404360572,1.1665812388949137,1.1413753569313865
2017-07-21,1.0950579404360572,1.1664276344569218,1.1413002141490436
2017-07-24,1.0950579404360572,1.1702021584105555,1.1431468203461777
2017-07-25,1.0950579404360572,1.2018832668364106,1.158621137369849
2017-07-26,1.0950579404360572,1.208471835437656,1.1617968429716532
2017-07-27,1.0950579404360572,1.210151716958376,1.1626043425716055
2017-07-28,1.0950579404360572,1.2146228306479505,1.164752063439488
2017-07-31,1.0950579404360572,1.2193831231770624,1.167034484124311
2017-08-01,1.0950579404360572,1.2158235909894792,1.165331124150197
2017-08-02,1.0950579404360572,1.216265541292603,1.165542922328557
2017-08-03,1.0950579404360572,1.2149353236476226,1.1649055509204944
2017-08-04,1.0950579404360572,1.2171510726039398,1.1659678042801676
2017-08-07,1.0950579404360572,1.223952236796754,1.1692253861280308
2017-08-08,1.0950579404360572,1.2339646864451062,1.1740077664996784
2017-08-09,1.0950579404360572,1.229596761409031,1.1719299201997921
2017-08-10,1.0950579404360572,1.2232104712718541,1.1688865303968383
2017-08-11,1.0950579404360572,1.2253852714908313,1.169925638032838
2017-08-14,1.0950579404360572,1.2240350564869102,1.1692810851780358
2017-08-15,1.0950579404360572,1.2176078092333482,1.1662112145058172
2017-08-16,1.0950579404360572,1.23823607982529,1.1760899785535488
2017-08-17,1.0950579404360572,1.234135458318067,1.1741425712945202
2017-08-18,1.0950579404360572,1.2342755221632846,1.1742091988767116
2017-08-21,1.0950579404360572,1.2456033987973822,1.1795975002359516
2017-08-22,1.0950579404360572,1.2470145366848184,1.1802656803027831
2017-08-23,1.0950579404360572,1.24602501928095,1.1797974045138926
2017-08-24,1.0950579404360572,1.2612883981109317,1.1870234611536365
2017-08-25,1.0950579404360572,1.261284504679457,1.1870216290609479
2017-08-28,1.0950579404360572,1.2694257740262134,1.1908525897866038
2017-08-29,1.0950579404360572,1.2745328953111519,1.1932480936171406
2017-08-30,1.0950579404360572,1.2696887714088323,1.1909805014533945
2017-08-31,1.0950579404360572,1.2728527402458565,1.1924644183300954
2017-09-01,1.0950579404360572,1.2786665057972677,1.1951877139389935
2017-09-04,1.0950579404360572,1.278664240720974,1.1951866553395285
2017-09-05,1.0950579404360572,1.2814439766792673,1.1964857857980633
2017-09-06,1.0950579404360572,1.2885409814003443,1.199799026729795
2017-09-07,1.0950579404360572,1.286147343594597,1.1986846328722718
2017-09-08,1.0950579404360572,1.2556393723993455,1.1844679739358037
2017-09-11,1.0950579404360572,1.262139422734576,1.1875337831244481
2017-09-12,1.0950579404360572,1.254155436430084,1.183777758516626
2017-09-13,1.0950579404360572,1.23936010720639,1.1767952182524009
2017-09-14,1.0950579404360572,1.2391976700588674,1.1767180997227018
2017-09-15,1.0950579404360572,1.2391976700588674,1.1767180997227018
2017-09-18,1.0950579404360572,1.2391976700588674,1.1767180997227018
2017-09-19,1.0950579404360572,1.2391976700588674,1.1767180997227018
2017-09-20,1.0950579404360572,1.2391976700588674,1.1767180997227018
2017-09-21,1.0950579404360572,1.2391976700588674,1.1767180997227018
2017-09-22,1.0950579404360572,1.2391976700588674,1.1767180997227018
2017-09-25,1.0950579404360572,1.2391976700588674,1.1767180997227018
2017-09-26,1.0950579404360572,1.2391976700588674,1.1767180997227018
2017-09-27,1.0950579404360572,1.2391976700588674,1.1767180997227018
2017-09-28,1.0950579404360572,1.2391976700588674,1.1767180997227018
2017-09-29,1.0889325689658504,1.2391976700588674,1.1734270247894214
2017-10-02,1.0887971610610347,1.2391976700588674,1.1733540674275933
2017-10-03,1.0887971610610347,1.2391976700588674,1.1733540674275933
2017-10-04,1.0887971610610347,1.2391976700588674,1.1733540674275933
2017-10-05,1.0887971610610347,1.2391976700588674,1.1733540674275933
2017-10-06,1.0887971610610347,1.2391976700588674,1.1733540674275933
2017-10-09,1.0887971610610347,1.2391976700588674,1.1733540674275933
2017-10-10,1.0887971610610347,1.2391976700588674,1.1733540674275933
2017-10-11,1.0887971610610347,1.2391976700588674,1.1733540674275933
2017-10-12,1.0887971610610347,1.2391976700588674,1.1733540674275933
2017-10-13,1.0887971610610347,1.2419656256398302,1.1746645088599224
2017-10-16,1.0887971610610347,1.266404924532617,1.186221985346434
2017-10-17,1.0887971610610347,1.2570320947705427,1.1818322927160199
2017-10-18,1.0887971610610347,1.2531487088625022,1.1800067582327343
2017-10-19,1.0887971610610347,1.250679488962634,1.1788442081902688
2017-10-20,1.0887971610610347,1.2500916660964612,1.1785671781488614
2017-10-23,1.0887971610610347,1.2553841708144815,1.1810620241349699
2017-10-24,1.0887971610610347,1.257727373282431,1.1821642633992895
2017-10-25,1.0887971610610347,1.2539731838255648,1.1803999428047733
2017-10-26,1.0887971610610347,1.252918327511125,1.1799034599655498
2017-10-27,1.0887971610610347,1.2356863416837052,1.1717895712732842
2017-10-30,1.0887971610610347,1.2355379420154866,1.1717192082783505
2017-10-31,1.0887971610610347,1.2355379420154866,1.1717192082783505
2017-11-01,1.0887971610610347,1.2355379420154866,1.1717192082783505
2017-11-02,1.0887971610610347,1.2355379420154866,1.1717192082783505
2017-11-03,1.0887971610610347,1.2355379420154866,1.1717192082783505
2017-11-06,1.0887971610610347,1.2355379420154866,1.1717192082783505
2017-11-07,1.0887971610610347,1.2355379420154866,1.1717192082783505
2017-11-08,1.0887971610610347,1.2355379420154866,1.1717192082783505
2017-11-09,1.0887971610610347,1.2355379420154866,1.1717192082783505
2017-11-10,1.0867719513463354,1.2355379420154866,1.1706294841275304
2017-11-13,1.0866473770099878,1.2355379420154866,1.170562390754853
2017-11-14,1.076833855199916,1.2355379420154866,1.1652767112442968
2017-11-15,1.076710427349551,1.2355379420154866,1.1652099286116488
2017-11-16,1.0756093897901664,1.2355379420154866,1.1646141603050637
2017-11-17,1.0794122605997474,1.2355379420154866,1.1666729361193549
2017-11-20,1.0841942188194755,1.2355379420154866,1.1692572041697802
2017-11-21,1.0911606453921439,1.2355379420154866,1.1730137010759718
2017-11-22,1.0929320172171297,1.2355379420154866,1.1739658264248758
2017-11-23,1.0928072535815772,1.2355379420154866,1.1738988194005542
2017-11-24,1.0928072535815772,1.2355379420154866,1.1738988194005542
2017-11-27,1.0928072535815772,1.2355379420154866,1.1738988194005542
2017-11-28,1.0928072535815772,1.2355379420154866,1.1738988194005542
2017-11-29,1.098416406115848,1.2355379420154866,1.1769115087454673
2017-11-30,1.0993018877761627,1.2355379420154866,1.1773858887488091
2017-12-01,1.0936787057698212,1.2355379420154866,1.1743745889331023
2017-12-04,1.0940860279291271,1.2355379420154866,1.174593276922031
2017-12-05,1.0638452263702947,1.2355379420154866,1.1583602562577553
2017-12-06,1.0666264409673776,1.2355379420154866,1.1598744090562674
2017-12-07,1.0665157293857488,1.2355379420154866,1.1598142138813752
2017-12-08,1.0689626591272006,1.2355379420154866,1.161144707101639
2017-12-11,1.0751074456117773,1.2355379420154866,1.1644820483276934
2017-12-12,1.0772615206565568,1.2355379420154866,1.1656486209017345
2017-12-13,1.0828679679500366,1.2355379420154866,1.1686818433043222
2017-12-14,1.0862906849640486,1.2355379420154866,1.170528821582116
2017-12-15,1.0978082824645625,1.2355379420154866,1.1767341955286759
2017-12-18,1.0998783252154771,1.2355379420154866,1.1778436288104774
2017-12-19,1.1008679839366882,1.2355379420154866,1.1783735343430948
2017-12-20,1.1091645669802472,1.2355379420154866,1.1828138823351622
2017-12-21,1.1090495696558373,1.2355379420154866,1.1827525657209317
2017-12-22,1.1090495696558373,1.2355379420154866,1.1827525657209317
2017-12-25,1.1090495696558373,1.2355379420154866,1.1827525657209317
2017-12-26,1.1090495696558373,1.2355379420154866,1.1827525657209317
2017-12-27,1.1090495696558373,1.2355379420154866,1.1827525657209317
2017-12-28,1.1090495696558373,1.2355379420154866,1.1827525657209317
2017-12-29,1.1090495696558373,1.2355379420154866,1.1827525657209317
2018-01-01,1.1090495696558373,1.2354029968655982,1.1826879757488902
2018-01-02,1.1090495696558373,1.23084227503789,1.1805049185278653
2018-01-03,1.1090495696558373,1.2269787251775184,1.1786521467691906
2018-01-04,1.1090495696558373,1.228205478638488,1.1792413646466722
2018-01-05,1.1090495696558373,1.2214393027656885,1.175993148200624
2018-01-08,1.1090495696558373,1.2203131425173364,1.175451018627407
2018-01-09,1.1090495696558373,1.218318805316489,1.174490508733452
2018-01-10,1.1090495696558373,1.2226760089192967,1.176590736626917
2018-01-11,1.1090495696558373,1.2223415737348657,1.1764298218231861
2018-01-12,1.1090495696558373,1.2194401441941214,1.1750335966145395
2018-01-15,1.1090495696558373,1.2192948450672063,1.17496359262275
2018-01-16,1.1090495696558373,1.2195972305494824,1.1751092882820278
2018-01-17,1.1090495696558373,1.2194516014323882,1.1750391298215723
2018-01-18,1.1090495696558373,1.2194516014323882,1.1750391298215723
2018-01-19,1.1090495696558373,1.2194516014323882,1.1750391298215723
2018-01-22,1.1090495696558373,1.2194516014323882,1.1750391298215723
2018-01-23,1.1090495696558373,1.2194516014323882,1.1750391298215723
2018-01-24,1.1328230773327408,1.2194516014323882,1.1876331574186183
2018-01-25,1.1308334372415145,1.2194516014323882,1.1865902043790169
2018-01-26,1.1307106535803468,1.2194516014323882,1.1865257855686062
2018-01-29,1.1307106535803468,1.2194516014323882,1.1865257855686062
2018-01-30,1.1307106535803468,1.2194516014323882,1.1865257855686062
2018-01-31,1.1307106535803468,1.2194516014323882,1.1865257855686062
2018-02-01,1.1307106535803468,1.2194516014323882,1.1865257855686062
2018-02-02,1.1307106535803468,1.2194516014323882,1.1865257855686062
2018-02-05,1.1307106535803468,1.2194516014323882,1.1865257855686062
2018-02-06,1.1307106535803468,1.2194516014323882,1.1865257855686062
2018-02-07,1.1307106535803468,1.2194516014323882,1.1865257855686062
2018-02-08,1.129229507791712,1.2194516014323882,1.1857486558648942
2018-02-09,1.119801220353279,1.2194516014323882,1.1807985641961545
2018-02-12,1.12995188892103,1.2194516014323882,1.1861503599669476
2018-02-13,1.1441412865329534,1.2194516014323882,1.1935979155886158
2018-02-14,1.1573612272642795,1.2194516014323882,1.2004936084050735
2018-02-15,1.159290785511472,1.2194516014323882,1.2014943427861084
2018-02-16,1.1591757075135405,1.2194516014323882,1.2014347091009183
2018-02-19,1.1591757075135405,1.2193300207882896,1.2013748169306988
2018-02-20,1.1591757075135405,1.2192084522659128,1.2013149277461364
2018-02-21,1.163306405918305,1.2192084522659128,1.2034553580637732
2018-02-22,1.1678240054654212,1.2192084522659128,1.20579211532433
2018-02-23,1.1627929352715374,1.2192084522659128,1.2031947955471045
2018-02-26,1.161260922664218,1.2192084522659128,1.2024021739461621
2018-02-27,1.1611438619836656,1.2192084522659128,1.202341569987985
2018-02-28,1.149922051634611,1.2192084522659128,1.196531588333283
2018-03-01,1.1477727734581045,1.2192084522659128,1.1954133911360687
2018-03-02,1.1479770918844363,1.2192084522659128,1.1955197906728678
2018-03-05,1.1486931682339199,1.2192084522659128,1.1958926567576933
2018-03-06,1.155075974109291,1.2192084522659128,1.199215193570375
2018-03-07,1.1505865669783184,1.2192084522659128,1.1968847125620858
2018-03-08,1.138899582980687,1.2192084522659128,1.1908060858493394
2018-03-09,1.1504417297899001,1.2192084522659128,1.1968401817738485
2018-03-12,1.148020232697025,1.2192084522659128,1.1955806025419085
2018-03-13,1.1510512279457603,1.2192084522659128,1.1971588844495675
2018-03-14,1.1550786511907487,1.2192084522659128,1.1992532593140908
2018-03-15,1.1487810820228386,1.2192084522659128,1.1959840532117243
2018-03-16,1.1525959027417052,1.2192084522659128,1.1979698383264967
2018-03-19,1.1578381812321261,1.2192084522659128,1.2006941632614951
2018-03-20,1.1668616162941394,1.2192084522659128,1.2053728765683922
2018-03-21,1.1627221057820438,1.2192084522659128,1.2032348108269737
2018-03-22,1.16259273889099,1.2192084522659128,1.2031678736173386
2018-03-23,1.1682009144595586,1.2192084522659128,1.2060698256285578
2018-03-26,1.1680711159420847,1.2242265021562035,1.2084848093614526
2018-03-27,1.1680711159420847,1.217100578382437,1.2049676617510647
2018-03-28,1.1680711159420847,1.2127933566971487,1.2028355196196137
2018-03-29,1.1680711159420847,1.2075595130585648,1.2002400844624785
2018-03-30,1.1680711159420847,1.2074274816578763,1.2001744689057294
2018-04-02,1.1680711159420847,1.2074274816578763,1.2001744689057294
2018-04-03,1.1680711159420847,1.2074274816578763,1.2001744689057294
2018-04-04,1.1680711159420847,1.2074274816578763,1.2001744689057294
2018-04-05,1.1680711159420847,1.2074274816578763,1.2001744689057294
2018-04-06,1.171273768389391,1.2074274816578763,1.2018198060977787
2018-04-09,1.1711516628110767,1.2074274816578763,1.2017571610926512
2018-04-10,1.1594917057222842,1.2074274816578763,1.1957748287549863
2018-04-11,1.1632094030491584,1.2074274816578763,1.1976918450054979
2018-04-12,1.1728111103122114,1.2074274816578763,1.202635016225118
2018-04-13,1.1710953516825733,1.2074274816578763,1.20175532153718
2018-04-16,1.1663555351188089,1.2074274816578763,1.199323367652968
2018-04-17,1.1689693654758564,1.2074274816578763,1.200667223677953
2018-04-18,1.153757754408548,1.2074274816578763,1.1928551785691321
2018-04-19,1.159048811481135,1.2074274816578763,1.195590356211503
2018-04-20,1.158454290979474,1.2074274816578763,1.1952837241821548
2018-04-23,1.1631070552483882,1.2074274816578763,1.1976840663650075
2018-04-24,1.156617526085541,1.2074274816578763,1.194342840962977
2018-04-25,1.1579830177338701,1.2074274816578763,1.1950478558610722
2018-04-26,1.1615085178884959,1.2074274816578763,1.1968670282220228
2018-04-27,1.1749388249658999,1.2074274816578763,1.2037866037017888
2018-04-30,1.1743379559217342,1.2074274816578763,1.203478792737262
2018-05-01,1.1816533561630935,1.2074274816578763,1.2072272575665157
2018-05-02,1.1753426925728157,1.2074274816578763,1.204003636586733
2018-05-03,1.1727984673722611,1.2074274816578763,1.2027005032907503
2018-05-04,1.1717482512597996,1.2074274816578763,1.2021620069155583
2018-05-07,1.1704211992202724,1.2074274816578763,1.20148125849481
2018-05-08,1.174391885788325,1.2074274816578763,1.2035192878376018
2018-05-09,1.1742566746990093,1.2074274816578763,1.2034500055324828
2018-05-10,1.161681551677319,1.2074274816578763,1.1970061282286113
2018-05-11,1.1613376528874804,1.2074274816578763,1.196828950172227
2018-05-14,1.1656471238098534,1.2074274816578763,1.1990495358679538
2018-05-15,1.1741031562838986,1.2074274816578763,1.203398708789236
2018-05-16,1.1708093259879406,1.2074274816578763,1.2017107007535228
2018-05-17,1.1663600720581409,1.2074274816578763,1.1994273588210957
2018-05-18,1.1721668944605281,1.2074274816578763,1.2024130841661638
2018-05-21,1.1639251605618133,1.2074274816578763,1.1981858837892962
2018-05-22,1.15638119551719,1.2074274816578763,1.1943028710619554
2018-05-23,1.1700954951007445,1.2074274816578763,1.2013848901360884
2018-05-24,1.1642232479873427,1.2074274816578763,1.1983702520220518
2018-05-25,1.1684059207244184,1.2074274816578763,1.2005229278901552
2018-05-28,1.1684055507041797,1.2074274816578763,1.2005227377944991
2018-05-29,1.1645935179446711,1.2074274816578763,1.1985643287462668
2018-05-30,1.157193978365943,1.2074274816578763,1.194756637886085
2018-05-31,1.1570532902744566,1.2074274816578763,1.1946840104639254
2018-06-01,1.149173772118282,1.2074274816578763,1.1906161190234588
2018-06-04,1.1411960075642082,1.2074274816578763,1.1864833867499291
2018-06-05,1.1549774158357933,1.2074274816578763,1.1936475425355573
2018-06-06,1.1688666974361333,1.2074274816578763,1.200824698825593
2018-06-07,1.1687242912488918,1.2074274816578763,1.200751548967153
2018-06-08,1.1687242912488918,1.2130585294576999,1.2035515056811836
2018-06-11,1.1687242912488918,1.2038217859127034,1.1989693291698238
2018-06-12,1.1687242912488918,1.2036776263463398,1.198897539931334
2018-06-13,1.1687242912488918,1.2045258411527195,1.1993199631044673
