dt,value,symbol,signal
2006-01-27,0.11450777202072526,copper_comex_3mo,mom_20
2006-01-27,0.12107892107892104,copper_lme_cash_3mo,hook_5_20
2006-01-27,-0.3441558441558441,copper_lme_cash_3mo,mom_20
2006-01-30,-0.05557817558414535,copper_comex_3mo,hook_5_20
2006-01-30,0.11761658031088085,copper_comex_3mo,mom_20
2006-01-30,0.12107892107892104,copper_lme_cash_3mo,hook_5_20
2006-01-30,-0.3441558441558441,copper_lme_cash_3mo,mom_20
2006-01-31,-0.07152564978715881,copper_comex_3mo,hook_5_20
2006-01-31,0.11921386087406272,copper_comex_3mo,mom_20
2006-01-31,0.12107892107892104,copper_lme_cash_3mo,hook_5_20
2006-01-31,-0.3441558441558441,copper_lme_cash_3mo,mom_20
2006-02-01,-0.06927514833021053,copper_comex_3mo,hook_5_20
2006-02-01,0.10189155107187897,copper_comex_3mo,mom_20
2006-02-01,0.03969679955081418,copper_lme_cash_3mo,hook_5_20
2006-02-01,-0.26277372262773724,copper_lme_cash_3mo,mom_20
2006-02-02,-0.08807431544469169,copper_comex_3mo,hook_5_20
2006-02-02,0.14713408393039917,copper_comex_3mo,mom_20
2006-02-02,0.2109375,copper_lme_cash_3mo,hook_5_20
2006-02-02,-0.2109375,copper_lme_cash_3mo,mom_20
2006-02-03,-0.09029838130256529,copper_comex_3mo,hook_5_20
2006-02-03,0.1358585858585859,copper_comex_3mo,mom_20
2006-02-03,0.2109375,copper_lme_cash_3mo,hook_5_20
2006-02-03,-0.2109375,copper_lme_cash_3mo,mom_20
2006-02-06,-0.08553232873560801,copper_comex_3mo,hook_5_20
2006-02-06,0.1388471177944861,copper_comex_3mo,mom_20
2006-02-06,0.16707920792079212,copper_lme_cash_3mo,hook_5_20
2006-02-06,-0.375,copper_lme_cash_3mo,mom_20
2006-02-07,-0.07991509010170028,copper_comex_3mo,hook_5_20
2006-02-07,0.10856573705179273,copper_comex_3mo,mom_20
2006-02-07,0.09642703400774866,copper_lme_cash_3mo,hook_5_20
2006-02-07,-0.30434782608695654,copper_lme_cash_3mo,mom_20
2006-02-08,-0.09438937825516103,copper_comex_3mo,hook_5_20
2006-02-08,0.11155577788894444,copper_comex_3mo,mom_20
2006-02-08,0.0904003443822643,copper_lme_cash_3mo,hook_5_20
2006-02-08,-0.34782608695652173,copper_lme_cash_3mo,mom_20
2006-02-09,-0.12686116282953908,copper_comex_3mo,hook_5_20
2006-02-09,0.1306532663316582,copper_comex_3mo,mom_20
2006-02-09,0.0904003443822643,copper_lme_cash_3mo,hook_5_20
2006-02-09,-0.34782608695652173,copper_lme_cash_3mo,mom_20
2006-02-10,-0.11356286406035287,copper_comex_3mo,hook_5_20
2006-02-10,0.08221559860904115,copper_comex_3mo,mom_20
2006-02-10,0.0904003443822643,copper_lme_cash_3mo,hook_5_20
2006-02-10,-0.34782608695652173,copper_lme_cash_3mo,mom_20
2006-02-13,-0.12421821977568326,copper_comex_3mo,hook_5_20
2006-02-13,0.08966716343765513,copper_comex_3mo,mom_20
2006-02-13,0.2396739130434783,copper_lme_cash_3mo,hook_5_20
2006-02-13,-0.4521739130434783,copper_lme_cash_3mo,mom_20
2006-02-14,-0.10520574174635688,copper_comex_3mo,hook_5_20
2006-02-14,0.10206108765830657,copper_comex_3mo,mom_20
2006-02-14,0.2396739130434783,copper_lme_cash_3mo,hook_5_20
2006-02-14,-0.4521739130434783,copper_lme_cash_3mo,mom_20
2006-02-15,-0.09428198254608056,copper_comex_3mo,hook_5_20
2006-02-15,0.05805335968379444,copper_comex_3mo,mom_20
2006-02-15,0.3553846153846153,copper_lme_cash_3mo,hook_5_20
2006-02-15,-0.5153846153846153,copper_lme_cash_3mo,mom_20
2006-02-16,-0.11082656095143706,copper_comex_3mo,hook_5_20
2006-02-16,0.07482656095143714,copper_comex_3mo,mom_20
2006-02-16,0.3553846153846153,copper_lme_cash_3mo,hook_5_20
2006-02-16,-0.5153846153846153,copper_lme_cash_3mo,mom_20
2006-02-17,-0.0882667546476934,copper_comex_3mo,hook_5_20
2006-02-17,0.07725000000000004,copper_comex_3mo,mom_20
2006-02-17,0.3553846153846153,copper_lme_cash_3mo,hook_5_20
2006-02-17,-0.5153846153846153,copper_lme_cash_3mo,mom_20
2006-02-20,-0.0785872879642946,copper_comex_3mo,hook_5_20
2006-02-20,0.0608074839980306,copper_comex_3mo,mom_20
2006-02-20,0.5153846153846153,copper_lme_cash_3mo,hook_5_20
2006-02-20,-0.5153846153846153,copper_lme_cash_3mo,mom_20
2006-02-21,-0.07455058200403641,copper_comex_3mo,hook_5_20
2006-02-21,0.07770515613652851,copper_comex_3mo,mom_20
2006-02-21,0.5153846153846153,copper_lme_cash_3mo,hook_5_20
2006-02-21,-0.5153846153846153,copper_lme_cash_3mo,mom_20
2006-02-22,-0.012760843231911956,copper_comex_3mo,hook_5_20
2006-02-22,0.05105176081304652,copper_comex_3mo,mom_20
2006-02-22,0.5153846153846153,copper_lme_cash_3mo,hook_5_20
2006-02-22,-0.5153846153846153,copper_lme_cash_3mo,mom_20
2006-02-23,-0.02481082086053088,copper_comex_3mo,hook_5_20
2006-02-23,0.025041341837939823,copper_comex_3mo,mom_20
2006-02-23,0.37623762376237624,copper_lme_cash_3mo,hook_5_20
2006-02-23,-0.37623762376237624,copper_lme_cash_3mo,mom_20
2006-02-24,-0.0016467862287306012,copper_comex_3mo,hook_5_20
2006-02-24,0.013714551371455164,copper_comex_3mo,mom_20
2006-02-24,0.37623762376237624,copper_lme_cash_3mo,hook_5_20
2006-02-24,-0.37623762376237624,copper_lme_cash_3mo,mom_20
2006-02-27,0.0011326575152458274,copper_comex_3mo,hook_5_20
2006-02-27,-0.023875753361149665,copper_comex_3mo,mom_20
2006-02-27,0.37623762376237624,copper_lme_cash_3mo,hook_5_20
2006-02-27,-0.37623762376237624,copper_lme_cash_3mo,mom_20
2006-02-28,-0.0276402804695971,copper_comex_3mo,hook_5_20
2006-02-28,-0.0076247689463956325,copper_comex_3mo,mom_20
2006-02-28,0.37623762376237624,copper_lme_cash_3mo,hook_5_20
2006-02-28,-0.37623762376237624,copper_lme_cash_3mo,mom_20
2006-03-01,-0.01770049971323706,copper_comex_3mo,hook_5_20
2006-03-01,0.00915541313801782,copper_comex_3mo,mom_20
2006-03-01,0.37623762376237624,copper_lme_cash_3mo,hook_5_20
2006-03-01,-0.37623762376237624,copper_lme_cash_3mo,mom_20
2006-03-02,0.03311334098337848,copper_comex_3mo,hook_5_20
2006-03-02,-0.0022306491188935906,copper_comex_3mo,mom_20
2006-03-02,0.37623762376237624,copper_lme_cash_3mo,hook_5_20
2006-03-02,-0.37623762376237624,copper_lme_cash_3mo,mom_20
2006-03-03,0.031205287906500456,copper_comex_3mo,hook_5_20
2006-03-03,-0.0066696309470876125,copper_comex_3mo,mom_20
2006-03-03,0.37623762376237624,copper_lme_cash_3mo,hook_5_20
2006-03-03,-0.37623762376237624,copper_lme_cash_3mo,mom_20
2006-03-06,0.07561543417474681,copper_comex_3mo,hook_5_20
2006-03-06,-0.043794014084507005,copper_comex_3mo,mom_20
2006-03-06,0.21250000000000002,copper_lme_cash_3mo,hook_5_20
2006-03-06,-0.21250000000000002,copper_lme_cash_3mo,mom_20
2006-03-07,0.03537999951886217,copper_comex_3mo,hook_5_20
2006-03-07,-0.03212039532794253,copper_comex_3mo,mom_20
2006-03-07,0.21250000000000002,copper_lme_cash_3mo,hook_5_20
2006-03-07,-0.21250000000000002,copper_lme_cash_3mo,mom_20
2006-03-08,0.0076328510601116895,copper_comex_3mo,hook_5_20
2006-03-08,-0.03847884788478839,copper_comex_3mo,mom_20
2006-03-08,0.16000000000000003,copper_lme_cash_3mo,hook_5_20
2006-03-08,-0.16000000000000003,copper_lme_cash_3mo,mom_20
2006-03-09,0.005812206572769929,copper_comex_3mo,hook_5_20
2006-03-09,-0.037111111111111095,copper_comex_3mo,mom_20
2006-03-09,0.16000000000000003,copper_lme_cash_3mo,hook_5_20
2006-03-09,-0.16000000000000003,copper_lme_cash_3mo,mom_20
2006-03-10,-0.024877541958535532,copper_comex_3mo,hook_5_20
2006-03-10,0.0013770943309616701,copper_comex_3mo,mom_20
2006-03-10,0.16000000000000003,copper_lme_cash_3mo,hook_5_20
2006-03-10,-0.16000000000000003,copper_lme_cash_3mo,mom_20
2006-03-13,0.00976984253350266,copper_comex_3mo,hook_5_20
2006-03-13,0.010713471620697579,copper_comex_3mo,mom_20
2006-03-13,0.0,copper_lme_cash_3mo,hook_5_20
2006-03-13,0.23809523809523814,copper_lme_cash_3mo,mom_20
2006-03-14,0.03007899978989026,copper_comex_3mo,hook_5_20
2006-03-14,0.004731861198738141,copper_comex_3mo,mom_20
2006-03-14,0.0,copper_lme_cash_3mo,hook_5_20
2006-03-14,0.23809523809523814,copper_lme_cash_3mo,mom_20
2006-03-15,0.0024320731158440356,copper_comex_3mo,hook_5_20
2006-03-15,0.039224842400186866,copper_comex_3mo,mom_20
2006-03-15,0.0,copper_lme_cash_3mo,hook_5_20
2006-03-15,0.23809523809523814,copper_lme_cash_3mo,mom_20
2006-03-16,0.0011917077992062985,copper_comex_3mo,hook_5_20
2006-03-16,0.03273397879206996,copper_comex_3mo,mom_20
2006-03-16,0.0,copper_lme_cash_3mo,hook_5_20
2006-03-16,0.17460317460317465,copper_lme_cash_3mo,mom_20
2006-03-17,-0.013382115169508824,copper_comex_3mo,hook_5_20
2006-03-17,0.08122534230679967,copper_comex_3mo,mom_20
2006-03-17,0.0,copper_lme_cash_3mo,hook_5_20
2006-03-17,0.17460317460317465,copper_lme_cash_3mo,mom_20
2006-03-20,-0.0301932272332206,copper_comex_3mo,hook_5_20
2006-03-20,0.07101415641680209,copper_comex_3mo,mom_20
2006-03-20,-0.22588522588522597,copper_lme_cash_3mo,hook_5_20
2006-03-20,0.17460317460317465,copper_lme_cash_3mo,mom_20
2006-03-21,-0.00162275152648661,copper_comex_3mo,hook_5_20
2006-03-21,0.03369272237196763,copper_comex_3mo,mom_20
2006-03-21,-0.2564102564102564,copper_lme_cash_3mo,hook_5_20
2006-03-21,0.33333333333333326,copper_lme_cash_3mo,mom_20
2006-03-22,-0.000936262368077978,copper_comex_3mo,hook_5_20
2006-03-22,0.04182595007870482,copper_comex_3mo,mom_20
2006-03-22,-0.24420024420024422,copper_lme_cash_3mo,hook_5_20
2006-03-22,0.26984126984126977,copper_lme_cash_3mo,mom_20
2006-03-23,-0.03449795048233617,copper_comex_3mo,hook_5_20
2006-03-23,0.09610509333947914,copper_comex_3mo,mom_20
2006-03-23,-0.18876018876018863,copper_lme_cash_3mo,hook_5_20
2006-03-23,0.26984126984126977,copper_lme_cash_3mo,mom_20
2006-03-24,-0.06971163701522487,copper_comex_3mo,hook_5_20
2006-03-24,0.0898876404494382,copper_comex_3mo,mom_20
2006-03-24,-0.18876018876018863,copper_lme_cash_3mo,hook_5_20
2006-03-24,0.26984126984126977,copper_lme_cash_3mo,mom_20
2006-03-27,-0.10038795879233908,copper_comex_3mo,hook_5_20
2006-03-27,0.14675848966991212,copper_comex_3mo,mom_20
2006-03-27,-0.18876018876018863,copper_lme_cash_3mo,hook_5_20
2006-03-27,0.26984126984126977,copper_lme_cash_3mo,mom_20
2006-03-28,-0.07501976920496678,copper_comex_3mo,hook_5_20
2006-03-28,0.12456344586728751,copper_comex_3mo,mom_20
2006-03-28,-0.19841269841269837,copper_lme_cash_3mo,hook_5_20
2006-03-28,-0.2063492063492064,copper_lme_cash_3mo,mom_20
2006-03-29,-0.053151881071314966,copper_comex_3mo,hook_5_20
2006-03-29,0.09934225447947376,copper_comex_3mo,mom_20
2006-03-29,-0.1686507936507936,copper_lme_cash_3mo,hook_5_20
2006-03-29,-0.2063492063492064,copper_lme_cash_3mo,mom_20
2006-03-30,-0.06493135995676891,copper_comex_3mo,hook_5_20
2006-03-30,0.09121395036888003,copper_comex_3mo,mom_20
2006-03-30,-0.1686507936507936,copper_lme_cash_3mo,hook_5_20
2006-03-30,-0.2063492063492064,copper_lme_cash_3mo,mom_20
2006-03-31,-0.0650484422880635,copper_comex_3mo,hook_5_20
2006-03-31,0.08482542524619507,copper_comex_3mo,mom_20
2006-03-31,-0.1686507936507936,copper_lme_cash_3mo,hook_5_20
2006-03-31,-0.2063492063492064,copper_lme_cash_3mo,mom_20
2006-04-03,-0.11586747786972706,copper_comex_3mo,hook_5_20
2006-04-03,0.156041426927503,copper_comex_3mo,mom_20
2006-04-03,-0.16527777777777775,copper_lme_cash_3mo,hook_5_20
2006-04-03,-0.2222222222222222,copper_lme_cash_3mo,mom_20
2006-04-04,-0.1251403125145647,copper_comex_3mo,hook_5_20
2006-04-04,0.1601299605476909,copper_comex_3mo,mom_20
2006-04-04,0.2022222222222222,copper_lme_cash_3mo,hook_5_20
2006-04-04,-0.2222222222222222,copper_lme_cash_3mo,mom_20
2006-04-05,-0.14187017662059787,copper_comex_3mo,hook_5_20
2006-04-05,0.19798736250877602,copper_comex_3mo,mom_20
2006-04-05,0.2022222222222222,copper_lme_cash_3mo,hook_5_20
2006-04-05,-0.2222222222222222,copper_lme_cash_3mo,mom_20
2006-04-06,-0.13541053912094703,copper_comex_3mo,hook_5_20
2006-04-06,0.20609277636741297,copper_comex_3mo,mom_20
2006-04-06,0.11142857142857143,copper_lme_cash_3mo,hook_5_20
2006-04-06,-0.5714285714285714,copper_lme_cash_3mo,mom_20
2006-04-07,-0.11933233970735291,copper_comex_3mo,hook_5_20
2006-04-07,0.19504927801971106,copper_comex_3mo,mom_20
2006-04-07,0.11142857142857143,copper_lme_cash_3mo,hook_5_20
2006-04-07,-0.5714285714285714,copper_lme_cash_3mo,mom_20
2006-04-10,-0.14159072147238616,copper_comex_3mo,hook_5_20
2006-04-10,0.207487595850248,copper_comex_3mo,mom_20
2006-04-10,0.2048665620094191,copper_lme_cash_3mo,hook_5_20
2006-04-10,-0.6538461538461539,copper_lme_cash_3mo,mom_20
2006-04-11,-0.13021218282678726,copper_comex_3mo,hook_5_20
2006-04-11,0.20542722583538908,copper_comex_3mo,mom_20
2006-04-11,0.2048665620094191,copper_lme_cash_3mo,hook_5_20
2006-04-11,-0.6538461538461539,copper_lme_cash_3mo,mom_20
2006-04-12,-0.1602226479568345,copper_comex_3mo,hook_5_20
2006-04-12,0.22781397438777806,copper_comex_3mo,mom_20
2006-04-12,0.2048665620094191,copper_lme_cash_3mo,hook_5_20
2006-04-12,-0.6538461538461539,copper_lme_cash_3mo,mom_20
2006-04-13,-0.17610872491935936,copper_comex_3mo,hook_5_20
2006-04-13,0.23370535714285734,copper_comex_3mo,mom_20
2006-04-13,2.7052052052052056,copper_lme_cash_3mo,hook_5_20
2006-04-13,0.554054054054054,copper_lme_cash_3mo,mom_20
2006-04-14,-0.12627538765189872,copper_comex_3mo,hook_5_20
2006-04-14,0.1863060742648639,copper_comex_3mo,mom_20
2006-04-14,2.7052052052052056,copper_lme_cash_3mo,hook_5_20
2006-04-14,0.554054054054054,copper_lme_cash_3mo,mom_20
2006-04-17,-0.17005962674700537,copper_comex_3mo,hook_5_20
2006-04-17,0.23206933911159267,copper_comex_3mo,mom_20
2006-04-17,2.7052052052052056,copper_lme_cash_3mo,hook_5_20
2006-04-17,0.554054054054054,copper_lme_cash_3mo,mom_20
2006-04-18,-0.18193933881123492,copper_comex_3mo,hook_5_20
2006-04-18,0.2651021295089093,copper_comex_3mo,mom_20
2006-04-18,3.6818783068783065,copper_lme_cash_3mo,hook_5_20
2006-04-18,0.7440476190476191,copper_lme_cash_3mo,mom_20
2006-04-19,-0.1900308242571045,copper_comex_3mo,hook_5_20
2006-04-19,0.24821929635225537,copper_comex_3mo,mom_20
2006-04-19,3.5946759259259258,copper_lme_cash_3mo,hook_5_20
2006-04-19,0.83125,copper_lme_cash_3mo,mom_20
2006-04-20,-0.1695316956912949,copper_comex_3mo,hook_5_20
2006-04-20,0.2153069806560135,copper_comex_3mo,mom_20
2006-04-20,-0.28532608695652173,copper_lme_cash_3mo,hook_5_20
2006-04-20,-0.0625,copper_lme_cash_3mo,mom_20
2006-04-21,-0.18102347137292196,copper_comex_3mo,hook_5_20
2006-04-21,0.2926572690932041,copper_comex_3mo,mom_20
2006-04-21,-0.31576086956521743,copper_lme_cash_3mo,hook_5_20
2006-04-21,0.03750000000000009,copper_lme_cash_3mo,mom_20
2006-04-24,-0.19020380954059735,copper_comex_3mo,hook_5_20
2006-04-24,0.26195899772209574,copper_comex_3mo,mom_20
2006-04-24,-0.31576086956521743,copper_lme_cash_3mo,hook_5_20
2006-04-24,0.03750000000000009,copper_lme_cash_3mo,mom_20
2006-04-25,-0.2277133995204883,copper_comex_3mo,hook_5_20
2006-04-25,0.33643892339544523,copper_comex_3mo,mom_20
2006-04-25,-1.8443686006825937,copper_lme_cash_3mo,hook_5_20
2006-04-25,1.7999999999999998,copper_lme_cash_3mo,mom_20
2006-04-26,-0.21765266685030182,copper_comex_3mo,hook_5_20
2006-04-26,0.34474932948215375,copper_comex_3mo,mom_20
2006-04-26,-2.1078498293515358,copper_lme_cash_3mo,hook_5_20
2006-04-26,2.2,copper_lme_cash_3mo,mom_20
2006-04-27,-0.19963841858374654,copper_comex_3mo,hook_5_20
2006-04-27,0.28354845318582256,copper_comex_3mo,mom_20
2006-04-27,-1.0666666666666669,copper_lme_cash_3mo,hook_5_20
2006-04-27,2.2,copper_lme_cash_3mo,mom_20
2006-04-28,-0.27651651606878813,copper_comex_3mo,hook_5_20
2006-04-28,0.3098824014854549,copper_comex_3mo,mom_20
2006-04-28,-1.2722891566265062,copper_lme_cash_3mo,hook_5_20
2006-04-28,2.2,copper_lme_cash_3mo,mom_20
2006-05-01,-0.22868405596808006,copper_comex_3mo,hook_5_20
2006-05-01,0.30121441369699387,copper_comex_3mo,mom_20
2006-05-01,-1.3375952790754857,copper_lme_cash_3mo,hook_5_20
2006-05-01,2.2653061224489797,copper_lme_cash_3mo,mom_20
2006-05-02,-0.2916192223727472,copper_comex_3mo,hook_5_20
2006-05-02,0.2928585717143428,copper_comex_3mo,mom_20
2006-05-02,-2.122448979591837,copper_lme_cash_3mo,hook_5_20
2006-05-02,2.2653061224489797,copper_lme_cash_3mo,mom_20
2006-05-03,-0.27354714169743843,copper_comex_3mo,hook_5_20
2006-05-03,0.27446766946669277,copper_comex_3mo,mom_20
2006-05-03,-2.2653061224489797,copper_lme_cash_3mo,hook_5_20
2006-05-03,2.2653061224489797,copper_lme_cash_3mo,mom_20
2006-05-04,-0.21753669494018024,copper_comex_3mo,hook_5_20
2006-05-04,0.31171067738231906,copper_comex_3mo,mom_20
2006-05-04,-3.6328703703703704,copper_lme_cash_3mo,hook_5_20
2006-05-04,3.3703703703703702,copper_lme_cash_3mo,mom_20
2006-05-05,-0.23599199799079784,copper_comex_3mo,hook_5_20
2006-05-05,0.32009973149213655,copper_comex_3mo,mom_20
2006-05-05,-3.879166666666667,copper_lme_cash_3mo,hook_5_20
2006-05-05,3.666666666666667,copper_lme_cash_3mo,mom_20
2006-05-08,-0.23316584815845953,copper_comex_3mo,hook_5_20
2006-05-08,0.28931639895405303,copper_comex_3mo,mom_20
2006-05-08,-3.879166666666667,copper_lme_cash_3mo,hook_5_20
2006-05-08,3.666666666666667,copper_lme_cash_3mo,mom_20
2006-05-09,-0.22142960465476103,copper_comex_3mo,hook_5_20
2006-05-09,0.3153488372093023,copper_comex_3mo,mom_20
2006-05-09,-3.879166666666667,copper_lme_cash_3mo,hook_5_20
2006-05-09,3.666666666666667,copper_lme_cash_3mo,mom_20
2006-05-10,-0.2148673095553164,copper_comex_3mo,hook_5_20
2006-05-10,0.3236962488563586,copper_comex_3mo,mom_20
2006-05-10,-3.879166666666667,copper_lme_cash_3mo,hook_5_20
2006-05-10,3.666666666666667,copper_lme_cash_3mo,mom_20
2006-05-11,-0.2688766782047469,copper_comex_3mo,hook_5_20
2006-05-11,0.38791387732947347,copper_comex_3mo,mom_20
2006-05-11,-0.04421518054532059,copper_lme_cash_3mo,hook_5_20
2006-05-11,0.7391304347826086,copper_lme_cash_3mo,mom_20
2006-05-12,-0.27100508877726504,copper_comex_3mo,hook_5_20
2006-05-12,0.3756106386828295,copper_comex_3mo,mom_20
2006-05-12,-0.15182884748102143,copper_lme_cash_3mo,hook_5_20
2006-05-12,0.7391304347826086,copper_lme_cash_3mo,mom_20
2006-05-15,-0.228917354289216,copper_comex_3mo,hook_5_20
2006-05-15,0.29845233907843816,copper_comex_3mo,mom_20
2006-05-15,-0.12298136645962732,copper_lme_cash_3mo,hook_5_20
2006-05-15,0.4086956521739131,copper_lme_cash_3mo,mom_20
2006-05-16,-0.22939783108212186,copper_comex_3mo,hook_5_20
2006-05-16,0.29955341806939195,copper_comex_3mo,mom_20
2006-05-16,0.1665854054932554,copper_lme_cash_3mo,hook_5_20
2006-05-16,0.023890784982935065,copper_lme_cash_3mo,mom_20
2006-05-17,-0.25087314878235345,copper_comex_3mo,hook_5_20
2006-05-17,0.2507349126750822,copper_comex_3mo,mom_20
2006-05-17,0.1665854054932554,copper_lme_cash_3mo,hook_5_20
2006-05-17,0.023890784982935065,copper_lme_cash_3mo,mom_20
2006-05-18,-0.3116382917012305,copper_comex_3mo,hook_5_20
2006-05-18,0.26418685121107277,copper_comex_3mo,mom_20
2006-05-18,-1.25,copper_lme_cash_3mo,hook_5_20
2006-05-18,1.0,copper_lme_cash_3mo,mom_20
2006-05-19,-0.21332403909914954,copper_comex_3mo,hook_5_20
2006-05-19,0.11165364583333348,copper_comex_3mo,mom_20
2006-05-19,-1.0572289156626506,copper_lme_cash_3mo,hook_5_20
2006-05-19,0.8072289156626506,copper_lme_cash_3mo,mom_20
2006-05-22,-0.19530388978912294,copper_comex_3mo,hook_5_20
2006-05-22,0.11864128651132266,copper_comex_3mo,mom_20
2006-05-22,-0.8813029897367247,copper_lme_cash_3mo,hook_5_20
2006-05-22,0.8072289156626506,copper_lme_cash_3mo,mom_20
2006-05-23,-0.17386626911170344,copper_comex_3mo,hook_5_20
2006-05-23,0.18404337722695585,copper_comex_3mo,mom_20
2006-05-23,-0.0714285714285714,copper_lme_cash_3mo,hook_5_20
2006-05-23,0.0714285714285714,copper_lme_cash_3mo,mom_20
2006-05-24,-0.10864976661000281,copper_comex_3mo,hook_5_20
2006-05-24,0.09911015648972077,copper_comex_3mo,mom_20
2006-05-24,0.054166666666666696,copper_lme_cash_3mo,hook_5_20
2006-05-24,-0.1875,copper_lme_cash_3mo,mom_20
2006-05-25,-0.1662980681590679,copper_comex_3mo,hook_5_20
2006-05-25,0.16616121308858744,copper_comex_3mo,mom_20
2006-05-25,0.05625000000000002,copper_lme_cash_3mo,hook_5_20
2006-05-25,-0.15625,copper_lme_cash_3mo,mom_20
2006-05-26,-0.08357998757946472,copper_comex_3mo,hook_5_20
2006-05-26,0.1868010710348087,copper_comex_3mo,mom_20
2006-05-26,0.05625000000000002,copper_lme_cash_3mo,hook_5_20
2006-05-26,-0.15625,copper_lme_cash_3mo,mom_20
2006-05-29,-0.04752085424713126,copper_comex_3mo,hook_5_20
2006-05-29,0.15284577723378212,copper_comex_3mo,mom_20
2006-05-29,0.05625000000000002,copper_lme_cash_3mo,hook_5_20
2006-05-29,-0.15625,copper_lme_cash_3mo,mom_20
2006-05-30,-0.16850758215491646,copper_comex_3mo,hook_5_20
2006-05-30,0.09144360204239521,copper_comex_3mo,mom_20
2006-05-30,0.04791666666666672,copper_lme_cash_3mo,hook_5_20
2006-05-30,-0.28125,copper_lme_cash_3mo,mom_20
2006-05-31,-0.09527849068901961,copper_comex_3mo,hook_5_20
2006-05-31,0.0665236051502145,copper_comex_3mo,mom_20
2006-05-31,0.18028846153846156,copper_lme_cash_3mo,hook_5_20
2006-05-31,-0.21875,copper_lme_cash_3mo,mom_20
2006-06-01,-0.06008214824181557,copper_comex_3mo,hook_5_20
2006-06-01,-0.02669584245076584,copper_comex_3mo,mom_20
2006-06-01,-0.13339610797237922,copper_lme_cash_3mo,hook_5_20
2006-06-01,0.05932203389830515,copper_lme_cash_3mo,mom_20
2006-06-02,-0.08673067261974043,copper_comex_3mo,hook_5_20
2006-06-02,0.0023245677756793537,copper_comex_3mo,mom_20
2006-06-02,-0.058280423280423266,copper_lme_cash_3mo,hook_5_20
2006-06-02,-0.1257936507936508,copper_lme_cash_3mo,mom_20
2006-06-05,-0.0843491203011183,copper_comex_3mo,hook_5_20
2006-06-05,0.005649717514124353,copper_comex_3mo,mom_20
2006-06-05,-0.058280423280423266,copper_lme_cash_3mo,hook_5_20
2006-06-05,-0.1257936507936508,copper_lme_cash_3mo,mom_20
2006-06-06,0.002149191386391358,copper_comex_3mo,hook_5_20
2006-06-06,-0.05247524752475252,copper_comex_3mo,mom_20
2006-06-06,0.08361973775017262,copper_lme_cash_3mo,hook_5_20
2006-06-06,-0.1257936507936508,copper_lme_cash_3mo,mom_20
2006-06-07,0.03779674770452168,copper_comex_3mo,hook_5_20
2006-06-07,-0.04713851257948576,copper_comex_3mo,mom_20
2006-06-07,0.006993650793650885,copper_lme_cash_3mo,hook_5_20
2006-06-07,-0.1257936507936508,copper_lme_cash_3mo,mom_20
2006-06-08,0.12605367407286527,copper_comex_3mo,hook_5_20
2006-06-08,-0.15812801460044335,copper_comex_3mo,mom_20
2006-06-08,0.31499999999999995,copper_lme_cash_3mo,hook_5_20
2006-06-08,-0.475,copper_lme_cash_3mo,mom_20
2006-06-09,0.08428711082588702,copper_comex_3mo,hook_5_20
2006-06-09,-0.17401025910824675,copper_comex_3mo,mom_20
2006-06-09,0.42824557421697673,copper_lme_cash_3mo,hook_5_20
2006-06-09,-0.475,copper_lme_cash_3mo,mom_20
2006-06-12,0.05333873947847423,copper_comex_3mo,hook_5_20
2006-06-12,-0.16036841392387913,copper_comex_3mo,mom_20
2006-06-12,0.29056897720840824,copper_lme_cash_3mo,hook_5_20
2006-06-12,-0.3827160493827161,copper_lme_cash_3mo,mom_20
2006-06-13,0.09839242402342296,copper_comex_3mo,hook_5_20
2006-06-13,-0.23975680676711597,copper_comex_3mo,mom_20
2006-06-13,0.27736420033287923,copper_lme_cash_3mo,hook_5_20
2006-06-13,-0.23333333333333328,copper_lme_cash_3mo,mom_20
2006-06-14,0.03935530185298308,copper_comex_3mo,hook_5_20
2006-06-14,-0.20212913037467162,copper_comex_3mo,mom_20
2006-06-14,0.29907096383719156,copper_lme_cash_3mo,hook_5_20
2006-06-14,-0.17333333333333334,copper_lme_cash_3mo,mom_20
2006-06-15,0.10913723537414954,copper_comex_3mo,hook_5_20
2006-06-15,-0.16983714246612835,copper_comex_3mo,mom_20
2006-06-15,0.3542857142857143,copper_lme_cash_3mo,hook_5_20
2006-06-15,-0.17333333333333334,copper_lme_cash_3mo,mom_20
2006-06-16,0.07986030159189039,copper_comex_3mo,hook_5_20
2006-06-16,-0.08814055636896057,copper_comex_3mo,mom_20
2006-06-16,0.3909999999999999,copper_lme_cash_3mo,hook_5_20
2006-06-16,-0.08766666666666667,copper_lme_cash_3mo,mom_20
2006-06-19,0.08748225183035607,copper_comex_3mo,hook_5_20
2006-06-19,-0.12248789790230308,copper_comex_3mo,mom_20
2006-06-19,0.42333333333333334,copper_lme_cash_3mo,hook_5_20
2006-06-19,-0.15333333333333332,copper_lme_cash_3mo,mom_20
2006-06-20,0.2572661185878812,copper_comex_3mo,hook_5_20
2006-06-20,-0.21745387936674077,copper_comex_3mo,mom_20
2006-06-20,0.19102898550724634,copper_lme_cash_3mo,hook_5_20
2006-06-20,-0.3723333333333333,copper_lme_cash_3mo,mom_20
2006-06-21,0.20283409384085171,copper_comex_3mo,hook_5_20
2006-06-21,-0.15968732551647125,copper_comex_3mo,mom_20
2006-06-21,0.03647642679900742,copper_lme_cash_3mo,hook_5_20
