dt,equity_all,equity_is,equity_oos 
2004-07-13,0.08024719170537457,0.08024719170537457,
2004-07-14,0.08024719170537457,0.08024719170537457,
2004-07-15,0.08024719170537457,0.08024719170537457,
2004-07-16,0.08024719170537457,0.08024719170537457,
2004-07-19,0.08024719170537457,0.08024719170537457,
2004-07-20,0.08553866417335464,0.08553866417335464,
2004-07-21,0.08177111733961545,0.08177111733961545,
2004-07-22,0.08171376868513572,0.08171376868513572,
2004-07-23,0.08171376868513572,0.08171376868513572,
2004-07-26,0.08171376868513572,0.08171376868513572,
2004-07-27,0.08171376868513572,0.08171376868513572,
2004-07-28,0.08171376868513572,0.08171376868513572,
2004-07-29,0.08171376868513572,0.08171376868513572,
2004-07-30,0.08171376868513572,0.08171376868513572,
2004-08-02,0.08171376868513572,0.08171376868513572,
2004-08-03,0.08171376868513572,0.08171376868513572,
2004-08-04,0.08171376868513572,0.08171376868513572,
2004-08-05,0.07934400969975931,0.07934400969975931,
2004-08-06,0.0792699599653858,0.0792699599653858,
2004-08-09,0.0792699599653858,0.0792699599653858,
2004-08-10,0.0792699599653858,0.0792699599653858,
2004-08-11,0.0792699599653858,0.0792699599653858,
2004-08-12,0.0792699599653858,0.0792699599653858,
2004-08-13,0.0792699599653858,0.0792699599653858,
2004-08-16,0.0792699599653858,0.0792699599653858,
2004-08-17,0.08041432029304682,0.08041432029304682,
2004-08-18,0.08035026685354671,0.08035026685354671,
2004-08-19,0.0750919600569329,0.0750919600569329,
2004-08-20,0.07503008253767868,0.07503008253767868,
2004-08-23,0.07503008253767868,0.07503008253767868,
2004-08-24,0.07503008253767868,0.07503008253767868,
2004-08-25,0.07503008253767868,0.07503008253767868,
2004-08-26,0.07503008253767868,0.07503008253767868,
2004-08-27,0.07503008253767868,0.07503008253767868,
2004-08-30,0.07503008253767868,0.07503008253767868,
2004-08-31,0.07503008253767868,0.07503008253767868,
2004-09-01,0.07503008253767868,0.07503008253767868,
2004-09-02,0.07503008253767868,0.07503008253767868,
2004-09-03,0.07503008253767868,0.07503008253767868,
2004-09-06,0.07503008253767868,0.07503008253767868,
2004-09-07,0.07503008253767868,0.07503008253767868,
2004-09-08,0.07503008253767868,0.07503008253767868,
2004-09-09,0.07503008253767868,0.07503008253767868,
2004-09-10,0.07503008253767868,0.07503008253767868,
2004-09-13,0.07503008253767868,0.07503008253767868,
2004-09-14,0.07503008253767868,0.07503008253767868,
2004-09-15,0.07503008253767868,0.07503008253767868,
2004-09-16,0.07503008253767868,0.07503008253767868,
2004-09-17,0.07503008253767868,0.07503008253767868,
2004-09-20,0.07503008253767868,0.07503008253767868,
2004-09-21,0.07503008253767868,0.07503008253767868,
2004-09-22,0.07503008253767868,0.07503008253767868,
2004-09-23,0.07503008253767868,0.07503008253767868,
2004-09-24,0.07009486082902924,0.07009486082902924,
2004-09-27,0.06999397895044762,0.06999397895044762,
2004-09-28,0.06549741396345785,0.06549741396345785,
2004-09-29,0.06540030729347902,0.06540030729347902,
2004-09-30,0.06540030729347902,0.06540030729347902,
2004-10-01,0.06540030729347902,0.06540030729347902,
2004-10-04,0.06540030729347902,0.06540030729347902,
2004-10-05,0.06635990876459175,0.06635990876459175,
2004-10-06,0.06625402632063528,0.06625402632063528,
2004-10-07,0.06625402632063528,0.06625402632063528,
2004-10-08,0.06625402632063528,0.06625402632063528,
2004-10-11,0.06625402632063528,0.06625402632063528,
2004-10-12,0.06625402632063528,0.06625402632063528,
2004-10-13,0.06625402632063528,0.06625402632063528,
2004-10-14,0.06625402632063528,0.06625402632063528,
2004-10-15,0.06625402632063528,0.06625402632063528,
2004-10-18,0.06625402632063528,0.06625402632063528,
2004-10-19,0.06625402632063528,0.06625402632063528,
2004-10-20,0.06625402632063528,0.06625402632063528,
2004-10-21,0.06625402632063528,0.06625402632063528,
2004-10-22,0.06625402632063528,0.06625402632063528,
2004-10-25,0.06625402632063528,0.06625402632063528,
2004-10-26,0.06625402632063528,0.06625402632063528,
2004-10-27,0.06625402632063528,0.06625402632063528,
2004-10-28,0.06625402632063528,0.06625402632063528,
2004-10-29,0.06625402632063528,0.06625402632063528,
2004-11-01,0.06625402632063528,0.06625402632063528,
2004-11-02,0.06625402632063528,0.06625402632063528,
2004-11-03,0.06625402632063528,0.06625402632063528,
2004-11-04,0.06625402632063528,0.06625402632063528,
2004-11-05,0.06625402632063528,0.06625402632063528,
2004-11-08,0.06601707051665774,0.06601707051665774,
2004-11-09,0.0682112348992406,0.0682112348992406,
2004-11-10,0.06817575571475637,0.06817575571475637,
2004-11-11,0.06817575571475637,0.06817575571475637,
2004-11-12,0.0719686166937993,0.0719686166937993,
2004-11-15,0.07357450626906277,0.07357450626906277,
2004-11-16,0.07350934221576091,0.07350934221576091,
2004-11-17,0.06287240676384684,0.06287240676384684,
2004-11-18,0.07014279540752615,0.07014279540752615,
2004-11-19,0.07008345636571611,0.07008345636571611,
2004-11-22,0.0742549531589365,0.0742549531589365,
2004-11-23,0.07086130381038298,0.07086130381038298,
2004-11-24,0.07466844464317912,0.07466844464317912,
2004-11-25,0.07225402375189655,0.07225402375189655,
2004-11-26,0.06741373515250029,0.06741373515250029,
2004-11-29,0.061820536666491684,0.061820536666491684,
2004-11-30,0.06502315506847312,0.06502315506847312,
2004-12-01,0.0614372629222505,0.0614372629222505,
2004-12-02,0.06134937619542778,0.06134937619542778,
2004-12-03,0.06134937619542778,0.06134937619542778,
2004-12-06,0.0594618717373564,0.0594618717373564,
2004-12-07,0.06450859690195554,0.06450859690195554,
2004-12-08,0.07721188496268896,0.07721188496268896,
2004-12-09,0.07715058670436838,0.07715058670436838,
2004-12-10,0.07715058670436838,0.07715058670436838,
2004-12-13,0.07715058670436838,0.07715058670436838,
2004-12-14,0.07715058670436838,0.07715058670436838,
2004-12-15,0.07715058670436838,0.07715058670436838,
2004-12-16,0.07531194264742558,0.07531194264742558,
2004-12-17,0.07524768681840059,0.07524768681840059,
2004-12-20,0.07524768681840059,0.07524768681840059,
2004-12-21,0.07524768681840059,0.07524768681840059,
2004-12-22,0.07231772269275571,0.07231772269275571,
2004-12-23,0.07225156890637158,0.07225156890637158,
2004-12-24,0.07225156890637158,0.07225156890637158,
2004-12-27,0.07225156890637158,0.07225156890637158,
2004-12-28,0.07225156890637158,0.07225156890637158,
2004-12-29,0.07225156890637158,0.07225156890637158,
2004-12-30,0.07225156890637158,0.07225156890637158,
2004-12-31,0.07225156890637158,0.07225156890637158,
2005-01-03,0.07225156890637158,0.07225156890637158,
2005-01-04,0.07225156890637158,0.07225156890637158,
2005-01-05,0.07225156890637158,0.07225156890637158,
2005-01-06,0.07225156890637158,0.07225156890637158,
2005-01-07,0.07225156890637158,0.07225156890637158,
2005-01-10,0.07225156890637158,0.07225156890637158,
2005-01-11,0.07225156890637158,0.07225156890637158,
2005-01-12,0.07225156890637158,0.07225156890637158,
2005-01-13,0.07225156890637158,0.07225156890637158,
2005-01-14,0.07318057568658418,0.07318057568658418,
2005-01-17,0.07447939377611631,0.07447939377611631,
2005-01-18,0.07443042752514493,0.07443042752514493,
2005-01-19,0.07443042752514493,0.07443042752514493,
2005-01-20,0.07443042752514493,0.07443042752514493,
2005-01-21,0.06989931567923872,0.06989931567923872,
2005-01-24,0.0698503173427998,0.0698503173427998,
2005-01-25,0.0698503173427998,0.0698503173427998,
2005-01-26,0.0675588419453514,0.0675588419453514,
2005-01-27,0.06750977346890633,0.06750977346890633,
2005-01-28,0.06395244850464979,0.06395244850464979,
2005-01-31,0.06437623643949451,0.06437623643949451,
2005-02-01,0.06432721729957556,0.06432721729957556,
2005-02-02,0.07126047552800194,0.07126047552800194,
2005-02-03,0.07222748473709643,0.07222748473709643,
2005-02-04,0.08011341812690963,0.08011341812690963,
2005-02-07,0.07366136091393923,0.07366136091393923,
2005-02-08,0.07355431379079247,0.07355431379079247,
2005-02-09,0.07653650306922577,0.07653650306922577,
2005-02-10,0.07640910187648095,0.07640910187648095,
2005-02-11,0.07640910187648095,0.07640910187648095,
2005-02-14,0.08698187696103692,0.08698187696103692,
2005-02-15,0.08687193595420106,0.08687193595420106,
2005-02-16,0.08687193595420106,0.08687193595420106,
2005-02-17,0.08687193595420106,0.08687193595420106,
2005-02-18,0.08687193595420106,0.08687193595420106,
2005-02-21,0.08687193595420106,0.08687193595420106,
2005-02-22,0.09325452267783226,0.09325452267783226,
2005-02-23,0.09316240177180499,0.09316240177180499,
2005-02-24,0.08620776257955408,0.08620776257955408,
2005-02-25,0.08611846312640818,0.08611846312640818,
2005-02-28,0.08611846312640818,0.08611846312640818,
2005-03-01,0.08611846312640818,0.08611846312640818,
2005-03-02,0.08621809704320932,0.08621809704320932,
2005-03-03,0.08801033031383476,0.08801033031383476,
2005-03-04,0.08791434001232223,0.08791434001232223,
2005-03-07,0.08791434001232223,0.08791434001232223,
2005-03-08,0.08791434001232223,0.08791434001232223,
2005-03-09,0.08791434001232223,0.08791434001232223,
2005-03-10,0.08791434001232223,0.08791434001232223,
2005-03-11,0.08791434001232223,0.08791434001232223,
2005-03-14,0.08010835038080046,0.08010835038080046,
2005-03-15,0.08001031846545839,0.08001031846545839,
2005-03-16,0.08001031846545839,0.08001031846545839,
2005-03-17,0.08001031846545839,0.08001031846545839,
2005-03-18,0.08001031846545839,0.08001031846545839,
2005-03-21,0.08001031846545839,0.08001031846545839,
2005-03-22,0.08001031846545839,0.08001031846545839,
2005-03-23,0.08001031846545839,0.08001031846545839,
2005-03-24,0.08001031846545839,0.08001031846545839,
2005-03-25,0.07991095529711961,0.07991095529711961,
2005-03-28,0.07981159212878083,0.07981159212878083,
2005-03-29,0.07981159212878083,0.07981159212878083,
2005-03-30,0.07981159212878083,0.07981159212878083,
2005-03-31,0.07981159212878083,0.07981159212878083,
2005-04-01,0.07981159212878083,0.07981159212878083,
2005-04-04,0.07703440938934333,0.07703440938934333,
2005-04-05,0.07694129165076866,0.07694129165076866,
2005-04-06,0.06770348426290364,0.06770348426290364,
2005-04-07,0.06679631675936028,0.06679631675936028,
2005-04-08,0.0673472128082131,0.0673472128082131,
2005-04-11,0.06725641296411268,0.06725641296411268,
2005-04-12,0.07560610360940602,0.07560610360940602,
2005-04-13,0.0880896472121542,0.0880896472121542,
2005-04-14,0.09687809022083124,0.09687809022083124,
2005-04-15,0.09019730981628347,0.09019730981628347,
2005-04-18,0.0901160775047473,0.0901160775047473,
2005-04-19,0.0901160775047473,0.0901160775047473,
2005-04-20,0.10077665912025975,0.10077665912025975,
2005-04-21,0.10959817669286387,0.10959817669286387,
2005-04-22,0.10535145061345765,0.10535145061345765,
2005-04-25,0.10908302143428002,0.10908302143428002,
2005-04-26,0.1029530720955023,0.1029530720955023,
2005-04-27,0.10287870967176257,0.10287870967176257,
2005-04-28,0.10287870967176257,0.10287870967176257,
2005-04-29,0.10287870967176257,0.10287870967176257,
2005-05-02,0.10287870967176257,0.10287870967176257,
2005-05-03,0.10287870967176257,0.10287870967176257,
2005-05-04,0.10287870967176257,0.10287870967176257,
2005-05-05,0.10287870967176257,0.10287870967176257,
2005-05-06,0.10287870967176257,0.10287870967176257,
2005-05-09,0.10287870967176257,0.10287870967176257,
2005-05-10,0.10287870967176257,0.10287870967176257,
2005-05-11,0.10287870967176257,0.10287870967176257,
2005-05-12,0.10287870967176257,0.10287870967176257,
2005-05-13,0.08868242554570133,0.08868242554570133,
2005-05-16,0.08861369443327725,0.08861369443327725,
2005-05-17,0.08861369443327725,0.08861369443327725,
2005-05-18,0.08861369443327725,0.08861369443327725,
2005-05-19,0.08861369443327725,0.08861369443327725,
2005-05-20,0.08861369443327725,0.08861369443327725,
2005-05-23,0.08861369443327725,0.08861369443327725,
2005-05-24,0.08861369443327725,0.08861369443327725,
2005-05-25,0.08861369443327725,0.08861369443327725,
2005-05-26,0.08861369443327725,0.08861369443327725,
2005-05-27,0.08643524841163051,0.08643524841163051,
2005-05-30,0.08635443713516382,0.08635443713516382,
2005-05-31,0.08635443713516382,0.08635443713516382,
2005-06-01,0.0754547419265416,0.0754547419265416,
2005-06-02,0.07537900174157791,0.07537900174157791,
2005-06-03,0.07537900174157791,0.07537900174157791,
2005-06-06,0.07537900174157791,0.07537900174157791,
2005-06-07,0.07537900174157791,0.07537900174157791,
2005-06-08,0.07537900174157791,0.07537900174157791,
2005-06-09,0.07537900174157791,0.07537900174157791,
2005-06-10,0.06860826445204336,0.06860826445204336,
2005-06-13,0.0643501992745506,0.0643501992745506,
2005-06-14,0.06842473639379139,0.06842473639379139,
2005-06-15,0.06833802832787718,0.06833802832787718,
2005-06-16,0.0627773287517703,0.0627773287517703,
2005-06-17,0.06268986792159888,0.06268986792159888,
2005-06-20,0.059715339031374465,0.059715339031374465,
2005-06-21,0.05962911069863062,0.05962911069863062,
2005-06-22,0.05962911069863062,0.05962911069863062,
2005-06-23,0.05962911069863062,0.05962911069863062,
2005-06-24,0.05962911069863062,0.05962911069863062,
2005-06-27,0.05962911069863062,0.05962911069863062,
2005-06-28,0.05962911069863062,0.05962911069863062,
2005-06-29,0.05962911069863062,0.05962911069863062,
2005-06-30,0.0656955352342384,0.0656955352342384,
2005-07-01,0.04964053436855498,0.04964053436855498,
2005-07-04,0.04957165107106937,0.04957165107106937,
2005-07-05,0.0450067892719962,0.0450067892719962,
2005-07-06,0.044931401442720766,0.044931401442720766,
2005-07-07,0.044931401442720766,0.044931401442720766,
2005-07-08,0.044931401442720766,0.044931401442720766,
2005-07-11,0.044931401442720766,0.044931401442720766,
2005-07-12,0.044931401442720766,0.044931401442720766,
2005-07-13,0.046021654112373085,0.046021654112373085,
2005-07-14,0.04594895513224797,0.04594895513224797,
2005-07-15,0.04594895513224797,0.04594895513224797,
2005-07-18,0.04594895513224797,0.04594895513224797,
2005-07-19,0.04594895513224797,0.04594895513224797,
2005-07-20,0.04594895513224797,0.04594895513224797,
2005-07-21,0.04728993816828725,0.04728993816828725,
2005-07-22,0.047209397024508395,0.047209397024508395,
2005-07-25,0.049558530864209624,0.049558530864209624,
2005-07-26,0.049474501712401114,0.049474501712401114,
2005-07-27,0.04292200332017637,0.04292200332017637,
2005-07-28,0.04283783510578166,0.04283783510578166,
2005-07-29,0.044056121316218416,0.044056121316218416,
2005-08-01,0.0317626632950211,0.0317626632950211,
2005-08-02,0.03163501129447342,0.03163501129447342,
2005-08-03,0.03163501129447342,0.03163501129447342,
2005-08-04,0.03163501129447342,0.03163501129447342,
2005-08-05,0.033566883010013086,0.033566883010013086,
2005-08-08,0.03468900232599894,0.03468900232599894,
2005-08-09,0.05120995594002914,0.05120995594002914,
2005-08-10,0.03992009257064005,0.03992009257064005,
2005-08-11,0.0398034108390711,0.0398034108390711,
2005-08-12,0.027928847803286486,0.027928847803286486,
2005-08-15,0.02781868276340793,0.02781868276340793,
2005-08-16,0.02781868276340793,0.02781868276340793,
2005-08-17,0.02781868276340793,0.02781868276340793,
2005-08-18,0.02555067383945623,0.02555067383945623,
2005-08-19,0.025227601694086638,0.025227601694086638,
2005-08-22,0.025144068069097057,0.025144068069097057,
2005-08-23,0.025144068069097057,0.025144068069097057,
2005-08-24,0.025144068069097057,0.025144068069097057,
2005-08-25,0.025144068069097057,0.025144068069097057,
2005-08-26,0.030090148494206936,0.030090148494206936,
2005-08-29,0.030008017814098797,0.030008017814098797,
2005-08-30,0.030008017814098797,0.030008017814098797,
2005-08-31,0.023351271652581686,0.023351271652581686,
2005-09-01,0.023270013073592583,0.023270013073592583,
2005-09-02,0.023270013073592583,0.023270013073592583,
2005-09-05,0.022203163667690644,0.022203163667690644,
2005-09-06,0.0221251351301621,0.0221251351301621,
2005-09-07,0.0221251351301621,0.0221251351301621,
2005-09-08,0.0221251351301621,0.0221251351301621,
2005-09-09,0.0221251351301621,0.0221251351301621,
2005-09-12,0.0221251351301621,0.0221251351301621,
2005-09-13,0.0221251351301621,0.0221251351301621,
2005-09-14,0.025450755076768902,0.025450755076768902,
2005-09-15,0.030319531367466904,0.030319531367466904,
2005-09-16,0.030219439061397513,0.030219439061397513,
2005-09-19,0.030219439061397513,0.030219439061397513,
2005-09-20,0.030219439061397513,0.030219439061397513,
2005-09-21,0.030219439061397513,0.030219439061397513,
2005-09-22,0.030219439061397513,0.030219439061397513,
2005-09-23,0.030219439061397513,0.030219439061397513,
2005-09-26,0.030219439061397513,0.030219439061397513,
2005-09-27,0.030219439061397513,0.030219439061397513,
2005-09-28,0.030219439061397513,0.030219439061397513,
2005-09-29,0.030219439061397513,0.030219439061397513,
2005-09-30,0.030219439061397513,0.030219439061397513,
2005-10-03,0.030219439061397513,0.030219439061397513,
2005-10-04,0.0322034982191102,0.0322034982191102,
2005-10-05,0.03881941024152428,0.03881941024152428,
2005-10-06,0.03873957615205807,0.03873957615205807,
2005-10-07,0.04335599644413392,0.04335599644413392,
2005-10-10,0.043272716110088844,0.043272716110088844,
2005-10-11,0.043272716110088844,0.043272716110088844,
2005-10-12,0.043272716110088844,0.043272716110088844,
2005-10-13,0.043272716110088844,0.043272716110088844,
2005-10-14,0.043272716110088844,0.043272716110088844,
2005-10-17,0.043272716110088844,0.043272716110088844,
2005-10-18,0.043272716110088844,0.043272716110088844,
2005-10-19,0.043272716110088844,0.043272716110088844,
2005-10-20,0.043272716110088844,0.043272716110088844,
2005-10-21,0.043272716110088844,0.043272716110088844,
2005-10-24,0.043272716110088844,0.043272716110088844,
2005-10-25,0.033355779868192416,0.033355779868192416,
2005-10-26,0.033290276216861196,0.033290276216861196,
2005-10-27,0.033290276216861196,0.033290276216861196,
2005-10-28,0.033290276216861196,0.033290276216861196,
2005-10-31,0.029492552589161856,0.029492552589161856,
2005-11-01,0.029427450773505375,0.029427450773505375,
2005-11-02,0.024147561135704862,0.024147561135704862,
2005-11-03,0.0240822657656577,0.0240822657656577,
2005-11-04,0.020356775530798545,0.020356775530798545,
2005-11-07,0.020290943648928476,0.020290943648928476,
2005-11-08,0.020290943648928476,0.020290943648928476,
2005-11-09,0.020290943648928476,0.020290943648928476,
2005-11-10,0.020290943648928476,0.020290943648928476,
2005-11-11,0.020290943648928476,0.020290943648928476,
2005-11-14,0.020290943648928476,0.020290943648928476,
2005-11-15,0.020290943648928476,0.020290943648928476,
2005-11-16,0.020290943648928476,0.020290943648928476,
2005-11-17,0.020290943648928476,0.020290943648928476,
2005-11-18,0.020290943648928476,0.020290943648928476,
2005-11-21,0.020290943648928476,0.020290943648928476,
2005-11-22,0.034919318290431836,0.034919318290431836,
2005-11-23,0.03483008483993721,0.03483008483993721,
2005-11-24,0.02008714048687789,0.02008714048687789,
2005-11-25,0.019998758822393877,0.019998758822393877,
2005-11-28,0.019998758822393877,0.019998758822393877,
2005-11-29,0.019998758822393877,0.019998758822393877,
2005-11-30,0.019998758822393877,0.019998758822393877,
2005-12-01,0.019998758822393877,0.019998758822393877,
2005-12-02,0.017641612300131303,0.017641612300131303,
2005-12-05,0.01755869771118959,0.01755869771118959,
2005-12-06,0.019353233438254916,0.019353233438254916,
2005-12-07,0.019270944124605942,0.019270944124605942,
2005-12-08,0.020416866046683645,0.020416866046683645,
2005-12-09,0.02033476672057709,0.02033476672057709,
2005-12-12,0.02033476672057709,0.02033476672057709,
2005-12-13,0.02033476672057709,0.02033476672057709,
2005-12-14,0.02033476672057709,0.02033476672057709,
2005-12-15,0.02033476672057709,0.02033476672057709,
2005-12-16,0.02033476672057709,0.02033476672057709,
2005-12-19,0.02033476672057709,0.02033476672057709,
2005-12-20,0.02033476672057709,0.02033476672057709,
2005-12-21,0.019700504720774226,0.019700504720774226,
2005-12-22,0.018002994665806717,0.018002994665806717,
2005-12-23,0.017927961611036314,0.017927961611036314,
2005-12-26,0.017927961611036314,0.017927961611036314,
2005-12-27,0.017927961611036314,0.017927961611036314,
2005-12-28,0.017927961611036314,0.017927961611036314,
2005-12-29,0.012732480358216926,0.012732480358216926,
2005-12-30,0.018594719180427273,0.018594719180427273,
2006-01-02,0.018505918495276275,0.018505918495276275,
2006-01-03,0.018505918495276275,0.018505918495276275,
2006-01-04,0.018505918495276275,0.018505918495276275,
2006-01-05,0.021866493305346322,0.021866493305346322,
2006-01-06,0.02178298690255943,0.02178298690255943,
2006-01-09,0.02178298690255943,0.02178298690255943,
2006-01-10,0.02118501524273546,0.02118501524273546,
2006-01-11,0.022083960974741815,0.022083960974741815,
2006-01-12,0.021991481908996,0.021991481908996,
2006-01-13,0.021991481908996,0.021991481908996,
2006-01-16,0.021991481908996,0.021991481908996,
2006-01-17,0.021991481908996,0.021991481908996,
2006-01-18,0.021991481908996,0.021991481908996,
2006-01-19,0.021991481908996,0.021991481908996,
2006-01-20,0.021991481908996,0.021991481908996,
2006-01-23,0.03083677200250773,0.03083677200250773,
2006-01-24,0.0307327605684791,0.0307327605684791,
2006-01-25,0.047131452057460804,0.047131452057460804,
2006-01-26,0.04639888366689055,0.04639888366689055,
2006-01-27,0.046311416791590204,0.046311416791590204,
2006-01-30,0.04558667582133685,0.04558667582133685,
2006-01-31,0.04558667582133685,0.04558667582133685,
2006-02-01,0.045494744419458534,0.045494744419458534,
2006-02-02,0.061069375012833965,0.061069375012833965,
2006-02-03,0.060979954452454084,0.060979954452454084,
2006-02-06,0.060979954452454084,0.060979954452454084,
2006-02-07,0.07095729433470159,0.07095729433470159,
2006-02-08,0.07087273021113223,0.07087273021113223,
2006-02-09,0.07087273021113223,0.07087273021113223,
2006-02-10,0.07087273021113223,0.07087273021113223,
2006-02-13,0.07087273021113223,0.07087273021113223,
2006-02-14,0.0643351291636073,0.0643351291636073,
2006-02-15,0.0771868522549515,0.0771868522549515,
2006-02-16,0.07712712604230781,0.07712712604230781,
2006-02-17,0.07712712604230781,0.07712712604230781,
2006-02-20,0.07712712604230781,0.07712712604230781,
2006-02-21,0.07712712604230781,0.07712712604230781,
2006-02-22,0.07712712604230781,0.07712712604230781,
2006-02-23,0.08337545392928532,0.08337545392928532,
2006-02-24,0.08331250008031832,0.08331250008031832,
2006-02-27,0.08331250008031832,0.08331250008031832,
2006-02-28,0.08331250008031832,0.08331250008031832,
2006-03-01,0.08331250008031832,0.08331250008031832,
2006-03-02,0.07567071258679928,0.07567071258679928,
2006-03-03,0.07622507116847366,0.07622507116847366,
2006-03-06,0.07617325876710687,0.07617325876710687,
2006-03-07,0.07617325876710687,0.07617325876710687,
2006-03-08,0.07617325876710687,0.07617325876710687,
2006-03-09,0.07617325876710687,0.07617325876710687,
2006-03-10,0.0751020508805507,0.0751020508805507,
2006-03-13,0.0750528173077609,0.0750528173077609,
2006-03-14,0.07761487165766218,0.07761487165766218,
2006-03-15,0.07756149531660236,0.07756149531660236,
2006-03-16,0.07756149531660236,0.07756149531660236,
2006-03-17,0.0917832839011544,0.0917832839011544,
2006-03-20,0.09008933320224911,0.09008933320224911,
2006-03-21,0.09003732781069791,0.09003732781069791,
2006-03-22,0.09003732781069791,0.09003732781069791,
2006-03-23,0.09832251959629663,0.09832251959629663,
2006-03-24,0.09932356551803274,0.09932356551803274,
2006-03-27,0.09927102192009675,0.09927102192009675,
2006-03-28,0.09927102192009675,0.09927102192009675,
2006-03-29,0.10130684099837083,0.10130684099837083,
2006-03-30,0.10123961736133624,0.10123961736133624,
2006-03-31,0.10123961736133624,0.10123961736133624,
2006-04-03,0.10123961736133624,0.10123961736133624,
2006-04-04,0.10123961736133624,0.10123961736133624,
2006-04-05,0.11366706624143888,0.11366706624143888,
2006-04-06,0.11360195907098868,0.11360195907098868,
2006-04-07,0.11360195907098868,0.11360195907098868,
2006-04-10,0.11360195907098868,0.11360195907098868,
2006-04-11,0.11360195907098868,0.11360195907098868,
2006-04-12,0.1045176028114821,0.1045176028114821,
2006-04-13,0.10445617644358955,0.10445617644358955,
2006-04-14,0.10445617644358955,0.10445617644358955,
2006-04-17,0.10445617644358955,0.10445617644358955,
2006-04-18,0.10445617644358955,0.10445617644358955,
2006-04-19,0.10445617644358955,0.10445617644358955,
2006-04-20,0.10986814559570396,0.10986814559570396,
2006-04-21,0.1098128075722019,0.1098128075722019,
2006-04-24,0.1098128075722019,0.1098128075722019,
2006-04-25,0.1098128075722019,0.1098128075722019,
2006-04-26,0.1098128075722019,0.1098128075722019,
2006-04-27,0.1098128075722019,0.1098128075722019,
2006-04-28,0.1098128075722019,0.1098128075722019,
2006-05-01,0.1098128075722019,0.1098128075722019,
2006-05-02,0.1098128075722019,0.1098128075722019,
2006-05-03,0.1098128075722019,0.1098128075722019,
2006-05-04,0.1098128075722019,0.1098128075722019,
2006-05-05,0.1098128075722019,0.1098128075722019,
2006-05-08,0.1098128075722019,0.1098128075722019,
2006-05-09,0.1098128075722019,0.1098128075722019,
2006-05-10,0.1098128075722019,0.1098128075722019,
2006-05-11,0.1098128075722019,0.1098128075722019,
2006-05-12,0.10644795768901479,0.10644795768901479,
2006-05-15,0.10641748455134566,0.10641748455134566,
2006-05-16,0.10641748455134566,0.10641748455134566,
2006-05-17,0.10154269686158253,0.10154269686158253,
2006-05-18,0.10151354478239097,0.10151354478239097,
2006-05-19,0.10151354478239097,0.10151354478239097,
2006-05-22,0.10151354478239097,0.10151354478239097,
2006-05-23,0.10151354478239097,0.10151354478239097,
2006-05-24,0.10151354478239097,0.10151354478239097,
2006-05-25,0.10151354478239097,0.10151354478239097,
2006-05-26,0.10151354478239097,0.10151354478239097,
2006-05-29,0.10151354478239097,0.10151354478239097,
2006-05-30,0.10151354478239097,0.10151354478239097,
2006-05-31,0.10151354478239097,0.10151354478239097,
2006-06-01,0.10505013041012715,0.10505013041012715,
2006-06-02,0.10502820450681286,0.10502820450681286,
2006-06-05,0.10502820450681286,0.10502820450681286,
2006-06-06,0.10502820450681286,0.10502820450681286,
2006-06-07,0.10502820450681286,0.10502820450681286,
2006-06-08,0.10502820450681286,0.10502820450681286,
2006-06-09,0.106942293869315,0.106942293869315,
2006-06-12,0.10691883367344898,0.10691883367344898,
2006-06-13,0.10691883367344898,0.10691883367344898,
2006-06-14,0.10826135020902768,0.10826135020902768,
2006-06-15,0.10823882721185628,0.10823882721185628,
2006-06-16,0.10823882721185628,0.10823882721185628,
2006-06-19,0.10823882721185628,0.10823882721185628,
2006-06-20,0.10823882721185628,0.10823882721185628,
2006-06-21,0.10987932459584085,0.10987932459584085,
2006-06-22,0.10985108134547328,0.10985108134547328,
2006-06-23,0.10985108134547328,0.10985108134547328,
2006-06-26,0.10985108134547328,0.10985108134547328,
2006-06-27,0.10985108134547328,0.10985108134547328,
2006-06-28,0.10985108134547328,0.10985108134547328,
2006-06-29,0.10985108134547328,0.10985108134547328,
2006-06-30,0.10985108134547328,0.10985108134547328,
2006-07-03,0.10985108134547328,0.10985108134547328,
2006-07-04,0.10985108134547328,0.10985108134547328,
2006-07-05,0.10985108134547328,0.10985108134547328,
2006-07-06,0.10985108134547328,0.10985108134547328,
2006-07-07,0.10985108134547328,0.10985108134547328,
2006-07-10,0.10985108134547328,0.10985108134547328,
2006-07-11,0.10572949944381935,0.10572949944381935,
2006-07-12,0.10569849454183149,0.10569849454183149,
2006-07-13,0.10569849454183149,0.10569849454183149,
2006-07-14,0.10569849454183149,0.10569849454183149,
2006-07-17,0.10569849454183149,0.10569849454183149,
2006-07-18,0.10569849454183149,0.10569849454183149,
2006-07-19,0.10522865522883777,0.10522865522883777,
2006-07-20,0.11774670240458167,0.11774670240458167,
2006-07-21,0.11771374497574659,0.11771374497574659,
2006-07-24,0.11432521239421203,0.11432521239421203,
2006-07-25,0.11429415280015155,0.11429415280015155,
2006-07-26,0.11429415280015155,0.11429415280015155,
2006-07-27,0.11223733327874506,0.11223733327874506,
2006-07-28,0.11220486437741271,0.11220486437741271,
2006-07-31,0.11220486437741271,0.11220486437741271,
2006-08-01,0.11220486437741271,0.11220486437741271,
2006-08-02,0.11088046934205523,0.11088046934205523,
2006-08-03,0.11084693921913567,0.11084693921913567,
