Date,Price,ret,signal,position_prev,position,strat_ret,equity,costs,is_exec_day,allow
2004-01-23,2460.0,0.0008136696501219731,0.0,0.0,0.0,0.0,0.817641297280926,0.0,True,True
2004-01-26,2446.0,-0.005691056910569148,-1.0,0.0,0.0,-0.0,0.817641297280926,0.0,False,False
2004-01-27,2440.0,-0.002452984464431762,0.0,0.0,0.0,-0.0,0.817641297280926,0.0,True,True
2004-01-28,2465.0,0.010245901639344357,1.0,0.0,0.0,0.0,0.817641297280926,0.0,False,False
2004-01-29,2454.0,-0.0044624746450304675,0.0,0.0,0.0,-0.0,0.817641297280926,0.0,False,False
2004-01-30,2497.0,0.017522412387938058,0.0,0.0,0.0,0.0,0.817641297280926,0.0,True,True
2004-02-02,2497.0,0.0,0.0,0.0,0.0,0.0,0.817641297280926,0.0,False,False
2004-02-03,2544.0,0.018822587104525335,-1.0,0.0,-0.5482361749461189,-8.223542624191782e-05,0.8175740582003311,8.223542624191782e-05,True,True
2004-02-04,2553.0,0.0035377358490567,0.0,-0.5482361749461189,-0.5498280665272298,-0.0019395147698566054,0.815988361239,0.0,False,False
2004-02-05,2554.0,0.00039169604386990464,0.0,-0.5498280665272298,-0.5640387791174752,-0.00021536547846735465,0.815812625515158,0.0,False,False
2004-02-06,2572.0,0.007047768206734473,0.0,-0.5640387791174752,0.0,-0.004059820391697091,0.8125005727822876,8.460581686762128e-05,True,True
2004-02-09,2578.0,0.00233281493001547,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-02-10,2565.0,-0.005042668735453892,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,True,True
2004-02-11,2612.0,0.01832358674463941,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-02-12,2702.0,0.034456355283307705,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-02-13,2690.0,-0.004441154700222105,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,True,True
2004-02-16,2730.0,0.014869888475836479,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-02-17,2826.0,0.03516483516483526,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,True,False
2004-02-18,2790.0,-0.01273885350318471,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,False,False
2004-02-19,2872.0,0.029390681003584218,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-02-20,2874.0,0.0006963788300835549,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,True,False
2004-02-23,2863.0,-0.0038274182324287143,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,False,False
2004-02-24,2890.0,0.009430667132378723,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,True,False
2004-02-25,2953.0,0.02179930795847751,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-02-26,2922.0,-0.010497798848628559,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,False,False
2004-02-27,2938.0,0.005475701574264136,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,True,False
2004-03-01,3030.0,0.03131381892443841,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-03-02,3002.0,-0.009240924092409286,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,True,False
2004-03-03,2845.0,-0.052298467688207895,-1.0,0.0,0.0,-0.0,0.8125005727822876,0.0,False,False
2004-03-04,2885.0,0.014059753954305698,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-03-05,2930.0,0.015597920277296451,1.0,0.0,0.0,0.0,0.8125005727822876,0.0,True,False
2004-03-08,2862.0,-0.02320819112627981,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,False,False
2004-03-09,2776.0,-0.030048916841369677,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,True,False
2004-03-10,2822.0,0.016570605187319787,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-03-11,2903.0,0.028703047484053945,1.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-03-12,2864.0,-0.013434378229417843,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,True,False
2004-03-15,2930.0,0.02304469273743015,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-03-16,2994.0,0.021843003412969297,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,True,False
2004-03-17,2940.0,-0.018036072144288595,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,False,False
2004-03-18,2992.0,0.017687074829932037,-1.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-03-19,3004.0,0.00401069518716568,0.0,0.0,0.0,0.0,0.8125005727822876,0.0,True,False
2004-03-22,2965.0,-0.012982689747004006,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,False,False
2004-03-23,2936.0,-0.009780775716694778,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,True,True
2004-03-24,2972.0,0.012261580381471404,1.0,0.0,0.0,0.0,0.8125005727822876,0.0,False,False
2004-03-25,2906.0,-0.022207267833109,0.0,0.0,0.0,-0.0,0.8125005727822876,0.0,False,False
2004-03-26,2957.0,0.017549896765313155,1.0,0.0,0.3053289556789146,-4.579934335183719e-05,0.8124633607895813,4.579934335183719e-05,True,True
2004-03-29,2971.0,0.004734528238079072,0.0,0.3053289556789146,0.3082199447299667,0.0014455885625650146,0.8136378485314418,0.0,False,False
2004-03-30,2952.0,-0.006395153147088495,0.0,0.3082199447299667,0.31815361048195456,-0.0019726037993980866,0.8120328634200946,1.490049862798176e-06,True,True
2004-03-31,2980.0,0.009485094850948617,-1.0,0.31815361048195456,0.3171645563240996,0.003017717172593099,0.8144833489367475,0.0,False,False
2004-04-01,3015.0,0.011744966442952975,0.0,0.3171645563240996,0.3161517495475861,0.003725087070920619,0.8175173703293519,0.0,False,False
2004-04-02,2976.5,-0.012769485903814215,-1.0,0.3161517495475861,0.0,-0.004084518071746241,0.8141782058562752,4.742276243213791e-05,True,True
2004-04-05,2880.0,-0.03242062825466152,0.0,0.0,0.0,-0.0,0.8141782058562752,0.0,False,False
2004-04-06,2920.0,0.01388888888888884,0.0,0.0,0.0,0.0,0.8141782058562752,0.0,True,True
2004-04-07,2875.0,-0.015410958904109595,0.0,0.0,0.0,-0.0,0.8141782058562752,0.0,False,False
2004-04-08,2872.0,-0.0010434782608695903,1.0,0.0,0.0,-0.0,0.8141782058562752,0.0,False,False
2004-04-09,2872.0,0.0,0.0,0.0,0.0,0.0,0.8141782058562752,0.0,True,True
2004-04-12,2872.0,0.0,0.0,0.0,0.0,0.0,0.8141782058562752,0.0,False,False
2004-04-13,2822.0,-0.017409470752089096,0.0,0.0,0.0,-0.0,0.8141782058562752,0.0,True,True
2004-04-14,2858.0,0.01275690999291279,1.0,0.0,0.0,0.0,0.8141782058562752,0.0,False,False
2004-04-15,2845.0,-0.004548635409377222,0.0,0.0,0.0,-0.0,0.8141782058562752,0.0,False,False
2004-04-16,2919.0,0.02601054481546572,0.0,0.0,0.0,0.0,0.8141782058562752,0.0,True,True
2004-04-19,2960.0,0.014045906132237107,0.0,0.0,0.0,0.0,0.8141782058562752,0.0,False,False
2004-04-20,2885.0,-0.02533783783783783,-1.0,0.0,-0.39129847968001286,-5.8694771952001925e-05,0.8141304178521542,5.8694771952001925e-05,True,True
2004-04-21,2714.0,-0.05927209705372616,0.0,-0.39129847968001286,-0.32336812032945805,0.023193081464569214,0.833012610956183,0.0,False,False
2004-04-22,2705.0,-0.003316138540899072,0.0,-0.32336812032945805,-0.33390189830743366,0.0010723334867226045,0.8339058782737735,0.0,False,False
2004-04-23,2711.0,0.002218114602587695,0.0,-0.33390189830743366,-0.34466753896957203,-0.000742247522566791,0.8332869137015709,1.6148460993207547e-06,True,False
2004-04-26,2717.0,0.0022132054592400863,1.0,-0.34466753896957203,-0.34852044332142557,-0.000762820078870302,0.8326512657123395,0.0,False,False
2004-04-27,2731.0,0.005152741994847165,0.0,-0.34852044332142557,-0.35582427522552085,-0.001796931499150675,0.8311550484251733,1.095574785614292e-06,True,False
2004-04-28,2580.0,-0.0552911021603808,0.0,-0.35582427522552085,-0.3119516651129464,0.019673916352637728,0.8475071233239628,0.0,False,False
2004-04-29,2632.0,0.020155038759689825,1.0,-0.3119516651129464,-0.3045149693472848,-0.006287397901501215,0.8421785088152683,0.0,False,False
2004-04-30,2652.0,0.0075987841945288626,0.0,-0.3045149693472848,-0.3033156857072149,-0.002314123428619599,0.840229603796939,1.798925460104822e-07,True,False
2004-05-03,2652.0,0.0,0.0,-0.3033156857072149,-0.30648282916341524,-0.0,0.840229603796939,0.0,False,False
2004-05-04,2697.0,0.016968325791855143,0.0,-0.30648282916341524,-0.30592292154563433,-0.0052005844809969795,0.8358599187589584,8.398614266713622e-08,True,False
2004-05-05,2709.0,0.004449388209121219,0.0,-0.30592292154563433,-0.3108299381901434,-0.001361169840025061,0.8347221714470578,0.0,False,False
2004-05-06,2720.0,0.004060538944259839,0.0,-0.3108299381901434,-0.3109685167281737,-0.0012621370690629559,0.8336686376521057,0.0,False,False
2004-05-07,2607.0,-0.04154411764705879,0.0,-0.3109685167281737,0.0,0.012872267365977392,0.8443998432505937,4.664527750922605e-05,True,True
2004-05-10,2543.0,-0.024549290372075205,0.0,0.0,0.0,-0.0,0.8443998432505937,0.0,False,False
2004-05-11,2596.0,0.02084152575697984,0.0,0.0,0.0,0.0,0.8443998432505937,0.0,True,False
2004-05-12,2613.0,0.006548536209553202,1.0,0.0,0.0,0.0,0.8443998432505937,0.0,False,False
2004-05-13,2581.0,-0.012246460007654059,0.0,0.0,0.0,-0.0,0.8443998432505937,0.0,False,False
2004-05-14,2594.0,0.005036807438977053,0.0,0.0,0.0,0.0,0.8443998432505937,0.0,True,True
2004-05-17,2513.0,-0.03122590593677721,0.0,0.0,0.0,-0.0,0.8443998432505937,0.0,False,False
2004-05-18,2523.0,0.0039793076004774885,0.0,0.0,0.0,0.0,0.8443998432505937,0.0,True,True
2004-05-19,2594.0,0.028141101862861673,1.0,0.0,0.0,0.0,0.8443998432505937,0.0,False,False
2004-05-20,2589.0,-0.0019275250578257852,0.0,0.0,0.0,-0.0,0.8443998432505937,0.0,False,False
2004-05-21,2663.0,0.028582464271919683,0.0,0.0,0.0,0.0,0.8443998432505937,0.0,True,True
2004-05-24,2690.0,0.010138941043935423,0.0,0.0,0.0,0.0,0.8443998432505937,0.0,False,False
2004-05-25,2679.0,-0.004089219330855043,0.0,0.0,0.0,-0.0,0.8443998432505937,0.0,True,True
2004-05-26,2688.0,0.0033594624860022737,0.0,0.0,0.0,0.0,0.8443998432505937,0.0,False,False
2004-05-27,2774.0,0.03199404761904767,0.0,0.0,0.0,0.0,0.8443998432505937,0.0,False,False
2004-05-28,2774.0,0.0,-1.0,0.0,-0.2755778776820404,-4.133668165230606e-05,0.844364938563086,4.133668165230606e-05,True,True
2004-05-31,2774.0,0.0,0.0,-0.2755778776820404,-0.31784965833764095,-0.0,0.844364938563086,0.0,False,False
2004-06-01,2816.0,0.015140591204037435,0.0,-0.31784965833764095,-0.31533012157306783,-0.004812809671747876,0.8403011708202848,3.7793051468596736e-07,True,True
2004-06-02,2748.0,-0.024147727272727293,0.0,-0.31533012157306783,-0.3063706723382549,0.007614505776622383,0.8466996489395984,0.0,False,False
2004-06-03,2744.0,-0.0014556040756914523,0.0,-0.3063706723382549,-0.3063464142156879,0.0004459543993278943,0.8470772383729523,0.0,False,False
2004-06-04,2698.0,-0.01676384839650147,0.0,-0.3063464142156879,0.0,0.005089592882591282,0.8513885166563805,4.5951962132353187e-05,True,True
2004-06-07,2775.0,0.028539659006671547,1.0,0.0,0.0,0.0,0.8513885166563805,0.0,False,False
2004-06-08,2714.0,-0.02198198198198198,0.0,0.0,0.0,-0.0,0.8513885166563805,0.0,True,True
2004-06-09,2602.0,-0.041267501842299215,0.0,0.0,0.0,-0.0,0.8513885166563805,0.0,False,False
2004-06-10,2570.0,-0.012298232129131392,0.0,0.0,0.0,-0.0,0.8513885166563805,0.0,False,False
2004-06-11,2554.0,-0.006225680933852118,0.0,0.0,0.0,-0.0,0.8513885166563805,0.0,True,True
2004-06-14,2547.0,-0.0027407987470634554,0.0,0.0,0.0,-0.0,0.8513885166563805,0.0,False,False
2004-06-15,2610.0,0.02473498233215543,1.0,0.0,0.3039176081227909,-4.558764121841863e-05,0.8513497038621457,4.558764121841863e-05,True,True
2004-06-16,2585.0,-0.009578544061302652,-1.0,0.3039176081227909,0.3271623744485521,-0.0029110882004098654,0.8488713497848102,0.0,False,False
2004-06-17,2630.0,0.01740812379110257,0.0,0.3271623744485521,0.3330730979848303,0.005695283114191448,0.8537059124493604,0.0,False,False
2004-06-18,2615.0,-0.005703422053231932,-1.0,0.3330730979848303,0.0,-0.0019496174170826862,0.8520415125333828,4.9960964697724545e-05,True,True
2004-06-21,2624.0,0.0034416826003824674,0.0,0.0,0.0,0.0,0.8520415125333828,0.0,False,False
2004-06-22,2550.5,-0.028010670731707266,-1.0,0.0,-0.32879501354404456,-4.931925203160668e-05,0.8519994904832848,4.931925203160668e-05,True,True
2004-06-23,2585.0,0.013526759458929671,1.0,-0.32879501354404456,-0.3261852523020561,-0.004447531059505814,0.8482101962866773,0.0,False,False
2004-06-24,2678.0,0.03597678916827851,0.0,-0.3261852523020561,-0.3237757237982342,-0.011735098051872804,0.8382563664646548,0.0,False,False
2004-06-25,2650.0,-0.010455563853622118,0.0,-0.3237757237982342,0.0,0.0033366913958554215,0.8410533692701585,4.856635856973513e-05,True,True
2004-06-28,2657.0,0.0026415094339622414,0.0,0.0,0.0,0.0,0.8410533692701585,0.0,False,False
2004-06-29,2583.0,-0.027850959729017744,-1.0,0.0,-0.3199005577120177,-4.798508365680265e-05,0.8410130112538743,4.798508365680265e-05,True,True
2004-06-30,2650.0,0.025938830816879532,1.0,-0.3199005577120177,-0.32212087385321797,-0.008297846444717434,0.8340344144284803,0.0,False,False
2004-07-01,2690.0,0.015094339622641506,0.0,-0.32212087385321797,-0.3202029546624731,-0.004862201869482535,0.8299791707394334,0.0,False,False
2004-07-02,2681.0,-0.0033457249070631967,0.0,-0.3202029546624731,0.0,0.001023280557530093,0.830828472288006,4.803044319937096e-05,True,True
2004-07-05,2735.0,0.020141738157404054,0.0,0.0,0.0,0.0,0.830828472288006,0.0,False,False
2004-07-06,2669.0,-0.02413162705667271,-1.0,0.0,-0.3216095661839469,-4.824143492759204e-05,0.8307883919303242,4.824143492759204e-05,True,True
2004-07-07,2749.0,0.029973772948669986,0.0,-0.3216095661839469,-0.3079709865901956,-0.009639852114917878,0.8227797146933253,0.0,False,False
2004-07-08,2744.0,-0.0018188432157147938,0.0,-0.3079709865901956,-0.3079335287405615,0.000560150939596569,0.8232405955235917,0.0,False,False
2004-07-09,2794.5,0.018403790087463623,0.0,-0.3079335287405615,0.0,-0.005713334053144325,0.818537146995256,4.619002931108422e-05,True,True
2004-07-12,2778.0,-0.005904455179817525,0.0,0.0,0.0,-0.0,0.818537146995256,0.0,False,False
2004-07-13,2774.5,-0.001259899208063353,0.0,0.0,0.0,-0.0,0.818537146995256,0.0,True,True
2004-07-14,2791.0,0.005947017480627093,-1.0,0.0,0.0,0.0,0.818537146995256,0.0,False,False
2004-07-15,2806.0,0.005374417771408124,0.0,0.0,0.0,0.0,0.818537146995256,0.0,False,False
2004-07-16,2837.0,0.01104775481111897,-1.0,0.0,-0.3379266850161511,-5.068900275242266e-05,0.818495656163559,5.068900275242266e-05,True,True
2004-07-19,2826.0,-0.0038773352132533967,0.0,-0.3379266850161511,-0.3776231095815104,0.0013102550353111116,0.8195680942184275,0.0,False,False
2004-07-20,2784.0,-0.014861995753715496,-1.0,-0.3776231095815104,-0.3754994082893192,0.00561191449591142,0.8241674402867584,3.18555193828679e-07,True,True
2004-07-21,2757.5,-0.009518678160919558,0.0,-0.3754994082893192,-0.3737527211224562,0.003574258017121759,0.8271132273676541,0.0,False,False
2004-07-22,2793.0,0.012873980054397105,1.0,-0.3737527211224562,-0.37230825604354245,-0.004811685077007145,0.823133418994534,0.0,False,False
2004-07-23,2714.0,-0.02828499820981023,0.0,-0.37230825604354245,0.0,0.010474892117282636,0.8317556527566317,5.584623840653136e-05,True,True
2004-07-26,2713.0,-0.0003684598378776993,1.0,0.0,0.0,-0.0,0.8317556527566317,0.0,False,False
2004-07-27,2663.0,-0.018429782528566196,0.0,0.0,0.0,-0.0,0.8317556527566317,0.0,True,True
2004-07-28,2735.0,0.027037176117161055,1.0,0.0,0.0,0.0,0.8317556527566317,0.0,False,False
2004-07-29,2786.0,0.0186471663619745,0.0,0.0,0.0,0.0,0.8317556527566317,0.0,False,False
2004-07-30,2816.0,0.01076812634601576,-1.0,0.0,-0.3619551839765714,-5.4293277596485705e-05,0.8317104940160841,5.4293277596485705e-05,True,True
2004-08-02,2818.0,0.0007102272727272929,0.0,-0.3619551839765714,-0.364048541564322,-0.00025707044316518584,0.8314966858308023,0.0,False,False
2004-08-03,2807.0,-0.0039034776437189,0.0,-0.364048541564322,-0.3910585144282621,0.0014170038472952108,0.8326749198336377,4.05149592959102e-06,True,True
2004-08-04,2802.0,-0.0017812611328821282,-1.0,-0.3910585144282621,-0.3950303096770482,0.0006965773324336882,0.8332549423080798,0.0,False,False
2004-08-05,2789.0,-0.004639543183440398,0.0,-0.3950303096770482,-0.3937855534284601,0.0018327601805144984,0.8347820987865591,0.0,False,False
2004-08-06,2782.0,-0.0025098601649337082,0.0,-0.3937855534284601,0.0,0.0009292788410621975,0.8355578441278589,5.906783301426901e-05,True,True
2004-08-09,2718.0,-0.023005032350826737,0.0,0.0,0.0,-0.0,0.8355578441278589,0.0,False,False
2004-08-10,2736.0,0.0066225165562914245,0.0,0.0,0.0,0.0,0.8355578441278589,0.0,True,True
2004-08-11,2765.0,0.010599415204678442,1.0,0.0,0.0,0.0,0.8355578441278589,0.0,False,False
2004-08-12,2772.0,0.0025316455696202667,0.0,0.0,0.0,0.0,0.8355578441278589,0.0,False,False
2004-08-13,2857.0,0.030663780663780615,0.0,0.0,0.0,0.0,0.8355578441278589,0.0,True,True
2004-08-16,2831.0,-0.009100455022751142,0.0,0.0,0.0,-0.0,0.8355578441278589,0.0,False,False
2004-08-17,2823.0,-0.0028258565877781194,0.0,0.0,0.0,-0.0,0.8355578441278589,0.0,True,True
2004-08-18,2761.0,-0.021962451292950713,-1.0,0.0,0.0,-0.0,0.8355578441278589,0.0,False,False
2004-08-19,2796.0,0.012676566461427008,1.0,0.0,0.0,0.0,0.8355578441278589,0.0,False,False
2004-08-20,2765.0,-0.011087267525035749,0.0,0.0,0.0,-0.0,0.8355578441278589,0.0,True,True
2004-08-23,2713.0,-0.018806509945750505,0.0,0.0,0.0,-0.0,0.8355578441278589,0.0,False,False
2004-08-24,2735.5,0.008293402137854677,0.0,0.0,0.0,0.0,0.8355578441278589,0.0,True,True
2004-08-25,2706.0,-0.010784134527508704,0.0,0.0,0.0,-0.0,0.8355578441278589,0.0,False,False
2004-08-26,2733.0,0.009977827050997812,1.0,0.0,0.0,0.0,0.8355578441278589,0.0,False,False
2004-08-27,2764.0,0.011342846688620511,0.0,0.0,0.0,0.0,0.8355578441278589,0.0,True,True
2004-08-30,2764.0,0.0,0.0,0.0,0.0,0.0,0.8355578441278589,0.0,False,False
2004-08-31,2784.0,0.00723589001447178,0.0,0.0,0.0,0.0,0.8355578441278589,0.0,True,True
2004-09-01,2774.0,-0.0035919540229885083,0.0,0.0,0.0,-0.0,0.8355578441278589,0.0,False,False
2004-09-02,2732.0,-0.015140591204037546,0.0,0.0,0.0,-0.0,0.8355578441278589,0.0,False,False
2004-09-03,2701.0,-0.011346998535871178,0.0,0.0,0.0,-0.0,0.8355578441278589,0.0,True,True
2004-09-06,2723.0,0.00814513143280271,0.0,0.0,0.0,0.0,0.8355578441278589,0.0,False,False
2004-09-07,2754.5,0.011568123393316254,1.0,0.0,0.5150536115424825,-7.725804173137237e-05,0.8354932905650683,7.725804173137237e-05,True,True
2004-09-08,2735.0,-0.007079324741332327,0.0,0.5150536115424825,0.5208326549550488,-0.003646231775305266,0.8324468883809555,0.0,False,False
2004-09-09,2751.0,0.005850091407678226,0.0,0.5208326549550488,0.5180360114317325,0.0030469186395907693,0.8349832863216328,0.0,False,False
2004-09-10,2788.5,0.0136314067611778,0.0,0.5180360114317325,0.0,0.006983854187049339,0.8408146878419263,7.770540171475987e-05,True,True
2004-09-13,2786.0,-0.0008965393580778747,0.0,0.0,0.0,-0.0,0.8408146878419263,0.0,False,False
2004-09-14,2769.0,-0.006101938262742301,-1.0,0.0,-0.5055067568835903,-7.582601353253854e-05,0.8407509322160276,7.582601353253854e-05,True,True
2004-09-15,2767.0,-0.0007222824124232252,0.0,-0.5055067568835903,-0.5058229675203155,0.00036511863985812037,0.8410579060528578,0.0,False,False
2004-09-16,2823.0,0.02023852547885796,1.0,-0.5058229675203155,-0.5168118233218698,-0.010237111015951449,0.832447902897751,0.0,False,False
2004-09-17,2815.0,-0.002833864682961429,0.0,-0.5168118233218698,0.0,0.0013870530003504682,0.8336025522591006,7.752177349828046e-05,True,True
2004-09-20,2849.0,0.012078152753108418,0.0,0.0,0.0,0.0,0.8336025522591006,0.0,False,False
2004-09-21,2899.0,0.017550017550017616,0.0,0.0,0.0,0.0,0.8336025522591006,0.0,True,True
2004-09-22,2915.0,0.0055191445325974975,-1.0,0.0,0.0,0.0,0.8336025522591006,0.0,False,False
2004-09-23,2932.0,0.005831903945111572,0.0,0.0,0.0,0.0,0.8336025522591006,0.0,False,False
2004-09-24,2911.0,-0.007162346521146001,0.0,0.0,0.0,-0.0,0.8336025522591006,0.0,True,True
2004-09-27,2953.0,0.014428031604259761,0.0,0.0,0.0,0.0,0.8336025522591006,0.0,False,False
2004-09-28,2933.0,-0.00677277345072802,-1.0,0.0,-0.5999855399805614,-8.99978309970842e-05,0.8335275298374837,8.99978309970842e-05,True,True
2004-09-29,2990.0,0.01943402659393123,0.0,-0.5999855399805614,-0.5888277982532704,-0.011660134939956419,0.8238084863634101,0.0,False,False
2004-09-30,2997.5,0.0025083612040133207,0.0,-0.5888277982532704,-0.6413296924733094,-0.001476992804983086,0.8225917271563674,0.0,False,False
2004-10-01,2995.0,-0.0008340283569641116,0.0,-0.6413296924733094,0.0,0.0004386876958148168,0.82295258802575,9.61994538709964e-05,True,True
2004-10-04,2983.5,-0.003839732888146874,-1.0,0.0,0.0,-0.0,0.82295258802575,0.0,False,False
2004-10-05,2979.0,-0.0015082956259426794,0.0,0.0,0.0,-0.0,0.82295258802575,0.0,True,True
2004-10-06,3038.0,0.019805303793219098,1.0,0.0,0.0,0.0,0.82295258802575,0.0,False,False
2004-10-07,3046.0,0.0026333113890717463,0.0,0.0,0.0,0.0,0.82295258802575,0.0,False,False
2004-10-08,3145.0,0.032501641497045375,-1.0,0.0,-0.558889638779048,-8.383344581685718e-05,0.8228835970745519,8.383344581685718e-05,True,True
2004-10-11,3140.0,-0.0015898251192368873,0.0,-0.558889638779048,-0.5612042183766313,0.0008885367866121608,0.8236147594216525,0.0,False,False
2004-10-12,3094.0,-0.014649681528662417,-1.0,-0.5612042183766313,-0.5627819547149814,0.008221226411308812,0.8303858828345536,2.3666045075251828e-07,True,True
2004-10-13,2815.0,-0.09017453135100195,0.0,-0.5627819547149814,-0.3003726587784287,0.05074859901922425,0.8725268030337489,0.0,False,False
2004-10-14,2746.0,-0.024511545293072867,0.0,-0.3003726587784287,-0.29297446678292033,0.007362598030448177,0.8789508671552784,0.0,False,False
2004-10-15,2830.0,0.030589949016751605,0.0,-0.29297446678292033,-0.28434927333826515,-0.008963367781116217,0.8710725072714346,1.2937790166982765e-06,True,False
2004-10-18,2794.0,-0.01272084805653706,1.0,-0.28434927333826515,-0.283025629656813,0.0036171639011227954,0.8742233192999974,0.0,False,False
2004-10-19,2817.5,0.008410880458124659,0.0,-0.283025629656813,-0.2826970385387194,-0.0023805440262966294,0.8721421921995887,4.9288667714036944e-08,True,False
2004-10-20,2798.5,-0.006743566992014172,-1.0,-0.2826970385387194,-0.28386695252262617,0.0019063864178298663,0.8738048322292143,0.0,False,False
2004-10-21,2825.0,0.009469358584956122,1.0,-0.28386695252262617,-0.28304562955771895,-0.002688037963855462,0.8714560116671819,0.0,False,False
2004-10-22,2804.0,-0.0074336283185840735,-1.0,-0.28304562955771895,-0.2828348188331928,0.002104024385723038,0.8732895763668146,3.162160867892505e-08,True,False
2004-10-25,2750.0,-0.01925820256776034,0.0,-0.2828348188331928,-0.2788664271051715,0.005446890234305424,0.8780462888320477,0.0,False,False
2004-10-26,2792.0,0.015272727272727327,1.0,-0.2788664271051715,-0.28067393564103243,-0.0042593220129775585,0.8743064069456121,2.7112628037913864e-07,True,False
2004-10-27,2800.0,0.002865329512893977,0.0,-0.28067393564103243,-0.28066725304469176,-0.0008042233112923549,0.8736032693519342,0.0,False,False
2004-10-28,2752.0,-0.017142857142857126,0.0,-0.28066725304469176,-0.27942660418299947,0.004811438623623283,0.8778065578638177,0.0,False,False
2004-10-29,2882.0,0.04723837209302317,0.0,-0.27942660418299947,0.0,-0.013241571891713884,0.866183019220846,4.191399062744992e-05,True,True
2004-11-01,2831.0,-0.01769604441360162,-1.0,0.0,0.0,-0.0,0.866183019220846,0.0,False,False
2004-11-02,2849.0,0.006358177322500991,0.0,0.0,0.0,0.0,0.866183019220846,0.0,True,True
2004-11-03,2875.0,0.009126009126009027,-1.0,0.0,0.0,0.0,0.866183019220846,0.0,False,False
2004-11-04,2915.0,0.013913043478260834,0.0,0.0,0.0,0.0,0.866183019220846,0.0,False,False
2004-11-05,2953.0,0.013036020583190311,0.0,0.0,0.0,0.0,0.866183019220846,0.0,True,True
2004-11-08,2950.5,-0.0008465966813410164,0.0,0.0,0.0,-0.0,0.866183019220846,0.0,False,False
2004-11-09,2978.0,0.009320454160311797,0.0,0.0,0.0,0.0,0.866183019220846,0.0,True,True
2004-11-10,2960.0,-0.006044325050369337,-1.0,0.0,0.0,-0.0,0.866183019220846,0.0,False,False
2004-11-11,2987.5,0.00929054054054057,0.0,0.0,0.0,0.0,0.866183019220846,0.0,False,False
2004-11-12,3016.0,0.009539748953974803,0.0,0.0,0.0,0.0,0.866183019220846,0.0,True,True
2004-11-15,3004.0,-0.003978779840848823,0.0,0.0,0.0,-0.0,0.866183019220846,0.0,False,False
2004-11-16,2944.0,-0.01997336884154466,-1.0,0.0,-0.2588157952971272,-3.882236929456908e-05,0.8661493919437971,3.882236929456908e-05,True,True
2004-11-17,3023.0,0.02683423913043481,1.0,-0.2588157952971272,-0.2616771390483206,-0.0069451249417367775,0.8601338761985381,0.0,False,False
2004-11-18,3080.0,0.018855441614290536,0.0,-0.2616771390483206,-0.2585235165244426,-0.004934038017120195,0.8558899429535616,0.0,False,False
2004-11-19,3077.0,-0.0009740259740259605,0.0,-0.2585235165244426,0.0,0.00021303009251267033,0.8560722732672896,3.877852747866639e-05,True,True
2004-11-22,3044.0,-0.010724731881702976,-1.0,0.0,0.0,-0.0,0.8560722732672896,0.0,False,False
2004-11-23,3069.0,0.008212877792378448,0.0,0.0,0.0,0.0,0.8560722732672896,0.0,True,True
2004-11-24,3098.0,0.009449332029977109,0.0,0.0,0.0,0.0,0.8560722732672896,0.0,False,False
2004-11-25,3115.0,0.0054874112330536295,0.0,0.0,0.0,0.0,0.8560722732672896,0.0,False,False
2004-11-26,3081.0,-0.010914927768860383,0.0,0.0,0.0,-0.0,0.8560722732672896,0.0,True,True
2004-11-29,3112.0,0.01006166828951649,0.0,0.0,0.0,0.0,0.8560722732672896,0.0,False,False
2004-11-30,3095.0,-0.005462724935732632,0.0,0.0,0.0,-0.0,0.8560722732672896,0.0,True,True
