date,regime,sizing,hy_spread,vix
2012-08-22,NORMAL,1.0,569.0,15.11
2012-08-23,NORMAL,1.0,572.0,15.96
2012-08-24,NORMAL,1.0,569.0,15.18
2012-08-27,NORMAL,1.0,568.0,16.35
2012-08-28,NORMAL,1.0,571.0,16.49
2012-08-29,NORMAL,1.0,569.0,17.06
2012-08-30,NORMAL,1.0,571.0,17.83
2012-08-31,NORMAL,1.0,575.0,17.47
2012-09-03,NORMAL,1.0,575.0,17.47
2012-09-04,NORMAL,1.0,572.0,17.98
2012-09-05,NORMAL,1.0,569.0,17.74
2012-09-06,NORMAL,1.0,558.0,15.6
2012-09-07,NORMAL,1.0,551.0,14.38
2012-09-10,NORMAL,1.0,547.0,16.28
2012-09-11,NORMAL,1.0,542.0,16.41
2012-09-12,NORMAL,1.0,531.0,15.8
2012-09-13,NORMAL,1.0,529.0,14.05
2012-09-14,NORMAL,1.0,513.0,14.51
2012-09-17,NORMAL,1.0,514.0,14.59
2012-09-18,NORMAL,1.0,516.0,14.18
2012-09-19,NORMAL,1.0,516.0,13.88
2012-09-20,NORMAL,1.0,522.0,14.07
2012-09-21,NORMAL,1.0,525.0,13.98
2012-09-24,NORMAL,1.0,533.0,14.15
2012-09-25,NORMAL,1.0,539.0,15.43
2012-09-26,NORMAL,1.0,562.0,16.81
2012-09-27,NORMAL,1.0,556.0,14.84
2012-09-28,NORMAL,1.0,551.0,15.73
2012-10-01,NORMAL,1.0,552.0,16.32
2012-10-02,NORMAL,1.0,552.0,15.71
2012-10-03,NORMAL,1.0,551.0,15.43
2012-10-04,NORMAL,1.0,545.0,14.55
2012-10-05,NORMAL,1.0,536.0,14.33
2012-10-08,NORMAL,1.0,536.0,15.11
2012-10-09,NORMAL,1.0,541.0,16.37
2012-10-10,NORMAL,1.0,545.0,16.29
2012-10-11,NORMAL,1.0,541.0,15.59
2012-10-12,NORMAL,1.0,541.0,16.14
2012-10-15,NORMAL,1.0,537.0,15.27
2012-10-16,NORMAL,1.0,529.0,15.22
2012-10-17,NORMAL,1.0,516.0,15.07
2012-10-18,NORMAL,1.0,513.0,15.03
2012-10-19,NORMAL,1.0,519.0,17.06
2012-10-22,NORMAL,1.0,517.0,16.62
2012-10-23,NORMAL,1.0,531.0,18.83
2012-10-24,NORMAL,1.0,528.0,18.33
2012-10-25,NORMAL,1.0,526.0,18.12
2012-10-26,NORMAL,1.0,533.0,17.81
2012-10-29,NORMAL,1.0,540.0,17.81
2012-10-30,NORMAL,1.0,540.0,17.81
2012-10-31,NORMAL,1.0,543.0,18.6
2012-11-01,NORMAL,1.0,539.0,16.69
2012-11-02,NORMAL,1.0,537.0,17.59
2012-11-05,NORMAL,1.0,539.0,18.42
2012-11-06,NORMAL,1.0,532.0,17.58
2012-11-07,NORMAL,1.0,545.0,19.08
2012-11-08,NORMAL,1.0,548.0,18.49
2012-11-09,NORMAL,1.0,559.0,18.61
2012-11-12,NORMAL,1.0,559.0,16.68
2012-11-13,NORMAL,1.0,564.0,16.65
2012-11-14,NORMAL,1.0,567.0,17.92
2012-11-15,NORMAL,1.0,579.0,17.99
2012-11-16,NORMAL,1.0,584.0,16.41
2012-11-19,NORMAL,1.0,573.0,15.24
2012-11-20,NORMAL,1.0,567.0,15.08
2012-11-21,NORMAL,1.0,562.0,15.31
2012-11-22,NORMAL,1.0,562.0,15.31
2012-11-23,NORMAL,1.0,560.0,15.14
2012-11-26,NORMAL,1.0,558.0,15.5
2012-11-27,NORMAL,1.0,556.0,15.92
2012-11-28,NORMAL,1.0,556.0,15.51
2012-11-29,NORMAL,1.0,549.0,15.06
2012-11-30,NORMAL,1.0,546.0,15.87
2012-12-03,NORMAL,1.0,542.0,16.64
2012-12-04,NORMAL,1.0,539.0,17.12
2012-12-05,NORMAL,1.0,531.0,16.46
2012-12-06,NORMAL,1.0,529.0,16.58
2012-12-07,NORMAL,1.0,524.0,15.9
2012-12-10,NORMAL,1.0,523.0,16.05
2012-12-11,NORMAL,1.0,517.0,15.57
2012-12-12,NORMAL,1.0,512.0,15.95
2012-12-13,NORMAL,1.0,509.0,16.56
2012-12-14,NORMAL,1.0,512.0,17.0
2012-12-17,NORMAL,1.0,507.0,16.34
2012-12-18,NORMAL,1.0,500.0,15.57
2012-12-19,NORMAL,1.0,501.0,17.36
2012-12-20,NORMAL,1.0,501.0,17.67
2012-12-21,NORMAL,1.0,507.0,17.84
2012-12-24,NORMAL,1.0,507.0,17.84
2012-12-25,NORMAL,1.0,507.0,17.84
2012-12-26,NORMAL,1.0,505.99999999999994,19.48
2012-12-27,NORMAL,1.0,509.0,19.47
2012-12-28,NORMAL,1.0,509.99999999999994,22.72
2012-12-31,NORMAL,1.0,511.00000000000006,18.02
2013-01-01,NORMAL,1.0,511.00000000000006,18.02
2013-01-02,NORMAL,1.0,493.0,14.68
2013-01-03,NORMAL,1.0,484.0,14.56
2013-01-04,NORMAL,1.0,480.0,13.83
2013-01-07,NORMAL,1.0,479.0,13.79
2013-01-08,NORMAL,1.0,480.0,13.62
2013-01-09,NORMAL,1.0,476.99999999999994,13.81
2013-01-10,NORMAL,1.0,471.0,13.49
2013-01-11,NORMAL,1.0,469.00000000000006,13.36
2013-01-14,NORMAL,1.0,471.0,13.52
2013-01-15,NORMAL,1.0,475.0,13.55
2013-01-16,NORMAL,1.0,476.0,13.42
2013-01-17,NORMAL,1.0,469.00000000000006,13.57
2013-01-18,NORMAL,1.0,468.0,12.46
2013-01-21,NORMAL,1.0,468.0,12.46
2013-01-22,NORMAL,1.0,468.0,12.43
2013-01-23,NORMAL,1.0,465.00000000000006,12.46
2013-01-24,NORMAL,1.0,462.0,12.69
2013-01-25,NORMAL,1.0,451.0,12.89
2013-01-28,NORMAL,1.0,454.0,13.57
2013-01-29,NORMAL,1.0,459.99999999999994,13.31
2013-01-30,NORMAL,1.0,466.0,14.32
2013-01-31,NORMAL,1.0,476.99999999999994,14.28
2013-02-01,NORMAL,1.0,476.0,12.9
2013-02-04,NORMAL,1.0,482.0,14.67
2013-02-05,NORMAL,1.0,484.0,13.72
2013-02-06,NORMAL,1.0,487.0,13.41
2013-02-07,NORMAL,1.0,490.00000000000006,13.5
2013-02-08,NORMAL,1.0,490.00000000000006,13.02
2013-02-11,NORMAL,1.0,488.0,12.94
2013-02-12,NORMAL,1.0,486.00000000000006,12.64
2013-02-13,NORMAL,1.0,479.0,12.98
2013-02-14,NORMAL,1.0,479.0,12.66
2013-02-15,NORMAL,1.0,476.0,12.46
2013-02-18,NORMAL,1.0,476.0,12.46
2013-02-19,NORMAL,1.0,472.0,12.31
2013-02-20,NORMAL,1.0,472.0,14.68
2013-02-21,NORMAL,1.0,480.0,15.22
2013-02-22,NORMAL,1.0,480.99999999999994,14.17
2013-02-25,NORMAL,1.0,480.0,18.99
2013-02-26,NORMAL,1.0,484.0,16.87
2013-02-27,NORMAL,1.0,479.0,14.73
2013-02-28,NORMAL,1.0,473.00000000000006,15.51
2013-03-01,NORMAL,1.0,471.0,15.36
2013-03-04,NORMAL,1.0,469.00000000000006,14.01
2013-03-05,NORMAL,1.0,463.99999999999994,13.48
2013-03-06,NORMAL,1.0,459.0,13.53
2013-03-07,NORMAL,1.0,449.0,13.06
2013-03-08,NORMAL,1.0,442.0,12.59
2013-03-11,NORMAL,1.0,442.0,11.56
2013-03-12,NORMAL,1.0,442.0,12.27
2013-03-13,NORMAL,1.0,442.0,11.83
2013-03-14,NORMAL,1.0,441.0,11.3
2013-03-15,NORMAL,1.0,446.0,11.3
2013-03-18,NORMAL,1.0,454.0,13.36
2013-03-19,NORMAL,1.0,455.99999999999994,14.39
2013-03-20,NORMAL,1.0,455.0,12.67
2013-03-21,NORMAL,1.0,455.99999999999994,13.99
2013-03-22,NORMAL,1.0,455.0,13.57
2013-03-25,NORMAL,1.0,455.0,13.74
2013-03-26,NORMAL,1.0,458.0,12.77
2013-03-27,NORMAL,1.0,462.0,13.15
2013-03-28,NORMAL,1.0,457.0,12.7
2013-03-29,NORMAL,1.0,457.0,12.7
2013-04-01,NORMAL,1.0,463.0,13.58
2013-04-02,NORMAL,1.0,461.00000000000006,12.78
2013-04-03,NORMAL,1.0,463.99999999999994,14.21
2013-04-04,NORMAL,1.0,466.0,13.89
2013-04-05,NORMAL,1.0,473.00000000000006,13.92
2013-04-08,NORMAL,1.0,466.0,13.19
2013-04-09,NORMAL,1.0,463.0,12.84
2013-04-10,NORMAL,1.0,454.0,12.36
2013-04-11,NORMAL,1.0,450.0,12.24
2013-04-12,NORMAL,1.0,453.0,12.06
2013-04-15,NORMAL,1.0,459.0,17.27
2013-04-16,NORMAL,1.0,458.0,13.96
2013-04-17,NORMAL,1.0,462.0,16.51
2013-04-18,NORMAL,1.0,463.0,17.56
2013-04-19,NORMAL,1.0,461.00000000000006,14.97
2013-04-22,NORMAL,1.0,458.0,14.39
2013-04-23,NORMAL,1.0,455.0,13.48
2013-04-24,NORMAL,1.0,451.0,13.61
2013-04-25,NORMAL,1.0,446.0,13.62
2013-04-26,NORMAL,1.0,445.0,13.61
2013-04-29,NORMAL,1.0,438.0,13.71
2013-04-30,NORMAL,1.0,432.0,13.52
2013-05-01,NORMAL,1.0,430.0,14.49
2013-05-02,NORMAL,1.0,423.00000000000006,13.59
2013-05-03,NORMAL,1.0,409.99999999999994,12.85
2013-05-06,NORMAL,1.0,411.00000000000006,12.66
2013-05-07,NORMAL,1.0,405.99999999999994,12.83
2013-05-08,NORMAL,1.0,405.0,12.66
2013-05-09,NORMAL,1.0,404.0,13.13
2013-05-10,NORMAL,1.0,401.99999999999994,12.59
2013-05-13,NORMAL,1.0,415.00000000000006,12.55
2013-05-14,NORMAL,1.0,418.0,12.77
2013-05-15,NORMAL,1.0,419.00000000000006,12.81
2013-05-16,NORMAL,1.0,425.0,13.07
2013-05-17,NORMAL,1.0,419.00000000000006,12.45
2013-05-20,NORMAL,1.0,418.0,13.02
2013-05-21,NORMAL,1.0,418.0,13.37
2013-05-22,NORMAL,1.0,411.00000000000006,13.82
2013-05-23,NORMAL,1.0,426.99999999999994,14.07
2013-05-24,NORMAL,1.0,429.0,13.99
2013-05-27,NORMAL,1.0,429.0,13.99
2013-05-28,NORMAL,1.0,421.0,14.48
2013-05-29,NORMAL,1.0,438.99999999999994,14.83
2013-05-30,NORMAL,1.0,437.0,14.53
2013-05-31,NORMAL,1.0,440.00000000000006,16.3
2013-06-03,NORMAL,1.0,454.0,16.28
2013-06-04,NORMAL,1.0,458.0,16.27
2013-06-05,NORMAL,1.0,480.99999999999994,17.5
2013-06-06,NORMAL,1.0,487.0,16.63
2013-06-07,NORMAL,1.0,466.0,15.14
2013-06-10,NORMAL,1.0,463.99999999999994,15.44
2013-06-11,NORMAL,1.0,484.99999999999994,17.07
2013-06-12,NORMAL,1.0,479.0,18.59
2013-06-13,NORMAL,1.0,488.0,16.41
2013-06-14,NORMAL,1.0,484.0,17.15
2013-06-17,NORMAL,1.0,476.0,16.8
2013-06-18,NORMAL,1.0,474.0,16.61
2013-06-19,NORMAL,1.0,462.0,16.64
2013-06-20,NORMAL,1.0,488.99999999999994,20.49
2013-06-21,NORMAL,1.0,486.00000000000006,18.9
2013-06-24,NORMAL,1.0,509.0,20.11
2013-06-25,NORMAL,1.0,509.99999999999994,18.47
2013-06-26,NORMAL,1.0,505.99999999999994,17.21
2013-06-27,NORMAL,1.0,500.0,16.86
2013-06-28,NORMAL,1.0,492.0,16.86
2013-07-01,NORMAL,1.0,490.00000000000006,16.37
2013-07-02,NORMAL,1.0,488.99999999999994,16.44
2013-07-03,NORMAL,1.0,486.00000000000006,16.2
2013-07-04,NORMAL,1.0,486.00000000000006,16.2
2013-07-05,NORMAL,1.0,476.0,14.89
2013-07-08,NORMAL,1.0,486.00000000000006,14.78
2013-07-09,NORMAL,1.0,480.0,14.35
2013-07-10,NORMAL,1.0,473.00000000000006,14.21
2013-07-11,NORMAL,1.0,466.0,14.01
2013-07-12,NORMAL,1.0,455.99999999999994,13.84
2013-07-15,NORMAL,1.0,454.0,13.79
2013-07-16,NORMAL,1.0,449.0,14.42
2013-07-17,NORMAL,1.0,445.0,13.78
2013-07-18,NORMAL,1.0,432.0,13.77
2013-07-19,NORMAL,1.0,432.0,12.54
2013-07-22,NORMAL,1.0,430.0,12.29
2013-07-23,NORMAL,1.0,426.99999999999994,12.66
2013-07-24,NORMAL,1.0,432.0,13.18
2013-07-25,NORMAL,1.0,443.0,12.97
2013-07-26,NORMAL,1.0,449.0,12.72
2013-07-29,NORMAL,1.0,447.0,13.39
2013-07-30,NORMAL,1.0,444.00000000000006,13.39
2013-07-31,NORMAL,1.0,447.0,13.45
2013-08-01,NORMAL,1.0,438.0,12.94
2013-08-02,NORMAL,1.0,451.0,11.98
2013-08-05,NORMAL,1.0,449.0,11.84
2013-08-06,NORMAL,1.0,451.99999999999994,12.72
2013-08-07,NORMAL,1.0,457.0,12.98
2013-08-08,NORMAL,1.0,455.0,12.73
2013-08-09,NORMAL,1.0,455.99999999999994,13.41
2013-08-12,NORMAL,1.0,455.0,12.81
2013-08-13,NORMAL,1.0,447.0,12.31
2013-08-14,NORMAL,1.0,448.00000000000006,13.04
2013-08-15,NORMAL,1.0,451.0,14.73
2013-08-16,NORMAL,1.0,446.0,14.37
2013-08-19,NORMAL,1.0,448.00000000000006,15.1
2013-08-20,NORMAL,1.0,457.0,14.91
2013-08-21,NORMAL,1.0,453.0,15.94
2013-08-22,NORMAL,1.0,449.0,14.76
2013-08-23,NORMAL,1.0,451.99999999999994,13.98
2013-08-26,NORMAL,1.0,451.99999999999994,14.99
2013-08-27,NORMAL,1.0,459.99999999999994,16.77
2013-08-28,NORMAL,1.0,454.0,16.49
2013-08-29,NORMAL,1.0,454.0,16.81
2013-08-30,NORMAL,1.0,451.99999999999994,17.01
2013-09-02,NORMAL,1.0,451.99999999999994,17.01
2013-09-03,NORMAL,1.0,442.0,16.61
2013-09-04,NORMAL,1.0,438.99999999999994,15.88
2013-09-05,NORMAL,1.0,434.0,15.77
2013-09-06,NORMAL,1.0,442.0,15.85
2013-09-09,NORMAL,1.0,445.0,15.63
2013-09-10,NORMAL,1.0,438.99999999999994,14.53
2013-09-11,NORMAL,1.0,442.0,13.82
2013-09-12,NORMAL,1.0,438.99999999999994,14.29
2013-09-13,NORMAL,1.0,438.0,14.16
2013-09-16,NORMAL,1.0,434.99999999999994,14.38
2013-09-17,NORMAL,1.0,438.99999999999994,14.53
2013-09-18,NORMAL,1.0,448.00000000000006,13.59
2013-09-19,NORMAL,1.0,432.0,13.16
2013-09-20,NORMAL,1.0,436.00000000000006,13.12
2013-09-23,NORMAL,1.0,440.00000000000006,14.31
2013-09-24,NORMAL,1.0,445.0,14.08
2013-09-25,NORMAL,1.0,449.0,14.01
2013-09-26,NORMAL,1.0,449.0,14.06
2013-09-27,NORMAL,1.0,455.0,15.46
2013-09-30,NORMAL,1.0,461.00000000000006,16.6
2013-10-01,NORMAL,1.0,455.99999999999994,15.54
2013-10-02,NORMAL,1.0,457.0,16.6
2013-10-03,NORMAL,1.0,454.0,17.67
2013-10-04,NORMAL,1.0,449.0,16.74
2013-10-07,NORMAL,1.0,450.0,19.41
2013-10-08,NORMAL,1.0,448.00000000000006,20.34
2013-10-09,NORMAL,1.0,447.0,19.6
2013-10-10,NORMAL,1.0,441.0,16.48
2013-10-11,NORMAL,1.0,442.0,15.72
2013-10-14,NORMAL,1.0,442.0,16.07
2013-10-15,NORMAL,1.0,436.00000000000006,18.66
2013-10-16,NORMAL,1.0,437.0,14.71
2013-10-17,NORMAL,1.0,436.00000000000006,13.48
2013-10-18,NORMAL,1.0,429.0,13.04
2013-10-21,NORMAL,1.0,423.00000000000006,13.16
2013-10-22,NORMAL,1.0,426.99999999999994,13.33
2013-10-23,NORMAL,1.0,426.99999999999994,13.42
2013-10-24,NORMAL,1.0,422.0,13.2
2013-10-25,NORMAL,1.0,425.0,13.09
2013-10-28,NORMAL,1.0,426.0,13.31
2013-10-29,NORMAL,1.0,426.99999999999994,13.41
2013-10-30,NORMAL,1.0,422.0,13.65
2013-10-31,NORMAL,1.0,416.0,13.75
2013-11-01,NORMAL,1.0,411.00000000000006,13.28
2013-11-04,NORMAL,1.0,413.99999999999994,12.93
2013-11-05,NORMAL,1.0,413.0,13.27
2013-11-06,NORMAL,1.0,416.0,12.67
2013-11-07,NORMAL,1.0,413.99999999999994,13.91
2013-11-08,NORMAL,1.0,418.0,12.9
2013-11-11,NORMAL,1.0,418.0,12.53
2013-11-12,NORMAL,1.0,413.99999999999994,12.82
2013-11-13,NORMAL,1.0,421.0,12.52
2013-11-14,NORMAL,1.0,422.0,12.37
2013-11-15,NORMAL,1.0,420.0,12.19
2013-11-18,NORMAL,1.0,416.0,13.1
2013-11-19,NORMAL,1.0,411.00000000000006,13.39
2013-11-20,NORMAL,1.0,412.0,13.4
2013-11-21,NORMAL,1.0,413.99999999999994,12.66
2013-11-22,NORMAL,1.0,413.0,12.26
2013-11-25,NORMAL,1.0,409.0,12.79
2013-11-26,NORMAL,1.0,409.99999999999994,12.81
2013-11-27,NORMAL,1.0,405.99999999999994,12.98
2013-11-28,NORMAL,1.0,405.99999999999994,12.98
2013-11-29,NORMAL,1.0,404.0,13.7
2013-12-02,NORMAL,1.0,400.0,14.23
2013-12-03,NORMAL,1.0,401.99999999999994,14.55
2013-12-04,NORMAL,1.0,400.0,14.7
2013-12-05,NORMAL,1.0,398.0,15.08
2013-12-06,NORMAL,1.0,396.0,13.79
2013-12-09,NORMAL,1.0,393.0,13.49
2013-12-10,NORMAL,1.0,397.0,13.91
2013-12-11,NORMAL,1.0,393.0,15.42
2013-12-12,NORMAL,1.0,393.0,15.54
2013-12-13,NORMAL,1.0,396.0,15.76
2013-12-16,NORMAL,1.0,397.0,16.03
2013-12-17,NORMAL,1.0,401.99999999999994,16.21
2013-12-18,NORMAL,1.0,401.0,13.8
2013-12-19,NORMAL,1.0,394.0,14.15
2013-12-20,NORMAL,1.0,393.0,13.79
2013-12-23,NORMAL,1.0,388.0,13.04
2013-12-24,NORMAL,1.0,384.0,12.48
2013-12-25,NORMAL,1.0,384.0,12.48
2013-12-26,NORMAL,1.0,383.0,12.33
2013-12-27,NORMAL,1.0,384.0,12.46
2013-12-30,NORMAL,1.0,384.0,13.56
2013-12-31,NORMAL,1.0,382.0,13.72
2014-01-01,NORMAL,1.0,382.0,13.72
2014-01-02,NORMAL,1.0,382.0,14.23
2014-01-03,NORMAL,1.0,380.0,13.76
2014-01-06,NORMAL,1.0,378.0,13.55
2014-01-07,NORMAL,1.0,377.0,12.92
2014-01-08,NORMAL,1.0,369.0,12.87
2014-01-09,NORMAL,1.0,371.0,12.89
2014-01-10,NORMAL,1.0,379.0,12.14
2014-01-13,NORMAL,1.0,382.0,13.28
2014-01-14,NORMAL,1.0,378.0,12.28
2014-01-15,NORMAL,1.0,372.0,12.28
2014-01-16,NORMAL,1.0,373.0,12.53
2014-01-17,NORMAL,1.0,373.0,12.44
2014-01-20,NORMAL,1.0,373.0,12.44
2014-01-21,NORMAL,1.0,371.0,12.87
2014-01-22,NORMAL,1.0,368.0,12.84
2014-01-23,NORMAL,1.0,379.0,13.77
2014-01-24,NORMAL,1.0,395.0,18.14
2014-01-27,NORMAL,1.0,396.0,17.42
2014-01-28,NORMAL,1.0,397.0,15.8
2014-01-29,NORMAL,1.0,404.0,17.35
2014-01-30,NORMAL,1.0,398.0,17.29
2014-01-31,NORMAL,1.0,404.0,18.41
2014-02-03,NORMAL,1.0,413.0,21.44
2014-02-04,NORMAL,1.0,413.99999999999994,19.11
2014-02-05,NORMAL,1.0,409.0,19.95
2014-02-06,NORMAL,1.0,401.99999999999994,17.23
2014-02-07,NORMAL,1.0,404.0,15.29
2014-02-10,NORMAL,1.0,401.0,15.26
2014-02-11,NORMAL,1.0,392.0,14.51
2014-02-12,NORMAL,1.0,386.0,14.3
2014-02-13,NORMAL,1.0,391.0,14.14
2014-02-14,NORMAL,1.0,389.0,13.57
2014-02-17,NORMAL,1.0,389.0,13.57
2014-02-18,NORMAL,1.0,388.0,13.87
2014-02-19,NORMAL,1.0,382.0,15.5
2014-02-20,NORMAL,1.0,379.0,14.79
2014-02-21,NORMAL,1.0,377.0,14.68
2014-02-24,NORMAL,1.0,371.0,14.23
2014-02-25,NORMAL,1.0,370.0,13.67
2014-02-26,NORMAL,1.0,370.0,14.35
2014-02-27,NORMAL,1.0,369.0,14.04
2014-02-28,NORMAL,1.0,363.0,14.0
2014-03-03,NORMAL,1.0,370.0,16.0
2014-03-04,NORMAL,1.0,361.0,14.1
2014-03-05,NORMAL,1.0,361.0,13.89
2014-03-06,NORMAL,1.0,360.0,14.21
2014-03-07,NORMAL,1.0,362.0,14.11
2014-03-10,NORMAL,1.0,365.0,14.2
2014-03-11,NORMAL,1.0,366.0,14.8
2014-03-12,NORMAL,1.0,371.0,14.47
2014-03-13,NORMAL,1.0,376.0,16.22
2014-03-14,NORMAL,1.0,381.0,17.82
2014-03-17,NORMAL,1.0,375.0,15.64
2014-03-18,NORMAL,1.0,373.0,14.52
2014-03-19,NORMAL,1.0,359.0,15.12
2014-03-20,NORMAL,1.0,364.0,14.52
2014-03-21,NORMAL,1.0,362.0,15.0
2014-03-24,NORMAL,1.0,360.0,15.09
2014-03-25,NORMAL,1.0,359.0,14.02
2014-03-26,NORMAL,1.0,360.0,14.93
2014-03-27,NORMAL,1.0,363.0,14.62
2014-03-28,NORMAL,1.0,359.0,14.41
2014-03-31,NORMAL,1.0,358.0,13.88
2014-04-01,NORMAL,1.0,356.0,13.1
2014-04-02,NORMAL,1.0,351.0,13.09
2014-04-03,NORMAL,1.0,351.0,13.37
2014-04-04,NORMAL,1.0,352.0,13.96
2014-04-07,NORMAL,1.0,356.0,15.57
2014-04-08,NORMAL,1.0,360.0,14.89
2014-04-09,NORMAL,1.0,357.0,13.82
2014-04-10,NORMAL,1.0,350.0,15.89
2014-04-11,NORMAL,1.0,356.0,17.03
2014-04-14,NORMAL,1.0,348.0,16.11
2014-04-15,NORMAL,1.0,350.0,15.61
2014-04-16,NORMAL,1.0,348.0,14.18
2014-04-17,NORMAL,1.0,343.0,13.36
2014-04-18,NORMAL,1.0,343.0,13.36
2014-04-21,NORMAL,1.0,344.0,13.25
2014-04-22,NORMAL,1.0,340.0,13.19
2014-04-23,NORMAL,1.0,345.0,13.27
2014-04-24,NORMAL,1.0,343.0,13.32
2014-04-25,NORMAL,1.0,345.0,14.06
2014-04-28,NORMAL,1.0,344.0,13.97
2014-04-29,NORMAL,1.0,341.0,13.71
2014-04-30,NORMAL,1.0,344.0,13.41
2014-05-01,NORMAL,1.0,346.0,13.25
2014-05-02,NORMAL,1.0,345.0,12.91
2014-05-05,NORMAL,1.0,345.0,13.29
2014-05-06,NORMAL,1.0,345.0,13.8
2014-05-07,NORMAL,1.0,346.0,13.4
2014-05-08,NORMAL,1.0,347.0,13.43
2014-05-09,NORMAL,1.0,347.0,12.92
2014-05-12,NORMAL,1.0,342.0,12.23
2014-05-13,NORMAL,1.0,344.0,12.13
2014-05-14,NORMAL,1.0,347.0,12.17
2014-05-15,NORMAL,1.0,353.0,13.17
2014-05-16,NORMAL,1.0,353.0,12.44
2014-05-19,NORMAL,1.0,351.0,12.42
2014-05-20,NORMAL,1.0,352.0,12.96
2014-05-21,NORMAL,1.0,353.0,11.91
2014-05-22,NORMAL,1.0,352.0,12.03
2014-05-23,NORMAL,1.0,355.0,11.36
2014-05-26,NORMAL,1.0,355.0,11.36
2014-05-27,NORMAL,1.0,352.0,11.51
2014-05-28,NORMAL,1.0,357.0,11.68
2014-05-29,NORMAL,1.0,355.0,11.57
2014-05-30,NORMAL,1.0,351.0,11.4
2014-06-02,NORMAL,1.0,345.0,11.58
2014-06-03,NORMAL,1.0,343.0,11.87
2014-06-04,NORMAL,1.0,343.0,12.08
2014-06-05,NORMAL,1.0,344.0,11.68
2014-06-06,NORMAL,1.0,339.0,10.73
2014-06-09,NORMAL,1.0,335.0,11.15
2014-06-10,NORMAL,1.0,330.0,10.99
2014-06-11,NORMAL,1.0,331.0,11.6
2014-06-12,NORMAL,1.0,334.0,12.56
2014-06-13,NORMAL,1.0,332.0,12.18
2014-06-16,NORMAL,1.0,330.0,12.65
2014-06-17,NORMAL,1.0,326.0,12.06
2014-06-18,NORMAL,1.0,329.0,10.61
2014-06-19,NORMAL,1.0,326.0,10.62
2014-06-20,NORMAL,1.0,324.0,10.85
2014-06-23,NORMAL,1.0,323.0,10.98
2014-06-24,NORMAL,1.0,326.0,12.13
2014-06-25,NORMAL,1.0,331.0,11.59
2014-06-26,NORMAL,1.0,335.0,11.63
2014-06-27,NORMAL,1.0,336.0,11.26
2014-06-30,NORMAL,1.0,337.0,11.57
2014-07-01,NORMAL,1.0,335.0,11.15
2014-07-02,NORMAL,1.0,331.0,10.82
2014-07-03,NORMAL,1.0,329.0,10.32
2014-07-04,NORMAL,1.0,329.0,10.32
2014-07-07,NORMAL,1.0,329.0,11.33
2014-07-08,NORMAL,1.0,333.0,11.98
2014-07-09,NORMAL,1.0,336.0,11.65
2014-07-10,NORMAL,1.0,347.0,12.59
2014-07-11,NORMAL,1.0,347.0,12.08
2014-07-14,NORMAL,1.0,343.0,11.82
2014-07-15,NORMAL,1.0,348.0,11.96
2014-07-16,NORMAL,1.0,352.0,11.0
2014-07-17,NORMAL,1.0,362.0,14.54
2014-07-18,NORMAL,1.0,367.0,12.06
2014-07-21,NORMAL,1.0,369.0,12.81
2014-07-22,NORMAL,1.0,367.0,12.24
2014-07-23,NORMAL,1.0,365.0,11.52
2014-07-24,NORMAL,1.0,361.0,11.84
2014-07-25,NORMAL,1.0,364.0,12.69
2014-07-28,NORMAL,1.0,364.0,12.56
2014-07-29,NORMAL,1.0,368.0,13.28
2014-07-30,NORMAL,1.0,367.0,13.33
2014-07-31,NORMAL,1.0,388.0,16.95
2014-08-01,NORMAL,1.0,409.0,17.03
2014-08-04,NORMAL,1.0,408.0,15.12
2014-08-05,NORMAL,1.0,401.0,16.87
2014-08-06,NORMAL,1.0,404.0,16.37
2014-08-07,NORMAL,1.0,404.0,16.66
2014-08-08,NORMAL,1.0,405.0,15.77
2014-08-11,NORMAL,1.0,396.0,14.23
2014-08-12,NORMAL,1.0,391.0,14.13
2014-08-13,NORMAL,1.0,386.0,12.9
2014-08-14,NORMAL,1.0,381.0,12.42
2014-08-15,NORMAL,1.0,381.0,13.15
2014-08-18,NORMAL,1.0,374.0,12.32
2014-08-19,NORMAL,1.0,369.0,12.21
2014-08-20,NORMAL,1.0,364.0,11.78
2014-08-21,NORMAL,1.0,365.0,11.76
2014-08-22,NORMAL,1.0,362.0,11.47
2014-08-25,NORMAL,1.0,361.0,11.7
2014-08-26,NORMAL,1.0,361.0,11.63
2014-08-27,NORMAL,1.0,363.0,11.78
2014-08-28,NORMAL,1.0,364.0,12.05
2014-08-29,NORMAL,1.0,363.0,11.98
2014-09-01,NORMAL,1.0,363.0,11.98
2014-09-02,NORMAL,1.0,362.0,12.25
2014-09-03,NORMAL,1.0,365.0,12.36
2014-09-04,NORMAL,1.0,368.0,12.64
2014-09-05,NORMAL,1.0,376.0,12.09
2014-09-08,NORMAL,1.0,374.0,12.66
2014-09-09,NORMAL,1.0,375.0,13.5
2014-09-10,NORMAL,1.0,383.0,12.88
2014-09-11,NORMAL,1.0,387.0,12.8
2014-09-12,NORMAL,1.0,386.0,13.31
2014-09-15,NORMAL,1.0,390.0,14.12
2014-09-16,NORMAL,1.0,395.0,12.73
2014-09-17,NORMAL,1.0,390.0,12.65
2014-09-18,NORMAL,1.0,382.0,12.03
2014-09-19,NORMAL,1.0,382.0,12.11
2014-09-22,NORMAL,1.0,388.0,13.69
