dt,ret,raw_pnl,entry_cost,ret_unscaled,scale_t,ret_scaled
2002-06-27,0.002414001207000638,0.0,-0.0,0.0,1.1470948495749385,0.0
2002-06-28,0.015653220951234115,0.0,-0.0,0.0,1.1470948495749385,0.0
2002-07-01,-0.001778304682868992,-0.0,-0.0,-0.0,1.1470948495749385,-0.0
2002-07-02,-0.0106888361045131,-0.0,-0.0,-0.0,1.1470948495749385,-0.0
2002-07-03,-0.00600240096038418,-0.0,-0.0,-0.0,1.1470948495749385,-0.0
2002-07-04,-0.005434782608695676,-0.0,-0.0,-0.0,1.1470948495749385,-0.0
2002-07-05,0.011536126290224713,0.0,-0.0,0.0,1.1470948495749385,0.0
2002-07-08,-0.007202881152461038,-0.0,-0.0,-0.0,1.1470948495749385,-0.0
2002-07-09,0.0063482466747279975,0.0,-0.0,0.0,1.1470948495749385,0.0
2002-07-10,-0.00180234304595972,-0.0,-0.0,-0.0,1.1470948495749385,-0.0
2002-07-11,-0.011435449894673488,-0.0,-0.0,-0.0,1.1472776597234993,-0.0
2002-07-12,-0.0033485540334855513,-0.0,-0.00030000000000000003,-0.00030000000000000003,1.1506025975614127,-0.0003451807792684238
2002-07-15,-0.005497861942577842,-0.005497861942577842,-0.00030000000000000003,-0.005797861942577842,1.2649113879054283,-0.0073337815966702
2002-07-16,0.002457002457002533,0.004914004914005066,-0.0,0.004914004914005066,1.3144843870553566,0.006459382737372959
2002-07-17,0.0,0.0,-0.0,0.0,1.343388641056607,0.0
2002-07-18,-0.007352941176470562,-0.0,-0.00030000000000000003,-0.00030000000000000003,1.343388641056607,-0.0004030165923169821
2002-07-19,-0.018209876543209824,-0.018209876543209824,-0.0,-0.018209876543209824,1.343388641056607,-0.024462941303191228
2002-07-22,-0.01288902860735619,-0.01288902860735619,-0.0,-0.01288902860735619,1.2600621432714634,-0.016240977011672444
2002-07-23,-0.016560509554140124,-0.0,-0.0,-0.0,1.1989629254018788,-0.0
2002-07-24,-0.012305699481865329,-0.0,-0.0,-0.0,1.1989629254018788,-0.0
2002-07-25,0.006229508196721412,0.0,-0.0,0.0,1.1989629254018788,0.0
2002-07-26,-0.0035842293906810374,-0.0,-0.0,-0.0,1.1989629254018788,-0.0
2002-07-29,0.007194244604316502,0.0,-0.0,0.0,1.1989629254018788,0.0
2002-07-30,-0.01103896103896107,-0.0,-0.0,-0.0,1.198983569898149,-0.0
2002-07-31,-0.005252790544977071,-0.0,-0.0,-0.0,1.2164091096047758,-0.0
2002-08-01,-0.005280528052805322,-0.0,-0.0,-0.0,1.2402967003136314,-0.0
2002-08-02,-0.003981420039814165,-0.0,-0.0,-0.0,1.2402967003136314,-0.0
2002-08-05,-0.01565622918054632,-0.0,-0.0,-0.0,1.2412267819829998,-0.0
2002-08-06,0.014551607445008496,0.0,-0.0,0.0,1.2412608624712465,0.0
2002-08-07,-0.005336891260840582,-0.0,-0.0,-0.0,1.2436890899616861,-0.0
2002-08-08,0.0046948356807512415,0.0,-0.0,0.0,1.2492915542288614,0.0
2002-08-09,0.0020026702269693164,0.0,-0.0,0.0,1.2492915542288614,0.0
2002-08-12,-0.007328447701532292,-0.0,-0.0,-0.0,1.2492915542288614,-0.0
2002-08-13,0.006040268456375841,0.0,-0.0,0.0,1.2493505542058487,0.0
2002-08-14,-0.013342228152101399,-0.0,-0.00030000000000000003,-0.00030000000000000003,1.2886443522089555,-0.0003865933056626867
2002-08-15,0.028397565922920975,0.028397565922920975,-0.00030000000000000003,0.028097565922920974,1.3790569132470378,0.038748142531418554
2002-08-16,-0.015779092702169595,-0.0,-0.0,-0.0,1.0893183826807054,-0.0
2002-08-19,-0.002004008016032066,0.002004008016032066,-0.0,0.002004008016032066,1.0893183826807054,0.002183002770903219
2002-08-20,0.007362784471218298,0.0,-0.0,0.0,1.0884767563307598,0.0
2002-08-21,-0.0053156146179401675,-0.0,-0.0,-0.0,1.0884767563307598,-0.0
2002-08-22,0.00868403473613899,0.0,-0.0,0.0,1.0884767563307598,0.0
2002-08-23,-0.0013245033112583293,-0.0,-0.0,-0.0,1.0884767563307598,-0.0
2002-08-26,0.0,0.0,-0.0,0.0,1.0884767563307598,0.0
2002-08-27,0.010610079575596787,0.0,-0.00030000000000000003,-0.00030000000000000003,1.0884767563307598,-0.00032654302689922796
2002-08-28,-0.0019685039370078705,0.0019685039370078705,-0.0,0.0019685039370078705,1.0884222371247738,0.0021425634589070314
2002-08-29,-0.00591715976331364,0.00591715976331364,-0.0,0.00591715976331364,1.0877018675282262,0.006436105725019123
2002-08-30,0.0,0.0,-0.0,0.0,1.0796427562344624,0.0
2002-09-02,0.002645502645502562,0.0,-0.0,0.0,1.0796427562344624,0.0
2002-09-03,-0.01846965699208447,-0.0,-0.00030000000000000003,-0.00030000000000000003,1.0796427562344624,-0.00032389282687033874
2002-09-04,0.0040322580645162365,0.0040322580645162365,-0.0,0.0040322580645162365,1.0795706544354957,0.004353107477562599
2002-09-05,-0.008032128514056214,-0.008032128514056214,-0.00030000000000000003,-0.008332128514056214,1.0762195675371908,-0.008967199746061874
2002-09-06,0.005060728744939347,0.005060728744939347,-0.0,0.005060728744939347,1.0580409834583109,0.005354458418311369
2002-09-09,0.014434373950990231,0.014434373950990231,-0.0,0.014434373950990231,1.0527265943236046,0.015195449330619299
2002-09-10,0.02183984116479154,0.0,-0.0,0.0,1.0099150442493892,0.0
2002-09-11,-0.002590673575129543,-0.0,-0.0,-0.0,1.0099150442493892,-0.0
2002-09-12,-0.001948051948051921,-0.0,-0.0,-0.0,1.0099150442493892,-0.0
2002-09-13,-0.005855562784645385,-0.0,-0.0,-0.0,1.0099150442493892,-0.0
2002-09-16,-0.014070680628272214,-0.0,-0.0,-0.0,1.0099150442493892,-0.0
2002-09-17,0.0009956853634252028,0.0,-0.0,0.0,1.0099150442493892,0.0
2002-09-18,-0.011936339522546469,-0.0,-0.0,-0.0,1.010003889397046,-0.0
2002-09-19,-0.005033557046979831,-0.0,-0.0,-0.0,1.016861794686952,-0.0
2002-09-20,0.005733558178752096,0.0,-0.0,0.0,1.0275508349232279,0.0
2002-09-23,-0.006036217303822977,-0.0,-0.0,-0.0,1.2115725460088076,-0.0
2002-09-24,-0.005398110661268607,-0.0,-0.0,-0.0,1.2120359243255578,-0.0
2002-09-25,0.004748982360922582,0.0,-0.0,0.0,1.2120359243255578,0.0
2002-09-26,0.005401755570560329,0.0,-0.0,0.0,1.2120359243255578,0.0
2002-09-27,-0.011417058428475513,-0.0,-0.00030000000000000003,-0.00030000000000000003,1.2120359243255578,-0.00036361077729766736
2002-09-30,-0.008831521739130488,-0.008831521739130488,-0.00030000000000000003,-0.009131521739130488,1.2119375848389857,-0.011066834402426498
2002-10-01,0.003769705277587354,0.007539410555174708,-0.0,0.007539410555174708,1.1818768721400417,0.0089106549647295
2002-10-02,0.013997951519289842,0.013997951519289842,-0.0,0.013997951519289842,1.1646042521384408,0.016302073860592698
2002-10-03,-0.008080808080808133,-0.0,-0.0,-0.0,1.1102438228382512,-0.0
2002-10-04,-0.010522742701968735,-0.0,-0.0,-0.0,1.1102438228382512,-0.0
2002-10-07,-0.0003430531732419029,-0.0,-0.0,-0.0,1.1102438228382512,-0.0
2002-10-08,0.0024021962937543773,0.0,-0.0,0.0,1.1102438228382512,0.0
2002-10-09,0.001027045532352,0.0,-0.0,0.0,1.1102438228382512,0.0
2002-10-10,0.0068399452804377425,0.0,-0.0,0.0,1.1103517716003528,0.0
2002-10-11,0.014266304347826164,0.0,-0.0,0.0,1.1214843460482002,0.0
2002-10-14,-0.01272605492297385,-0.0,-0.0,-0.0,1.1267736924177778,-0.0
2002-10-15,0.006784260515603879,0.0,-0.0,0.0,1.1267736924177778,0.0
2002-10-16,0.0026954177897573484,0.0,-0.0,0.0,1.1268897622796268,0.0
2002-10-17,0.02284946236559149,0.0,-0.0,0.0,1.2451140633236393,0.0
2002-10-18,-0.007227332457293012,-0.0,-0.0,-0.0,1.3255813874263722,-0.0
2002-10-21,0.015221707478491053,0.0,-0.0,0.0,1.3255813874263722,0.0
2002-10-22,-0.005867014341590648,-0.0,-0.0,-0.0,1.3255813874263722,-0.0
2002-10-23,-0.005901639344262244,-0.0,-0.0,-0.0,1.3255813874263722,-0.0
2002-10-24,0.014511873350923521,0.0,-0.00030000000000000003,-0.00030000000000000003,1.3255813874263722,-0.0003976744162279117
2002-10-25,0.004551365409622976,-0.004551365409622976,-0.00030000000000000003,-0.004851365409622976,1.325254575531014,-0.00642929420667574
2002-10-28,0.006472491909385036,-0.012944983818770073,-0.0,-0.012944983818770073,1.3101402068981267,-0.016959743778616327
2002-10-29,-0.011575562700964603,0.011575562700964603,-0.0,0.011575562700964603,1.2325084778770095,0.014266979165135767
2002-10-30,0.0019518542615484247,0.0,-0.0,0.0,1.1916280069840794,0.0
2002-10-31,0.018181818181818077,0.0,-0.00030000000000000003,-0.00030000000000000003,1.1916280069840794,-0.00035748840209522386
2002-11-01,0.00956632653061229,-0.00956632653061229,-0.00030000000000000003,-0.00986632653061229,1.1914115837849666,-0.011754855717976423
2002-11-04,0.006948831332912242,-0.013897662665824484,-0.0,-0.013897662665824484,1.1546815809333635,-0.016047375098252797
2002-11-05,-0.005018820577164407,0.005018820577164407,-0.0,0.005018820577164407,1.0946958039922436,0.005494081826811806
2002-11-06,0.006305170239596425,0.0,-0.0,0.0,1.089640345871305,0.0
2002-11-07,-0.01566416040100249,-0.0,-0.0,-0.0,1.089640345871305,-0.0
2002-11-08,0.0,0.0,-0.0,0.0,1.089640345871305,0.0
2002-11-11,0.008911521323997418,0.0,-0.0,0.0,1.089640345871305,0.0
2002-11-12,-0.0012618296529968154,-0.0,-0.0,-0.0,1.08975969176397,-0.0
2002-11-13,-0.0006317119393556281,-0.0,-0.0,-0.0,1.3669060765212777,-0.0
2002-11-14,-0.007585335018963302,-0.0,-0.0,-0.0,1.3669060765212777,-0.0
2002-11-15,0.006369426751592355,0.0,-0.0,0.0,1.368635021501176,0.0
2002-11-18,0.0123417721518988,0.0,-0.00030000000000000003,-0.00030000000000000003,1.368635021501176,-0.00041059050645035286
2002-11-19,-0.0009377930603313711,0.0009377930603313711,-0.00030000000000000003,0.0006377930603313711,1.368545566412783,0.0008728488650053385
2002-11-20,0.016270337922402955,-0.03254067584480591,-0.00030000000000000003,-0.03284067584480591,1.3684308788593806,-0.04494019490864379
2002-11-21,0.0006157635467980427,-0.0012315270935960854,-0.0,-0.0012315270935960854,1.0193075851408082,-0.0012553049078089038
2002-11-22,-0.0036923076923076614,0.0036923076923076614,-0.0,0.0036923076923076614,1.0191859166703785,0.003763148000013674
2002-11-25,0.0006176652254477055,0.0,-0.0,0.0,1.0157264443694742,0.0
2002-11-26,-0.009567901234567855,-0.0,-0.0,-0.0,1.0168246537061065,-0.0
2002-11-27,0.01713929573075723,0.0,-0.00030000000000000003,-0.00030000000000000003,1.0253045994129526,-0.0003075913798238858
2002-11-28,0.0030637254901961786,-0.0030637254901961786,-0.00030000000000000003,-0.0033637254901961785,1.025344239906446,-0.0034489765559991385
2002-11-29,0.015271838729383092,-0.030543677458766183,-0.0,-0.030543677458766183,1.0236134742391325,-0.03126491979960713
2002-12-02,-0.001203369434416346,0.001203369434416346,-0.00030000000000000003,0.0009033694344163459,0.8739294975961531,0.0007894811959631981
2002-12-03,0.00060240963855418,-0.00060240963855418,-0.0,-0.00060240963855418,0.8768553410070339,-0.0005282261090403495
2002-12-04,-0.0018061408789885602,0.0018061408789885602,-0.0,0.0018061408789885602,0.884215007911795,0.0015970168716046861
2002-12-05,-0.01266586248492163,-0.0,-0.00030000000000000003,-0.00030000000000000003,0.8881821052480037,-0.00026645463157440113
2002-12-06,-0.006719609040928498,-0.006719609040928498,-0.0,-0.006719609040928498,0.9239033616606127,-0.006208269381958885
2002-12-09,-0.009840098400983988,-0.009840098400983988,-0.0,-0.009840098400983988,0.9194803178200389,-0.009047776805117213
2002-12-10,0.007763975155279601,0.0,-0.0,0.0,0.9088645934700613,0.0
2002-12-11,0.002157164869029282,0.0,-0.0,0.0,0.9088645934700613,0.0
2002-12-12,-0.002460024600245969,-0.0,-0.0,-0.0,0.9088645934700613,-0.0
2002-12-13,-0.011097410604192337,-0.0,-0.0,-0.0,0.9088645934700613,-0.0
2002-12-16,-0.0012468827930174342,-0.0,-0.0,-0.0,0.9088645934700613,-0.0
2002-12-17,0.00561797752808979,0.0,-0.0,0.0,0.9088645934700613,0.0
2002-12-18,-0.008690254500310357,-0.0,-0.0,-0.0,0.9088645934700613,-0.0
2002-12-19,-0.005635566687539173,-0.0,-0.0,-0.0,0.9088645934700613,-0.0
2002-12-20,-0.0012594458438287548,-0.0,-0.0,-0.0,0.9088645934700613,-0.0
2002-12-23,0.005674653215636871,0.0,-0.0,0.0,0.9088645934700613,0.0
2002-12-24,-0.0006269592476488839,-0.0,-0.0,-0.0,0.9088645934700613,-0.0
2002-12-25,0.0,0.0,-0.0,0.0,0.9088645934700613,0.0
2002-12-26,0.0,0.0,-0.0,0.0,0.9087461230497015,0.0
2002-12-27,0.0,0.0,-0.0,0.0,0.9175772519908699,0.0
2002-12-30,-0.021016311166875745,-0.0,-0.0,-0.0,0.9298104190818216,-0.0
2002-12-31,-0.00032041012495998,-0.0,-0.00030000000000000003,-0.00030000000000000003,0.9708488856603299,-0.000291254665698099
2003-01-01,0.0,0.0,-0.0,0.0,0.9710149798339003,0.0
2003-01-02,0.019230769230769162,0.019230769230769162,-0.0,0.019230769230769162,0.9710149798339003,0.01867336499680571
2003-01-03,0.013207547169811429,0.0,-0.0,0.0,0.9010174688627879,0.0
2003-01-06,0.01086281812538803,0.0,-0.0,0.0,0.9010174688627879,0.0
2003-01-07,-0.004605465151980348,-0.0,-0.0,-0.0,0.9010174688627879,-0.0
2003-01-08,0.009870450339296788,0.0,-0.0,0.0,0.9010174688627879,0.0
2003-01-09,0.010995723885155684,0.0,-0.0,0.0,0.9010174688627879,0.0
2003-01-10,-0.010876132930513593,-0.0,-0.0,-0.0,0.9010174688627879,-0.0
2003-01-13,0.007025045815516107,0.0,-0.0,0.0,0.9010174688627879,0.0
2003-01-14,0.011222323324234118,0.0,-0.0,0.0,0.9010174688627879,0.0
2003-01-15,0.006598680263947276,0.0,-0.0,0.0,0.9010174688627879,0.0
2003-01-16,0.004171632896305066,0.0,-0.0,0.0,0.9010174688627879,0.0
2003-01-17,-0.009198813056379818,-0.0,-0.0,-0.0,0.9010174688627879,-0.0
2003-01-20,0.014076070679844177,0.0,-0.00030000000000000003,-0.00030000000000000003,0.9010174688627879,-0.0002703052406588364
2003-01-21,-0.0011813349084465186,0.0011813349084465186,-0.0,0.0011813349084465186,0.9011238474014003,0.0010645290577689078
2003-01-22,0.004730928444707239,-0.004730928444707239,-0.00030000000000000003,-0.0050309284447072385,0.9003474497728012,-0.004529583595181607
2003-01-23,0.0017657445556209517,-0.0017657445556209517,-0.0,-0.0017657445556209517,0.9001588370761465,-0.001589450565761293
2003-01-24,-0.004112808460634554,0.004112808460634554,-0.0,0.004112808460634554,0.9207417733088995,0.0037868345553245045
2003-01-27,-0.010029498525073732,-0.0,-0.0,-0.0,0.9426307915512724,-0.0
2003-01-28,-0.0029797377830751426,-0.0,-0.0,-0.0,0.9426307915512724,-0.0
2003-01-29,0.008368200836819994,0.0,-0.0,0.0,0.9425170308048613,0.0
2003-01-30,0.023117960877296895,0.0,-0.0,0.0,0.9550955155796593,0.0
2003-01-31,0.007242178447276926,0.0,-0.0,0.0,0.9852126552849754,0.0
2003-02-03,0.0031636468219728986,0.0,-0.0,0.0,0.991906781494876,0.0
2003-02-04,-0.01662844036697253,-0.0,-0.0,-0.0,0.991906781494876,-0.0
2003-02-05,0.0005830903790087216,0.0,-0.0,0.0,0.991906781494876,0.0
2003-02-06,-0.015151515151515138,-0.0,-0.0,-0.0,0.991906781494876,-0.0
2003-02-07,-0.0038461538461538325,-0.0,-0.0,-0.0,0.991906781494876,-0.0
2003-02-10,0.020493020493020486,0.0,-0.0,0.0,0.991906781494876,0.0
2003-02-11,-0.00465657741559955,-0.0,-0.0,-0.0,0.991906781494876,-0.0
2003-02-12,-0.008187134502923965,-0.0,-0.0,-0.0,0.991906781494876,-0.0
2003-02-13,-0.021226415094339646,-0.0,-0.0,-0.0,0.991906781494876,-0.0
2003-02-14,0.0036144578313253017,0.0,-0.0,0.0,0.9918096244861156,0.0
2003-02-17,0.004201680672268893,0.0,-0.0,0.0,0.9921336820222992,0.0
2003-02-18,-0.008368200836820106,-0.0,-0.0,-0.0,1.2871256431615483,-0.0
2003-02-19,-0.001808318264014508,-0.0,-0.0,-0.0,1.2872930421576003,-0.0
2003-02-20,0.005434782608695565,0.0,-0.0,0.0,1.2946720128955835,0.0
2003-02-21,0.02522522522522519,0.0,-0.0,0.0,1.2946720128955835,0.0
2003-02-24,0.01288810779144689,0.0,-0.0,0.0,1.2946720128955835,0.0
2003-02-25,-0.0063620589936379535,-0.0,-0.0,-0.0,1.2945801272262625,-0.0
2003-02-26,0.015424912689173453,0.0,-0.0,0.0,1.2981211848090162,0.0
2003-02-27,-0.004299226139294898,-0.0,-0.0,-0.0,1.5,-0.0
2003-02-28,-0.015544041450777257,-0.0,-0.0,-0.0,1.5,-0.0
2003-03-03,0.007017543859649145,0.0,-0.0,0.0,1.5,0.0
2003-03-04,-0.002613240418118501,-0.0,-0.0,-0.0,1.5,-0.0
2003-03-05,-0.022416302765647766,-0.0,-0.0,-0.0,1.5,-0.0
2003-03-06,-0.001191185229303171,-0.0,-0.0,-0.0,1.5,-0.0
2003-03-07,0.0017889087656528524,0.0,-0.0,0.0,1.5,0.0
2003-03-10,-0.005952380952380931,-0.0,-0.0,-0.0,1.5,-0.0
2003-03-11,0.008982035928143617,0.0,-0.0,0.0,1.5,0.0
2003-03-12,-0.0071216617210682065,-0.0,-0.0,-0.0,1.5,-0.0
2003-03-13,-0.011356843992827215,-0.0,-0.00030000000000000003,-0.00030000000000000003,1.5,-0.00045000000000000004
2003-03-14,0.0048367593712213,0.0048367593712213,-0.0,0.0048367593712213,1.5,0.00725513905683195
2003-03-17,0.017448856799037404,0.017448856799037404,-0.0,0.017448856799037404,1.5,0.026173285198556107
2003-03-18,-0.002956830277942024,-0.0,-0.0,-0.0,1.5,-0.0
2003-03-19,0.01245551601423478,0.0,-0.0,0.0,1.5,0.0
2003-03-20,-0.012302284710017597,-0.0,-0.0,-0.0,1.5,-0.0
2003-03-21,0.011862396204033177,0.0,-0.0,0.0,1.5,0.0
2003-03-24,-0.011723329425556872,-0.0,-0.0,-0.0,1.5,-0.0
2003-03-25,0.0023724792408066353,0.0,-0.0,0.0,1.5,0.0
2003-03-26,-0.015976331360946783,-0.0,-0.00030000000000000003,-0.00030000000000000003,1.5,-0.00045000000000000004
2003-03-27,-0.024654239326518335,-0.024654239326518335,-0.00030000000000000003,-0.024954239326518336,1.5,-0.03743135898977751
2003-03-28,-0.009247842170160281,-0.018495684340320562,-0.0,-0.018495684340320562,1.353606009389185,-0.025035869470823358
2003-03-31,-0.010267579340385802,-0.010267579340385802,-0.0,-0.010267579340385802,1.2094120949801928,-0.012417734640431338
2003-04-01,0.0078591637849732,0.0,-0.0,0.0,1.1747546435539256,0.0
2003-04-02,-0.009045539613225184,-0.0,-0.0,-0.0,1.3236398494746813,-0.0
2003-04-03,-0.008498583569405138,-0.0,-0.0,-0.0,1.3236398494746813,-0.0
2003-04-04,0.0069841269841270925,0.0,-0.0,0.0,1.3236398494746813,0.0
2003-04-07,0.017654476670870167,0.0,-0.0,0.0,1.3236398494746813,0.0
2003-04-08,-0.008674101610904539,-0.0,-0.0,-0.0,1.3236398494746813,-0.0
2003-04-09,-0.00187499999999996,-0.0,-0.0,-0.0,1.3236398494746813,-0.0
2003-04-10,-0.008453350031308648,-0.0,-0.0,-0.0,1.3236398494746813,-0.0
2003-04-11,0.013577518155983626,0.0,-0.0,0.0,1.3236398494746813,0.0
2003-04-14,-0.0012461059190030932,-0.0,-0.0,-0.0,1.3236398494746813,-0.0
2003-04-15,0.015595757953836609,0.0,-0.00030000000000000003,-0.00030000000000000003,1.3236398494746813,-0.00039709195484240444
2003-04-16,-0.0030712530712531105,0.0030712530712531105,-0.0,0.0030712530712531105,1.3237482369927673,0.004065565838429927
2003-04-17,0.0024645717806530687,-0.0024645717806530687,-0.0,-0.0024645717806530687,1.3179362118895337,-0.003248148396523748
2003-04-18,0.0,0.0,-0.0,0.0,1.3162111742570983,0.0
2003-04-21,0.0,0.0,-0.0,0.0,1.317427683886888,0.0
2003-04-22,-0.0178242163491088,-0.0,-0.00030000000000000003,-0.00030000000000000003,1.3267713315775873,-0.0003980313994732762
2003-04-23,0.003754693366708306,0.003754693366708306,-0.0,0.003754693366708306,1.327563764723428,0.004984594861289361
2003-04-24,-0.013092269326683281,-0.013092269326683281,-0.00030000000000000003,-0.013392269326683281,1.3290340747517764,-0.01779878227341511
2003-04-25,-0.0025268477574226234,-0.0025268477574226234,-0.00030000000000000003,-0.0028268477574226233,1.2579464031831833,-0.0035560229687962366
2003-04-28,0.004433185560481334,0.008866371120962668,-0.0,0.008866371120962668,1.2563072160827722,0.011138886019733297
2003-04-29,0.011034047919293855,0.011034047919293855,-0.0,0.011034047919293855,1.2221095844009857,0.013484815716908774
2003-04-30,0.001559089491736776,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-01,0.0018679950186799577,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-02,-0.01429459291485391,-0.0,-0.0,-0.0,1.1765004633763592,-0.0
2003-05-05,0.0,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-06,0.004413619167717542,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-07,0.01443816698053979,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-08,0.007735148514851575,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-09,-0.002149217070924192,-0.0,-0.0,-0.0,1.1765004633763592,-0.0
2003-05-12,0.009230769230769154,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-13,0.02195121951219514,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-14,0.0011933174224343368,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-15,0.0023837902264600697,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-16,-0.005350772889417321,-0.0,-0.0,-0.0,1.1765004633763592,-0.0
2003-05-19,-0.0002988643156006665,-0.0,-0.0,-0.0,1.1765004633763592,-0.0
2003-05-20,-0.0026905829596413078,-0.0,-0.0,-0.0,1.1765004633763592,-0.0
2003-05-21,0.014388489208633004,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-22,0.0002955082742317483,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-23,-0.005908419497784312,-0.0,-0.0,-0.0,1.1765004633763592,-0.0
2003-05-26,0.0,0.0,-0.0,0.0,1.1765004633763592,0.0
2003-05-27,0.019316493313521477,0.0,-0.00030000000000000003,-0.00030000000000000003,1.1765004633763592,-0.0003529501390129078
2003-05-28,-0.012827988338192431,0.012827988338192431,-0.0,0.012827988338192431,1.1765478906671372,0.01509274262080294
2003-05-29,0.0,-0.0,-0.0,-0.0,1.1242077357022477,-0.0
2003-05-30,0.011222681630242093,0.0,-0.00030000000000000003,-0.00030000000000000003,1.1242077357022477,-0.00033726232071067434
2003-06-02,0.015186915887850372,-0.015186915887850372,-0.00030000000000000003,-0.015486915887850372,1.1242152085484098,-0.017410626374631387
2003-06-03,-0.006041426927502869,0.012082853855005737,-0.0,0.012082853855005737,1.0640640167727717,0.012856930007035774
2003-06-04,-0.00723589001447178,0.00723589001447178,-0.0,0.00723589001447178,1.0287134675019844,0.007443657507250249
2003-06-05,0.003498542274052552,0.0,-0.0,0.0,1.0169123474552941,0.0
2003-06-06,-0.0011621150493899002,-0.0,-0.0,-0.0,1.0169123474552941,-0.0
2003-06-09,-0.012507271669575326,-0.0,-0.00030000000000000003,-0.00030000000000000003,1.0169123474552941,-0.00030507370423658826
2003-06-10,-0.005301914580265077,-0.005301914580265077,-0.0,-0.005301914580265077,1.0169108038981576,-0.005391574218016722
2003-06-11,0.0008883624518802868,0.0008883624518802868,-0.0,0.0008883624518802868,1.0114404581231882,0.000898525725309236
2003-06-12,0.004733727810650956,0.0,-0.0,0.0,1.0165671209477722,0.0
2003-06-13,-0.010011778563015272,-0.0,-0.0,-0.0,1.0910805465271254,-0.0
2003-06-16,-0.0017846519928613747,-0.0,-0.00030000000000000003,-0.00030000000000000003,1.0910805465271254,-0.00032732416395813763
2003-06-17,0.01966626936829563,0.01966626936829563,-0.0,0.01966626936829563,1.091144701137541,0.021458745612359314
2003-06-18,0.004967855055522996,0.004967855055522996,-0.0,0.004967855055522996,0.9994820399768086,0.004965281905203226
2003-06-19,-0.00029078220412914746,-0.0,-0.0,-0.0,0.994175034468836,-0.0
2003-06-20,-0.00814426992437467,-0.0,-0.0,-0.0,0.994175034468836,-0.0
2003-06-23,-0.008797653958944274,-0.0,-0.0,-0.0,0.994175034468836,-0.0
2003-06-24,-0.0005917159763313418,-0.0,-0.0,-0.0,0.9941726117174673,-0.0
2003-06-25,-0.007400828892835998,-0.0,-0.0,-0.0,1.145515773124523,-0.0
2003-06-26,-0.006561288398449161,-0.0,-0.0,-0.0,1.270314299908983,-0.0
2003-06-27,0.006904833383368336,0.0,-0.0,0.0,1.3215540006106856,0.0
2003-06-30,-0.013118664281455028,-0.0,-0.0,-0.0,1.3215540006106856,-0.0
2003-07-01,-0.007552870090634434,-0.0,-0.0,-0.0,1.3215540006106856,-0.0
2003-07-02,0.01491628614916296,0.0,-0.0,0.0,1.3215540006106856,0.0
2003-07-03,-0.01049790041991605,-0.0,-0.0,-0.0,1.3215540006106856,-0.0
2003-07-04,0.004849954531676248,0.0,-0.0,0.0,1.3215540006106856,0.0
2003-07-07,0.014781297134238258,0.0,-0.00030000000000000003,-0.00030000000000000003,1.3215540006106856,-0.00039646620018320573
2003-07-08,0.005350772889417321,-0.005350772889417321,-0.00030000000000000003,-0.005650772889417321,1.3213235890534925,-0.007466499515171069
2003-07-09,0.004730928444707239,-0.009461856889414477,-0.00030000000000000003,-0.009761856889414477,1.3036420792395147,-0.01272596741255487
2003-07-10,0.007062978222483807,-0.014125956444967613,-0.00030000000000000003,-0.014425956444967613,1.259347231560957,-0.01816728831158891
2003-07-11,0.0005844535359438296,-0.0011689070718876593,-0.0,-0.0011689070718876593,1.180580829602596,-0.0013799892806574741
2003-07-14,0.01927570093457942,-0.01927570093457942,-0.0,-0.01927570093457942,1.1800472307645917,-0.0227462375088969
2003-07-15,-0.005157593123209181,-0.0,-0.0,-0.0,1.0763007509090272,-0.0
2003-07-16,-0.0023041474654378336,-0.0,-0.0,-0.0,1.0776423364248706,-0.0
2003-07-17,-0.0028868360277136684,-0.0,-0.0,-0.0,1.0776423364248706,-0.0
2003-07-18,-0.004053271569195105,-0.0,-0.0,-0.0,1.0776423364248706,-0.0
2003-07-21,-0.010465116279069764,-0.0,-0.0,-0.0,1.0776467063569106,-0.0
2003-07-22,-0.001762632197414793,-0.0,-0.0,-0.0,1.0814744315658178,-0.0
2003-07-23,0.004708652148322612,0.0,-0.0,0.0,1.1293624511963447,0.0
2003-07-24,0.018746338605741153,0.0,-0.0,0.0,1.1317649165888022,0.0
2003-07-25,0.007763082231167395,0.0,-0.0,0.0,1.1552208246187368,0.0
2003-07-28,0.008559201141226769,0.0,-0.0,0.0,1.1958186251596687,0.0
2003-07-29,-0.00028288543140031486,-0.0,-0.0,-0.0,1.1958186251596687,-0.0
2003-07-30,-0.006225240520656428,-0.0,-0.0,-0.0,1.1958186251596687,-0.0
2003-07-31,0.017084282460136713,0.0,-0.0,0.0,1.1958186251596687,0.0
