dt,z,signal_raw,signal_exec,position_vt
2014-03-25,-2.410929316191506,-1.0,-1.0,-0.568616880360296
2014-03-26,-2.814939923769092,-1.0,-1.0,-0.5262446879640346
2014-03-27,-2.538406209253521,-1.0,-1.0,-0.5262446879640346
2014-03-28,-2.004556578971226,-1.0,-1.0,-0.5262446879640346
2014-03-31,-2.1070339116116568,-1.0,-1.0,-0.5004642058654735
2014-04-01,-2.0131078036326553,-1.0,-1.0,-0.5004642058654735
2014-04-02,-1.9194319407880034,-1.0,-1.0,-0.4983129391236654
2014-04-03,-2.0459686281329126,-1.0,-1.0,-0.4983129391236654
2014-04-04,-2.1281164993770596,-1.0,-1.0,-0.4983129391236654
2014-04-07,-1.8492487979656511,-1.0,-1.0,-0.49639842704018583
2014-04-08,-1.849868198929857,-1.0,-1.0,-0.49639842704018583
2014-04-09,-2.074482305233096,-1.0,-1.0,-0.49435194000432026
2014-04-10,-1.8882702206662372,-1.0,-1.0,-0.49435194000432026
2014-04-11,-1.8030982545806085,-1.0,-1.0,-0.49435194000432026
2014-04-14,-1.7966032920620238,-1.0,-1.0,-0.5012702141374702
2014-04-15,-2.326629114007537,-1.0,-1.0,-0.5012702141374702
2014-04-16,-1.9563797563959129,-1.0,-1.0,-0.5600909476380331
2014-04-17,-1.8065497818075553,-1.0,-1.0,-0.5600909476380331
2014-04-18,-1.7974146439091063,-1.0,-1.0,-0.5600909476380331
2014-04-21,-1.7858377928783549,-1.0,-1.0,-0.6706201052967077
2014-04-22,-1.678410214880696,-1.0,-1.0,-0.6706201052967077
2014-04-23,-1.6614595377905372,-1.0,-1.0,-0.7104263301482046
2014-04-24,-1.2999546107414537,-1.0,-1.0,-0.7104263301482046
2014-04-25,-1.2401801046909402,-1.0,-1.0,-0.7104263301482046
2014-04-28,-1.3109279127774496,-1.0,-1.0,-0.7024617412094194
2014-04-29,-1.4268528185928875,-1.0,-1.0,-0.7024617412094194
2014-04-30,-1.7193654864109278,-1.0,-1.0,-0.7479184854111367
2014-05-01,-1.6890968824426595,-1.0,-1.0,-0.7479184854111367
2014-05-02,-1.3666561577797707,-1.0,-1.0,-0.7479184854111367
2014-05-05,-1.3548544132699882,-1.0,-1.0,-0.8624402007543676
2014-05-06,-1.3392149103132973,-1.0,-1.0,-0.8624402007543676
2014-05-07,-1.595727278930979,-1.0,-1.0,-0.9285421431823871
2014-05-08,-1.2780271856195171,-1.0,-1.0,-0.9285421431823871
2014-05-09,-1.203709501348037,-1.0,-1.0,-0.9285421431823871
2014-05-12,-0.6497171866223564,-1.0,-1.0,-0.7958543432737899
2014-05-13,-0.7814571639971161,-1.0,-1.0,-0.7958543432737899
2014-05-14,-0.47204837104274244,0.0,-1.0,-0.7806702629332845
2014-05-15,-0.6080532048264891,-1.0,-1.0,-0.7806702629332845
2014-05-16,-0.7040141695802052,-1.0,-1.0,-0.7806702629332845
2014-05-19,-0.4344375115721539,0.0,0.0,0.0
