dt,TrendCore_pos,TrendCore_ret,TrendImpulse_pos,TrendImpulse_ret,HookCore_pos,HookCore_ret,StockScore_pos,StockScore_ret,TrendCore_pos_scaled,TrendImpulse_pos_scaled,HookCore_pos_scaled,StockScore_pos_scaled,pos_sum,ret_avg,pnl_gross,turnover,cost,pnl_net,equity
2003-12-17,0.4552099426837427,-0.0037346512890678,0.0,-0.0037981919288839,-0.4672233400004545,0.0038167939338331,0.0,-0.0082042392726524,0.4129409254856174,0.0,-1.1396020551953001,0.0,-0.1816652824274207,-0.0029800721391927496,0.0005413756468205386,0.1148885504969969,1.7233282574549533e-05,0.0005241423642459891,1.0527234619773744
2003-12-18,0.4928001036902326,0.0082580032056513,0.0,0.0,-0.4822404480615257,-0.008830452988388,0.0,0.0181410870706502,0.4470406109706455,0.0,-1.176230206540372,0.0,-0.18229739889243163,0.004392159321978375,-0.0008006792199178039,0.01315181726689027,1.9727725900335403e-06,-0.0008026519925078375,1.0518784913930586
2003-12-19,0.4928001036902326,0.0028709027410775,0.4546424641340189,-6.819636962010284e-05,0.0,-7.233606720922886e-05,0.0,0.0058256942715297,0.4470406109706455,0.7041569004794493,0.0,0.0,0.28779937786252374,0.002139016143944467,0.0006156075154651122,0.23422072804888616,3.513310920733292e-05,0.0005804744062577792,1.0524890799358053
2003-12-22,0.4928001036902326,-0.0039795648592743,0.4546424641340189,-0.0036714261223834,0.0,-0.0,0.0,-0.0080754140055452,0.4470406109706455,0.7041569004794493,0.0,0.0,0.28779937786252374,-0.003931601246800725,-0.0011315123928327712,0.0,0.0,-0.0011315123928327712,1.0512981754985367
2003-12-23,0.6128600244433978,0.0037593189992104,0.4546424641340189,0.00346823395626,-0.4921004993168404,-0.0038421522318283,0.0,0.0076284866238038,0.5559522364444899,0.7041569004794493,-1.2002798070480794,0.0,0.014957332468964968,0.0027534718368614746,4.118459370786875e-05,0.15304010501750143,2.2956015752625212e-05,1.8228577955243535e-05,1.051317339169283
2003-12-24,0.6128600244433978,0.0008213448061284,0.0,0.0005411078950868,-0.4927742086344246,-0.0006609515820585,1.0,0.0013401833589563,0.5559522364444899,0.0,-1.2019230479934533,0.41271192486346614,-0.05831472167137432,0.00051042111952825,-2.976506552048118e-05,0.3638290433629008,5.4574356504435113e-05,-8.43394220249163e-05,1.0512286716725325
2003-12-25,0.6515456174159221,0.0,0.0,0.0,-0.5416825611405044,-7.336252875911958e-06,0.0,0.0,0.5910456363620145,0.0,-1.321215160052946,0.0,-0.1825423809227329,-1.8340632189779895e-06,3.347942667550538e-07,0.271898486369651,4.078477295544765e-05,-4.044997868869259e-05,1.0511861494951664
2003-12-26,0.6515456174159221,0.0,0.5408792635458072,-8.113188953187109e-05,0.0,-8.125238417107565e-05,0.0,0.0,0.5910456363620145,0.8377217171683996,0.0,0.0,0.3571918383826035,-4.0596068425736684e-05,-1.450058431209485e-05,0.2706404561715779,4.059606842573668e-05,-5.509665273783153e-05,1.051128232656925
2003-12-29,0.6515456174159221,0.011817784861322,0.5408792635458072,0.009810509965343,0.0,0.0,0.0,0.0181380774353021,0.5910456363620145,0.8377217171683996,0.0,0.0,0.3571918383826035,0.009941593065491774,0.003551055903514749,0.0,0.0,0.003551055903514749,1.0548608477728523
2003-12-30,0.6954348945688676,-0.0008574850337254,0.6660238081476185,-0.0007306111310634,0.0,-0.0,0.0,-0.0013160782772603,0.6308595266728936,1.031547418880124,0.0,0.0,0.4156017363882544,-0.0007260436105122751,-0.00030174498522249896,0.042258455438689224,6.338768315803383e-06,-0.00030808375353830235,1.0545358622834098
2003-12-31,0.6954348945688676,0.0069863014169924,0.0,0.0065909356589508,0.0,0.0,0.0,0.0100459460282387,0.6308595266728936,0.0,0.0,0.0,0.1577148816682234,0.0059057957760454746,0.0009314318819757056,0.16650595203690463,2.4975892805535693e-05,0.00090645598917017,1.0554917526315715
2004-01-01,0.7227550697051456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556428570603884,0.0,0.0,0.0,0.1639107142650971,0.0,0.0,0.006830043784069484,1.0245065676104224e-06,-1.0245065676104224e-06,1.055490671273339
2004-01-02,0.7227550697051456,0.0146141732169959,0.6660238081476185,-9.990357122214278e-05,-0.6648041874824384,-0.0136789456657906,0.0,0.0202200909126206,0.6556428570603884,1.031547418880124,-1.6215204881603118,0.0,0.01641744694505015,0.005263853723150939,8.641903922633525e-05,0.3327069989075142,4.990604983612713e-05,3.651298939020812e-05,1.0555292103930207
2004-01-05,0.7227550697051456,0.0088720254865051,0.6660238081476185,0.0081756330023611,-0.6599863919381149,-0.0081521729956541,0.0,0.0122752864122066,0.6556428570603884,1.031547418880124,-1.6097694277278076,0.0,0.019355212053176196,0.005292692976354676,0.00010244119488970102,0.0012044488860808722,1.8066733291213082e-07,0.00010226052755678889,1.055637149366927
2004-01-06,0.7819722213253586,-0.0107212931982462,0.6660238081476185,-0.0098797460211194,-0.6150985932028842,0.0090502507435683,0.0,-0.0148339232025307,0.7093613352871738,1.031547418880124,-1.500283827775091,0.0,0.06015623159805167,-0.006596177919582,-0.0003968012065923294,0.02602623758886094,3.903935638329141e-06,-0.00040070514223065857,1.055214150132846
2004-01-07,0.7819722213253586,-0.0020059153060021,0.0,-0.0018083879834441,0.0,-9.226478898043262e-05,0.0,-0.0025652002095455,0.7093613352871738,0.0,0.0,0.0,0.17734033382179346,-0.0016179420719930333,-0.0002869263871515687,0.3202806003376257,4.804209005064385e-05,-0.00033496847720221253,1.0548606866558539
2004-01-08,0.678413248976538,0.0224378731549101,0.0,0.0,0.0,0.0,0.0,0.0286939517069813,0.6154184446026187,0.0,0.0,0.0,0.15385461115065469,0.01278295621547285,0.00196671675788742,0.025889743087205153,3.883461463080773e-06,0.001962833296424339,1.056931202334711
2004-01-09,0.678413248976538,0.0039393663098262,0.6660238081476185,-9.990357122214278e-05,0.0,0.0,1.0,0.0058067355196396,0.6154184446026187,1.031547418880124,0.0,0.41271192486346614,0.5149194470865522,0.0024115495645609143,0.0012417537684055219,0.41650595203690466,6.247589280553569e-05,0.0011792778755999862,1.0581776179176556
2004-01-12,0.678413248976538,-0.0133165364256044,0.5707444711607971,-0.0130876366721859,0.0,-0.0,1.0,-0.0196289451093329,0.6154184446026187,0.8839773876905165,0.0,0.41271192486346614,0.4780269392891503,-0.0115082795517808,-0.00550126765062169,0.023819834246705363,3.572975137005804e-06,-0.005504840625758696,1.052352518777274
2004-01-13,0.5311077292524116,0.0002860692637693,0.5707444711607971,0.0002406681339307,0.0,0.0,0.0,0.0004216740522107,0.48179114005518436,0.8839773876905165,0.0,0.0,0.3414421319364252,0.000237102862477675,8.095690685260638e-05,0.2868263799310316,4.3023956989654735e-05,3.793294986295165e-05,1.052392437612607
2004-01-14,0.5311077292524116,0.0053467672633462,0.0,0.0056601865658419,0.0,0.0,0.0,0.0100671991177243,0.48179114005518436,0.0,0.0,0.0,0.12044778501379609,0.0052685382367281,0.0006345837608743906,0.14268611779019927,2.140291766852989e-05,0.0006131808432058607,1.053037744494886
2004-01-15,0.5341752150168574,-0.0082655657658993,0.0,-0.0,0.0,-0.0,0.0,-0.015562879827665,0.48457379107334164,0.0,0.0,0.0,0.12114344776833541,-0.005957111398391075,-0.0007216650135411447,0.0007668714411114552,1.1503071616671827e-07,-0.0007217800442573113,1.05227768286506
2004-01-16,0.5341752150168574,0.0065267638322769,0.5707444711607971,-8.561167067411957e-05,0.0,0.0,0.0,0.0122183951048171,0.48457379107334164,0.8839773876905165,0.0,0.0,0.3421377946909645,0.0046648868166049694,0.001596034087916178,0.14268611779019927,2.140291766852989e-05,0.0015746311702476482,1.053934632104255
2004-01-19,0.5341752150168574,0.007551875180161,0.5707444711607971,0.008068871195825,0.0,0.0,0.0,0.014137449600545,0.48457379107334164,0.8839773876905165,0.0,0.0,0.3421377946909645,0.007439548994132751,0.0025453508863479625,0.0,0.0,0.0025453508863479625,1.0566172655542345
2004-01-20,0.5159832303296122,0.0061400126012274,0.5707444711607971,0.0065603535066627,0.0,0.0,0.0,0.0114943794257351,0.4680710430250849,0.8839773876905165,0.0,0.0,0.33801210767890033,0.006048686383406301,0.0020445292331438287,0.004547996171811286,6.821994257716928e-07,0.002043847033718057,1.0587768296182127
2004-01-21,0.5159832303296122,-0.0004213828166654,0.0,-0.0005517157971593,0.0,-0.0,1.0,-0.0008166599065555,0.4680710430250849,0.0,0.0,0.41271192486346614,0.22019574197213776,-0.00044743963009505,-9.85243013365184e-05,0.39268611779019924,5.890291766852988e-05,-0.00015742721900504828,1.058610149326379
2004-01-22,0.5230695754884587,0.0021034812267639,0.0,0.0,0.0,0.0,0.0,0.0040766464937629,0.47449937785220353,0.0,0.0,0.0,0.11862484446305088,0.0015450319301317,0.0001832791724023202,0.25177158628971164,3.776573794345674e-05,0.00014551343445886347,1.0587641913249606
2004-01-23,0.5230695754884587,0.0004254327810683,0.5707444711607971,-8.561167067411957e-05,0.0,0.0,0.0,0.0008133388004285,0.47449937785220353,0.8839773876905165,0.0,0.0,0.33961919138568,0.0002882899777056701,9.790880911299539e-05,0.14268611779019927,2.140291766852989e-05,7.65058914444655e-05,1.0588451930232474
2004-01-26,0.5230695754884587,-0.0029853216203365,0.5707444711607971,-0.003257417156891,0.0,-0.0,1.0,-0.0057073126792905,0.47449937785220353,0.8839773876905165,0.0,0.41271192486346614,0.4427971726015465,-0.0029875128641295,-0.0013228622493472908,0.25,3.75e-05,-0.0013603622493472908,1.0574047799947557
2004-01-27,0.5171874815700853,-0.0012846578102697,0.5707444711607971,-0.0014017472567783,0.0,-0.0,0.0,-0.0024559979598706,0.4691634721992509,0.8839773876905165,0.0,0.0,0.33828521497244185,-0.0012856007567296499,-0.0004348997283590235,0.2514705234795933,3.772057852193899e-05,-0.0004726203068809625,1.0569050290231372
2004-01-28,0.5171874815700853,0.005272089297659,0.0,0.0057324251638024,0.0,0.0,0.0,0.0101937681895432,0.4691634721992509,0.0,0.0,0.0,0.11729086804981273,0.00529957066275115,0.0006215912433254038,0.14268611779019927,2.140291766852989e-05,0.0006001883256568738,1.0575393710828849
2004-01-29,0.5306453483036038,-0.0023131009475167,0.0,-0.0,0.0,-0.0,1.0,-0.0044724612059336,0.481371693995193,0.0,0.0,0.41271192486346614,0.2235209047146648,-0.0016963905383625749,-0.0003791787478842,0.25336446668337964,3.800467000250694e-05,-0.00041718341788670696,1.057098183193507
2004-01-30,0.5306453483036038,0.0092176625839217,0.5707444711607971,-8.561167067411957e-05,0.0,0.0,0.0,0.017370665008916,0.481371693995193,0.8839773876905165,0.0,0.0,0.34133727042142736,0.006625678980540895,0.0022615911779064546,0.39268611779019924,5.890291766852988e-05,0.002202688260237925,1.059426640951546
2004-02-02,0.5306453483036038,0.0,0.5707444711607971,0.0,0.0,0.0,1.0,0.0,0.481371693995193,0.8839773876905165,0.0,0.41271192486346614,0.4445152516372939,0.0,0.0,0.25,3.75e-05,-3.75e-05,1.0593869124525104
2004-02-03,0.5375457344177541,0.0098952803346113,0.5707444711607971,0.0106430341086008,-0.5482361749461189,-0.010401458583017,1.0,0.0186476341802395,0.4876313372081379,0.8839773876905165,-1.337200045914657,0.41271192486346614,0.1117801509618659,0.007196122510108651,0.0008043836605200264,0.1387841402650673,2.0817621039760092e-05,0.0007835660394802663,1.060217012059778
2004-02-04,0.5375457344177541,0.0018983388808069,0.0,0.0019299683092944,-0.5498280665272298,-0.001945385245508,0.0,0.0035314927814713,0.4876313372081379,0.0,-1.3410828205155156,0.0,-0.21336287082684444,0.0013536036815161498,-0.00028880876745007136,0.393084090685477,5.8962613602821543e-05,-0.0003477713810528929,1.0598482989252782
2004-02-05,0.5565765507622065,0.0002105133116458,0.0,0.0,-0.5640387791174752,-0.000223063365258,0.0,0.0003916193510002,0.5048950262824443,0.0,-1.3757440967985404,0.0,-0.21771226762902401,9.476732434699999e-05,-2.0632009080720586e-05,0.008310382233674446,1.2465573350511667e-06,-2.187856641577175e-05,1.0598251109638794
2004-02-06,0.5565765507622065,0.0039088642574725,0.5707444711607971,-8.561167067411957e-05,0.0,-8.460581686762128e-05,0.0,0.007023048765026,0.5048950262824443,0.8839773876905165,0.0,0.0,0.3472181034932402,0.0026904238837391894,0.0009341638785048392,0.2836958125695681,4.255437188543521e-05,0.000891609506619404,1.0607700611081687
2004-02-09,0.5565765507622065,0.0012968779866017,0.5707444711607971,0.0013298906315931,0.0,0.0,0.0,0.0023300981416225,0.5048950262824443,0.8839773876905165,0.0,0.0,0.3472181034932402,0.001239216689954325,0.0004302784689031114,0.0,0.0,0.0004302784689031114,1.0612264876259208
2004-02-10,0.6442525325495605,-0.0028137315068627,0.5707444711607971,-0.0028853563785134,0.0,-0.0,0.0,-0.0050554258942625,0.5844297588690819,0.8839773876905165,0.0,0.0,0.36710178663989956,-0.00268862844490965,-0.0009870003057371873,0.021918995446838507,3.287849317025776e-06,-0.0009902881550542132,1.060175567605395
2004-02-11,0.6442525325495605,0.011698165336251,0.0,0.0102778139288621,0.0,0.0,1.0,0.0181577327914519,0.5844297588690819,0.0,0.0,0.41271192486346614,0.249285420933137,0.01003342801414125,0.0025011873259075303,0.39268611779019924,5.890291766852988e-05,0.0024422844082390006,1.0627648178641536
2004-02-12,0.6967061594935365,0.0218247169114927,0.0,0.0,0.0,0.0,0.0,0.0338760281238217,0.6320127469023008,0.0,0.0,0.0,0.1580031867255752,0.0139251862588286,0.0022002238046421093,0.26311340673599404,3.94670110103991e-05,0.00216075679363171,1.0650611941643864
2004-02-13,0.6967061594935365,-0.0031010711116201,0.5107247396341382,-7.660871094512074e-05,0.0,-0.0,1.0,-0.0044510459242586,0.6320127469023008,0.7910179493329009,0.0,0.41271192486346614,0.45893565527466695,-0.0019071814367059552,-0.0008752735623823283,0.37768118490853453,5.6652177736280174e-05,-0.0009319257401186084,1.0640686362227432
2004-02-16,0.6967061594935365,0.0102836724534445,0.5107247396341382,0.0075385094055809,0.0,0.0,0.0,0.0147604155831198,0.6320127469023008,0.7910179493329009,0.0,0.0,0.35575767405880043,0.0081456493605363,0.002897877270202949,0.25,3.75e-05,0.002860377270202949,1.0671122739637307
2004-02-17,0.612320643890696,0.0240786351943658,0.5107247396341382,0.0176509917743909,0.0,0.0,0.0,0.0345606750654674,0.5554629406630566,0.7910179493329009,0.0,0.0,0.3366202224989894,0.019072575508556025,0.006420214611318905,0.021096378900710144,3.1644568351065213e-06,0.006417050154483799,1.073959986946221
2004-02-18,0.612320643890696,-0.0078503721940048,0.0,-0.0066244514708081,0.0,-0.0,-1.0,-0.0128206884290609,0.5554629406630566,0.0,0.0,-0.41271192486346614,0.03568775394989761,-0.00682387802346845,-0.00024352887988565565,0.37768118490853453,5.6652177736280174e-05,-0.0003001810576219358,1.073637604501496
2004-02-19,0.4985988213250721,0.0177371259851848,0.0,0.0,0.0,0.0,0.0,0.0289670553527034,0.45230088233608007,0.0,0.0,0.0,0.11307522058402002,0.01167604533447205,0.0013202714017444448,0.27843045564140595,4.176456834621089e-05,0.0012785068333982339,1.0750102575154443
2004-02-20,0.4985988213250721,0.0003470928238499,0.5107247396341382,-7.660871094512074e-05,0.0,0.0,0.0,0.0006961364708555,0.45230088233608007,0.7910179493329009,0.0,0.0,0.31082970791724523,0.0002416551459400698,7.511359842925116e-05,0.12768118490853456,1.915217773628018e-05,5.596142069297098e-05,1.0750704166167144
2004-02-23,0.4985988213250721,-0.0019120075843331,0.5107247396341382,-0.0019585075895124,0.0,-0.0,1.0,-0.0038347615408556,0.45230088233608007,0.7910179493329009,0.0,0.41271192486346614,0.41400768913311176,-0.0019263191786752748,-0.0007975109516961443,0.25,3.75e-05,-0.0008350109516961443,1.074172721044995
2004-02-24,0.4608423493873512,0.0046800858741658,0.5107247396341382,0.0047939055154535,0.0,0.0,0.0,0.0093864760083626,0.41805032890327376,0.7910179493329009,0.0,0.0,0.3022670695590437,0.004715116849495475,0.0014252245527254677,0.2594391179844302,3.891586769766453e-05,0.001386308685027803,1.0756618560173996
2004-02-25,0.4608423493873512,0.0099381116425347,0.0,0.0109372216972979,0.0,0.0,0.0,0.0215651006374448,0.41805032890327376,0.0,0.0,0.0,0.10451258222581844,0.01061010849431935,0.0011088898364374057,0.12768118490853456,1.915217773628018e-05,0.0010897376587011255,1.07683404524993
2004-02-26,0.4686481797754067,-0.0048634026961965,0.0,-0.0,0.0,-0.0,-1.0,-0.010553289433278,0.42513134037157296,0.0,0.0,-0.41271192486346614,0.003104853877026706,-0.003854173032368625,-1.19666440822815e-05,0.2519514575970139,3.7792718639552075e-05,-4.9759362721833576e-05,1.0767804626740813
2004-02-27,0.4686481797754067,0.0025591773071045,0.5107247396341382,-7.660871094512074e-05,0.0,0.0,-1.0,0.0054607644231783,0.42513134037157296,0.7910179493329009,0.0,-0.41271192486346614,0.20085934121025195,0.00198583325483442,0.00039887315931945195,0.12768118490853456,1.915217773628018e-05,0.0003797209815831718,1.0771893388083176
2004-03-01,0.4686481797754067,0.0144500832263483,0.5107247396341382,0.0157474525922732,0.0,0.0,0.0,0.0308335417695921,0.42513134037157296,0.7910179493329009,0.0,0.0,0.3040373224261185,0.015257769397053401,0.0046389313536752885,0.25,3.75e-05,0.004601431353675288,1.082145951605755
2004-03-02,0.4330881827467988,-0.0043508764204268,0.4566813875104911,-0.0047496169212896,0.0,-0.0,0.0,-0.0092838863100084,0.39287330576739254,0.7073148148371117,0.0,0.0,0.2750470301511261,-0.0045960949129312,-0.001264142256094425,0.02240083728806376,3.360125593209564e-06,-0.0012675023816876346,1.0807743290347611
2004-03-03,0.4330881827467988,-0.0232636200140202,0.0,-0.0245994469204439,0.0,-0.0,-1.0,-0.0537156656329749,0.39287330576739254,0.0,0.0,-0.41271192486346614,-0.004959654774018399,-0.025394683141859747,0.00012594886147920925,0.3641703468776228,5.462555203164341e-05,7.132330944756583e-05,1.0808514134366738
2004-03-04,0.3141440089139715,0.0060467046140355,0.0,0.0,0.0,0.0,0.0,0.013961832381768,0.2849738233130432,0.0,0.0,0.0,0.0712434558282608,0.005002134248950875,0.0003563693304121622,0.2797360434582068,4.1960406518731016e-05,0.0003144089238934312,1.081191242766461
2004-03-05,0.3141440089139715,0.0048621711449268,0.3510410994813265,-5.265616492219898e-05,0.0,0.0,0.0,0.0154775230689132,0.2849738233130432,0.5436975910785209,0.0,0.0,0.20716785359789103,0.00507175951222945,0.001050705532113262,0.08776027487033163,1.3164041230549743e-05,0.0010375414908827122,1.0823130235404101
2004-03-08,0.3141440089139715,-0.0073766485350894,0.3510410994813265,-0.008243056492458,0.0,-0.0,0.0,-0.0234817418947166,0.2849738233130432,0.5436975910785209,0.0,0.0,0.20716785359789103,-0.009775361730566,-0.002025140707864324,0.0,0.0,-0.002025140707864324,1.0801211873777867
2004-03-09,0.2966601152063308,-0.0095844201456707,0.3510410994813265,-0.0107101370402022,0.0,-0.0,0.0,-0.0305096384897014,0.269113415681874,0.5436975910785209,0.0,0.0,0.20320275169009872,-0.012701048918893575,-0.0025808880896697277,0.004370973426910174,6.55646014036526e-07,-0.0025815437356837643,1.0773328072927324
2004-03-10,0.2966601152063308,0.004875552861188,0.0,0.005716637883185,0.0,0.0,0.0,0.0164348107860643,0.269113415681874,0.0,0.0,0.0,0.0672783539204685,0.006756750382609325,0.00045458304359345116,0.08776027487033163,1.3164041230549743e-05,0.0004414190023629014,1.0778083624657404
2004-03-11,0.2776212012711316,0.0083951346461821,0.0,0.0,0.0,0.0,0.0,0.0282988316118704,0.25184238092746786,0.0,0.0,0.0,0.06296059523186696,0.009173491564513126,0.0005775684892562569,0.004759728483799797,7.139592725699695e-07,0.0005768545299836869,1.0784301011020831
2004-03-12,0.2776212012711316,-0.003754947774515,0.3098153511722109,-4.647230267583164e-05,0.0,-0.0,0.0,-0.0135254359440937,0.25184238092746786,0.47984654890940337,0.0,0.0,0.1829222324592178,-0.004331714005321133,-0.0007923667962282016,0.07745383779305272,1.1618075668957907e-05,-0.0008039848718971595,1.0775630596153987
2004-03-15,0.2776212012711316,0.0063250921153758,0.3098153511722109,0.007058577032119,0.0,0.0,0.0,0.022783173930577,0.25184238092746786,0.47984654890940337,0.0,0.0,0.1829222324592178,0.00904171076951795,0.0016539299192107756,0.0,0.0,0.0016539299192107756,1.079345273399533
2004-03-16,0.2763875998292577,0.005998800874206,0.3098153511722109,0.0066944476536549,0.0,0.0,0.0,0.0216078629684615,0.2507233268969593,0.47984654890940337,0.0,0.0,0.18264246895159067,0.0085752778740806,0.0015662099228680286,0.00030840036046847485,4.6260054070271226e-08,0.0015661636628139582,1.0810357047463612
2004-03-17,0.2763875998292577,-0.005030449072543,0.0,-0.0056853300044203,0.0,-0.0,0.0,-0.0182007046468468,0.2507233268969593,0.0,0.0,0.0,0.06268083172423983,-0.007229120930952525,-0.00045312731258721517,0.07745383779305272,1.1618075668957907e-05,-0.00046474538825617306,1.0805332983880402
2004-03-18,0.2810357705338415,0.0048457597239872,0.0,0.0,0.0,0.0,1.0,0.0175324787616402,0.25493988662597095,0.0,0.0,0.41271192486346614,0.16691295287235927,0.00559455962140685,0.0009338044664294857,0.25116204267614595,3.7674306401421886e-05,0.0008961301600280639,1.0815015968656405
2004-03-19,0.2810357705338415,0.0011248945126719,0.3098153511722109,-4.647230267583164e-05,0.0,0.0,1.0,0.0040026737896567,0.25493988662597095,0.47984654890940337,0.0,0.41271192486346614,0.2868745900997101,0.001270273999913192,0.0003644093330394162,0.07745383779305272,1.1618075668957907e-05,0.0003527912573704583,1.0818831411738468
2004-03-22,0.2810357705338415,-0.0036724915467251,0.3098153511722109,-0.0040485745144271,0.0,-0.0,1.0,-0.0130677014521989,0.25493988662597095,0.47984654890940337,0.0,0.41271192486346614,0.2868745900997101,-0.005197191878337775,-0.0014909422897676917,0.0,0.0,-0.0014909422897676917,1.080270115846084
2004-03-23,0.2880220449579545,-0.0027622785827511,0.3098153511722109,-0.0030451508273301,0.0,-0.0,1.0,-0.0098289216974194,0.26127744289590077,0.47984654890940337,0.0,0.41271192486346614,0.28845897916719254,-0.00390908777687515,-0.0011276114695923558,0.0017465686060282593,2.6198529090423885e-07,-0.0011278734548832601,1.0790517078583175
2004-03-24,0.2880220449579545,0.0035101292999917,0.0,0.0037292523710921,0.0,0.0,0.0,0.012187016103244,0.26127744289590077,0.0,0.0,0.0,0.06531936072397519,0.00485659944358195,0.0003172299709471866,0.3274538377930527,4.91180756689579e-05,0.00026811189527822874,1.0793410144568147
2004-03-25,0.2857709922696199,-0.006468272847741,0.0,-0.0,0.0,-0.0,1.0,-0.022457561707422,0.25923541416744744,0.0,0.0,0.41271192486346614,0.1679868347577284,-0.00723145863879075,-0.0012147898474118893,0.25056276317208365,3.758441447581254e-05,-0.001252374261887702,1.0779892755505092
2004-03-26,0.2857709922696199,0.0049717510543321,0.3098153511722109,-4.647230267583164e-05,0.0,0.0,0.0,0.0173976757222487,0.25923541416744744,0.47984654890940337,0.0,0.0,0.1847704907692127,0.0055807386184762425,0.0010311558133905534,0.3274538377930527,4.91180756689579e-05,0.0009820377377215955,1.079047901699959
2004-03-29,0.2857709922696199,0.0013497980195492,0.3098153511722109,0.0014633680770636,0.0,0.0,0.0,0.0047233556101309,0.25923541416744744,0.47984654890940337,0.0,0.0,0.1847704907692127,0.001884130426685925,0.0003481317036119645,0.0,0.0,0.0003481317036119645,1.0794235524842568
2004-03-30,0.2821022096784555,-0.0018334180237352,0.3098153511722109,-0.0019876791705053,0.0,-0.0,1.0,-0.0064156897422442,0.2559073003971964,0.47984654890940337,0.0,0.41271192486346614,0.2871164435425165,-0.002559196734121175,-0.0007347874646264949,0.2509171956477911,3.763757934716866e-05,-0.0007724250439736636,1.0785897786992629
2004-03-31,0.2821022096784555,0.0026631559453152,0.0,0.002878306611196,0.0,0.0,0.0,0.0094403937790863,0.2559073003971964,0.0,0.0,0.0,0.0639768250992991,0.0037454640838993753,0.00023962290061133685,0.3274538377930527,4.91180756689579e-05,0.00019050482494237895,1.0787952552562388
2004-04-01,0.2958163897872632,0.0032939748189798,0.0,0.0,0.0,0.0,-1.0,0.0116765296618366,0.268348035309575,0.0,0.0,-0.41271192486346614,-0.03609097238847278,0.0037426261202041,-0.00013507501596466318,0.2534285450272019,3.8014281754080284e-05,-0.00017308929771874345,1.078608527343124
2004-04-02,0.2958163897872632,-0.0038017483976678,0.3098153511722109,-4.647230267583164e-05,-0.3140032158374904,0.0039625591560135,-1.0,-0.0128517165678418,0.268348035309575,0.47984654890940337,-0.7658836352353231,-0.41271192486346614,-0.10760024396995273,-0.003184344528042983,0.00034263624810180896,0.15595464175242532,2.3393196262863798e-05,0.00031924305183894517,1.0789528656211325
2004-04-05,0.2958163897872632,-0.0097494631689391,0.3098153511722109,-0.01021083841094,-0.3055927095111929,0.0099062460564482,-1.0,-0.0329578194634532,0.268348035309575,0.47984654890940337,-0.745369612338538,-0.41271192486346614,-0.10247173824575646,-0.010752968746721025,0.0011018753987787969,0.002102626581574382,3.153939872361573e-07,0.0011015600047915607,1.080141396944956
2004-04-06,0.3337304138703383,0.0040802907563603,0.3098153511722109,0.0042733829402609,-0.3043357171558788,-0.0042270735093515,0.0,0.0137933221323356,0.30274151121092674,0.47984654890940337,-0.7423036887237646,0.0,0.010071092849141372,0.004479980579901325,4.511830038253645e-05,0.2597927541095973,3.896891311643959e-05,6.149387266096861e-06,1.0801480391527079
2004-04-07,0.3337304138703383,-0.0051831477117606,0.0,-0.004858196562007,0.0,-4.565035757338183e-05,-1.0,-0.0155309420308764,0.30274151121092674,0.0,0.0,-0.41271192486346614,-0.02749260341313485,-0.006404484165554345,0.0001760759432292875,0.40353776708202244,6.053066506230336e-05,0.00011554527816698412,1.0802728451583532
2004-04-08,0.3627683574921074,-0.0003484222490173,0.0,-0.0,0.0,-0.0,-1.0,-0.0010440230633355,0.3290831048120648,0.0,0.0,-0.41271192486346614,-0.02090720501285033,-0.0003481113280882,7.278034903635601e-06,0.007259485905442273,1.0889228858163409e-06,6.18911201781926e-06,1.0802795310880016
2004-04-09,0.3627683574921074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290831048120648,0.0,0.0,0.0,0.0822707762030162,0.0,0.0,0.25,3.75e-05,-3.75e-05,1.0802390206055856
2004-04-12,0.3627683574921074,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.3290831048120648,0.0,0.0,-0.41271192486346614,-0.02090720501285033,0.0,-0.0,0.25,3.75e-05,-3.75e-05,1.080198511642313
2004-04-13,0.4051058585974896,-0.0063712272946763,0.0,-0.0,0.0,-0.0,-1.0,-0.0175627977553558,0.3674893109378197,0.0,0.0,-0.41271192486346614,-0.011305653481411604,-0.005983506262508025,6.764744840777198e-05,0.01058437527634555,1.5876562914518324e-06,6.605979211632015e-05,1.0802698693314363
2004-04-14,0.4051058585974896,0.0051352134487205,0.0,0.0,0.0,0.0,0.0,0.0126762260770538,0.3674893109378197,0.0,0.0,0.0,0.09187232773445493,0.004452859881443574,0.0004090946023835902,0.25,3.75e-05,0.0003715946023835902,1.0806712917839976
2004-04-15,0.4338391785838318,-0.0018468824420082,0.0,-0.0,0.0,-0.0,0.0,-0.0045590119293814,0.39355456706443703,0.0,0.0,0.0,0.09838864176610926,-0.0016014735928474,-0.00015756681162454675,0.007183329996585552,1.0774994994878328e-06,-0.00015864431112403457,1.080499849431361
2004-04-16,0.4338391785838318,0.0111401329672273,0.0,0.0,0.0,0.0,0.0,0.0256780242936827,0.39355456706443703,0.0,0.0,0.0,0.09838864176610926,0.0092045393152275,0.0009056221213079871,0.0,0.0,0.0009056221213079871,1.081478373997076
