date,price,ret_log,sma_20,mom_20,sma_60,mom_60,sma_120,mom_120,sma_sig_20,mom_sig_20,sma_sig_60,mom_sig_60,sma_sig_120,mom_sig_120,raw_signal_sma,raw_signal_mom,raw_signal,roll_vol21,leverage,desired_pos,rebalance_flag,position,turnover,cost,pnl_gross,pnl,cum_pnl
2003-10-03,1836.0,0.006009305163843936,1809.225,0.0065574005461590396,1774.25,0.06992701447874845,1720.9125,0.12085146396139794,1,1,1,1,1,1,1,1,1,0.15063992379378646,0.6638346427796372,0.6638346427796372,0,0.6489140471441923,0.0,0.0,0.003899522534394462,0.003899522534394462,0.0008105353935316116
2003-10-06,1831.0,-0.002727026505925015,1810.075,0.009327913999428838,1775.6833333333334,0.04810771003798316,1722.6125,0.11812443745547288,1,1,1,1,1,1,1,1,1,0.1423079892266825,0.7027012365462485,0.7027012365462485,1,0.6489140471441923,0.0,0.0,-0.0017696058066292873,-0.0017696058066292873,-0.0009590704130976757
2003-10-07,1854.0,0.012483201451289748,1813.075,0.03289770350705901,1777.65,0.06576185090550504,1724.7458333333334,0.14859261979958055,1,1,1,1,1,1,1,1,1,0.14682501456073652,0.6810828543022783,0.6810828543022783,0,0.7027012365462485,0.05378718940205618,8.068078410308428e-06,0.008100524775072686,0.008092456696662378,0.007133386283564703
2003-10-08,1869.5,0.008325548291367857,1817.8,0.05187059250765234,1779.9416666666666,0.0763942052947879,1726.9583333333333,0.15317050599070856,1,1,1,1,1,1,1,1,1,0.1419439152940511,0.7045036047712221,0.7045036047712221,1,0.7027012365462485,0.0,0.0,0.0058503730792697,0.0058503730792697,0.012983759362834402
2003-10-09,1874.0,0.0024041683811990835,1820.7,0.03143890363712887,1782.3916666666667,0.0816893846516888,1729.3833333333334,0.1687534029173553,1,1,1,1,1,1,1,1,1,0.13433040465419416,0.7444331032682386,0.7444331032682386,0,0.7045036047712221,0.001802368224973594,2.703552337460391e-07,0.0016894120943339885,0.0016891417391002425,0.014672901101934645
2003-10-10,1883.0,0.004791065858784845,1825.05,0.04730427979500752,1785.1083333333333,0.09054195884965371,1731.9166666666667,0.1760745144015104,1,1,1,1,1,1,1,1,1,0.1128856190644811,0.8858524303514629,0.8858524303514629,0,0.7045036047712221,0.0,0.0,0.0033753231682102543,0.0033753231682102543,0.0180482242701449
2003-10-13,1934.5,0.026982645483415335,1831.525,0.06928830337358641,1788.9833333333333,0.12804486500724815,1734.8208333333334,0.1986337719457744,1,1,1,1,1,1,1,1,1,0.13359613929447758,0.7485246244996367,0.7485246244996367,1,0.7045036047712221,0.0,0.0,0.019009371009330037,0.019009371009330037,0.03705759527947494
2003-10-14,1919.0,-0.008044678132867796,1838.025,0.07014741249898077,1792.65,0.1217643743357679,1737.45,0.1796154768744903,1,1,1,1,1,1,1,1,1,0.13931688230133066,0.7177880982414496,0.7177880982414496,0,0.7485246244996367,0.044021019728414656,6.603152959262199e-06,-0.005667504743829587,-0.005674107896788849,0.03138348738268609
2003-10-15,1964.0,0.023178992906711295,1846.125,0.0860860507461279,1796.9333333333334,0.1402457661199705,1740.4333333333334,0.20123659440770422,1,1,1,1,1,1,1,1,1,0.14901149047135523,0.6710891870397283,0.6710891870397283,1,0.7485246244996367,0.0,0.0,0.017350046961775816,0.017350046961775816,0.04873353434446191
2003-10-16,1963.0,-0.0005092946379501131,1853.65,0.07976680754763123,1800.6666666666667,0.12116367992217804,1743.3833333333334,0.19886104728407786,1,1,1,1,1,1,1,1,1,0.1495962168001152,0.6684661025460037,0.6684661025460037,0,0.6710891870397283,0.07743543745990844,1.1615315618986267e-05,-0.00038121957763128685,-0.0003928348932502731,0.04834069945121164
2003-10-17,1955.0,-0.0040837218569949405,1860.2,0.06935830178518948,1804.0416666666667,0.10934685351072099,1746.4583333333333,0.20917507022467285,1,1,1,1,1,1,1,1,1,0.15205626349815105,0.6576513041912014,0.6576513041912014,0,0.6710891870397283,0.0,0.0,-0.0027405415811071043,-0.0027405415811071043,0.04560015787010453
2003-10-20,1994.0,0.019752478102317547,1868.625,0.08828874942609204,1807.8166666666666,0.12057655275105586,1749.8583333333333,0.22892754832699028,1,1,1,1,1,1,1,1,1,0.16188085367374183,0.6177382792998001,0.6177382792998001,1,0.6710891870397283,0.0,0.0,0.013255674471704318,0.013255674471704318,0.05885583234180885
2003-10-21,1985.0,-0.004523757400492852,1877.2,0.09036023439833364,1811.45,0.11633572080159443,1753.125,0.2199998832112422,1,1,1,1,1,1,1,1,1,0.16434488753666074,0.6084764880665534,0.6084764880665534,0,0.6177382792998001,0.05335090773992823,8.002636160989236e-06,-0.0030358446762617027,-0.003043847312422692,0.055811985029386155
2003-10-22,2008.0,0.011520287690329034,1886.35,0.09555921479502795,1815.65,0.13410070661655782,1756.3916666666667,0.21718524173057913,1,1,1,1,1,1,1,1,1,0.16160312956837652,0.6187998974220893,0.6187998974220893,1,0.6177382792998001,0.0,0.0,0.007116522694862525,0.007116522694862525,0.06292850772424868
2003-10-23,1982.5,-0.01278052730261681,1894.6,0.08689674410132862,1818.925,0.10438019207255875,1759.3416666666667,0.19669932879271482,1,1,1,1,1,1,1,1,1,0.17258793263515482,0.5794147856872282,0.5794147856872282,0,0.6187998974220893,0.0010616181222892207,1.592427183433831e-07,-0.007895020944462624,-0.007895180187180967,0.05503332753706772
2003-10-24,1960.0,-0.011414201284440123,1902.475,0.08376988306545874,1821.8583333333333,0.09408643908460829,1762.1333333333334,0.18743665746072505,1,1,1,1,1,1,1,1,1,0.17862618833799404,0.5598283260166833,0.5598283260166833,0,0.6187998974220893,0.0,0.0,-0.007063106583966628,-0.007063106583966628,0.04797022095310109
2003-10-27,1988.0,0.014184634991956381,1911.275,0.09269790061359476,1825.525,0.1172801440189306,1765.0333333333333,0.1924328663982752,1,1,1,1,1,1,1,1,1,0.17674453828024075,0.5657883461238449,0.5657883461238449,1,0.6187998974220893,0.0,0.0,0.008777450677992387,0.008777450677992387,0.05674767163109348
2003-10-28,1986.0,-0.0010065426114013946,1920.675,0.09944762957355224,1829.0916666666667,0.11401371344009173,1767.6166666666666,0.16971256356308947,1,1,1,1,1,1,1,1,1,0.17780861388251512,0.5624024495577801,0.5624024495577801,0,0.5657883461238449,0.05301155129824442,7.951732694736664e-06,-0.0006228484646861449,-0.0006308001973808815,0.0561168714337126
2003-10-29,2015.0,0.014496629775665426,1931.325,0.11172203621250017,1833.3083333333334,0.1341696678846585,1770.425,0.1830165873536318,1,1,1,1,1,1,1,1,1,0.17538590461230044,0.5701712473476996,0.5701712473476996,1,0.5657883461238449,0.0,0.0,0.008202024185143425,0.008202024185143425,0.06431889561885602
2003-10-30,2052.0,0.018195731909876903,1942.675,0.11723494027406824,1837.725,0.13827669113123217,1773.5083333333334,0.19883136575776678,1,1,1,1,1,1,1,1,1,0.1803675709066384,0.5544233894005361,0.5544233894005361,0,0.5701712473476996,0.004382901223854763,6.574351835782144e-07,0.010294933063802122,0.010294275628618545,0.07461317124747457
2003-10-31,2067.0,0.007283353391108094,1954.225,0.11850898850133249,1842.8916666666667,0.16249047149467102,1776.7916666666667,0.21147985869494426,1,1,1,1,1,1,1,1,1,0.17888092823451573,0.5590310883723636,0.5590310883723636,0,0.5701712473476996,0.0,0.0,0.0041527586878822,0.0041527586878822,0.07876592993535678
2003-11-03,2047.0,-0.009722974020478687,1965.025,0.1115130409867789,1847.575,0.1476582044973842,1779.9125,0.2020557936589061,1,1,1,1,1,1,1,1,1,0.18691383036200385,0.5350058891111793,0.5350058891111793,1,0.5701712473476996,0.0,0.0,-0.0055437602251856115,-0.0055437602251856115,0.07322216971017116
2003-11-04,2095.0,0.023178246694948577,1977.075,0.12220808623043757,1853.5166666666667,0.186530880908322,1783.4708333333333,0.227928249437546,1,1,1,1,1,1,1,1,1,0.19449365641424712,0.5141555865812535,0.5141555865812535,0,0.5350058891111793,0.03516535823652034,5.274803735478051e-06,0.013215569829391528,0.013210295025656049,0.0864324647358272
2003-11-05,2103.0,0.003811343346461578,1988.75,0.11769388128553146,1859.6333333333334,0.19178128048240428,1786.8958333333333,0.21745363553653127,1,1,1,1,1,1,1,1,1,0.19340077569808345,0.5170610078426432,0.5170610078426432,1,0.5350058891111793,0.0,0.0,0.002039091135781654,0.002039091135781654,0.08847155587160886
2003-11-06,2083.0,-0.009555734441727757,1999.2,0.10573397846260443,1865.1333333333334,0.17248055633973755,1790.15,0.20760243647454196,1,1,1,1,1,1,1,1,1,0.20048253988243922,0.4987965538477262,0.4987965538477262,0,0.5170610078426432,0.017944881268536106,2.6917321902804163e-06,-0.005112374201106877,-0.005115065933297158,0.0833564899383117
2003-11-07,2087.0,0.0019184658162287034,2009.4,0.10286137842004839,1870.9833333333333,0.1841440118569053,1793.5208333333333,0.21544684555831792,1,1,1,1,1,1,1,1,1,0.20057338043958117,0.4985706467171154,0.4985706467171154,0,0.5170610078426432,0.0,0.0,0.0009919638684508724,0.0009919638684508724,0.08434845380676258
2003-11-10,2043.0,-0.02130831225957867,2014.825,0.05457042067705434,1875.8583333333333,0.15451785442290167,1796.525,0.19413853329873912,1,1,1,1,1,1,1,1,1,0.22050918544000847,0.45349584780542357,0.45349584780542357,1,0.5170610078426432,0.0,0.0,-0.011017697412363497,-0.011017697412363497,0.07333075639439908
2003-11-11,2073.0,0.014577517618157424,2022.525,0.07719261642807972,1881.05,0.16283111465448735,1799.5083333333334,0.18958375283573933,1,1,1,1,1,1,1,1,1,0.2079661868436693,0.4808473988859122,0.4808473988859122,0,0.45349584780542357,0.06356516003721963,9.534774005582944e-06,0.007537465951488366,0.007527931177482783,0.08085868757188186
2003-11-12,2098.0,0.011987676520462969,2029.225,0.06600130004183132,1886.5666666666666,0.17170131663654617,1802.8833333333334,0.21448240682310707,1,1,1,1,1,1,1,1,1,0.20577212039725595,0.4859744838462263,0.4859744838462263,1,0.45349584780542357,0.0,0.0,0.005436361526864524,0.005436361526864524,0.08629504909874638
2003-11-13,2082.0,-0.0076555397813282385,2035.175,0.05885505489845321,1892.0,0.1702904749798523,1806.125,0.20682686704177897,1,1,1,1,1,1,1,1,1,0.19758645589003276,0.5061075646584564,0.5061075646584564,0,0.4859744838462263,0.032478636040802755,4.8717954061204135e-06,-0.0034717555035415964,-0.0034766272989477168,0.08281842179979867
2003-11-14,2095.0,0.006224583181323984,2042.175,0.06916335993677186,1897.4,0.16800919457340457,1809.3166666666666,0.20189127565455073,1,1,1,1,1,1,1,1,1,0.1975516461833213,0.506196743646486,0.506196743646486,0,0.4859744838462263,0.0,0.0,0.0030249885987018244,0.0030249885987018244,0.0858434103985005
2003-11-17,2043.0,-0.025134237538616076,2044.625,0.024276644295838385,1901.9333333333334,0.14287495703478845,1811.8583333333333,0.16168428899228474,-1,1,1,1,1,1,1,1,1,0.21944110720322813,0.45570313271974294,0.45570313271974294,1,0.4859744838462263,0.0,0.0,-0.012214598114697394,-0.012214598114697394,0.07362881228380311
2003-11-18,2053.0,0.004882822201311478,2048.025,0.03368322389764283,1906.8833333333334,0.15626364282387162,1814.5708333333334,0.17262686137710864,1,1,1,1,1,1,1,1,1,0.21021836428988783,0.47569583341492266,0.47569583341492266,0,0.45570313271974294,0.03027135112648338,4.540702668972508e-06,0.0023729269989952403,0.002368386296326268,0.07599719858012938
2003-11-19,2032.0,-0.010281608320561032,2049.225,0.011881327886752686,1911.6,0.14997633367977048,1817.2125,0.16960744909833217,-1,1,1,1,1,1,1,1,1,0.21318409257361315,0.4690781511545928,0.4690781511545928,1,0.45570313271974294,0.0,0.0,-0.004685361121077037,-0.004685361121077037,0.07131183745905234
2003-11-20,1969.0,-0.03149473005924691,2048.55,-0.006832874869877502,1915.5166666666667,0.12709492129863842,1819.2791666666667,0.1346202824275861,-1,-1,1,1,1,1,1,1,1,0.2374261145678843,0.421183660365247,0.421183660365247,0,0.4690781511545928,0.013375018434849839,2.006252765227476e-06,-0.014352247152161473,-0.0143542534049267,0.05695758405412564
2003-11-21,1972.0,0.0015224565234551995,2049.15,0.006103782938017886,1918.95,0.11033115399867538,1821.3875,0.1373055297797314,-1,1,1,1,1,1,1,1,1,0.23357257635710568,0.4281324527033151,0.4281324527033151,0,0.4690781511545928,0.0,0.0,0.0007141510912356139,0.0007141510912356139,0.05767173514536125
2003-11-24,2000.0,0.014098924379501675,2049.75,0.006018072325562945,1922.7333333333333,0.12047415346787443,1823.9083333333333,0.1639906001092312,-1,1,1,1,1,1,1,1,1,0.23492812658580192,0.425662101227702,0.425662101227702,1,0.4690781511545928,0.0,0.0,0.00661349738120506,0.00661349738120506,0.06428523252656632
2003-11-25,1983.5,-0.008284219587697511,2049.625,-0.0012596046507331081,1926.0083333333334,0.10432472479495669,1826.3666666666666,0.16102240012876248,-1,-1,1,1,1,1,1,1,1,0.23186759321496392,0.43128062276167345,0.43128062276167345,0,0.425662101227702,0.0434160499268908,6.5124074890336205e-06,-0.0038859464079558114,-0.003892458815444845,0.06039277371112147
2003-11-26,1993.0,0.0047780802584098956,2048.525,-0.010978154167988675,1929.025,0.09520983360986998,1828.8916666666667,0.16491251229567552,-1,-1,1,1,1,1,1,1,1,0.2324502687971565,0.4301995455520991,0.4301995455520991,1,0.425662101227702,0.0,0.0,0.002033847682629357,0.002033847682629357,0.062426621393750825
2003-11-27,2019.0,0.012961298100042812,2046.875,-0.01621258797782267,1932.725,0.1164837315292784,1831.5666666666666,0.1731512514415449,-1,-1,1,1,1,1,1,1,1,0.23131583823312898,0.43230935142113425,0.43230935142113425,0,0.4301995455520991,0.004537444324397122,6.806166486595684e-07,0.005517133383902845,0.005516452767254185,0.06794307416100501
2003-11-28,2070.0,0.024946267946577175,2047.025,0.0014503265776464615,1936.825,0.1265167156251381,1834.8083333333334,0.20815975285079916,1,1,1,1,1,1,1,1,1,0.23902537293241863,0.4183656269339813,0.4183656269339813,0,0.4301995455520991,0.0,0.0,0.010731873133838398,0.010731873133838398,0.07867494729484341
2003-12-01,2098.0,0.0134359026968277,2049.575,0.024609203294952874,1941.5583333333334,0.14545015828116056,1838.3083333333334,0.22338190192909102,1,1,1,1,1,1,1,1,1,0.24218203070098743,0.4129125505742664,0.4129125505742664,1,0.4301995455520991,0.0,0.0,0.005780119234257499,0.005780119234257499,0.08445506652910091
2003-12-02,2128.0,0.014198061505292448,2051.225,0.015629018105296936,1947.125,0.1707348078427936,1841.7833333333333,0.21810457656934154,1,1,1,1,1,1,1,1,1,0.2433727749017556,0.4108923031360754,0.4108923031360754,0,0.4129125505742664,0.017286994977832704,2.593049246674906e-06,0.006107999607297563,0.006105406558050888,0.0905604730871518
2003-12-03,2161.5,0.015619853646151533,2054.15,0.027437528404986637,1953.5666666666666,0.19700200219817035,1845.4666666666667,0.22876887423536554,1,1,1,1,1,1,1,1,1,0.23633249538405016,0.4231326709325175,0.4231326709325175,1,0.4129125505742664,0.0,0.0,0.006449633608629184,0.006449633608629184,0.09701010669578099
2003-12-04,2127.0,-0.016089888907449317,2056.35,0.020903373939265293,1958.75,0.1580762560389986,1848.8666666666666,0.2129698098173879,1,1,1,1,1,1,1,1,1,0.24380442032120445,0.4101648356836732,0.4101648356836732,0,0.4231326709325175,0.010220120358251095,1.5330180537376644e-06,-0.006643717067231494,-0.006645250085285232,0.09036485661049576
2003-12-05,2132.0,0.0023479700854979646,2058.6,0.02133287820853435,1964.35,0.17149853642359025,1852.425,0.22349539556811804,1,1,1,1,1,1,1,1,1,0.24106516359147218,0.4148255953293517,0.4148255953293517,0,0.4231326709325175,0.0,0.0,0.0009935028535464053,0.0009935028535464053,0.09135835946404217
2003-12-08,2139.0,0.0032779237966705063,2063.4,0.0459191142647835,1969.9166666666667,0.16977783831542426,1856.1666666666667,0.23560990116528652,1,1,1,1,1,1,1,1,1,0.2411687852842827,0.4146473594504485,0.4146473594504485,1,0.4231326709325175,0.0,0.0,0.0013869966511984497,0.0013869966511984497,0.09274535611524061
2003-12-09,2148.0,0.004198746546349761,2067.15,0.035540343192975714,1975.9,0.18288037212003605,1859.9916666666666,0.24040053882095516,1,1,1,1,1,1,1,1,1,0.22697993909718134,0.44056756908893635,0.44056756908893635,0,0.4146473594504485,0.008485311482068991,1.2727967223103487e-06,0.0017766268407256578,0.0017753540440033474,0.09452071015924396
2003-12-10,2144.0,-0.0018639334380627533,2069.45,0.021688733234450218,1981.6,0.17377608402240935,1863.8875,0.2459649562844094,1,1,1,1,1,1,1,1,1,0.22296353348420123,0.44850383574983044,0.44850383574983044,1,0.4146473594504485,0.0,0.0,-0.0007728750782841167,-0.0007728750782841167,0.09374783508095984
2003-12-11,2141.0,-0.001400233601009835,2072.4,0.027944039414768692,1987.075,0.16656590186085302,1867.85,0.2511476309559484,1,1,1,1,1,1,1,1,1,0.21990964650630468,0.4547322120184167,0.4547322120184167,0,0.44850383574983044,0.03385647629938193,5.07847144490729e-06,-0.000580603165272521,-0.0005856816367174282,0.0931621534442424
2003-12-12,2157.5,0.0076771343679001534,2075.525,0.029396590601344804,1992.6333333333334,0.1679182523233064,1871.8541666666667,0.2519436611343742,1,1,1,1,1,1,1,1,1,0.21874660600504775,0.45714995000970404,0.45714995000970404,0,0.44850383574983044,0.0,0.0,0.0034432242115700687,0.0034432242115700687,0.09660537765581248
2003-12-15,2177.0,0.008997638276964467,2082.225,0.0635284664169253,1998.4916666666666,0.1760938601388559,1876.2041666666667,0.2741467734233841,1,1,1,1,1,1,1,1,1,0.21967885721133082,0.4552099426837427,0.4552099426837427,1,0.44850383574983044,0.0,0.0,0.004035475279908059,0.004035475279908059,0.10064085293572053
2003-12-16,2203.0,0.011872285567795692,2089.725,0.07051792978340951,2004.9833333333333,0.194561388079386,1880.875,0.29360059644357756,1,1,1,1,1,1,1,1,1,0.19886752959871906,0.5028472984090617,0.5028472984090617,0,0.4552099426837427,0.00670610693391227,1.0059160400868407e-06,0.005324765616273722,0.005323759700233635,0.10596461263595416
2003-12-17,2185.0,-0.008204239272652595,2097.375,0.07259529883131799,2010.9833333333333,0.1800358415130987,1885.1916666666666,0.27059022477889655,1,1,1,1,1,1,1,1,1,0.2029220352251765,0.4928001036902326,0.4928001036902326,1,0.4552099426837427,0.0,0.0,-0.003734651289067899,-0.003734651289067899,0.10222996134688626
2003-12-18,2225.0,0.018141087070650003,2110.175,0.12223111596121508,2017.775,0.20229498519266623,1889.9875,0.2992847039317044,1,1,1,1,1,1,1,1,1,0.2034256088762614,0.4915801926434319,0.4915801926434319,0,0.4928001036902326,0.037590161006489875,5.6385241509734814e-06,0.008258003205651374,0.008252364681500401,0.11048232602838666
2003-12-19,2238.0,0.005825694271530022,2123.475,0.12653435370928978,2025.0333333333333,0.21640801971276635,1894.825,0.30027216681185304,1,1,1,1,1,1,1,1,1,0.15624393145542462,0.6400248577240222,0.6400248577240222,0,0.4928001036902326,0.0,0.0,0.002870902741077589,0.002870902741077589,0.11335322876946424
2003-12-22,2220.0,-0.008075414005545418,2134.475,0.10436001532424286,2031.8333333333333,0.2030759882634005,1899.3083333333334,0.2775236343334318,1,1,1,1,1,1,1,1,1,0.16316939596577612,0.6128600244433978,0.6128600244433978,1,0.4928001036902326,0.0,0.0,-0.003979564859274338,-0.003979564859274338,0.1093736639101899
2003-12-23,2237.0,0.007628486623804511,2147.15,0.12027272153574474,2039.15,0.21846074645856411,1903.8583333333333,0.27981561259154936,1,1,1,1,1,1,1,1,1,0.16046036094304122,0.6232068743475974,0.6232068743475974,0,0.6128600244433978,0.12005992075316524,1.800898811297479e-05,0.003759318999210415,0.0037413100110974405,0.11311497392128735
2003-12-24,2240.0,0.0013401833589560036,2159.5,0.11683482463629082,2046.45,0.21757870668080226,1908.3666666666666,0.27643602317715354,1,1,1,1,1,1,1,1,1,0.15348119506444902,0.6515456174159221,0.6515456174159221,1,0.6128600244433978,0.0,0.0,0.0008213448061284113,0.0008213448061284113,0.11393631872741576
2003-12-25,2240.0,0.0,2170.55,0.1038735265362481,2053.366666666667,0.20489587883249372,1912.775,0.2693978709568921,1,1,1,1,1,1,1,1,1,0.1547656681239386,0.6461381339427201,0.6461381339427201,0,0.6515456174159221,0.038685592972524274,5.8028389458786415e-06,0.0,-5.8028389458786415e-06,0.11393051588846988
2003-12-26,2240.0,0.0,2179.05,0.0789272585896707,2060.1,0.19888657366864973,1917.175,0.2688135881473981,1,1,1,1,1,1,1,1,1,0.15346684312631784,0.6516065487689121,0.6516065487689121,0,0.6515456174159221,0.0,0.0,0.0,0.0,0.11393051588846988
2003-12-29,2281.0,0.018138077435302595,2188.2,0.08362943332814551,2067.6,0.2197516776098773,1921.6416666666667,0.26785938764786044,1,1,1,1,1,1,1,1,1,0.14379491276749154,0.6954348945688676,0.6954348945688676,1,0.6515456174159221,0.0,0.0,0.011817784861322034,0.011817784861322034,0.1257483007497919
2003-12-30,2278.0,-0.0013160782772605449,2195.7,0.06811529354559254,2074.6666666666665,0.205952397881327,1926.1583333333333,0.271714248786832,1,1,1,1,1,1,1,1,1,0.14146349238600844,0.7068961631961702,0.7068961631961702,0,0.6954348945688676,0.04388927715294555,6.583391572941833e-06,-0.0008574850337254048,-0.0008640684252983466,0.12488423232449355
2003-12-31,2301.0,0.010045946028238373,2202.675,0.06254138592767934,2081.858333333333,0.20767279561819738,1930.9,0.2840670009129854,1,1,1,1,1,1,1,1,1,0.13835945839964278,0.7227550697051456,0.7227550697051456,1,0.6954348945688676,0.0,0.0,0.006986301416992488,0.006986301416992488,0.13187053374148605
2004-01-01,2301.0,0.0,2211.375,0.07863127483512877,2088.975,0.20526862723699837,1935.6833333333334,0.28695801188868736,1,1,1,1,1,1,1,1,1,0.13186298399299767,0.7583629383459903,0.7583629383459903,0,0.7227550697051456,0.027320175136277935,4.098026270441691e-06,0.0,-4.098026270441691e-06,0.1318664357152156
2004-01-02,2348.0,0.020220090912621214,2222.175,0.09650339566225188,2096.725,0.22069765229083468,1940.9166666666667,0.31123961114048837,1,1,1,1,1,1,1,1,1,0.12554416418964642,0.7965324445423084,0.7965324445423084,0,0.7227550697051456,0.0,0.0,0.014614173216995926,0.014614173216995926,0.14648060893221154
2004-01-05,2377.0,0.012275286412206838,2234.075,0.10550075827778828,2104.1,0.20599029321962628,1946.5416666666667,0.3340351582268745,1,1,1,1,1,1,1,1,1,0.12788178054523572,0.7819722213253586,0.7819722213253586,1,0.7227550697051456,0.0,0.0,0.00887202548650518,0.00887202548650518,0.15535263441871672
2004-01-06,2342.0,-0.014833923202531293,2243.775,0.08646808852890733,2111.15,0.19920104814996273,1951.9,0.3209654224857306,1,1,1,1,1,1,1,1,1,0.14545903899048054,0.6874787616776736,0.6874787616776736,0,0.7819722213253586,0.059217151620213015,8.882572743031954e-06,-0.01072129319824628,-0.010730175770989312,0.1446224586477274
2004-01-07,2336.0,-0.0025652002095449527,2253.375,0.0857668217574251,2117.35,0.17345685503370648,1957.1416666666667,0.313702621153677,1,1,1,1,1,1,1,1,1,0.1474027816391575,0.678413248976538,0.678413248976538,1,0.7819722213253586,0.0,0.0,-0.002005915306002142,-0.002005915306002142,0.14261654334172527
2004-01-08,2404.0,0.02869395170698058,2266.525,0.1158610070654153,2124.7,0.20266010137863716,1962.6833333333334,0.32382378130081513,1,1,1,1,1,1,1,1,1,0.16858523129014188,0.5931717697613501,0.5931717697613501,0,0.678413248976538,0.10355897234882061,1.553384585232309e-05,0.02243787315491017,0.022422339309057845,0.16503888265078312
2004-01-09,2418.0,0.0058067355196397795,2279.55,0.11399060821715501,2132.4166666666665,0.21255055875527187,1968.2291666666667,0.32189741226599283,1,1,1,1,1,1,1,1,1,0.166733507274312,0.5997594702753946,0.5997594702753946,0,0.678413248976538,0.0,0.0,0.0039393663098262885,0.0039393663098262885,0.1689782489606094
2004-01-12,2371.0,-0.01962894510933252,2289.25,0.08536402483085795,2138.7,0.17316913554362187,1973.2583333333334,0.2937456882946776,1,1,1,1,1,1,1,1,1,0.1882857177408437,0.5311077292524116,0.5311077292524116,1,0.678413248976538,0.0,0.0,-0.013316536425604401,-0.013316536425604401,0.155661712535005
2004-01-13,2372.0,0.00042167405221065797,2297.7,0.07391341331527303,2145.15,0.1781145669963253,1978.3,0.2944502877979197,1,1,1,1,1,1,1,1,1,0.18804427634506649,0.5317896505209083,0.5317896505209083,0,0.5311077292524116,0.14730551972412642,2.2095827958618964e-05,0.0002860692637693348,0.00026397343581071583,0.15592568597081571
2004-01-14,2396.0,0.01006719911772394,2308.25,0.09218485170564938,2151.616666666667,0.1766614784237202,1983.6333333333334,0.3107621850402781,1,1,1,1,1,1,1,1,1,0.18720449243764375,0.5341752150168574,0.5341752150168574,1,0.5311077292524116,0.0,0.0,0.005346767263346243,0.005346767263346243,0.16127245323416195
2004-01-15,2359.0,-0.015562879827664989,2314.95,0.05848088480733444,2157.891666666667,0.17387912589867188,1988.4083333333333,0.2782593179712307,1,1,1,1,1,1,1,1,1,0.19482882859748324,0.5132710632192949,0.5132710632192949,0,0.5341752150168574,0.003067485764445821,4.601228646668732e-07,-0.008265565765899313,-0.00826602588876398,0.15300642734539796
2004-01-16,2388.0,0.012218395104817766,2322.45,0.0648735856406222,2165.025,0.19751172228792976,1993.4416666666666,0.291598161372538,1,1,1,1,1,1,1,1,1,0.19030552077798912,0.5254708302270444,0.5254708302270444,0,0.5341752150168574,0.0,0.0,0.0065267638322769475,0.0065267638322769475,0.15953319117767492
2004-01-19,2422.0,0.014137449600544898,2332.55,0.0870864492467124,2172.258333333333,0.19746453689651816,1998.8916666666667,0.3147446809154488,1,1,1,1,1,1,1,1,1,0.19380474814291848,0.5159832303296122,0.5159832303296122,1,0.5341752150168574,0.0,0.0,0.007551875180161056,0.007551875180161056,0.167085066357836
2004-01-20,2450.0,0.011494379425735212,2343.2,0.09095234204864308,2179.991666666667,0.20996545893365476,2004.5416666666667,0.3239791723737464,1,1,1,1,1,1,1,1,1,0.19057299173832445,0.5247333270462053,0.5247333270462053,0,0.5159832303296122,0.018191984687245144,2.728797703086772e-06,0.006140012601227448,0.006137283803524361,0.17322235016136034
2004-01-21,2448.0,-0.0008166599065559779,2353.6,0.08879549878313106,2187.2083333333335,0.19465216925143342,2010.2583333333334,0.32882183713609187,1,1,1,1,1,1,1,1,1,0.1911791560551326,0.5230695754884587,0.5230695754884587,1,0.5159832303296122,0.0,0.0,-0.00042138281666543275,-0.00042138281666543275,0.1728009673446949
2004-01-22,2458.0,0.004076646493763415,2364.5,0.09287214527689458,2193.975,0.18053308383532005,2015.85,0.31880977496655205,1,1,1,1,1,1,1,1,1,0.19088154033745217,0.5238851269913991,0.5238851269913991,0,0.5230695754884587,0.00708634515884643,1.0629517738269645e-06,0.0021034812267639344,0.0021024182749901075,0.17490338561968502
2004-01-23,2460.0,0.000813338800428281,2375.5,0.09368548407732304,2200.525,0.17406306924464016,2021.7083333333333,0.3365535407393112,1,1,1,1,1,1,1,1,1,0.19066477613489735,0.524480724899333,0.524480724899333,0,0.5230695754884587,0.0,0.0,0.00042543278106831316,0.00042543278106831316,0.17532881840075334
2004-01-26,2446.0,-0.005707312679290867,2383.75,0.06984009396272962,2207.175,0.17807873058582815,2027.375,0.32573693508321233,1,1,1,1,1,1,1,1,1,0.19335348121036988,0.5171874815700853,0.5171874815700853,1,0.5230695754884587,0.0,0.0,-0.002985321620336571,-0.002985321620336571,0.17234349678041677
2004-01-27,2440.0,-0.00245599795987015,2391.85,0.06870017428012012,2212.925,0.15244448593100943,2033.2208333333333,0.3389753668393314,1,1,1,1,1,1,1,1,1,0.1877126105623604,0.5327292593737532,0.5327292593737532,0,0.5171874815700853,0.0058820939183733545,8.823140877560032e-07,-0.0012846578102697999,-0.0012855401243575559,0.17105795665605922
