low_vol_threshold,medium_vol_threshold,low_vol_scale,medium_vol_scale,high_vol_scale,sharpe,annual_return,annual_vol,max_drawdown,annual_turnover,pct_active
0.4,0.7,1.3,0.8,0.5,0.28255783796085143,0.03041341291241432,0.10763606181269024,-0.26439811942425484,24.143346126226806,91.54389505549949
0.35,0.8,1.5,1.0,0.5,0.28180685792328036,0.030387984370315726,0.10783266452155897,-0.2585018788459762,24.072640824355194,91.54389505549949
0.45,0.75,1.3,0.6,0.5,0.28100232685836957,0.030456744602357227,0.1083860939618055,-0.262345105428993,24.208168008949116,91.54389505549949
0.4,0.8,1.5,0.6,0.5,0.28040227137658663,0.030905958241059704,0.11022007093356352,-0.26380528872418074,24.489408666109274,91.54389505549949
0.4,0.8,1.3,0.8,0.5,0.27976864649621097,0.02997115039890669,0.10712833898387752,-0.26077669855486746,23.838032335384803,91.54389505549949
0.35,0.8,1.3,1.0,0.5,0.27943079834273965,0.029904716421192957,0.1070201158875584,-0.25994261379683736,23.68899195063257,91.54389505549949
0.4,0.7,1.5,0.6,0.5,0.2792472506289501,0.030902902010885094,0.11066501797701614,-0.26723172727023786,24.642605981801854,91.54389505549949
0.45,0.7,1.3,0.8,0.5,0.27844609033961465,0.03000307607055139,0.107751831005985,-0.26707409256385617,24.233710902863084,91.54389505549949
0.45,0.7,1.5,0.6,0.5,0.27670963885196015,0.030528494708760234,0.11032682068980257,-0.2699337187576084,24.775049266079552,91.54389505549949
0.4,0.75,1.5,0.6,0.5,0.2764117976694865,0.030509741793844893,0.11037785670178328,-0.263805288724179,24.562256303503915,91.54389505549949
0.45,0.8,1.5,0.6,0.5,0.27617684308628365,0.030321783016409653,0.1097911855228806,-0.26718699792178024,24.617012381267905,91.54389505549949
0.45,0.8,1.3,0.8,0.5,0.27474096866205017,0.029423784202192882,0.10709645651131888,-0.2638734061936904,23.911654270679637,91.54389505549949
0.4,0.7,1.5,0.8,0.5,0.2744980384674587,0.029916642073293136,0.1089867244236782,-0.26910410552377073,24.589197767783812,91.54389505549949
0.4,0.8,1.7,0.6,0.5,0.27289946055396375,0.03057300494908839,0.1120302872238284,-0.2685396336038348,24.927447237620335,91.54389505549949
0.4,0.8,1.5,0.8,0.5,0.27249948645050126,0.029514788900434467,0.1083113560501911,-0.2651078049352645,24.257769443885454,91.54389505549949
0.45,0.75,1.5,0.6,0.5,0.27207245142653175,0.029921548529418758,0.1099763992000437,-0.2671869979217806,24.691714588978286,91.54389505549949
0.4,0.7,1.3,1.0,0.5,0.2715216381958378,0.029169310932279015,0.1074290473720564,-0.2678555998479595,24.138870417147903,91.54389505549949
0.4,0.7,1.7,0.6,0.5,0.2712682646965037,0.03053181379449396,0.11255210346353307,-0.27208064489462114,25.092595687933215,91.54389505549949
0.45,0.7,1.7,0.6,0.5,0.2705816070916666,0.030354893430184337,0.11218387589774652,-0.27396475376407664,25.25871830432461,91.54389505549949
0.45,0.7,1.5,0.8,0.5,0.27056836777900656,0.029530242862104678,0.1091415197737536,-0.2719937451643164,24.714816344119985,91.54389505549949
0.4,0.75,1.3,0.8,0.5,0.2701466683896105,0.0289998896387319,0.10734868511096249,-0.26077669855486874,23.96149756563365,91.54389505549949
0.45,0.8,1.7,0.6,0.5,0.26990495414756827,0.030108413793096173,0.11155191236925073,-0.27130051641552994,25.09047964042574,91.54389505549949
0.45,0.7,1.3,1.0,0.5,0.26912266045269406,0.028956347221473795,0.10759535140134992,-0.2695421491017009,24.195055785555862,91.54389505549949
0.35,0.75,1.7,1.0,0.5,0.26893859086851085,0.029375982409977703,0.10922933118341567,-0.2567277353692709,24.61759243988513,91.54389505549949
0.4,0.75,1.7,0.6,0.5,0.2687385932181476,0.030155193805371634,0.11221013492800888,-0.26853963360383454,25.007033895306098,91.54389505549949
0.4,0.7,1.7,0.8,0.5,0.2685251582753858,0.029682931496477098,0.11054059771202439,-0.27350026837631053,25.022149805548477,91.54389505549949
0.35,0.75,1.5,1.0,0.5,0.2676428459542951,0.028935764459884876,0.10811334917887619,-0.25850187884597675,24.220260026210862,91.54389505549949
0.4,0.8,1.7,0.8,0.5,0.267364900069644,0.029332305434195988,0.10970888634430108,-0.2691859460877429,24.666359760290465,91.54389505549949
0.45,0.8,1.5,0.8,0.5,0.2667919084319068,0.02888538027313034,0.10826932661828739,-0.2687000854229278,24.363726318002264,91.54389505549949
0.45,0.75,1.7,0.6,0.5,0.26577832225447867,0.02970415450040616,0.11176289416096505,-0.27130051641553105,25.1707610234489,91.54389505549949
0.4,0.7,1.5,1.0,0.5,0.2657647211080373,0.02881936176354636,0.10843938067999201,-0.27206930863408807,24.56982835756949,91.54389505549949
0.35,0.75,1.3,1.0,0.5,0.26536203578825224,0.02845651039763849,0.10723655444196845,-0.2599426137968375,23.817129456589004,91.54389505549949
0.45,0.7,1.7,0.8,0.5,0.26531433103224195,0.02938583432088921,0.11075856402690189,-0.27624061693949736,25.18636840512483,91.54389505549949
0.45,0.75,1.3,0.8,0.5,0.2646773094347952,0.028415132102189076,0.10735764302148955,-0.2638734061936892,24.041660051033457,91.54389505549949
0.4,0.8,1.3,1.0,0.5,0.2635497502955002,0.028204317759445048,0.10701705362202578,-0.2669267417004259,23.74968410675134,91.54389505549949
0.45,0.7,1.5,1.0,0.5,0.2626717503531455,0.028556215881138828,0.10871445384875536,-0.2744009443956945,24.665785030639885,91.54389505549949
0.4,0.75,1.5,0.8,0.5,0.26265248126814067,0.028519719253590023,0.10858347545734538,-0.2651078049352644,24.39721366207472,91.54389505549949
0.4,0.7,1.7,1.0,0.5,0.26144515790826606,0.028683509527263968,0.10971138175497679,-0.2760388069934307,24.99096768472402,91.54389505549949
0.45,0.8,1.7,0.8,0.5,0.2613833876078168,0.028668953519325847,0.10968162047980316,-0.2729481791355913,24.81001455701626,91.54389505549949
0.45,0.8,1.3,1.0,0.5,0.26066849148616145,0.027907550566824504,0.10706146495770885,-0.26879029308686797,23.79035995695056,91.54389505549949
0.4,0.8,1.5,1.0,0.5,0.25848756229134784,0.027871114543407096,0.10782381286103376,-0.27065206906226,24.149362605641144,91.54389505549949
0.45,0.7,1.7,1.0,0.5,0.2584320589040177,0.0284546157756271,0.1101048217326443,-0.2786889881301878,25.12404487629211,91.54389505549949
0.4,0.75,1.7,0.8,0.5,0.2572855345371848,0.028308460786569158,0.1100274091875842,-0.26918594608774354,24.82021521798302,91.54389505549949
0.45,0.75,1.5,0.8,0.5,0.2565920884135415,0.027864549840476233,0.10859473498484414,-0.26870008542292745,24.51028107765473,91.54389505549949
0.4,0.8,1.7,1.0,0.5,0.25509497164890793,0.027781632087528225,0.10890701572026522,-0.2741912903424271,24.5407082759445,91.54389505549949
0.45,0.8,1.5,1.0,0.5,0.25421686407239824,0.027431197398941187,0.10790471158958626,-0.2733641855854943,24.22222525324144,91.54389505549949
0.45,0.75,1.7,0.8,0.5,0.2511327434954996,0.027640754094786363,0.11006431781876225,-0.27294817913559255,24.970475194399214,91.54389505549949
0.45,0.8,1.7,1.0,0.5,0.250015300739554,0.027261164297320416,0.10903798374211872,-0.27748339706082564,24.644564183519204,91.54389505549949
0.4,0.75,1.3,1.0,0.5,0.24936961404195734,0.026742829942617282,0.10724173450466064,-0.2669267417004274,23.880774652916205,91.54389505549949
0.45,0.75,1.3,1.0,0.5,0.24614718546706163,0.026415950374526834,0.10731770231052146,-0.268790293086868,23.927434134757164,91.54389505549949
0.4,0.75,1.5,1.0,0.5,0.24412462378063873,0.026393670566699546,0.10811556064256718,-0.27065206906226125,24.300721578595205,91.54389505549949
0.4,0.75,1.7,1.0,0.5,0.24042133544147298,0.026267723327502237,0.1092570394356566,-0.2741912903424282,24.71096474380538,91.54389505549949
0.45,0.75,1.5,1.0,0.5,0.23948670389486118,0.025923445545063605,0.10824586552598113,-0.2733641855854949,24.381848546053426,91.54389505549949
0.45,0.75,1.7,1.0,0.5,0.2350672858190983,0.025728855822532547,0.10945315394645262,-0.27748339706082314,24.824419402594234,91.54389505549949
