date,TrendMedium_pos,TrendMedium_pnl_gross,TrendImpulse_pos,TrendImpulse_pnl_gross,MomentumCore_pos,MomentumCore_pnl_gross,TrendMedium_weight,TrendImpulse_weight,MomentumCore_weight,portfolio_pos,portfolio_trade,portfolio_pnl_gross,portfolio_cost,portfolio_pnl_net
2002-07-30,-0.1829404061757654,0.0018626364496982,-1.143377538598534,0.0126997939752154,0.5411531355816616,-0.0060204370475154,0.4,0.15,0.4499999999999999,-0.0011638822483386047,-0.006524259462414084,-5.9172995220338996e-05,1.9572778387242248e-06,-6.113027305906323e-05
2002-07-31,-0.183580589322126,0.0009609476358543,-1.147378683263288,0.0060059227240895,0.5509289315934354,-0.002842564073968,0.4,0.15,0.4499999999999999,0.0023789809987022625,0.003542863247040867,6.113629669545102e-06,1.06285897411226e-06,5.050770695432842e-06
2002-08-01,-0.1956664542727462,0.000969402451866,-1.1446791404853598,0.0060587653241626,0.5576357324987816,-0.0029091956783812,0.4,0.15,0.4499999999999999,0.0009676268425492518,-0.0014113541561530107,-1.2562275900749762e-05,4.234062468459032e-07,-1.2985682147595666e-05
2002-08-02,-0.2230442288655002,0.0007790303421608,-1.1434063781663792,0.0045574484690856,0.5659730814172703,-0.0022201820802871,0.4,0.15,0.4499999999999999,-0.006040761633385405,-0.007008388475934657,-3.852528902034734e-06,2.102516542780397e-06,-5.955045444815132e-06
2002-08-05,-0.3322442864970985,0.0034920315645164,-1.1398396284043264,0.0179014323030712,0.5512176460825968,-0.0088610042726887,0.4,0.15,0.4499999999999999,-0.055825718122319845,-0.04978495648893444,9.457554855732582e-05,1.493548694668033e-05,7.964006161064549e-05
2002-08-06,-0.3236292298904135,-0.0048346884329527,-1.110283716322955,-0.0165864988228041,-0.5132495309372133,0.0080211028025555,0.4,0.15,0.4499999999999999,-0.5269565383263546,-0.47113082020403474,-0.0008123539354517205,0.0001413392460612104,-0.0009536931815129308
2002-08-07,-0.3238468206937734,0.0017271740087547,-1.111030211087578,0.0059254634626975,-0.5211441730702813,0.0027391569362893,0.4,0.15,0.4499999999999999,-0.5307081378222726,-0.0037515994959179677,0.0028123097442366895,1.1254798487753903e-06,0.002811184264387914
2002-08-08,-0.2957834672105984,-0.0015204076088909,-1.1070027174874566,-0.0052161042774065,-0.522789794910542,-0.0024466862585459,0.4,0.15,0.4499999999999999,-0.5196192022171017,0.01108893560517088,-0.00249158750151299,3.326680681551264e-06,-0.002494914182194541
2002-08-09,-0.270954440024949,-0.0005923567434124,-1.115485035985065,-0.0022169613834862,0.5338445052284636,-0.0010469755572307,0.4,0.15,0.4499999999999999,-0.035474504054930744,0.48414469816217093,-0.001040625905641705,0.00014524340944865126,-0.0011858693150903561
2002-08-12,-0.2704278899882605,0.0019856754432208,-1.1133172963216396,0.0081747737480584,-0.538306972069455,-0.0039122515373171,0.4,0.15,0.4499999999999999,-0.5174068878748048,-0.4819323838198741,0.0002599730477043853,0.0001445797151459622,0.00011539333255842309
2002-08-13,-0.2439520327024733,-0.0016334570536203,-1.1159106139873205,-0.0067247353469092,-0.5408559739055039,-0.0032515186232383,0.4,0.15,0.4499999999999999,-0.508352593436564,0.009054294438240795,-0.003125276503941735,2.7162883314722385e-06,-0.003127992792273207
2002-08-14,-0.2441624098413766,0.0032548636784853,-1.1168729428502606,0.0148887340091703,-0.5347955899777327,0.0072162238012742,0.4,0.15,0.4499999999999999,-0.5058539208540693,0.0024986725824946987,0.006782556283343054,7.496017747484096e-07,0.006781806681568306
2002-08-15,-0.2239026173040762,-0.0069336181293697,-1.02419850485069,-0.031716473022117,-0.420706723827438,-0.01518689302168,0.4,0.15,0.4499999999999999,-0.43250884837158105,0.07334507248248828,-0.014365020064821429,2.2003521744746483e-05,-0.014387023586566175
2002-08-16,-0.2195883605283219,0.0035329801546994,-1.0044637853888416,0.0161609231534625,0.4059350949170387,0.0066383703956992,0.4,0.15,0.4499999999999999,-0.05583411930698762,0.3766747290645934,0.006824597212963775,0.00011300241871937802,0.006711594794244397
2002-08-19,-0.2439653683942132,0.000440056834726,-0.2678331877169908,0.0020129534777331,-0.4127130392845171,-0.0008134971842024,0.4,0.15,0.4499999999999999,-0.32348199319326654,-0.2676478738862789,0.00011189202265928508,8.029436216588367e-05,3.1597660493401416e-05
2002-08-20,-0.2208857791712834,-0.0017962644259279,-0.2694396191748784,-0.0019719980353995,-0.4167910110569416,-0.0030387171567133,0.4,0.15,0.4499999999999999,-0.31632620952036883,0.007155783672897709,-0.00238172819620207,2.1467351018693123e-06,-0.002383874931303939
2002-08-21,-0.2209959342947602,0.0011741436766579,-0.2695739879632681,0.0014322371783382,0.4229446461671113,0.0022155003910003,0.4,0.15,0.4499999999999999,0.06149061886280574,0.37781682838317454,0.0016814682233640245,0.00011334504851495236,0.0015681231748490721
2002-08-22,-0.1949728016941124,-0.0019191363699611,-0.267559425235032,-0.0023409898754325,0.4197120627540044,0.0036728659987792,0.4,0.15,0.4499999999999999,0.07074739377640218,0.009256774913596444,0.0005339866701513246,2.777032474078933e-06,0.0005312096376772457
2002-08-23,-0.2016857127576442,0.0002582421214491,-0.2767714928167982,0.0003543833446821,0.4414580373026557,-0.0005559100168927,0.4,0.15,0.4499999999999999,0.0764661077606176,0.005718713984215418,-9.370515731975989e-05,1.7156141952646252e-06,-9.542077151502452e-05
2002-08-26,-0.2017048813331757,-0.0,-1.037991741303369,-0.0,0.4488171223504744,0.0,0.4,0.15,0.4499999999999999,-0.03441300867106223,-0.11087911643167983,0.0,3.326373492950395e-05,-3.326373492950395e-05
2002-08-27,-0.1990534445399072,-0.0021401048417313,0.0,-0.011013174974041,0.4397882780941204,0.0047619853830288,0.4,0.15,0.4499999999999999,0.11828334732639124,0.15269635599745346,-0.0003651247604357106,4.5808906799236034e-05,-0.0004109336672349466
2002-08-28,-0.2013207278318933,0.0003918374892517,0.0,-0.0,0.4521546141614405,-0.0008657249568781,0.4,0.15,0.4499999999999999,0.12294128523989084,0.004657937913499596,-0.0002328412348944649,1.3973813740498787e-06,-0.00023423861626851476
2002-08-29,-0.2260840017721502,0.0011912469102478,0.0,-0.0,0.4567727393210458,-0.0026754710897126,0.4,0.15,0.4499999999999999,0.11511413198561046,-0.007827153254280378,-0.0007274632262715497,2.348145976284113e-06,-0.0007298113722478338
2002-08-30,-0.2512044464135002,-0.0,0.0,0.0,0.4643732406671854,0.0,0.4,0.15,0.4499999999999999,0.1084861797348333,-0.006627952250777169,0.0,1.9883856752331506e-06,-1.9883856752331506e-06
2002-09-02,-0.2397404413600797,-0.0006645620275489,1.096645517366929,0.0,0.4994935351901922,0.0012285006366856,0.4,0.15,0.4499999999999999,0.2933727418965939,0.1848865621617606,0.0002870004754889599,5.546596864852818e-05,0.0002315345068404317
2002-09-03,-0.2603063591063663,0.0044279237190516,0.0,-0.0202546665476741,0.4684575537384288,-0.0092254742647265,0.4,0.15,0.4499999999999999,0.1066833555397464,-0.1866893863568475,-0.0054184939136574,5.6006815907054246e-05,-0.005474500729564454
2002-09-04,-0.2343080438857305,-0.0010496224157515,0.0,0.0,0.4738970464700278,0.0018889417489453,0.4,0.15,0.4499999999999999,0.11953045335722025,0.012847097817473854,0.00043017482072478486,3.854129345242156e-06,0.0004263206913795427
2002-09-05,-0.2598919538153394,0.0018819923203673,-1.0699421844766184,-0.0,0.4769343551749802,-0.0038064019796789,0.4,0.15,0.4499999999999999,-0.04982764936888748,-0.16935810272610774,-0.0009600839627085848,5.080743081783232e-05,-0.001010891393526417
2002-09-06,-0.2350339928983088,-0.0013152426812517,-1.0751167941400976,-0.005414687168404,0.48349032096783,0.0024136354006831,0.4,0.15,0.4499999999999999,-0.037710471844814714,0.012117177524072764,-0.00025216421745388523,3.635153257221829e-06,-0.00025579937071110707
2002-09-09,-0.2035561537811092,-0.0033925685446885,1.0475185583994973,-0.0155186378476079,0.4580377865466173,0.0069788800945339,0.4,0.15,0.4499999999999999,0.28182232619345865,0.3195327980382734,-0.0005443270524763308,9.5859839411482e-05,-0.0006401868918878128
2002-09-10,-0.1936517802435459,-0.0044456340666953,0.9965497475961892,0.0228776389326164,0.4072566234207613,0.0100034725056508,0.4,0.15,0.4499999999999999,0.25528723058135255,-0.026535095612106097,0.006154954840757199,7.960528683631828e-06,0.006146994312073567
2002-09-11,-0.1936566813530682,0.0005016885498537,0.9965749691534156,-0.0025817350973994,0.4136608693862004,-0.0010550689725926,0.4,0.15,0.4499999999999999,0.25817096405557516,0.002883733474222605,-0.0006613658823350999,8.651200422667814e-07,-0.0006622310023773666
2002-09-12,-0.1910023407013924,0.0003772532753631,0.9971941992449022,-0.001941379810039,0.420627527991027,-0.0008058328624406,0.4,0.15,0.4499999999999999,0.26246058120214044,0.004289617146565283,-0.0005029304494588799,1.2868851439695848e-06,-0.0005042173346028495
2002-09-13,-0.1906575965185204,0.0011184261979912,0.9953943422477524,-0.0058391332421627,0.4245742530584147,-0.0024630108991016,0.4,0.15,0.4499999999999999,0.2641045266060412,0.0016439454039007817,-0.0015368544117236446,4.931836211702344e-07,-0.0015373475953448148
2002-09-16,-0.1641145994522985,0.002682682149966,0.2617860412316017,-0.0140058758889572,0.4125251968638541,-0.0059740487177721,0.4,0.15,0.4499999999999999,0.15925840499255514,-0.10484612161348608,-0.003716130446354624,3.145383648404582e-05,-0.00374758428283867
2002-09-17,-0.1654443696700561,-0.000163406504599,0.0,0.0002606565296033,0.4226428360477915,0.0004107453005614,0.4,0.15,0.4499999999999999,0.1240115283534837,-0.035246876639071445,0.00015857126285352495,1.0574062991721432e-05,0.0001479971998618035
2002-09-18,-0.1640359575638685,0.0019748001684754,0.0,-0.0,0.4170939989116115,-0.0050448083878383,0.4,0.15,0.4499999999999999,0.12207791648467772,-0.0019336118688059734,-0.0014802437071370744,5.800835606417919e-07,-0.001480823790697716
2002-09-19,-0.1638931090602793,0.0008256843501536,-0.2614327326710529,-0.0,0.422597544965385,-0.0020994664374745,0.4,0.15,0.4499999999999999,0.08539674170965356,-0.03668117477502417,-0.0006144861568020848,1.1004352432507249e-05,-0.000625490509234592
2002-09-20,-0.1477607649224971,-0.0009396906758936,-0.2651617775380439,-0.0014989397825996,0.4322048121255775,0.0024229876102568,0.4,0.15,0.4499999999999999,0.0956135928568044,0.010216851147150846,0.0004896271868681798,3.0650553441452538e-06,0.0004865621315240345
2002-09-23,-0.1660992530353962,0.0008919160860512,-0.2649518449228588,0.0016005741098875,0.4371176396485399,-0.0026088821657479,0.4,0.15,0.4499999999999999,0.09052045988925561,-0.005093132967548791,-0.0005771444236829498,1.5279398902646373e-06,-0.0005786723635732144
2002-09-24,-0.1769457965556876,0.0008966221486391,-0.2650590489055727,0.0014302393788008,0.4431701827060337,-0.0023596093908153,0.4,0.15,0.4499999999999999,0.08888940625960418,-0.0016310536296514355,-0.0004886394595911249,4.893160888954307e-07,-0.0004891287756800203
2002-09-25,-0.1812080015837286,-0.0008403124666823,-0.2714436934292845,-0.0012587607478554,0.4583631706838874,0.0021046073805577,0.4,0.15,0.4499999999999999,0.09306367215986518,0.004174265900261001,0.0004221342223997348,1.2522797700783003e-06,0.0004208819426296565
2002-09-26,-0.1602751599632117,-0.000978841331985,-0.2700978496026381,-0.0014662724830751,0.4600744730525302,0.0024759658105813,0.4,0.15,0.4499999999999999,0.10240877144795812,0.009345099288092948,0.0005027072095063198,2.803529786427884e-06,0.0004999036797198919
2002-09-27,-0.1863836280066274,0.0018298708659332,-0.2697706002219819,0.0030837229303189,0.457405191259967,-0.0052526971402908,0.4,0.15,0.4499999999999999,0.09081329483103684,-0.011595476616921285,-0.0011692069272097449,3.4786429850763854e-06,-0.0011726855701948212
2002-09-30,-0.2522962506621488,0.0016460510625585,-1.008800873156113,0.0023824849204387,0.4586638437515071,-0.0040395838902035,0.4,0.15,0.4499999999999999,-0.045839901550098344,-0.13665319638113518,-0.0008020195875023694,4.0995958914340554e-05,-0.00084301554641671
2002-10-01,-0.251852495998165,-0.0009510825076366,-1.0070265301315184,-0.0038028819755713,0.4630874970710369,0.0017290275124285,0.4,0.15,0.4499999999999999,-0.04340560423702719,0.0024342973130711543,-0.0001728029187975102,7.302891939213462e-07,-0.00017353320799143153
2002-10-02,-0.2252159431189916,-0.0035254190289944,-1.0005787485097717,-0.0140963085474196,0.4474312261432784,0.0064822763331896,0.4,0.15,0.4499999999999999,-0.038829137759587184,0.0045764664774400055,-0.0006075895437753797,1.3729399432320014e-06,-0.0006089624837186117
2002-10-03,-0.2250101625565357,0.0018199268130827,-0.9996645163519664,0.0080854848364426,0.4500298015518905,-0.0036156058678244,0.4,0.15,0.4499999999999999,-0.03744033177705858,0.001388805982528607,0.0003137708101784904,4.1664179475858206e-07,0.00031335416838373177
2002-10-04,-0.2214318259201751,0.0023677240459105,-0.9991854064354654,0.0105192124938597,0.4496675498578713,-0.0047355478099485,0.4,0.15,0.4499999999999999,-0.03610014389734781,0.0013401878797107691,0.00039397497796632994,4.020563639132307e-07,0.0003935729216024167
2002-10-07,-0.1735962657393687,7.596289053866473e-05,-0.9989326981921812,0.0003427737243346,0.4570237945088549,-0.0001542598798826,0.4,0.15,0.4499999999999999,-0.013617703495590022,0.022482440401757786,1.2384268918485904e-05,6.744732120527335e-06,5.639536797958569e-06
2002-10-08,-0.1747099494776351,-0.0004170123061687,-1.0053412179656973,-0.0023996324253073,0.4664217828467172,0.0010978608653267,0.4,0.15,0.4499999999999999,-0.010795360204885945,0.002822343290704077,-3.2712396866560185e-05,8.46702987211223e-07,-3.3559099853771405e-05
2002-10-09,-0.1552217416755174,-0.0001794350730684,-1.0048492785303418,-0.0010325312064009,0.4735597537160382,0.0004790364082643,0.4,0.15,0.4499999999999999,0.000285800722458901,0.011081160927344846,-1.1087326468560069e-05,3.3243482782034536e-06,-1.4411674746763523e-05
2002-10-10,-0.1544296136245434,-0.0010617082193947,-0.9997213287216816,-0.0068731140802348,0.472831378842929,0.0032391228024352,0.4,0.15,0.4499999999999999,0.001044075721248372,0.000758274998789471,1.954861302739825e-06,2.2748249963684128e-07,1.7273788031029836e-06
2002-10-11,-0.1477560860014188,-0.0022031398682849,-0.9797358190415684,-0.0142623287385566,0.4499346935294006,0.0067455563557755,0.4,0.15,0.4499999999999999,-0.0035921951685725373,-0.004636270889820909,1.4895102001524427e-05,1.3908812669462727e-06,1.3504220734578154e-05
2002-10-14,-0.1462095661820652,0.0018803520656577,-0.2585283227272683,0.0124681718431277,0.4394927888225354,-0.0057258936216065,0.4,0.15,0.4499999999999999,0.10050868008822456,0.10410087525679709,4.5714473009310624e-05,3.123026257703912e-05,1.4484210432271501e-05
2002-10-15,-0.1560698840439862,-0.0009919237868525,-0.2578161236418231,-0.0017539234920439,0.4408040077637804,0.0029816335741013,0.4,0.15,0.4499999999999999,0.0972614313298332,-0.003247248758391358,0.0006818770697979996,9.741746275174072e-07,0.0006809028951704823
2002-10-16,-0.1187637252194763,-0.0004206735418975,0.0,-0.0006949221661504,0.4578994678716862,0.0011881509643228,0.4,0.15,0.4499999999999999,0.15854927045446826,0.06128783912463506,0.00026216019226369986,1.8386351737390516e-05,0.00024377384052630933
2002-10-17,-0.1147572579673562,-0.0027136872697998,0.2550161288163472,0.0,0.407501556878466,0.0104627566583584,0.4,0.15,0.4499999999999999,0.17572521673081926,0.017175946276350995,0.0036227655883413583,5.1527838829052984e-06,0.003617612804458453
2002-10-18,-0.1168181896167542,0.0008293888552174,0.2595959769261205,-0.0018430863449276,0.4176887697967019,-0.0029451492284251,0.4,0.15,0.4499999999999999,0.1801720671007322,0.004446850369912936,-0.0012700245624434746,1.3340551109738806e-06,-0.0012713586175544485
2002-10-21,-0.1288834580672853,-0.0017781723105131,0.2577669161345707,0.0039514940233625,0.4058911600002809,0.0063579362708961,0.4,0.15,0.4499999999999999,0.16976267619339785,-0.010409390907334337,0.0027425265012023794,3.122817272200301e-06,0.002739403683930179
2002-10-22,-0.1160268777861264,0.0007561610968745,0.2578375061913921,-0.0015123221937491,0.4099753663091688,-0.0023813692568465,0.4,0.15,0.4499999999999999,0.17675378965338417,0.00699111345998632,-0.0009960000558934898,2.097334037995896e-06,-0.0009980973899314858
2002-10-23,-0.1029498551221165,0.0006847487869345,0.2573746378052912,-0.0015216639709655,0.4133451552855982,-0.0024195267519885,0.4,0.15,0.4499999999999999,0.1834315735004662,0.006677783847082036,-0.0010431371192658498,2.0033351541246106e-06,-0.0010451404544199745
2002-10-24,-0.1143207312898674,-0.001493995259028,0.2540460695330388,0.0037349881475701,0.400837985059116,0.0059984125437224,0.4,0.15,0.4499999999999999,0.172755711190611,-0.010675862309855205,0.0026619357631993946,3.2027586929565612e-06,0.002658733004506438
2002-10-25,-0.1281222115466714,-0.0005203154219955,0.2562444230933428,0.0011562564933233,0.4100615983409402,0.001824360140061,0.4,0.15,0.4499999999999999,0.17171549809875591,-0.0010402130918550911,0.0007862743682277448,3.1206392755652734e-07,0.0007859623043001883
2002-10-28,-0.14086911769888,-0.0008292699776483,0.2561256685434183,0.0016585399552966,0.4144572806659176,0.0026541203776112,0.4,0.15,0.4499999999999999,0.1685769795016236,-0.0031385185971323226,0.0011114271721602096,9.415555791396967e-07,0.0011104856165810699
2002-10-29,-0.126909843748355,0.0016306393045529,0.2538196874967102,-0.0029647987355508,0.4065207536655853,-0.0047975762392196,0.4,0.15,0.4499999999999999,0.17024335477467786,0.0016663752730542714,-0.0019513733961602797,4.999125819162814e-07,-0.0019518733087421959
2002-10-30,-0.1270828853565562,-0.0002477095193526,0.2541657707131124,0.0004954190387053,0.4137785016788917,0.00079346926545,0.4,0.15,0.4499999999999999,0.17349203721984557,0.003248682445167711,0.0003322902175172549,9.746047335503131e-07,0.0003313156127837046
2002-10-31,-0.1267108741879474,-0.0023105979155737,0.2534217483758949,0.0046211958311474,0.3981560300511968,0.0075232454850707,0.4,0.15,0.4499999999999999,0.16649912610424378,-0.0069929111156017965,0.003154400676724444,2.0978733346805388e-06,0.0031523028033897636
2002-11-01,-0.1278524272461552,-0.0012121575974612,0.2557048544923104,0.0024243151949224,0.4038103197917758,0.003808890593602,0.4,0.15,0.4499999999999999,0.16892940118168354,0.0024302750774397586,0.0015927850073747796,7.290825232319275e-07,0.0015920559248515478
2002-11-04,0.1406958124703606,-0.0008884249524369,0.2558105681279284,0.0017768499048739,0.408704486465567,0.0028060098027224,0.4,0.15,0.4499999999999999,0.2785669291168386,0.10963752793515508,0.0011738619159814047,3.289125838054652e-05,0.0011409706576008581
2002-11-05,0.1276632602744269,-0.0007061270387471,0.255326520548854,-0.0012838673431765,0.4116721235458057,-0.0020512144866527,0.4,0.15,0.4499999999999999,0.27461673778771134,-0.003950191329127273,-0.0013980774359690297,1.1850573987381817e-06,-0.001399262493367768
2002-11-06,0.1273808923948356,0.0008049385893721,0.2547617847896712,0.0016098771787443,0.4159324455202363,0.0025956628218524,0.4,0.15,0.4499999999999999,0.27633622516049117,0.0017194873727798266,0.0017315052823940647,5.158462118339479e-07,0.0017309894361822308
2002-11-07,0.1127592347281717,-0.0019953147304955,0.250576077173715,-0.003990629460991,0.3954460115893105,-0.0065152325426102,0.4,0.15,0.4499999999999999,0.26064081068251566,-0.01569541447797551,-0.00432857495552144,4.708624343392653e-06,-0.004333283579864833
2002-11-08,0.1129927132187622,0.0,0.251094918263916,0.0,0.4028561582289917,0.0,0.4,0.15,0.4499999999999999,0.26414659423013853,0.003505783547622876,0.0,1.0517350642868627e-06,-1.0517350642868627e-06
2002-11-11,0.1142774768786616,0.0010069369733053,0.2539499486192482,0.0022376377184562,0.4098462675000772,0.0035900612445613,0.4,0.15,0.4499999999999999,0.2682343034193866,0.004087709189248057,0.002353948007143135,1.226312756774417e-06,0.0023527216943863604
2002-11-12,0.1218914427538965,-0.0001441987089951,0.2708698727864367,-0.0003204415755447,0.4440149039940341,-0.0005171561735016,0.4,0.15,0.4499999999999999,0.2891937648168394,0.020959461397452805,-0.0003384659980054649,6.287838419235841e-06,-0.00034475383642470077
2002-11-13,0.1250599198516851,-7.700027969291949e-05,0.2779109330037448,-0.0001711117326509,0.4629463114950297,-0.0002804895161048,0.4,0.15,0.4499999999999999,0.3000364480639991,0.010842683247159701,-0.00018268715402196278,3.2528049741479102e-06,-0.0001859399589961107
2002-11-14,0.1104914638992454,-0.0009486213895197,0.2762286597481137,-0.002108047532266,0.4614331967056788,-0.0035116028684831,0.4,0.15,0.4499999999999999,0.29327582303947064,-0.006760625024528455,-0.002275876976465175,2.0281875073585364e-06,-0.0022779051639725332
2002-11-15,0.1106182361544546,0.0007037672859824,0.2765455903861366,0.0017594182149561,0.4670308045007774,0.0029390649471699,0.4,0.15,0.4499999999999999,0.2958929950450521,0.0026171720055814807,0.0018679988728628298,7.851516016744442e-07,0.0018672137212611553
2002-11-18,0.1096746935413855,0.0013652250664632,1.0282002519504891,0.003413062666158,0.4596230687236522,0.0057639877770665,0.4,0.15,0.4499999999999999,0.40493029613477105,0.10903730108971893,0.0036518439261889043,3.271119032691568e-05,0.0036191327358619887
2002-11-19,0.110245472182547,-0.000102852166497,1.0335513017113784,-0.0009642390609101,0.4693096855415634,-0.0004310313242172,0.4,0.15,0.4499999999999999,0.41032024262342903,0.005389946488657982,-0.00037974082163305493,1.6169839465973945e-06,-0.00038135780557965233
2002-11-20,0.1079636541040883,0.0017937310868249,1.0121592572258278,0.0168162289389835,0.4481365750712771,0.0076358271740179,0.4,0.15,0.4499999999999999,0.3966708090075841,-0.01364943361584492,0.006676049003885539,4.094830084753475e-06,0.006671954173800786
2002-11-21,0.1079747646289979,6.648008257641047e-05,1.012263418396856,0.0006232507741538,0.4556006782165316,0.0002759461669158,0.4,0.15,0.4499999999999999,0.40004972380856674,0.003378914800982624,0.00024425542426574414,1.0136744402947871e-06,0.00024324174982544937
2002-11-22,0.1086397402231339,-0.0003986760540147,1.0184975645918806,-0.0037375880063883,0.4634950637658522,-0.0016822178887994,0.4,0.15,0.4499999999999999,0.40480330947266907,0.004753585664102333,-0.0014771066725238547,1.4260756992306998e-06,-0.0014785327482230853
2002-11-25,0.1087278878966387,6.710298963750218e-05,1.0193239490309882,0.0006290905278515,0.4715847185269015,0.0002862847830548,0.4,0.15,0.4499999999999999,0.40860287085040936,0.0037995613777402903,0.0002500329274073859,1.139868413322087e-06,0.0002488930589940638
2002-11-26,0.1080913936855922,-0.0010402976928382,1.013356815802427,-0.0097527908703581,0.4652405738551288,-0.0045120760105968,0.4,0.15,0.4499999999999999,0.4045983380794088,-0.004004532771000546,-0.003909471912457555,1.2013598313001638e-06,-0.0039106732722888555
2002-11-27,0.1056574007391371,0.001852610362327,0.9905381319294104,0.0173682221468162,0.440567702865854,0.0079738957812502,0.4,0.15,0.4499999999999999,0.38909914637470067,-0.015499191704708148,0.006934530568515819,4.649757511412444e-06,0.006929880811004406
2002-11-28,0.1056451251686092,0.0003237052718723,0.9904230484557118,0.0030347369238034,0.4477638243691416,0.0013497785014272,0.4,0.15,0.4499999999999999,0.3923152283019141,0.0032160819272134544,0.0011920929729616698,9.648245781640363e-07,0.0011911281483835059
2002-11-29,0.1642971572896273,0.0016133953141204,1.0091945959991024,0.0151255810698796,0.4483289539672423,0.0068381769146173,0.4,0.15,0.4499999999999999,0.41884608160097525,0.02653085329906113,0.005991374897707884,7.959255989718338e-06,0.005983415641718166
2002-12-02,0.1459942317158941,-0.0001977101772438,1.008865071927972,-0.0012144339302034,0.4547435152855443,-0.000539505359768,0.4,0.15,0.4499999999999999,0.4143620353540483,-0.004484046246926943,-0.00050402657232363,1.3452138740780827e-06,-0.0005053717861977081
2002-12-03,0.1656735477463994,8.794833235896699e-05,1.017649068577167,0.00060775004333,0.466219261231545,0.000273941876678,0.4,0.15,0.4499999999999999,0.42871544693933006,0.01435341158528175,0.00024961568394818673,4.306023475584524e-06,0.0002453096604726022
2002-12-04,0.1656373733671777,-0.0002992297671518,1.017426867605303,-0.0018380175832218,0.4725783061142314,-0.0008420576662821,0.4,0.15,0.4499999999999999,0.4315292172390706,0.002813770299740559,-0.0007743204941709349,8.441310899221676e-07,-0.000775164625260857
2002-12-05,0.1651061160471498,-0.0020979401934322,1.014163621756734,-0.0128865887935533,0.4595139298511035,-0.0059856118386,0.4,0.15,0.4499999999999999,0.4249482581153666,-0.006580959123704044,-0.0054656897237758744,1.974287737111213e-06,-0.0054676640115129856
2002-12-06,0.1519871027195601,-0.001109448550103,1.0502776549123056,-0.0068147830417373,0.4777701588903336,-0.00308775395746,0.4,0.15,0.4499999999999999,0.43333306082531997,0.008384802709953398,-0.0028554861571587946,2.515440812986019e-06,-0.002858001597971781
2002-12-09,0.1504926370925714,-0.0014955680464409,1.0399504374973068,-0.0103348354726917,0.4700384970492315,-0.0047013053765346,0.4,0.15,0.4499999999999999,0.42770694413377874,-0.0056261166915412275,-0.004264039958920685,1.6878350074623682e-06,-0.004265727793928148
2002-12-10,0.1499104341435536,0.0011684210954392,1.0359272359424634,0.0080741493594512,0.4716851776517257,0.0036493672131151,0.4,0.15,0.4499999999999999,0.4276115889920674,-9.535514171132853e-05,0.003320706087995155,2.8606542513398556e-08,0.003320677481452642
2002-12-11,0.1505594849425876,0.0003233815220354,1.0404123767138236,0.0022346658402456,0.4815682085122635,0.0010175026944721,0.4,0.15,0.4499999999999999,0.4329913443146271,0.005379755322559687,0.0009224286973634449,1.6139265967679061e-06,0.000920814770766677
2002-12-12,0.153819789565878,-0.0003703800367591,1.062942085042874,-0.0025594400411163,0.4990155575417805,-0.0011846696396365,0.4,0.15,0.4499999999999999,0.4455262294765835,0.012534885161956388,-0.0010651693587075098,3.760465548586916e-06,-0.0010689298242560967
2002-12-13,0.1515659143451626,-0.001707001363863,1.0473671136214782,-0.0117959047661971,0.4855166792767574,-0.0055377805399211,0.4,0.15,0.4499999999999999,0.43621393845582757,-0.009312291020755925,-0.00494418750343926,2.7936873062267773e-06,-0.004946981190745487
2002-12-16,0.1733153063451119,-0.0001889849306049,0.0,-0.0013059440319469,0.5014660057816701,-0.0006053823931131,0.4,0.15,0.4499999999999999,0.29498582513979626,-0.1412281133160313,-0.00054390765393489,4.236843399480939e-05,-0.0005862760879296994
2002-12-17,0.1543839850747035,0.0009736814963208,0.0,0.0,0.5081787618345942,0.0028172247515823,0.4,0.15,0.4499999999999999,0.2904340368554488,-0.004551788284347491,0.001657223736740355,1.3655364853042472e-06,0.0016558582002550507
2002-12-18,0.1723178133229568,-0.0013416361210712,-1.058461441869933,-0.0,0.5033136193755432,-0.0044162027719952,0.4,0.15,0.4499999999999999,0.13664903776768716,-0.1537849990877616,-0.00252394569582632,4.613549972632848e-05,-0.0025700811955526484
2002-12-19,0.1915708104305243,-0.0009711085284324,-1.059050605891849,0.0059650300418468,0.5081789189957012,-0.0028364574667375,0.4,0.15,0.4499999999999999,0.14645124683649788,0.009802209068810713,-0.0007700947651278148,2.940662720643214e-06,-0.000773035427848458
2002-12-20,0.2115145472876939,-0.0002412730609956,-1.0630040850005864,0.0013338168839948,0.5184233656697633,-0.0006400238274505,0.4,0.15,0.4499999999999999,0.15844572071638305,0.01199447387988517,-0.00018444741415174495,3.5983421639655507e-06,-0.0001880457563157105
2002-12-23,0.192143017720804,0.00120027170592,-1.0622139086732303,-0.0060321795491837,0.5231149252106166,0.0029418728190592,0.4,0.15,0.4499999999999999,0.15292683713211452,-0.005518883584268525,0.000899124518567085,1.6556650752805574e-06,0.0008974688534918044
2002-12-24,0.2116693203508317,-0.0001204658418312,-1.0637819246360782,0.0006659648330239,0.5325895293860136,-0.0003279717399439,0.4,0.15,0.4499999999999999,0.16476572766862702,0.011838890536512492,-9.587889475364998e-05,3.5516671609537474e-06,-9.943056191460372e-05
