date,TrendMedium_pos,TrendMedium_pnl_gross,TrendImpulse_pos,TrendImpulse_pnl_gross,MomentumCore_pos,MomentumCore_pnl_gross,TightStocks_pos,TightStocks_pnl_gross,VolCore_pos,VolCore_pnl_gross,TrendMedium_weight,TrendImpulse_weight,MomentumCore_weight,TightStocks_weight,VolCore_weight,portfolio_pos,portfolio_trade,portfolio_pnl_gross,portfolio_cost,portfolio_pnl_net
2003-01-13,0.156179190028291,0.0011792631693476,1.028402646692151,0.0072436190461194,0.4715140401297031,0.0032892401917603,0.118397036767822,0.0008366336245488,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.38125561640757,-0.001784025754214158,0.0026903504432558697,5.352077262642473e-07,0.0026898152355296053
2003-01-14,0.1522990393775609,0.0017526933670144,1.0650248512595382,0.0115410670086774,0.4868916551548299,0.0052914830102514,0.1362557728892229,0.0012621537825411,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.39588878901880004,0.014633172611230039,0.00426193978533124,4.389951783369011e-06,0.004257549833547872
2003-01-15,0.1520758971177621,0.0010049726653588,1.070738459298529,0.0070277584666196,0.4952238216102089,0.0032128423555507,0.1774195366717443,0.0008383742252193,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.4099390645079917,0.014050275489191688,0.002597160025267861,4.215082646757506e-06,0.0025929449426211034
2003-01-16,0.1882581503840392,0.0006344048151515,1.0907724593792218,0.0044667277801487,0.512334563591806,0.002065891985263,0.0554795218921701,0.0007749834158637,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.39561601596901685,-0.01432304853897487,0.001718828847041185,4.2969145616924605e-06,0.0017145319324794925
2003-01-17,0.1870707466566241,-0.0017317515317226,1.0838926123107866,-0.0100338119408771,0.5051251809100311,-0.0047128698728029,0.0703026028735766,-0.0005308275507224,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.3955074607796589,-0.0001085551893579284,-0.003644318223103481,3.256655680737852e-08,-0.0036443507896602883
2003-01-20,0.1947344738950052,0.0026332210520698,1.072967670520499,0.0152569490202475,0.4924946176594917,0.0071101777486586,0.0831599079245505,0.0008952468457261,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.3941223562538238,-0.0013851045258351236,0.005543606582015282,4.15531357750537e-07,0.005543191050657531
2003-01-21,0.1830719575992632,-0.0002300466318901,1.090613726053975,-0.0012675341648204,0.5080899742126046,-0.0005818010840631,0.1654603588546064,-6.009532296903841e-05,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.42056794522127194,0.02644558896744814,-0.000456054402830443,7.933676690234443e-06,-0.00046398807952067745
2003-01-22,0.1599378811803974,0.0008661003316345,1.09048555350271,0.0051596154987768,0.5156196400199496,0.0024037373114729,0.1179855963223504,0.0007418673885584,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.4067984999797006,-0.013769445241571365,0.0019794484225747495,4.130833572471409e-06,0.0019753175890022782
2003-01-23,0.1603548137059829,0.0002824094429318,1.0933282752680658,0.0019255189290807,0.5256523689134713,0.0009104525721364,0.1087169741675854,6.795426714029428e-05,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.40853705880332114,0.0017385588236205618,0.0006832076972719987,5.215676470861685e-07,0.0006826861296249125
2003-01-24,0.1479941963916,-0.0006595086345134,1.1099564729370006,-0.0044966497807734,0.5384775442959324,-0.0021619075102199,0.0853779926586985,-0.0004693494351744,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.4073035007168401,-0.001233558086481068,-0.0016857890079298684,3.7006742594432035e-07,-0.0016861590753558127
2003-01-27,0.1313015233562801,-0.001484307574429,1.0941793613023345,-0.0111323068082176,0.5241144393889389,-0.0054006597363013,0.1745337029047185,-0.0007650578905679,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.41886858973583857,0.011565089018998498,-0.004062239719477801,3.469526705699549e-06,-0.0040657092461835005
2003-01-28,0.1352380338034762,-0.00039124411012,1.1269836150289685,-0.0032603675843335,0.5467812461265619,-0.0015617235977024,0.3858961807279543,-0.0003054403434237,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.48541766393470787,0.0665490741988693,-0.0011944624815938593,1.9964722259660788e-05,-0.0012144272038535201
2003-01-29,0.1355284442437681,0.0011316990276441,1.1294037020314007,0.0094308252303678,0.5507531728666989,0.0045755752813937,0.379589066659774,0.0030443234126091,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.4856653500306267,0.00024768609591885316,0.0040158391690745384,7.430582877565594e-08,0.004015764863245763
2003-01-30,0.1291253803449769,0.0031331412717883,1.0760448362081407,0.0261095105982362,0.4844478558159597,0.0127322903033794,0.6011990324685185,0.0077029235153454,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.5083618390572279,0.022696489026601152,0.01095949214218047,6.808946707980345e-06,0.01095268319547249
2003-01-31,0.1488392689302447,0.0009351490465308,1.0768272003724246,0.0077929087210902,0.4904365222273177,0.0035084578202198,0.6748133640754173,0.003672618041788,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.5328723942565877,0.02451055519935985,0.003511303995818473,7.353166559807955e-06,0.0035039508292586652
2003-02-03,0.1663169034164603,0.0004708748801359,1.0791096270918838,0.0034067009502721,0.4996522160928537,0.0015515679449238,0.7744517856001397,0.0027632854501818,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.5648157713415389,0.03194337708495121,0.0018429236304818297,9.583013125485361e-06,0.0018333406173563444
2003-02-04,0.1396547088551193,-0.0027655907104801,1.0753412581844195,-0.0179439100835233,0.4731997537737152,-0.0083084370795256,0.6930325966914732,-0.0126334421501358,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.5293056697666059,-0.03551010157493306,-0.009330884576125445,1.0653030472479918e-05,-0.009341537606597925
2003-02-05,0.1290586603028387,8.143131711668422e-05,1.0754888358569898,0.0006270211417984,0.481119827856472,0.0002759182237747,0.6914280331331978,-9.907542483082526e-05,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.5296458463518677,0.00034017658526186434,0.00018283902752038402,1.020529755785593e-07,0.00018273697454480547
2003-02-06,0.1123159530996659,-0.0019554342470127,1.0529620603093686,-0.0162952853917725,0.4553669211744989,-0.0072896943614616,0.2863240697962722,-0.0094905763770069,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.41259648647805464,-0.1170493598738131,-0.007778535580139077,3.511480796214393e-05,-0.007813650388101221
2003-02-07,0.1121109869910592,-0.0004319844349987,1.051040503041181,-0.0040498540781129,0.4602203632154411,-0.0017514112352865,0.3132688483559428,-0.0010377068345762,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.4207202891260772,0.008123802648022538,-0.0015710246664478215,2.437140794406761e-06,-0.0015734618072422283
2003-02-10,0.1082523046968608,0.0022974927539005,0.2706307617421521,0.0215389945678174,0.4233552270380253,0.0094313053346793,0.3254217957945506,0.0061532510589338,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.2929042305089399,-0.1278160586171373,0.008555186039327797,3.834481758514119e-05,0.008516841221742656
2003-02-11,0.1086901828127484,-0.000504085237238,0.271725457031871,-0.001260213093095,0.4295053949928309,-0.0019713863890012,0.0893992332261843,-0.0015788157900991,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.23632340228501833,-0.05658082822392155,-0.0013797972260360476,1.6974248467176464e-05,-0.001396771474503224
2003-02-12,0.1080553360555584,-0.0008898611458353,0.2701383401388961,-0.0022246528645884,0.4277032990644705,-0.0035164184385377,0.0872082913418064,-0.0007178602037089,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.23477571275469175,-0.0015476895303265792,-0.0019312956449029715,4.643068590979737e-07,-0.0019317599517620695
2003-02-13,0.1177687533926448,-0.0022936274162736,-0.261708340872544,-0.0057340685406841,0.3900295087277193,-0.0090786077631609,0.0054777508907168,-0.0017270216701109,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.12315308936550248,-0.11162262338918927,-0.004952422302605913,3.3486787016756775e-05,-0.00498590908962267
2003-02-14,0.1046290001065746,0.0004256701929854,0.0,-0.0009459337621899,0.3957297995217025,0.0014097452122688,0.0,2.019521785399173e-05,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.16047457948364696,0.03732149011814448,0.0004452306778712604,1.1196447035443344e-05,0.00043403423083581707
2003-02-17,0.1067717107331751,0.0004396176475066,-0.2669292768329379,0.0,0.4097146249636907,0.0016627302500911,0.0,0.0,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.12580086293299428,-0.03467371655065268,0.000674262939006886,1.0402114965195803e-05,0.0006638608240416902
2003-02-18,0.1060409023808951,-0.000893487119106,-0.2651022559522379,0.0022337177977651,0.4086562402078179,-0.0034285742674785,0.2140588927482033,-0.0,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.17907186883338455,0.05327100590039027,-0.0010527268864685393,1.5981301770117082e-05,-0.0010687081882386565
2003-02-19,0.1061512610624343,-0.0001917557005079,-0.2653781526560858,0.0004793892512698,0.4156791211456873,-0.0007389805428712,0.2215440774968169,-0.0003789211849798,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.18340663611277863,0.004334767279394081,-0.00032177757589471243,1.300430183818224e-06,-0.00032307800607853066
2003-02-20,0.1059193685268339,0.0005769090275132,-0.2647984213170848,-0.001442272568783,0.4198290878732586,0.0022591256584004,0.6230173084707948,0.0010149056306193,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.28528371865606084,0.1018770825432822,0.0009494906290600997,3.056312476298466e-05,0.0009189275042971151
2003-02-21,0.0711385081395754,0.002671839926803,0.0,-0.0066795998170075,0.3724720928870467,0.0105902832977038,0.5525863621739994,0.0132888363825044,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.2838195501737556,-0.0014641684823052392,0.0065896171704676616,4.3925054469157173e-07,0.00658917791992297
2003-02-24,0.0718325070304991,0.0009168407610255,0.4489531689406199,0.0,0.3750473283605873,0.004800460482434,0.4478646405867041,0.0069242421876908,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.3260289699505669,0.04220941977681131,0.0036085093529364875,1.2662825933043392e-05,0.003595846527003444
2003-02-25,0.0715512667645856,-0.0004570026473889,0.4471954172786603,-0.0028562665461809,0.3764916767793215,-0.0023860732284363,0.564821363538719,-0.0025483052095971,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.35545994660548164,0.02943097665491473,-0.001998956526715494,8.829292996474418e-06,-0.0020077858197119682
2003-02-26,0.0715252975661504,0.0011036720426434,0.4470331097884402,0.0068979502665218,0.3719836292937915,0.0058073512425215,0.5441775399278068,0.0076763990752758,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.34867556966793495,-0.006784376937546688,0.005223958355315564,2.0353130812640063e-06,0.0052219230422343
2003-02-27,0.071397599769978,-0.0003075034289172,0.4462349985623626,-0.0019218964307327,0.3756071196839339,-0.0015992417424496,0.5275368479701938,-0.003302700665758,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.34565180690208747,-0.003023762765847482,-0.0017398247136706868,9.071288297542445e-07,-0.001740731842500441
2003-02-28,0.0699244698915579,-0.0011098072503105,-0.437027936822237,-0.0069362953144408,0.3590496441527634,-0.0058384526375741,0.5542248452477546,-0.0082404222204943,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.21369055890847521,-0.13196124799361225,-0.00538291791123038,3.958837439808367e-05,-0.005422506285628464
2003-03-03,0.0697306471660588,0.0004906980343267,-0.4358165447878675,-0.003066862714542,0.3622486146598893,0.0025196466256334,0.5616533269285718,0.0044772924601665,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.21682242355424675,0.0031318646457715316,0.001646581694666431,9.395593937314594e-07,0.0016456421352726996
2003-03-04,0.0706587526995983,-0.0001822229455559,0.0,0.0011388934097244,0.3724751319831571,-0.0009466427212366,0.2231302558968099,-0.0009644876821898,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.20136236660929818,-0.015460056944948564,-0.00044079724760867937,4.638017083484569e-06,-0.00044543526469216396
2003-03-05,0.0681098864309427,-0.0015839079935572,-0.4256867901933924,-0.0,0.3387483676525629,-0.008349515331209,0.2128775929918606,-0.0045739143625636,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.12252029524635398,-0.0788420713629442,-0.004406839523072424,2.365262140888326e-05,-0.004430492144481307
2003-03-06,0.0686519516496039,-8.113149068605551e-05,-0.4290746978100246,0.0005070718167878,0.3470836062000472,-0.0004035120519982,0.1685763503526214,-0.0005296237495772,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.11399047690031452,-0.008529818346039456,-0.00021495614227621542,2.5589455038118364e-06,-0.00021751508778002725
2003-03-07,0.0689075939220741,0.0001228120780851,0.0,-0.0007675754880322,0.3541178149011128,0.0006209009055456,0.0,0.00032152179498,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.13874499089868375,0.024754513998369226,0.00020890708436599518,7.426354199510767e-06,0.0002014807301664844
2003-03-10,0.0772899621598329,-0.0004101642495361,-0.4293886786657385,-0.0,0.357061868902766,-0.0021078441363161,0.0,-0.0,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.07702408989991578,-0.061720900998767966,-0.0008258630410635661,1.851627029963039e-05,-0.0008443793113631965
2003-03-11,0.0683856963131618,0.0006942212170044,-0.4274106019572614,-0.0038567845389137,0.3573911784892505,0.0032071425350547,0.0,0.0,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.07568830113369968,-0.0013357887662161089,0.0006918331428135857,4.0073662986483263e-07,0.0006914324061837208
2003-03-12,0.0687865070457374,-0.000487019795702,-0.4299156690358591,0.0030438737231377,0.3626012072322828,-0.0025452190752943,0.0,-0.0,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.0772334502487751,0.001545149115075431,-0.0005390264769165339,4.6354473452262923e-07,-0.0005394900216510565
2003-03-13,0.0765780558068107,-0.0007811976293299,-0.4254336433711708,0.0048824851833121,0.3579931130485343,-0.0041180053421478,0.0,-0.0,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.07780678867632414,0.0005733384275490305,-0.0008771282455031082,1.7200152826470914e-07,-0.0008773002470313729
2003-03-14,0.076619391497283,0.0003703896290534,0.0,-0.0020577201614083,0.3628457065633133,0.0017315265443701,0.0439397269985429,0.0,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.15433068608119496,0.07652389740487082,0.00037633271427480125,2.2957169221461246e-05,0.00035337554505334
2003-03-17,0.0755680814701357,0.0013369207902654,0.4198226748340872,0.0,0.3482386278403517,0.0063312427739688,0.0,0.0007499359757839,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.20094783005726083,0.04661714397606587,0.002688703534027333,1.398514319281976e-05,0.002674718390834513
2003-03-18,0.0757223557452484,-0.0002234419913368,0.420679754140269,-0.001241344396316,0.3542155602192566,-0.0010296825187473,0.0735014596551435,-0.0,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.22159540734864774,0.020647577291386915,-0.0005941686282000215,6.194273187416074e-06,-0.0006003629013874376
2003-03-19,0.0750585449993767,0.0009431610146205,0.416991916663204,0.0052397834145584,0.3496563504444013,0.004411937582802,0.0766993814505814,0.0008820605432052,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.22009926490178344,-0.0014961424468643014,0.0027517256287621444,4.488427340592904e-07,0.002751276786028085
2003-03-20,0.0742307273439068,-0.000923391590502,0.4123929296883712,-0.0051299532805666,0.343209660160203,-0.0043015719738327,0.0,-0.0008984309323929,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.1977925274665154,-0.022306737435268037,-0.0026964371474637095,6.6920212305804105e-06,-0.0027031291686942897
2003-03-21,0.0654649977423108,0.0008805542982669,0.0,0.0048919683237054,0.3398800827750636,0.0040712889698719,0.3522943253445494,0.0,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.22110815534230874,0.023315627875793332,0.002346293327004893,6.994688362737999e-06,0.002339298638642155
2003-03-24,0.072846647748398,-0.0007674677343764,-0.4047035986022115,-0.0,0.3345403544273025,-0.0039845261755576,0.3524217916975241,-0.0038713662125774,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.15999631186092544,-0.06111184348138329,-0.0025274496892073103,1.8333553044414987e-05,-0.0025457832422517254
2003-03-25,0.064748118599615,0.0001728271595454,-0.4046757412475941,-0.0009601508863634,0.3399389879971624,0.0007936900460908,0.5504819701920975,0.0008243784601111,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.20983372689564736,0.049837415034721916,0.00037665419732086427,1.4951224510416573e-05,0.0003617029728104477
2003-03-26,0.0635579928521453,-0.0010344373977453,-0.3972374553259082,0.0064652337359083,0.3268212918601034,-0.0054309779147475,0.5841105592375753,-0.0079489082626921,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.2144846480177314,0.00465092112208404,-0.0031409296262563235,1.3952763366252117e-06,-0.003142324902592949
2003-03-27,0.0628682360171595,-0.0015669739668899,-0.3929264751072474,0.009793587293062,0.3042310857207358,-0.0080575303465208,0.4415868008624568,-0.0121023351033388,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.1713773373929742,-0.0431073106247572,-0.004713339239780459,1.2932193187427158e-05,-0.004726271432967886
2003-03-28,0.070301700689681,-0.000581395524203,-0.3905650038315613,0.0036337220262692,0.304905657938158,-0.0028134810640018,0.2942784180149511,-0.0039373766436277,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.13660303068241825,-0.03477430671055595,-0.001548283468958925,1.0432292013166785e-05,-0.0015587157609720918
2003-03-31,0.0698048072848278,-0.0007218282895953,-0.3878044849157102,0.0040101571644186,0.3047271263005434,-0.0031306430342125,0.3215001215445425,-0.0030513773139702,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.1436618107051511,0.007058780022732858,-0.0014100450328784733,2.1176340068198573e-06,-0.0014121626668852933
2003-04-01,0.0711343946721952,0.0005486074134299,-0.3951910815121957,-0.0030478189634997,-0.3122791298183436,0.0023949003953201,0.3174132494843007,0.0028731906085644,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.07637037886287723,-0.22003218956802834,0.001215678824091826,6.60096568704085e-05,0.0011496691672214176
2003-04-02,0.0715550602593067,-0.0006434489848701,-0.3975281125517039,0.0035747165826118,0.3169153229775959,0.0028247332391553,0.3451179388700958,-0.0024237419783468,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.15276105150400837,0.2291314303668856,0.0008026693231876547,6.873942911006567e-05,0.000733929894077589
2003-04-03,0.0718242029421131,-0.0006081166594275,-0.3990233496784063,0.0033784258857085,0.3213825557788491,-0.0026933313567501,0.5074085265414421,-0.0028680161124938,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.1947418194646255,0.041980767960617116,-0.0012820031792833697,1.2594230388185134e-05,-0.001294597409671555
2003-04-04,-0.0716553295438088,0.0005016293538814,-0.3980851641322713,-0.0027868297437857,-0.3227823812640975,0.0022445765800427,0.4843460975329324,0.0036220968685453,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.06683122721368263,-0.2615730466783081,0.0013796744178486264,7.847191400349243e-05,0.001301202503845134
2003-04-07,-0.0706670125428001,-0.0012650373437746,-0.3925945141266674,-0.0070279852431927,-0.3088388706080462,-0.0056985540197949,0.4197588649779562,0.0083585150883957,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.07703011233329649,-0.010198885119613851,-0.0012279607895111714,3.059665535884155e-06,-0.0012310204550470556
2003-04-08,-0.070927005256354,0.0006129728473353,-0.3940389180908558,0.0034054047074184,0.3127179379459969,0.0026788997450511,0.2223875268685373,-0.0035605114266533,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.09313196317840794,0.17016207551170442,0.0006882969265392305,5.104862265351132e-05,0.0006372483038857191
2003-04-09,-0.0793503946074673,0.0001329881348556,-0.3967519730373368,0.0007388229714203,-0.3201349747711639,-0.0005863461336487,0.157202815241237,-0.0003397304107371,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.14899242086828884,-0.24212438404669678,-0.00015531088042416812,7.263731521400903e-05,-0.00022794819563817716
2003-04-10,-0.0793093197770096,0.0006707766607393,-0.3965465988850481,0.0033538833036969,-0.3229987932003139,0.0027062129990048,0.1666287992357944,-0.0012506955924945,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.147609651811074,0.0013827690572148499,0.0012790337932733781,4.148307171644549e-07,0.0012786189625562136
2003-04-11,-0.0790004391019003,-0.001076823729211,-0.3950021955095016,-0.0053841186460552,-0.3176657499513655,-0.004385521979038,0.230461071901267,0.0021072735251904,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.12947357450185804,0.01813607730921596,-0.0020429557328990673,5.440823192764787e-06,-0.002048396556091832
2003-04-14,-0.0792604449086926,9.84429147687214e-05,-0.3963022245434631,0.0004922145738436,-0.3240605807167491,0.0003958451712789,0.2035561767322024,-0.0003509915807207,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.13870698272607837,-0.009233408224220335,0.00014538461881005,2.7700224672661005e-06,0.0001426145963427839
2003-04-15,-0.0780737164566705,-0.0012361267141093,-0.3903685822833524,-0.0061806335705468,-0.3131366319378744,-0.0050539703792381,0.2022362397718714,0.0029185906975026,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.134051293182501,0.004655689543577368,-0.002227246070308178,1.3967068630732102e-06,-0.0022286427771712513
2003-04-16,-0.0784152427827197,0.0002397841414516,-0.3920762139135988,0.0011989207072584,0.3194684806239487,0.000961721842561,0.2543023322196741,-0.0005169948986649,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.10232114653307564,0.23637243971557664,0.00043773638935544566,7.091173191467299e-05,0.0003668246574407727
2003-04-17,-0.0714908356609601,-0.0001932599945353,-0.3971713092275565,-0.0009662999726767,0.0,0.0007873530021538,0.2353908348884671,0.0004984065006567,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.014769920743782673,-0.11709106727685831,0.00022009284753792699,3.512732018305749e-05,0.0001849655273548695
2003-04-18,-0.0714911690563297,-0.0,-0.3971731614240539,-0.0,0.3342145418191585,0.0,0.2532319214762036,0.0,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.1078629730794237,0.12263289382320638,0.0,3.6789868146961915e-05,-3.6789868146961915e-05
2003-04-21,-0.0716201588182154,-0.0,-0.397889771212308,-0.0,0.3404409588776481,0.0,0.2424734333200747,0.0,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.10724208633687482,-0.0006208867425488845,0.0,1.8626602276466535e-07,-1.8626602276466535e-07
2003-04-22,-0.0781566791581051,0.0012765732057334,-0.3907833957905259,0.0070920733651855,0.3252298539631962,-0.0060680933051332,0.2277930561195046,-0.0042686415435523,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.09797566652881565,-0.009266419808059173,-0.0018981918008842767,2.7799259424177517e-06,-0.0019009717268266945
2003-04-23,-0.0702931000150582,-0.0002934543647988,-0.3905172223058788,-0.0014672718239944,0.3294739304177835,0.0012211383753311,0.3162039804335401,0.0009071250511727,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.12316349336847804,0.02518782683966239,0.00038082657880922854,7.556348051898717e-06,0.00037327023075732984
2003-04-24,-0.0700074030009906,0.0009202961972046,-0.3889300166721705,0.0051127566511368,0.3263917285927704,-0.0043135614331505,0.3245469114371577,-0.0034249401389445,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.1244536046657805,0.001290111297302457,-0.0014337677426301074,3.8703338919073705e-07,-0.001434154776019298
2003-04-25,-0.0777942545196412,0.000176898049276,-0.3889712725982062,0.0009827669404224,0.0,-0.0008247422074359,0.3747303595371596,-0.0005005350268925,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.02005687455490618,-0.10439673011087432,-0.00023458890974015597,3.1319019033262294e-05,-0.00026590792877341827
2003-04-28,-0.0780711689071271,-0.0003448763658248,0.0,-0.0017243818291244,-0.3370203554677817,0.0,0.3968317045777348,0.0016785882648405,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.0352915453999791,-0.05534841995488528,9.325060813181066e-05,1.6604525986465584e-05,7.664608214534508e-05
2003-04-29,-0.0722559884972613,-0.0008614410188365,0.0,0.0,-0.3448522967914821,-0.0037186987520089,0.4613623991853232,0.0037223948914719,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.02078592849355923,0.014505616906419869,-0.0005534748912727528,4.35168507192596e-06,-0.0005578265763446788
2003-04-30,-0.0644958530123312,-0.0001126535523811,0.4030990813270702,0.0,-0.3518687775282755,-0.0005376555921288,0.3656654089283612,7.028677623175734e-05,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.014797983335829962,0.03558391182938919,-0.0001946617457453982,1.0675173548816757e-05,-0.00020533691929421497
2003-05-01,-0.0645371684191602,-0.0001204779321525,0.4033573026197512,0.0007529870759534,-0.3576949777395359,-0.0006572891236518,0.3741575524466739,0.0005012930206177,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,0.014891585345230524,9.360200940056185e-05,-1.7799476283159352e-05,2.808060282016855e-08,-1.782755688597952e-05
2003-05-02,-0.0648243728242253,0.0009225325504292,0.0,-0.0057658284401828,-0.3544648504149768,0.0051131040944743,0.3482184302555849,-0.0053499862990549,0.0,0.0,0.1964158475970093,0.15,0.35358415240299046,0.25,0.050000000000000155,-0.05101108025995087,-0.06590266560518139,-0.00021325825056980711,1.9770799681554417e-05,-0.00023302905025136152
