dt,copper_3m,ret_hook,ret_stocks,ret_combo_raw,scalar,ret_combo_net,equity_net,drawdown
2002-03-08,1630.0,0.0007267334637949,-9.11978444685666e-05,0.0003177678096631667,2.189142486416951,0.0006956390129492932,0.9690790928195804,-0.13266117554856693
2002-03-11,1625.0,-0.001820793620403,-0.0,-0.0009103968102015,2.189142486416951,-0.001992988336710573,0.9671477294902409,-0.13438977170967492
2002-03-12,1615.5,-8.902684207406953e-05,-0.0,-4.4513421037034764e-05,2.189142486416951,-9.74462212079389e-05,0.9670534845986523,-0.13447412215546062
2002-03-13,1613.0,-0.0,-0.0010496356036114,-0.0005248178018057,2.189142486416951,-0.0011489009475608087,0.9659424359338549,-0.13546852565665468
2002-03-14,1624.0,0.0040119469821766,0.0045957364403517,0.00430384171126415,2.189142486416951,0.009421722744941788,0.9750432777527973,-0.12732314980111592
2002-03-15,1631.0,0.0028381138404752,-0.0001016269451139,0.00136824344768065,2.189142486416951,0.00299527986307932,0.9779638052482811,-0.1247092384047398
2002-03-18,1662.0,0.0125446534471896,0.0120012324564694,0.012272942951829499,2.189142486416951,0.026867220849221427,1.0042389747864315,-0.10119260820567677
2002-03-19,1671.5,-0.0019344571785384,0.0037312978755089,0.0008984203484852499,2.189142486416951,0.0019667701555305837,1.006214082031062,-0.09942486065192546
2002-03-20,1667.0,0.0008578662005391,-9.824584842291392e-05,0.00037981017605809303,2.189142486416951,0.0008314585931822737,1.0070507073761479,-0.09867606971350806
2002-03-21,1653.0,-4.784836000566675e-05,-0.0,-2.3924180002833375e-05,2.189142486416951,-5.2373438896889354e-05,1.0069979646674592,-0.09872327514729717
2002-03-22,1633.0,-0.0,-0.0,-0.0,2.189142486416951,-0.0,1.0069979646674592,-0.09872327514729717
2002-03-25,1612.0,-0.0,-0.0,-0.0,2.189142486416951,-0.0,1.0069979646674592,-0.09872327514729717
2002-03-26,1625.0,0.005367183655648,-0.005652116980117,-0.00014246666223450026,2.189142486416951,-0.0003118798231955578,1.0066839023202803,-0.09900436517289457
2002-03-27,1638.0,0.0053731934286508,-0.0001036176675809,0.00263478788053495,2.189142486416951,0.005767926091975529,1.0124903806668453,-0.09380748894201918
2002-03-28,1652.0,-0.0059113755085599,0.0,-0.00295568775427995,2.189142486416951,-0.006470421639476544,1.0059391409980167,-0.09967093657510029
2002-03-29,1652.0,-7.837908716144765e-06,-0.0001132183537937,-6.052813125492238e-05,2.189142486416951,-0.00013250470375357235,1.0058058493301447,-0.09979023441093005
2002-04-01,1652.0,-2.177198123642748e-06,-0.0001132183537937,-5.7697775958671375e-05,2.189142486416951,-0.00012630865272289404,1.005678807348415,-0.0999039386935896
2002-04-02,1674.5,0.0051492802828063,0.0,0.00257464014140315,2.189142486416951,0.005636254120780182,1.011347068670514,-0.09483076855895323
2002-04-03,1625.0,-0.0112845717048613,-0.0,-0.00564228585243065,2.189142486416951,-0.012351767680065219,0.9988551446343809,-0.1060112086168562
2002-04-04,1612.5,0.0043679252850009,0.0046251330084734,0.00449652914673715,2.189142486416951,0.009843542996534456,1.008687418197899,-0.09721119151045632
2002-04-05,1591.0,0.0079809583333569,-9.162252087041296e-05,0.0039446679062432434,2.189142486416951,0.008635440108362482,1.017397877985806,-0.0894152128242448
2002-04-08,1583.0,0.0029056118669096,-0.003058608792528,-7.649846280919997e-05,2.189142486416951,-0.00016746603508120667,1.0172274983970797,-0.08956770484815835
2002-04-09,1595.0,-8.676864272660727e-05,0.0043833342990973,0.0021482828281853463,2.189142486416951,0.004702897212020509,1.022011414763282,-0.08528603534555523
2002-04-10,1583.0,-0.0,-8.708925283328331e-05,-4.354462641664166e-05,2.189142486416951,-9.532539174382417e-05,1.021913991124803,-0.08537323081256953
2002-04-11,1591.0,-0.0029488779267093,0.0,-0.00147443896335465,2.189142486416951,-0.0032277569783082305,1.018615501108719,-0.08832542374936181
2002-04-12,1572.0,0.006722123005758,-0.0,0.003361061502879,2.189142486416951,0.0073578425354128285,1.0261103135700076,-0.08161746577377038
2002-04-15,1568.0,0.0014154169816926,-0.00154324878464,-6.391590147370005e-05,2.189142486416951,-0.0001399210154737166,1.0259667391729448,-0.08174596679055268
2002-04-16,1598.0,0.0105552020296642,0.0108303754981627,0.01069278876391345,2.189142486416951,0.023408038181364728,1.0499826077763155,-0.06025144132099369
2002-04-17,1617.0,0.0066565813550748,-0.0067602958535036,-5.1857249214399756e-05,2.189142486416951,-0.00011352290748395456,1.049863410697873,-0.06035812430967891
2002-04-18,1601.5,0.0050688432964221,-8.364315863333798e-05,0.0024926000688943813,2.189142486416951,0.00545665671246251,1.0555921549250264,-0.05523082116138234
2002-04-19,1610.0,-0.0028664522585811,0.0028356920344946,-1.5380112043250063e-05,2.189142486416951,-3.3669256719731735e-05,1.055556613921771,-0.05526263083740557
2002-04-22,1632.0,-0.0073786082631218,-8.269752516653743e-05,-0.003730652894144169,2.189142486416951,-0.00816693075264536,1.046935956150375,-0.06297823551079273
2002-04-23,1611.0,-8.099686176792444e-05,0.0069699651900858,0.003444484164158938,2.189142486416951,0.007540466627550711,1.0548303417889098,-0.055912654166373255
2002-04-24,1613.5,0.0,-8.167192688332526e-05,-4.083596344166263e-05,2.189142486416951,-8.939574254391304e-05,1.0547360444472476,-0.05599705155568058
2002-04-25,1611.0,-0.0009166382147117,-0.0,-0.00045831910735585,2.189142486416951,-0.0010033258302493831,1.0536778005297585,-0.05694419409768636
2002-04-26,1619.0,0.0027130436091824,0.0,0.0013565218045912,2.189142486416951,0.002969619516181589,1.056806822689979,-0.05414367717163049
2002-04-29,1623.0,0.0013634966915232,-0.0014731629732479,-5.4833140862350005e-05,2.189142486416951,-0.0001200375583254558,1.0566799661793616,-0.0542572154551495
2002-04-30,1610.0,0.0020830875361329,-8.441827547951674e-05,0.0009993346303266918,2.189142486416951,0.002187685897395939,1.058991650039433,-0.05218822730283679
2002-05-01,1587.0,0.0039001892184161,-0.0,0.00195009460920805,2.189142486416951,0.004269034961550003,1.0635125224174409,-0.04814198570822392
2002-05-02,1598.0,0.0037215677628862,0.0,0.0018607838814431,2.189142486416951,0.004073521052906933,1.0678447630675385,-0.044264572047628126
2002-05-03,1585.5,-0.0051095561230511,-0.0,-0.00255477806152555,2.189142486416951,-0.005592773197851521,1.0618725494971881,-0.049609783533317464
2002-05-06,1585.5,-4.749100209395784e-08,-0.0001049197306378,-5.2483610819946976e-05,2.189142486416951,-0.00011489410228651831,1.061750546603871,-0.0497189777640602
2002-05-07,1583.0,-9.765573257220244e-05,-0.0001049197306378,-0.00010128773160500123,2.189142486416951,-0.00022173327660930518,1.0615151211762308,-0.04992968668882025
2002-05-08,1603.0,0.0,0.0084870732649399,0.00424353663246995,2.189142486416951,0.00928970633480668,1.0713762849219148,-0.041103812480741464
2002-05-09,1607.0,0.0,0.001732972947938,0.000866486473969,2.189142486416951,0.0018968623540711533,1.0734085382638279,-0.03928491840117376
2002-05-10,1613.0,0.0,-0.0001044107942865,-5.220539714325e-05,2.189142486416951,-0.0001142850529065587,1.073285863712242,-0.03939471377510251
2002-05-13,1609.5,-0.0,-0.0,-0.0,2.189142486416951,-0.0,1.073285863712242,-0.03939471377510251
2002-05-14,1622.0,0.0,0.0,0.0,2.189142486416951,0.0,1.073285863712242,-0.03939471377510251
2002-05-15,1627.0,0.0,0.0,0.0,2.189142486416951,0.0,1.073285863712242,-0.03939471377510251
2002-05-16,1611.0,0.0038321747391422,-0.0,0.0019160873695711,2.189142486416951,0.004194588268414993,1.0777878560048249,-0.03536537011092622
2002-05-17,1589.0,0.0054653519556134,-0.0,0.0027326759778067,2.189142486416951,0.005982217084627633,1.084235416930621,-0.029594716347580485
2002-05-20,1591.0,-0.0004880755980159,0.0,-0.00024403779900795,2.189142486416951,-0.0005342335140999839,1.0836561820337225,-0.03011313937236726
2002-05-21,1595.0,0.0017886331971218,0.0,0.0008943165985609,2.189142486416951,0.001957786462217559,1.0857777494366065,-0.028214308006747735
2002-05-22,1593.0,-0.001073882284099,-0.0,-0.0005369411420495,2.189142486416951,-0.0011754406667657997,1.0845014821148493,-0.029356584428497756
2002-05-23,1610.0,-0.0001272554515794,0.0,-6.36277257897e-05,2.189142486416951,-0.00013929015784031984,1.0843504217322275,-0.02949178550305942
2002-05-24,1616.0,0.0,0.0,0.0,2.189142486416951,0.0,1.0843504217322275,-0.02949178550305942
2002-05-27,1620.0,0.0,0.0020490996148594,0.0010245498074297,2.189142486416951,0.0022428855128946617,1.086782495584032,-0.02731504668861895
2002-05-28,1649.0,0.0,-0.0001323599943782,-6.61799971891e-05,2.189142486416951,-0.00014487744359761322,1.0866250453143251,-0.02745596679808049
2002-05-29,1644.0,-0.0,-0.0,-0.0,2.189142486416951,-0.0,1.0866250453143251,-0.02745596679808049
2002-05-30,1643.0,0.0003574913206679,-0.0,0.00017874566033395,2.189142486416951,0.0003912997192997031,1.0870502413895407,-0.027075410590882032
2002-05-31,1659.0,-0.0084251276516701,-0.0085802642494831,-0.008502695950576601,2.189142486416951,-0.0186136129544926,1.066816308934228,-0.045185052332051945
2002-06-03,1659.0,-2.1966779467821103e-06,-5.901741150052836e-06,-4.049209548417473e-06,2.189142486416951,-8.864296658845887e-06,1.0668068523579852,-0.04519351609500222
2002-06-04,1659.0,-6.083513106402144e-05,-0.0001366828734572,-9.875900226061072e-05,2.189142486416951,-0.00021619752776485065,1.0665762113539028,-0.045399942896316436
2002-06-05,1697.0,-0.0101620282201899,0.0,-0.00508101411009495,2.189142486416951,-0.01112306386249287,1.0547126160407976,-0.05601802029462011
2002-06-06,1706.0,-6.654791375248042e-05,0.0041188516803065,0.00202615188327701,2.189142486416951,0.0044355351716154215,1.0593908309451932,-0.051830955022265646
2002-06-07,1692.0,-0.0,-0.0063236266947102,-0.0031618133473551,2.189142486416951,-0.006921659932815246,1.052058087877448,-0.058393858710423685
2002-06-10,1696.0,0.0,-0.0001150173692009,-5.750868460045e-05,2.189142486416951,-0.00012589470479679732,1.0519256393350453,-0.05851240193761642
2002-06-11,1676.0,-0.0089029413163335,-0.0,-0.00445147065816675,2.189142486416951,-0.009744903544831261,1.0416747254433905,-0.06768710776938913
2002-06-12,1672.0,-0.0016847635976408,-0.0,-0.0008423817988204,2.189142486416951,-0.0018440937855820744,1.0397537795556024,-0.06940638018016954
2002-06-13,1672.0,-6.492026256811056e-07,0.0,-3.246013128405528e-07,2.189142486416951,-7.105985250859743e-07,1.0397530407081002,-0.06940704145862331
2002-06-14,1667.5,-0.0019049091252324,-0.0,-0.0009524545626162,2.189142486416951,-0.0020850587494047976,1.0375850945333516,-0.07134738244896444
2002-06-17,1670.0,0.0010964443528568,0.0,0.0005482221764284,2.189142486416951,0.00120013645841538,1.0388303382340094,-0.07023287258543864
2002-06-18,1667.0,-0.0001100921225703,-0.0,-5.504606128515e-05,2.189142486416951,-0.00012050367146923313,1.0387051553642186,-0.07034491293790346
2002-06-19,1665.0,-0.0,-0.0,-0.0,2.189142486416951,-0.0,1.0387051553642186,-0.07034491293790346
2002-06-20,1646.0,-0.0,-0.0,-0.0,2.189142486416951,-0.0,1.0387051553642186,-0.07034491293790346
2002-06-21,1638.0,-0.0,-0.0,-0.0,2.189142486416951,-0.0,1.0387051553642186,-0.07034491293790346
2002-06-24,1633.0,-0.0,-0.0,-0.0,2.189142486416951,-0.0,1.0387051553642186,-0.07034491293790346
2002-06-25,1654.5,0.0,0.0,0.0,2.189142486416951,0.0,1.0387051553642186,-0.07034491293790346
2002-06-26,1657.0,0.0,0.0,0.0,2.189142486416951,0.0,1.0387051553642186,-0.07034491293790346
2002-06-27,1661.0,-0.0020626083992604,0.0,-0.0010313041996302,2.189142486416951,-0.0022576718398306995,1.0363600999850657,-0.07244376904871896
2002-06-28,1687.0,-0.0126318233537714,0.0,-0.0063159116768857,2.189142486416951,-0.013826430592327415,1.0220309389939646,-0.08526856089644785
2002-07-01,1684.0,0.0013135164668047,-0.0,0.00065675823340235,2.189142486416951,0.0014377373520452247,1.0235003510499021,-0.08395341733935846
2002-07-02,1666.0,0.0081453165331426,0.0079566661901027,0.008050991361622649,2.189142486416951,0.017624767247504,1.0415393065148952,-0.06780830953209327
2002-07-03,1656.0,0.0043750876169416,-0.0001126328822745,0.00213122736733355,2.189142486416951,0.0046655603780444204,1.0463986710355468,-0.06345911291630413
2002-07-04,1647.0,-0.0041348460355216,-0.0,-0.0020674230177608,2.189142486416951,-0.004525883565576514,1.041662792487266,-0.06769778792564674
2002-07-05,1666.0,0.0102952881946262,0.0,0.0051476440973131,2.189142486416951,0.011268926398381542,1.0534012138277375,-0.05719174291673246
2002-07-08,1654.0,-0.0060925703891392,-0.0,-0.0030462851945696,2.189142486416951,-0.00666875234517524,1.0463763420126133,-0.06347909769220716
2002-07-09,1664.5,-0.0056496452404841,0.0,-0.00282482262024205,2.189142486416951,-0.006183939214563528,1.03990561431805,-0.06927048602524666
2002-07-10,1661.5,0.0015007369326514,-0.0,0.0007503684663257,2.189142486416951,0.0016426634901011172,1.0416138293038417,-0.06774161063348061
2002-07-11,1642.5,0.0049901579847508,-0.0,0.0024950789923754,2.189142486416951,0.005462083429175384,1.0473032109404823,-0.0626495375332119
2002-07-12,1637.0,0.0013985276176496,-0.0,0.0006992638088248,2.189142486416951,0.0015307881131121101,1.0489064102466141,-0.061214652587447516
2002-07-15,1628.0,0.002296419319018,-0.0,0.001148209659509,2.189142486416951,0.002513594548945493,1.0515429356817638,-0.058854926855561596
2002-07-16,1632.0,-6.265788422811815e-05,0.0,-3.132894211405908e-05,2.189142486416951,-6.858351823638403e-05,1.0514708171676581,-0.05891947389584873
2002-07-17,1632.0,0.0,0.0,0.0,2.189142486416951,0.0,1.0514708171676581,-0.05891947389584873
2002-07-18,1620.0,0.0059565280757283,-0.0,0.00297826403786415,2.189142486416951,0.006519844341056114,1.0583262432247544,-0.052783775353250406
2002-07-19,1590.5,0.0148116011269093,0.0141575776602974,0.01448458939360335,2.189142486416951,0.031708830039841436,1.091884530197872,-0.022748657074946443
2002-07-22,1570.0,0.0097622441885752,-0.0001165059038774,0.0048228691423489005,2.189142486416951,0.01055794774594526,1.103412590012307,-0.012430888461688827
2002-07-23,1544.0,-0.0122896301959973,-0.0,-0.00614481509799865,2.189142486416951,-0.013451875802205185,1.088569620892872,-0.025715545496196368
2002-07-24,1525.0,-0.0084207764181479,-0.0,-0.00421038820907395,2.189142486416951,-0.00921713971279276,1.0785361226100003,-0.034695661433360114
2002-07-25,1534.5,-0.0001025627604595,-0.0046058338020523,-0.0023541982812558997,2.189142486416951,-0.005153675478947053,1.0729776974417464,-0.0396705267327524
2002-07-26,1529.0,-0.0,-0.0001086249957072,-5.43124978536e-05,2.189142486416951,-0.00011889779659474521,1.0728501227577252,-0.03978470779112897
2002-07-29,1540.0,0.0,-0.0058789909987414,-0.0029394954993707,2.189142486416951,-0.006434974486303812,1.0659463595901513,-0.045963668697851845
2002-07-30,1523.0,-0.0,-0.0001204959920197,-6.024799600985e-05,2.189142486416951,-0.0001318914477866416,1.065805770381522,-0.04608949793082828
2002-07-31,1515.0,-0.0,-0.0,-0.0,2.189142486416951,-0.0,1.065805770381522,-0.04608949793082828
2002-08-01,1507.0,-0.0042752645773816,0.0041381071724865,-6.857870244754991e-05,2.189142486416951,-0.00015012855119127765,1.0656457625053635,-0.04623270713246996
2002-08-02,1501.0,-0.003136589456212,0.0032098616519747,3.663609788134999e-05,2.189142486416951,8.020163840859331e-05,1.0657312290414795,-0.04615621343292153
2002-08-05,1477.5,-0.0123379314570594,-0.0001206919992696,-0.0062293117281645004,2.189142486416951,-0.013636850965260308,1.0511980111020172,-0.0591636389944763
2002-08-06,1499.0,-0.0063154864053656,0.0,-0.0031577432026828,2.189142486416951,-0.006912749806187251,1.0439313422545073,-0.06566740536667115
2002-08-07,1491.0,0.0019317779829003,-0.0,0.00096588899145015,2.189142486416951,0.0021144686283459425,1.0461387023278514,-0.06369178840687795
2002-08-08,1498.0,-0.0036274638521706,0.0,-0.0018137319260853,2.189142486416951,-0.00397051761836418,1.0419849901790061,-0.06740941665722744
2002-08-09,1501.0,-0.0014807042405382,0.0,-0.0007403521202691,2.189142486416951,-0.0016207362813899593,1.0402962073007593,-0.06892090005133367
2002-08-12,1490.0,0.0054135192991416,-0.0,0.0027067596495708,2.189142486416951,0.005925482549394496,1.046460464323321,-0.06340380709248206
2002-08-13,1499.0,-0.0001108080436679,0.0,-5.540402183395e-05,2.189142486416951,-0.00012128729811507235,1.046333541961019,-0.06351740431414488
2002-08-14,1479.0,-0.0,-0.0,-0.0,2.189142486416951,-0.0,1.046333541961019,-0.06351740431414488
2002-08-15,1521.0,-0.0200942051052613,0.0,-0.01004710255263065,2.189142486416951,-0.021994539063351956,1.023319917999062,-0.08411490734710647
2002-08-16,1497.0,0.0086392906606798,-0.0,0.0043196453303399,2.189142486416951,0.00945631911889966,1.0329967577043873,-0.07545400563473781
2002-08-19,1494.0,0.0010707413274831,-0.0,0.00053537066374155,2.189142486416951,0.0011720026659778702,1.0342074326583632,-0.0743704352645227
2002-08-20,1505.0,0.0019320859920441,0.0,0.00096604299602205,2.189142486416951,0.0021148057662973914,1.0363945805004968,-0.07241290852356463
2002-08-21,1497.0,-0.0014870788677116,-0.0,-0.0007435394338558,2.189142486416951,-0.001627713764980138,1.0347076267758653,-0.07392275480057886
2002-08-22,1510.0,-0.0026212867819059,0.0,-0.00131064339095295,2.189142486416951,-0.002869185131676685,1.0317388590374874,-0.07657984186328914
2002-08-23,1508.0,0.000389524323238,0.0007188940369618,0.0005542091800999,2.189142486416951,0.001213242862518995,1.032990608844198,-0.07545950894732378
2002-08-26,1508.0,-4.508854063983325e-07,-9.17439395631087e-05,-4.6097412484753516e-05,2.189142486416951,-0.00010091380418426112,1.032886365832173,-0.0755528078453982
2002-08-27,1524.0,-4.460502898472976e-05,0.0,-2.230251449236488e-05,2.189142486416951,-4.882338202916574e-05,1.0328359368265412,-0.07559794248382656
2002-08-28,1521.0,-0.0,-0.0,-0.0,2.189142486416951,-0.0,1.0328359368265412,-0.07559794248382656
2002-08-29,1512.0,0.0034746313043783,-0.0,0.00173731565218915,2.189142486416951,0.003803231506524443,1.0367640510025504,-0.07208222745398518
2002-08-30,1512.0,-1.522512443134838e-07,0.0,-7.61256221567419e-08,2.189142486416951,-1.6664983376824732e-07,1.0367638782259936,-0.07208238209132789
2002-09-02,1516.0,-0.0016023246604942,0.0,-0.0008011623302471,2.189142486416951,-0.001753858495660735,1.0349455410901727,-0.07370981828877032
2002-09-03,1488.0,0.0055637833165136,0.0112879269455738,0.0084258551310437,2.189142486416951,0.01844539745176203,1.0540355229365097,-0.05662402773144193
2002-09-04,1494.0,-0.001198436246046,-9.15615899405488e-05,-0.0006449989179932744,2.189142486416951,-0.0014119945350720398,1.0525472305383516,-0.05795606944880327
2002-09-05,1482.0,-0.005126412545797,-0.0,-0.0025632062728985,2.189142486416951,-0.005611223753452548,1.046641152516724,-0.06324208872870807
2002-09-06,1489.5,0.0031159339632433,0.0,0.00155796698162165,2.189142486416951,0.0034106117119027312,1.0502108390896572,-0.06004717122530845
2002-09-09,1511.0,0.0088815936519157,0.0,0.00444079682595785,2.189142486416951,0.009721537005249872,1.0604205026251818,-0.050909385017186004
2002-09-10,1544.0,-0.0065527979671757,0.0,-0.00327639898358785,2.189142486416951,-0.007172504217425477,1.0528146320978584,-0.057716741455869025
2002-09-11,1540.0,0.0007044718297727,-0.0,0.00035223591488635,2.189142486416951,0.0007710946065196538,1.053626451782334,-0.056990151917391985
2002-09-12,1537.0,0.0010236912470888,-0.0,0.0005118456235444,2.189142486416951,0.0011205030009876224,1.054807043383476,-0.0559335065526545
2002-09-13,1528.0,0.0033321662127299,-0.0,0.00166608310636495,2.189142486416951,0.003647293314045044,1.0586542340604161,-0.052490219143090044
2002-09-16,1506.5,0.0094673499188968,-0.0,0.0047336749594484,2.189142486416951,0.010362688970616532,1.0696247386154105,-0.04267146998745286
2002-09-17,1508.0,0.0004775392434662,0.0,0.0002387696217331,2.189142486416951,0.0005227007234016335,1.0701838322400532,-0.04217107367228223
2002-09-18,1490.0,-0.0081805007953452,-0.0,-0.0040902503976726,2.189142486416951,-0.008954140925628918,1.060601255389846,-0.050747608861264504
2002-09-19,1482.5,0.0031590381366381,-0.0,0.00157951906831905,2.189142486416951,0.003457792300562951,1.0642685942447005,-0.047465291251893915
2002-09-20,1491.0,-0.0038325333589537,0.0,-0.00191626667947685,2.189142486416951,-0.0041949808033479065,1.059804007922238,-0.05146115606961488
2002-09-23,1482.0,0.0040860718377589,-0.0,0.00204303591887945,2.189142486416951,0.004472496731294899,1.0645439778834833,-0.04721881919062998
2002-09-24,1474.0,0.0036249158675127,-0.0,0.00181245793375635,2.189142486416951,0.003967728667629506,1.0687677995424838,-0.04343844198555491
2002-09-25,1481.0,-0.003172961820613,0.0032397747007221,3.340644005455002e-05,2.189142486416951,7.313145724335646e-05,1.0688459600891191,-0.04336848724487441
2002-09-26,1489.0,-0.0001002029822205,0.0037554212225688,0.00182760912017415,2.189142486416951,0.004000896773536335,1.073122302442247,-0.03954110331202931
2002-09-27,1472.0,-0.0,-0.0078207193320167,-0.00391035966600835,2.189142486416951,-0.008560334482030077,1.063936016593215,-0.04776295272391995
2002-09-30,1459.0,-0.0,-0.0059553033178848,-0.0029776516589424,2.189142486416951,-0.0065185037563407254,1.0570007456725459,-0.05397011349351588
2002-10-01,1464.5,0.002369223490221,-0.0001006766443926,0.0011342734229141998,2.189142486416951,0.0024830861413150575,1.059625369575485,-0.051621039793061985
2002-10-02,1485.0,0.0091350989465563,0.0,0.00456754947327815,2.189142486416951,0.009999016610764565,1.0702205812470578,-0.04213818281665316
2002-10-03,1473.0,0.0025559828638897,-0.0,0.00127799143194485,2.189142486416951,0.0027977053409473083,1.0732147430832044,-0.0394583676948298
2002-10-04,1457.5,0.0034808459745381,-0.0,0.00174042298726905,2.189142486416951,0.003810033905767386,1.0773037276425208,-0.03579867150784599
2002-10-07,1457.0,0.0001116066604263,-0.0,5.580333021315e-05,2.189142486416951,0.00012216144105316136,1.0774353326183415,-0.035680883284092024
2002-10-08,1460.5,0.0006944835326031,0.0,0.00034724176630155,2.189142486416951,0.0007601617036691891,1.0782543576963781,-0.034947844821448415
2002-10-09,1462.0,0.0003596571206323,0.0,0.00017982856031615,2.189142486416951,0.00039367034165927725,1.0786788344577682,-0.03456793240980005
2002-10-10,1472.0,-0.0031292477043106,-0.0060314153730991,-0.00458033153870485,2.189142486416951,-0.010026998373254315,1.0678629235393964,-0.04424831818101449
2002-10-11,1493.0,-0.0060375436745236,-0.0001298631537268,-0.0030837034141252004,2.189142486416951,-0.006750666159370482,1.0606541374386125,-0.050700278716231506
2002-10-14,1474.0,0.0048460241409081,0.0095183687629157,0.0071821964519119,2.189142486416951,0.01572285139867342,1.0773306448269477,-0.03577458026568481
2002-10-15,1484.0,-0.0050350778464402,-0.0001127971525795,-0.00257393749950985,2.189142486416951,-0.0056347159375588225,1.0712601926725207,-0.04120771660566125
2002-10-16,1488.0,-0.0020564038784644,0.0,-0.0010282019392322,2.189142486416951,-0.002250880549789509,1.0688489139410704,-0.04336584350764172
2002-10-17,1522.0,-0.0001142130241352,-0.0157786189984746,-0.0079464160113049,2.189142486416951,-0.01739583690509148,1.0502553925579674,-0.06000729527182258
2002-10-18,1511.0,-0.0,-0.0001040699688767,-5.203498443835e-05,2.189142486416951,-0.00011391199521403687,1.0501357558707167,-0.06011437171630485
2002-10-21,1534.0,0.0,0.0,0.0,2.189142486416951,0.0,1.0501357558707167,-0.06011437171630485
2002-10-22,1525.0,-0.0019197462045061,-0.0,-0.00095987310225305,2.189142486416951,-0.0021012989897109943,1.0479291066678462,-0.062089352437461276
2002-10-23,1516.0,-0.0018841697067745,-0.0,-0.00094208485338725,2.189142486416951,-0.0020623579783599134,1.045767901713954,-0.0640236599444507
2002-10-24,1538.0,0.0046245066929046,0.0,0.0023122533464523,2.189142486416951,0.005061852040078503,1.0510614241006935,-0.05928588619807529
2002-10-25,1545.0,0.0013938027777039,0.0,0.00069690138885195,2.189142486416951,0.0015256164391787843,1.0526649406878883,-0.05785071728149149
2002-10-28,1555.0,0.0019871572303868,-0.0043465774093557,-0.00117971008948445,2.189142486416951,-0.0025825534785451527,1.0499463771835722,-0.06028386818888498
2002-10-29,1537.0,-4.60537231319969e-05,-9.87613801131266e-05,-7.240755162256176e-05,2.189142486416951,-0.00015851044759437858,1.0497799497133746,-0.06043282301355013
2002-10-30,1540.0,0.0,0.0,0.0,2.189142486416951,0.0,1.0497799497133746,-0.06043282301355013
2002-10-31,1568.0,0.0113439414009384,0.0,0.0056719707004692,2.189142486416951,0.012416752042109241,1.0628148070477434,-0.04876645035000493
2002-11-01,1583.0,0.005852479326309,0.0,0.0029262396631545,2.189142486416951,0.0064059555720499435,1.0696231514830081,-0.04267289049230372
2002-11-04,1594.0,0.0043358596722427,0.0,0.00216792983612135,2.189142486416951,0.004745907311824185,1.0746994838185278,-0.038129504763483646
2002-11-05,1586.0,-9.363490127034407e-05,-0.0,-4.681745063517204e-05,2.189142486416951,-0.00010249007029118337,1.0745893377928892,-0.038228086938151495
2002-11-06,1596.0,0.0,0.0,0.0,2.189142486416951,0.0,1.0745893377928892,-0.038228086938151495
2002-11-07,1571.0,-0.0102107614027327,-0.0,-0.00510538070136635,2.189142486416951,-0.01117640580269425,1.0625792912824674,-0.04897724012816429
2002-11-08,1571.0,-8.305463440003207e-06,0.0,-4.152731720001603e-06,2.189142486416951,-9.090921442946853e-06,1.0625696314576034,-0.04898588580136476
2002-11-11,1585.0,0.0052620255212006,0.0,0.0026310127606003,2.189142486416951,0.0057596618165352675,1.0686896731913196,-0.04350836612082887
2002-11-12,1583.0,-8.85716073522677e-05,-0.0,-4.428580367613385e-05,2.189142486416951,-9.69479343725446e-05,1.0685860659350184,-0.0436010960089781
2002-11-13,1582.0,-0.0,0.0003157920211122,0.0001578960105561,2.189142486416951,0.0003456568651440979,1.0689554300447062,-0.043270510161997344
2002-11-14,1570.0,-0.0,-9.82935620267272e-05,-4.91467810133636e-05,2.189142486416951,-0.0001075893063869842,1.0688404218714291,-0.04337344402420884
2002-11-15,1580.0,0.0,-0.0046196018885658,-0.0023098009442829,2.189142486416951,-0.0050564833822956895,1.0634358480399104,-0.04821061030756313
2002-11-18,1599.5,0.0,-0.00010661886574,-5.330943287e-05,2.189142486416951,-0.00011670194442250933,1.0633117430086756,-0.048321685980020956
2002-11-19,1598.0,0.000543862168905,-0.0,0.0002719310844525,2.189142486416951,0.0005952958903524038,1.063944728119452,-0.047755155790747406
2002-11-20,1624.0,-0.0117970122289787,0.0,-0.00589850611448935,2.189142486416951,-0.012912670341618804,1.0502063605835423,-0.06005117954852768
2002-11-21,1625.0,5.378463814763277e-05,0.0003415771223934,0.0001976808802705164,2.189142486416951,0.0004327516137524899,1.050660839080858,-0.05964441517963248
2002-11-22,1619.0,-0.0013205999055846,-0.000110050311472,-0.0007153251085283,2.189142486416951,-0.001565948586680118,1.0490155582248193,-0.0611169636786586
2002-11-25,1620.0,0.0002258119838473,0.0,0.00011290599192365,2.189142486416951,0.0002471673038911114,1.0492748405720855,-0.06088490248990197
2002-11-26,1604.5,-0.0071056248976505,0.0069001541586753,-0.0001027353694876003,2.189142486416951,-0.0002249023622030495,1.0490388561818407,-0.06109611169371254
2002-11-27,1632.0,0.0121716171107472,-0.0001093646089228,0.0060311262509122,2.189142486416951,0.013202994716816479,1.0628893106577446,-0.04869976861680625
2002-11-28,1637.0,0.0021531477807007,0.0021023613195471,0.0021277545501239,2.189142486416951,0.004657957886343216,1.067840204304633,-0.04426865220175469
