dt,copper_3m,ret_hook,ret_stocks,ret_combo_raw,lev,ret_combo_net,equity_net,drawdown
2007-07-16,7790.0,-3.9147351883226e-05,-0.0,-1.9573675941613e-05,2.5,-4.8934189854032495e-05,1.1839547307199365,-0.09354411603716317
2007-07-17,7765.0,-0.0,0.001690605701257,0.0008453028506285,2.5,0.00211325712657125,1.1864567314921681,-0.09162854168045631
2007-07-18,7825.0,0.0,-8.275374741880992e-05,-4.137687370940496e-05,2.5,-0.0001034421842735124,1.1863340018163167,-0.09172250560823647
2007-07-19,7970.0,0.0,0.0,0.0,2.5,0.0,1.1863340018163167,-0.09172250560823647
2007-07-20,8110.0,0.0,-0.0099079044976789,-0.00495395224883945,2.5,-0.012384880622098625,1.171641396825885,-0.10297141394801734
2007-07-23,8025.0,0.002832385113263,-8.461845443339277e-05,0.0013738833294148036,2.5,0.003434708323537009,1.1756656432837636,-0.09989038239705383
2007-07-24,7960.0,0.0021446605426968,0.0042554651471913,0.0032000628449440497,2.5,0.008000157112360124,1.1850711531416374,-0.09268936403788408
2007-07-25,7778.0,0.0059244023986607,-7.996320019049755e-05,0.0029222195992351014,2.5,0.007305548998087753,1.193728748517134,-0.0860609617303767
2007-07-26,7765.0,0.0004088431172178,-0.0,0.0002044215586089,2.5,0.00051105389652225,1.1943388082454542,-0.0855938896236852
2007-07-27,7750.0,0.0004735290342592,0.0009630872509452,0.0007183081426022,2.5,0.0017957703565055,1.1964835664729254,-0.08395182623686404
2007-07-30,7835.0,-3.677688822755199e-05,-0.0058030677912975,-0.002919922339762526,2.5,-0.007299805849406315,1.187749468735668,-0.09063880005403802
2007-07-31,8010.0,0.0,-7.978326699645601e-05,-3.9891633498228005e-05,2.5,-9.972908374557002e-05,1.1876310155694316,-0.09072948981330242
2007-08-01,7860.0,-0.0,-0.0,-0.0,2.5,-0.0,1.1876310155694316,-0.09072948981330242
2007-08-02,7875.0,0.0,-0.0010506283492388,-0.0005253141746194,2.5,-0.0013132854365485,1.1860713170526909,-0.09192362153221378
2007-08-03,7670.0,-0.0,-7.662934819459085e-05,-3.8314674097295425e-05,2.5,-9.578668524323856e-05,1.1859577072127683,-0.09201060315845488
2007-08-06,7690.0,0.0005592503011931,-0.0012805500955562,-0.00036064989718154997,2.5,-0.0009016247429538749,1.1848884183998485,-0.09282926886498688
2007-08-07,7745.0,0.0016249523888967,-6.97424792830422e-05,0.000777604954806829,2.5,0.0019440123870170724,1.187191856162451,-0.09106571772652094
2007-08-08,7580.0,-0.005003191193092,-0.0,-0.002501595596546,2.5,-0.006253988991364999,1.1797671713633728,-0.09675018272173364
2007-08-09,7470.0,-0.0032683384430078,0.0065679149151521,0.00164978823607215,2.5,0.004124470590180375,1.1846330863649215,-0.0930247554147835
2007-08-10,7450.0,-0.0005949354690847,-6.809328061373227e-05,-0.00033151437484921616,2.5,-0.0008287859371230404,1.1836512791222917,-0.09377644374281435
2007-08-13,7555.0,-0.0032537040105975,0.0,-0.00162685200529875,2.5,-0.0040671300132468745,1.1788372154797555,-0.09746217276717917
2007-08-14,7415.0,0.0040956849406872,-0.0,0.0020478424703436,2.5,0.005119606175859,1.184872397768458,-0.09284153453293165
2007-08-15,7310.0,0.0030612123356047,-0.0,0.00153060616780235,2.5,0.0038265154195058753,1.189406330268666,-0.08937027867688674
2007-08-16,6740.0,0.0165976064698664,-0.0,0.0082988032349332,2.5,0.020747008087333,1.214082953021875,-0.07047743648403026
2007-08-17,7010.0,-0.005776815037524,-0.0106016501241277,-0.00818923258082585,2.455420228781292,-0.020108007337154617,1.189670164094597,-0.08916828301126001
2007-08-20,7020.0,-0.0003997838661264,-4.033317815560003e-05,-0.000220058522141,1.9947088373643953,-0.00043895267885200114,1.1891479551891175,-0.08956809503341545
2007-08-21,6975.0,0.001752863306311,-0.0,0.0008764316531555,2.1320712152431747,0.0018686146998208313,1.1913700145384458,-0.08786684859260896
2007-08-22,7150.0,-0.0068695554233929,0.0,-0.00343477771169645,2.137021696609452,-0.007340194492925879,1.1826251269186936,-0.0945620833273847
2007-08-23,7251.0,-0.0037089378820674,0.0,-0.0018544689410337,2.120130047079667,-0.003931715323261558,1.1779753815855132,-0.09812200745862854
2007-08-24,7315.0,-0.0023196988462505,0.0,-0.00115984942312525,2.159604442262638,-0.002504815966537048,1.1750247700415302,-0.10038104585421459
2007-08-27,7315.0,-5.9017949442912624e-05,0.0,-2.9508974721456312e-05,2.1569310112867552,-6.364882268798607e-05,1.1749499810982877,-0.10043830554151378
2007-08-28,7275.0,-0.0007142146133333,-0.0,-0.00035710730666665,2.163352876891967,-0.0007725491192364392,1.1740422745252435,-0.10113326113626653
2007-08-29,7370.0,0.001719088319499,-0.0035357380034934,-0.0009083248419972,2.2055370254546856,-0.002003344070165102,1.1716902638964501,-0.10293400048743784
2007-08-30,7400.0,0.0005450098592683,-4.041184233346473e-05,0.0002522990084674176,2.203392440591589,0.0005559137280258613,1.1723416225991443,-0.10243530918336363
2007-08-31,7460.0,0.0010956115822125,0.0,0.00054780579110625,2.2020242831938375,0.0012062816544901732,1.173755796791281,-0.1013525933631132
2007-09-03,7390.0,-2.0272063545970147e-05,-0.0,-1.0136031772985074e-05,2.198234047630885,-2.2281370151244232e-05,1.1737296439039056,-0.10137261645861595
2007-09-04,7310.0,-0.0,-0.0,-0.0,2.1981569414662396,-0.0,1.1737296439039056,-0.10137261645861595
2007-09-05,7160.0,-0.0,-0.0,-0.0,2.197930263210799,-0.0,1.1737296439039056,-0.10137261645861595
2007-09-06,7300.0,0.0,0.0052272227015391,0.00261361135076955,2.2041827356057624,0.005760877016949499,1.180491356033584,-0.09619573461797093
2007-09-07,7173.5,-0.0,-4.080714175036092e-05,-2.040357087518046e-05,2.1916495335447217,-4.4717476591235924e-05,1.1804385674390043,-0.0962361504640512
2007-09-10,7160.0,-0.0,-0.0,-0.0,2.2102171170503286,-0.0,1.1804385674390043,-0.0962361504640512
2007-09-11,7475.0,0.0,0.0,0.0,2.210559144025596,0.0,1.1804385674390043,-0.0962361504640512
2007-09-12,7420.0,-0.0,-0.0,-0.0,2.227062297969035,-0.0,1.1804385674390043,-0.0962361504640512
2007-09-13,7538.0,0.0,0.0,0.0,2.256785077442278,0.0,1.1804385674390043,-0.0962361504640512
2007-09-14,7550.0,0.0,0.0,0.0,2.2760296361381718,0.0,1.1804385674390043,-0.0962361504640512
2007-09-17,7500.0,-0.0,-0.0,-0.0,2.5,-0.0,1.1804385674390043,-0.0962361504640512
2007-09-18,7585.0,0.0,0.0047450573880451,0.00237252869402255,2.5,0.005931321735056375,1.187440128370954,-0.09087563629994055
2007-09-19,7885.0,0.0,-6.400941614382936e-05,-3.200470807191468e-05,2.5,-8.00117701797867e-05,1.1873451191843005,-0.09094837694959368
2007-09-20,7890.0,0.0,0.0,0.0,2.5,0.0,1.1873451191843005,-0.09094837694959368
2007-09-21,7885.0,-0.0,-0.0,-0.0,2.5,-0.0,1.1873451191843005,-0.09094837694959368
2007-09-24,8040.0,0.0,0.0,0.0,2.5,0.0,1.1873451191843005,-0.09094837694959368
2007-09-25,7995.0,-0.0,-0.0,-0.0,2.5,-0.0,1.1873451191843005,-0.09094837694959368
2007-09-26,7940.0,-0.0,-0.0,-0.0,2.5,-0.0,1.1873451191843005,-0.09094837694959368
2007-09-27,8020.0,0.0,0.0,0.0,2.5,0.0,1.1873451191843005,-0.09094837694959368
2007-09-28,8020.0,0.0,0.0,0.0,2.5,0.0,1.1873451191843005,-0.09094837694959368
2007-10-01,8110.0,0.0,0.0,0.0,2.5,0.0,1.1873451191843005,-0.09094837694959368
2007-10-02,8160.0,0.0,0.0,0.0,2.5,0.0,1.1873451191843005,-0.09094837694959368
2007-10-03,8300.0,0.0,0.0,0.0,2.5,0.0,1.1873451191843005,-0.09094837694959368
2007-10-04,8200.0,-0.0,-0.0,-0.0,2.5,-0.0,1.1873451191843005,-0.09094837694959368
2007-10-05,8210.0,0.0,-0.0005796390061517,-0.00028981950307585,2.5,-0.000724548757689625,1.1864848297532467,-0.09160702917375063
2007-10-08,7960.0,-0.0,-6.352119210143333e-05,-3.1760596050716665e-05,2.5,-7.940149012679166e-05,1.1863906210897515,-0.09167915692925499
2007-10-09,8060.0,0.0,0.0,0.0,2.5,0.0,1.1863906210897515,-0.09167915692925499
2007-10-10,8180.0,0.0,-0.0067426139312838,-0.0033713069656419,2.5,-0.00842826741410475,1.1763914036776213,-0.09933472789246023
2007-10-11,8080.0,-0.0,0.0054630068718814,0.0027315034359407,2.5,0.00682875858985175,1.1844246965805125,-0.09318430217897478
2007-10-12,8065.0,-0.0,0.0008361978974735,0.00041809894873675,2.5,0.001045247371841875,1.1856627133817579,-0.09223645545408232
2007-10-15,8150.0,0.0,-0.0046972891991344,-0.0023486445995672,2.5,-0.005871611498918,1.1787009625600273,-0.09756649032053666
2007-10-16,8050.0,-0.0,0.0054335761188424,0.0027167880594212,2.5,0.006791970148553,1.1867066643118058,-0.0914371888617398
2007-10-17,7965.0,-0.0,-6.603130763174377e-05,-3.301565381587189e-05,2.5,-8.253913453967972e-05,1.186608714570781,-0.09151218084984603
2007-10-18,7860.0,-0.0,0.0067001762906168,0.0033500881453084,2.5,0.008375220363271,1.196546824040289,-0.08390339516711609
2007-10-19,7870.0,0.0,-0.0006491714125587,-0.00032458570627935,2.5,-0.000811464265698375,1.1955758690503455,-0.08464677482586547
2007-10-22,7760.0,0.0034538238076197,-7.658402475164415e-05,0.0016886198914340279,2.5,0.00422154972858507,1.2006230520358379,-0.08078256566657216
2007-10-23,7795.0,-0.0010962057624499,0.0,-0.00054810288122495,2.5,-0.0013702572030623748,1.198977889650623,-0.0820421299771481
2007-10-24,7690.0,0.0034805837428436,-0.0,0.0017402918714218,2.5,0.0043507296785545,1.2041943183390567,-0.07804834342837697
2007-10-25,7765.0,-0.0024710537957399,0.0,-0.00123552689786995,2.5,-0.003088817244674875,1.2004747821626314,-0.08089608360395206
2007-10-26,7870.0,-0.0033747853518923,0.0,-0.00168739267594615,2.5,-0.0042184816898653745,1.1954106012749333,-0.0847733066463523
2007-10-29,7845.0,0.0007814934497972,0.0015230113186088,0.001152252384203,2.5,0.0028806309605075003,1.1988541380634845,-0.08213687629759503
2007-10-30,7760.0,0.0026654491015217,0.0055354603206804,0.0041004547111010495,2.5,0.010251136777752624,1.211143755809348,-0.07272773587326631
2007-10-31,7725.0,0.0011219805648925,0.0023209448516297,0.0017214627082611,2.5,0.004303656770652749,1.2163561028342706,-0.0687370743155189
2007-11-01,7505.0,0.007161151883107,0.014376451729197,0.010768801806152,2.5,0.026922004515380002,1.2491028473270849,-0.04366560962523536
2007-11-02,7435.0,0.0022776244410592,-0.0048363831163208,-0.0012793793376308,2.208251366167503,-0.0028251911701696894,1.2455738929921827,-0.04636743710065161
2007-11-05,7405.0,-3.664635106999528e-05,-7.502032565010314e-05,-5.583333836004921e-05,2.1824849416873056,-0.0001218554202149396,1.2454221130620433,-0.04648364239733449
2007-11-06,7480.0,0.0,0.0054507911727495,0.00272539558637475,2.18568684801011,0.005956861288764092,1.2528409198355135,-0.040803677718527664
2007-11-07,7315.0,-0.0,-0.0120793671134431,-0.00603968355672155,2.1735626117264215,-0.013127630365548815,1.2363940873330788,-0.053395652485432654
2007-11-08,7200.0,-0.0,-8.122272626146045e-05,-4.0611363130730226e-05,1.9291459041926367,-7.834524484732806e-05,1.236297221735579,-0.053469814434812135
2007-11-09,7030.0,-0.0,-0.0,-0.0,2.0069653648375616,-0.0,1.236297221735579,-0.053469814434812135
2007-11-12,6955.0,-0.002887733542505,-0.0,-0.0014438667712525,2.0203795910558036,-0.0029171589568421897,1.232690746221874,-0.05623099344355509
2007-11-13,6925.0,-0.0011532035050192,-0.0,-0.0005766017525096,1.997411073363794,-0.0011517107253836449,1.2312710430683689,-0.057317942330690985
2007-11-14,7130.0,0.0083936903559022,0.0,0.0041968451779511,2.0360495607597398,0.00854498478114397,1.2417922353928514,-0.049262738494449176
2007-11-15,6929.0,-0.0064917876106479,-0.0,-0.00324589380532395,1.9977847100610242,-0.006484597014757982,1.2337397131702732,-0.0554278865022273
2007-11-16,7040.0,0.0034719557906794,0.0,0.0017359778953397,1.9270653639337716,0.003345342874663782,1.237866995528917,-0.052267968912731555
2007-11-19,6795.0,-3.2528161926463595e-05,-0.0,-1.6264080963231798e-05,1.9535031035133492,-3.17719326374657e-05,1.2378276661021208,-0.0522980801909817
2007-11-20,6795.0,0.0,0.0,0.0,1.955751072720622,0.0,1.2378276661021208,-0.0522980801909817
2007-11-21,6515.0,-0.0,-0.0,-0.0,1.95930772956147,-0.0,1.2378276661021208,-0.0522980801909817
2007-11-22,6565.0,0.0,0.0,0.0,1.9635622679057112,0.0,1.2378276661021208,-0.0522980801909817
2007-11-23,6710.0,0.0,0.0,0.0,1.96856741225168,0.0,1.2378276661021208,-0.0522980801909817
2007-11-26,6750.0,-0.0010147793581464,0.0,-0.0005073896790732,1.9818263179582953,-0.001005558219447681,1.236582958318212,-0.05325104964603211
2007-11-27,6605.0,0.0036307775800583,-0.0,0.00181538879002915,2.000807210665915,0.003632242981252394,1.2410745280892994,-0.04981222741610092
2007-11-28,6715.0,-0.0027807220804573,0.0053564967873995,0.0012878873534711002,1.9954767045979076,0.002569949211997832,1.2442640265947933,-0.04737029309869878
2007-11-29,6880.0,-0.0039499860791061,-4.909145353101791e-05,-0.001999538766318559,2.054331269902032,-0.0041077150130295476,1.2391529445725773,-0.05128342444759526
2007-11-30,7000.0,-0.0026485571781718,0.0,-0.0013242785890859,2.032372394019611,-0.002691427246449423,1.2358178545750367,-0.05383682608819507
2007-12-03,6800.0,-2.2766058266814e-05,-0.0,-1.1383029133407e-05,2.5,-2.84575728335175e-05,1.2357826861984311,-0.05386375159562906
2007-12-04,6695.0,-0.0,-0.0,-0.0,2.5,-0.0,1.2357826861984311,-0.05386375159562906
2007-12-05,6695.0,0.0,-4.539004531440466e-05,-2.269502265720233e-05,2.5,-5.673755664300582e-05,1.2357125709082744,-0.05391743305461505
2007-12-06,6725.0,0.0,-4.539004531440466e-05,-2.269502265720233e-05,2.5,-5.673755664300582e-05,1.2356424595962878,-0.05397111146784617
2007-12-07,6910.0,0.0,0.0079457508049386,0.0039728754024693,2.5,0.00993218850617325,1.2479150934312295,-0.04457497421465939
2007-12-10,6825.0,0.0035075346221925,-4.416315869457437e-05,0.0017316857317489628,2.5,0.0043292143293724075,1.2533175853355523,-0.04043873450238844
2007-12-11,6820.0,0.0002148685696751,-0.0,0.00010743428483755,2.5,0.000268585712093875,1.2536542085316893,-0.04018101005659713
2007-12-12,6720.0,0.0043402182817505,0.0043724936965568,0.004356355989153651,2.5,0.010890889972884127,1.267307618580851,-0.029727727043238783
2007-12-13,6510.0,0.009161329750772,-0.0096851146425995,-0.00026189244591375005,2.5,-0.0006547311147843751,1.2664778728509627,-0.030362994490156225
2007-12-14,6545.0,-0.0015961631997204,-4.533221307146862e-05,-0.0008207477063959343,2.5,-0.0020518692659898356,1.2638792258276035,-0.03235256286092836
2007-12-17,6381.0,0.0076703340425461,0.0078251767697397,0.007747755406142901,2.5,0.01936938851535725,1.288359793589147,-0.013609823705092117
2007-12-18,6380.0,4.751422793994897e-05,-4.652936595072633e-05,4.924309946113224e-07,2.5,1.2310774865283061e-06,1.2883613796598836,-0.013608609382353087
2007-12-19,6510.0,-0.0065906590103049,0.0,-0.00329532950515245,2.5,-0.008238323762881125,1.2777474414906533,-0.02173482101517976
2007-12-20,6530.0,-0.0009630540639421,0.0,-0.00048152703197105,2.5,-0.0012038175799276248,1.2762092666578795,-0.02291247383547268
2007-12-21,6795.0,-0.0142034548316257,0.0,-0.00710172741581285,2.5,-0.017754318539532125,1.2535510408145327,-0.04025999701600114
2007-12-24,6795.0,-5.242220255034321e-06,-4.983183654231256e-05,-2.753702839867344e-05,2.215608195217231,-6.101126579203049e-05,1.2534745600787978,-0.040318551968414384
2007-12-25,6795.0,-1.3230490740171323e-06,-4.983183654231256e-05,-2.5577442808164847e-05,2.215514996174399,-5.666720810528225e-05,1.2534035291750472,-0.04037293443674472
2007-12-26,6795.0,-8.980895012982438e-08,0.0,-4.490447506491219e-08,2.2188098935540106,-9.963449353887654e-08,1.2534034042928213,-0.04037303004870152
2007-12-27,6880.0,-0.0042017236842704,0.0,-0.0021008618421352,2.2352450530120893,-0.004695941039694571,1.2475174958073096,-0.04487938171969352
2007-12-28,6830.0,0.0024588060924346,-0.0,0.0012294030462173,2.212560426426699,0.002720128528188832,1.2509109037370698,-0.042281330878047974
2007-12-31,6675.0,-0.0080851540155362,-0.0,-0.0040425770077681,2.2330704240327233,-0.009027359152921648,1.2396184817407294,-0.05092700127167005
2008-01-01,6675.0,-4.803254540352519e-07,-5.701327419500156e-05,-2.8746799824518406e-05,2.1380638035741226,-6.146249217339374e-05,1.2395422916994974,-0.05098533366342639
2008-01-02,6755.0,0.0044303509939449,-5.701327419500156e-05,0.002186668859874949,2.138050769152191,0.0046752090377367795,1.2453374110243078,-0.04654849171842479
2008-01-03,6970.0,0.0118657908921637,0.0,0.00593289544608185,2.1129130595744408,0.012535692269116067,1.2609485775801261,-0.034596317017082545
2008-01-04,6910.0,-0.0029803848325888,-0.0031052376225688,-0.0030428112275788,1.9533060852798103,-0.005943541687187399,1.2534540771438791,-0.040334234051855655
2008-01-07,6910.0,-2.612474863283765e-05,-5.2956743394586895e-05,-3.9540746013712276e-05,1.9041234983831092,-7.52904636283078e-05,1.2533597040052742,-0.040406487732302154
2008-01-08,7230.0,0.0084013937568086,-0.0149202254118857,-0.0032594158275385497,1.9660096286959818,-0.006408042900864871,1.245328121251793,-0.04655560412630522
2008-01-09,7220.0,-0.0002233962849024,-4.927484491343739e-05,-0.0001363355649079187,1.9331109838282672,-0.00026355177800992927,1.2449999128112312,-0.0468068860920714
2008-01-10,7190.0,-0.0006608315412987,-0.0,-0.00033041577064935,1.9333913653471202,-0.0006388229979479678,1.2442045782344842,-0.04741580777472143
2008-01-11,7300.0,0.0024747226566469,0.005476643582866,0.00397568311975645,2.033188048603805,0.008083311404124705,1.2542618712907911,-0.03971577311031793
2008-01-14,7400.0,-0.0024592240378874,-5.464557285851064e-05,-0.0012569348053729553,1.9477649456553714,-0.002448213552879599,1.251191170378637,-0.04206675396920567
2008-01-15,7160.0,0.0056750489753621,-0.0,0.00283752448768105,1.9444696252370257,0.005517480177162055,1.2580945928590412,-0.03678137627318634
2008-01-16,7000.0,0.0037639027414907,-0.0075311130902679,-0.0018836051743886,2.244868348228555,-0.004228445636544496,1.2527748082675063,-0.04085429385972228
2008-01-17,6991.0,0.0002049351469403,-0.0004335062973677,-0.00011428557521370002,2.23299789225948,-0.0002551994485678544,1.2524551008272566,-0.04109906731502555
2008-01-18,7141.0,-0.0034946200057528,0.0069970437138293,0.00175121185403825,2.288646736088941,0.004007905293944903,1.2574748222562906,-0.03725588319054873
2008-01-21,6870.0,0.0120939739521253,-4.944634974894663e-05,0.0060222638011881765,2.2587677184287354,0.013602895065985781,1.274580120311562,-0.0241597759941945
2008-01-22,7020.0,-0.0068848518975612,0.0,-0.0034424259487806,2.3744143400356124,-0.008173745537295355,1.2641620267412401,-0.03213604567027528
2008-01-23,6870.0,0.0065642910880972,-0.0,0.0032821455440486,2.270908315390522,0.007453451608301916,1.2735843972326089,-0.024922118523258874
2008-01-24,7020.0,-0.0065155949029982,0.0,-0.0032577974514991,2.210726734811653,-0.00720209992263033,1.2644119151438367,-0.03194472685800109
2008-01-25,7020.0,-1.0227817975915904e-06,0.0,-5.113908987957952e-07,2.134200521180958,-1.0914107227371846e-06,1.2644105351511146,-0.031945783403906414
2008-01-28,7060.0,-4.373017116560968e-05,0.0,-2.186508558280484e-05,2.1669006716896986,-4.737946863593255e-05,1.2643506280518213,-0.03199164929829956
2008-01-29,7291.0,0.0,0.0,0.0,2.171954292110448,0.0,1.2643506280518213,-0.03199164929829956
2008-01-30,7160.0,-0.0,-0.0,-0.0,2.2998143497938237,-0.0,1.2643506280518213,-0.03199164929829956
2008-01-31,7350.0,0.0,0.0,0.0,2.300003996761968,0.0,1.2643506280518213,-0.03199164929829956
2008-02-01,7230.0,-0.0,0.0047574229700633,0.00237871148503165,2.322919896155672,0.005525556235794025,1.2713368685488833,-0.026642864719778947
2008-02-04,7260.0,0.0005679859454754,-4.37496980244947e-05,0.00026211812372545267,2.5,0.0006552953093136316,1.272169969635401,-0.026005028354742832
2008-02-05,7130.0,-0.002558171980799,-0.0,-0.0012790859903995,2.5,-0.0031977149759987496,1.268101932671482,-0.029119586662120334
2008-02-06,7330.0,0.0039271971422264,0.0,0.0019635985711132,2.5,0.0049089964277830005,1.274327040529031,-0.024353538181240197
2008-02-07,7540.0,0.0042979510963941,0.0,0.00214897554819705,2.5,0.005372438870492624,1.281173284655289,-0.019111937205906426
2008-02-08,7700.0,0.0030603690041667,0.0,0.00153018450208335,2.5,0.003825461255208375,1.286074363416946,-0.015359587925991125
2008-02-11,7765.0,0.0011996106002061,0.0,0.00059980530010305,2.5,0.001499513250257625,1.2880028489657063,-0.013883106581347171
2008-02-12,7888.0,0.0022650317772733,0.0,0.00113251588863665,2.5,0.002831289721591625,1.2916495581933636,-0.01109112395672307
2008-02-13,7780.0,-0.0019529924579818,-0.0043030475611681,-0.00312802000957495,2.5,-0.007820050023937375,1.2815487940348949,-0.018824440836497147
2008-02-14,7680.0,-0.0019369204608867,-4.631488283773563e-05,-0.000991617671862218,2.5,-0.002479044179655545,1.2783717779560981,-0.021256818395661625
2008-02-15,7730.0,0.0010041816163845,0.0,0.00050209080819225,2.5,0.0012552270204806248,1.2799764247540084,-0.020028273508000738
2008-02-18,7974.0,-0.004927809928311,0.0,-0.0024639049641555,2.5,-0.00615976241038875,1.2720920740866248,-0.02606466651209005
2008-02-19,8190.0,-0.0040850937842496,0.0091516944718749,0.0025333003438126503,2.5,0.006333250859531626,1.2801485523082374,-0.01989648972414937
2008-02-20,8150.0,0.0008136356979203,-5.1650700016616825e-05,0.00038099249895184157,2.5,0.0009524812473796039,1.2813678697981712,-0.018962959510120725
2008-02-21,8425.0,-0.0056496000248687,0.0,-0.00282480001243435,2.5,-0.007062000031085876,1.272318849861824,-0.025891043120556567
2008-02-22,8330.0,0.0019241616348318,-0.0,0.0009620808174159,2.5,0.00240520204353975,1.2753790337595459,-0.02354811426683978
2008-02-25,8200.0,-0.0026659170916476,0.0052100446194683,0.00127206376391035,2.5,0.0031801594097758752,1.279434942394787,-0.020442841614232155
2008-02-26,8275.0,0.0014810662150108,-0.003044948073421,-0.0007819409292051001,2.5,-0.00195485232301275,1.276933836025503,-0.022357731200826403
2008-02-27,8435.0,0.0031331068334818,-5.0165140005555616e-05,0.0015414708467381222,2.5,0.0038536771168453054,1.28185472672912,-0.018590213561094138
2008-02-28,8510.0,0.0014898293434271,0.0,0.00074491467171355,2.5,0.001862286679283875,1.2842419077114848,-0.016762547188890142
2008-02-29,8430.0,-0.0016567399268586,-0.0,-0.0008283699634293,2.5,-0.00207092490857325,1.2815823391561714,-0.01879875812095888
2008-03-03,8575.0,0.0030462477071003,0.0,0.00152312385355015,2.5,0.003807809633875375,1.2864623607338148,-0.015062530579361355
2008-03-04,8410.0,-0.00354420812128,-0.0,-0.00177210406064,2.5,-0.0044302601516,1.2807629978005226,-0.01942605980195322
2008-03-05,8680.0,0.0055789523270879,0.0,0.00278947616354395,2.5,0.006973690408859875,1.2896946424343068,-0.012587840720016175
2008-03-06,8555.0,-0.002528094253861,-0.0,-0.0012640471269305,2.5,-0.00316011781732625,1.2856190554158398,-0.015708179477601503
2008-03-07,8545.0,-0.0002031786801065,-0.0,-0.00010158934005325,2.5,-0.00025397335013312497,1.285292542437341,-0.015958163368768208
2008-03-10,8310.0,-2.6035061718066574e-05,-0.0,-1.3017530859033287e-05,2.5,-3.254382714758322e-05,1.2852507140990057,-0.01599018785620554
2008-03-11,8275.0,-0.0,-0.0,-0.0,2.5,-0.0,1.2852507140990057,-0.01599018785620554
2008-03-12,8400.0,0.0,0.0,0.0,2.5,0.0,1.2852507140990057,-0.01599018785620554
2008-03-13,8380.0,-0.0,-0.0,-0.0,2.5,-0.0,1.2852507140990057,-0.01599018785620554
2008-03-14,8360.0,-0.0,-0.0,-0.0,2.5,-0.0,1.2852507140990057,-0.01599018785620554
2008-03-17,8051.0,-0.0,-0.0,-0.0,2.5,-0.0,1.2852507140990057,-0.01599018785620554
2008-03-18,8216.0,0.0,0.0,0.0,2.5,0.0,1.2852507140990057,-0.01599018785620554
2008-03-19,7979.0,-0.0,-0.0,-0.0,2.5,-0.0,1.2852507140990057,-0.01599018785620554
2008-03-20,7840.0,-0.0,-0.0,-0.0,2.5,-0.0,1.2852507140990057,-0.01599018785620554
2008-03-21,7840.0,0.0,0.0,0.0,2.5,0.0,1.2852507140990057,-0.01599018785620554
2008-03-24,7840.0,-2.598225660955408e-05,0.0,-1.299112830477704e-05,2.5,-3.24778207619426e-05,1.285208971956679,-0.016022146350512356
2008-03-25,8075.0,-0.0052157113814911,-0.0099719511000727,-0.0075938312407819,2.5,-0.018984578101954752,1.2608098218512345,-0.03470255076371487
2008-03-26,8180.0,-0.0021367485667114,-5.039047682667752e-05,-0.0010935695217690387,2.5,-0.0027339238044225968,1.2573628638664256,-0.0373416004385303
2008-03-27,8505.0,-0.0064854061856374,0.0,-0.0032427030928187,2.5,-0.00810675773204675,1.247169727747788,-0.04514563886249501
2008-03-28,8405.0,0.0017792983287412,-0.0,0.0008896491643706,2.5,0.0022241229109265,1.249943586513086,-0.043021925401290906
2008-03-31,8390.0,-0.000606696389567,-0.0,-0.0003033481947835,2.5,-0.00075837048695875,1.248995666186711,-0.043747669329733174
2008-04-01,8345.0,-0.0016268793257472,-0.0017506391167542,-0.0016887592212507,2.5,-0.00422189805312675,1.2437225338152735,-0.047784869182887935
2008-04-02,8549.0,0.0075420484575888,-4.750318519848792e-05,0.0037472726361951563,2.5,0.009368181590487891,1.2553739523602365,-0.038864344924183225
2008-04-03,8550.5,5.276849427711802e-05,-0.0001081870537464,-2.770927973464099e-05,2.5,-6.927319933660248e-05,1.2552869885901927,-0.03893092586600677
2008-04-04,8670.0,0.0045276590784795,-0.0046186027098818,-4.547181570115034e-05,2.5,-0.00011367953925287585,1.2551442881436996,-0.039040179755544524
2008-04-07,8730.0,-4.862659386887886e-05,-0.0022901052644916,-0.0011693659291802394,2.5,-0.0029234148229505983,1.2514749807267986,-0.04184946393830713
2008-04-08,8540.0,-0.0,0.0074585968877556,0.0037292984438778,2.5,0.0093232461096945,1.2631427899722398,-0.032916390680468144
2008-04-09,8730.0,0.0,-5.085110450340928e-05,-2.542555225170464e-05,2.5,-6.35638806292616e-05,1.2630624997147204,-0.03297786226756938
2008-04-10,8630.0,-0.0,-0.0,-0.0,2.5,-0.0,1.2630624997147204,-0.03297786226756938
2008-04-11,8650.0,0.0,0.0,0.0,2.5,0.0,1.2630624997147204,-0.03297786226756938
2008-04-14,8555.0,-0.0,-0.0,-0.0,2.5,-0.0,1.2630624997147204,-0.03297786226756938
2008-04-15,8430.0,-0.0,0.0052269556448443,0.00261347782242215,2.5,0.006533694556055375,1.2713149642930643,-0.026659634990681802
2008-04-16,8720.0,0.0,-5.381536576787184e-05,-2.690768288393592e-05,2.5,-6.72692072098398e-05,1.2712294439433025,-0.026725110825381204
2008-04-17,8610.0,-0.0,-0.0,-0.0,2.5,-0.0,1.2712294439433025,-0.026725110825381204
2008-04-18,8570.0,-0.0,-0.0,-0.0,2.5,-0.0,1.2712294439433025,-0.026725110825381204
2008-04-21,8520.0,-0.0,-0.002231124508734,-0.001115562254367,2.5,-0.0027889056359175,1.2676841049825447,-0.029439482649097348
