date,price,ret,iv,rv,vol_spread,vol_spread_zscore,pos_raw,pos,pnl_gross,pnl_net
2014-09-15,6782.0,-0.0034530894129748413,14.88,14.267540111732128,0.6124598882678729,-1.116752592185231,1.0,0.8458546951280609,-0.0029183261987921925,-0.0029184341757472736
2014-09-16,6860.25,0.011537894426422834,14.75,14.79152214480929,-0.041522144809290396,-1.4521920202952263,1.0,0.8442364007225412,0.009759382172481639,0.009759139428320811
2014-09-17,6893.0,0.004773878502970064,14.94,14.782280169262455,0.1577198307375447,-1.352891563300571,1.0,0.829347625548584,0.00403028200483416,0.004028048688558066
2014-09-18,6809.5,-0.01211373857536635,14.98,13.346946630003858,1.6330533699961425,-0.6078050578956941,1.0,0.8427649003812826,-0.01004650032399637,-0.010048512915221275
2014-09-19,6802.25,-0.0010646890373742224,14.74,13.32179165726139,1.4182083427386107,-0.7171727799718062,1.0,0.8365285358917678,-0.0008972825505197302,-0.0008982180051931574
2014-09-22,6692.0,-0.016207872395163414,15.65,13.698822609669092,1.9511773903309084,-0.4480334930966615,1.0,0.8364301920735404,-0.01355834776464665,-0.013558362516219384
2014-09-23,6694.75,0.0004109384339510136,15.65,13.709287744912196,1.9407122550878046,-0.45442695986942044,1.0,0.8107302563966137,0.0003437213132400462,0.0003398663228885072
2014-09-24,6715.5,0.00309944359386094,15.53,13.847792553501709,1.6822074464982908,-0.5848200239141101,1.0,0.8148506375087354,0.0025128126995377217,0.0025121946423709036
2014-09-25,6668.5,-0.006998734271461582,15.32,13.940679105824044,1.3793208941759563,-0.7350560056358005,1.0,0.8137742195543364,-0.005702923082854705,-0.005703084545547865
2014-09-26,6687.5,0.002849216465472093,15.04,13.361084354068325,1.6789156459316743,-0.5822209519858982,1.0,0.8208543154914246,0.0023186189055309173,0.002317556891140354
2014-09-29,6708.5,0.0031401869158877993,15.45,13.169620411223349,2.2803795887766505,-0.2784325524033265,1.0,0.8196977749674398,0.0025776359813562072,0.0025774625002776097
2014-09-30,6630.5,-0.011627040321979587,15.44,13.520938451283248,1.9190615487167513,-0.45937918682107726,0.0,0.0,-0.009530659081383373,-0.009653613747628489
2014-10-01,6639.5,0.001357363698061942,15.53,13.412734187222505,2.117265812777495,-0.35808782426753466,0.0,0.0,0.0,0.0
2014-10-02,6548.25,-0.013743504781986604,15.56,13.623648078055236,1.9363519219447642,-0.44841450108114356,0.0,0.0,-0.0,-0.0
2014-10-03,6596.0,0.007292024586721624,15.43,13.816654149633209,1.613345850366791,-0.6091507961771595,0.0,0.0,0.0,0.0
2014-10-06,6664.5,0.010385081867798629,15.33,14.213523511336318,1.1164764886636824,-0.8549695310723237,0.0,0.0,0.0,0.0
2014-10-07,6619.0,-0.006827218846125027,15.23,14.242710872570086,0.9872891274299143,-0.9130133232389686,0.0,0.0,-0.0,-0.0
2014-10-08,6582.0,-0.0055899682731530564,15.27,12.391228825282553,2.8787711747174463,0.04298325253590236,0.0,0.0,-0.0,-0.0
2014-10-09,6651.0,0.010483135824977285,15.16,12.905532388297816,2.254467611702184,-0.2695570098385103,0.0,0.0,0.0,0.0
2014-10-10,6577.5,-0.011050969778980568,15.98,13.285797285073423,2.6942027149265773,-0.04972211184319478,0.0,0.0,-0.0,-0.0
2014-10-13,6636.0,0.008893956670467551,16.28,13.759583385480736,2.520416614519265,-0.13936471467360326,0.0,0.0,0.0,0.0
2014-10-14,6732.5,0.014541892706449566,16.54,14.75825671757303,1.7817432824269694,-0.5126853985673882,0.0,0.0,0.0,0.0
2014-10-15,6584.0,-0.022057185295209836,17.6,15.904670313589357,1.6953296864106449,-0.5559150214407003,0.0,0.0,-0.0,-0.0
2014-10-16,6500.5,-0.012682260024301284,19.89,16.12867929230248,3.7613207076975215,0.48333729498936784,0.0,0.0,-0.0,-0.0
2014-10-17,6586.0,0.013152834397354152,20.07,16.644785971860617,3.425214028139383,0.3099974343850792,0.0,0.0,0.0,0.0
2014-10-20,6513.5,-0.011008199210446379,20.12,16.962730333913896,3.157269666086105,0.17229961179638517,0.0,0.0,-0.0,-0.0
2014-10-21,6628.25,0.01761725646733714,20.09,17.435591492319098,2.654408507680902,-0.08310809408124938,0.0,0.0,0.0,0.0
2014-10-22,6582.5,-0.0069022743559763455,19.79,17.576310045597115,2.2136899544028843,-0.30584959088720964,0.0,0.0,-0.0,-0.0
2014-10-23,6636.5,0.008203570072160993,18.79,17.80448368995236,0.9855163100476396,-0.9228011898744324,0.0,0.0,0.0,0.0
2014-10-24,6621.0,-0.0023355684472237126,18.24,17.66284911609054,0.5771508839094572,-1.1240619216067016,0.0,0.0,-0.0,-0.0
2014-10-27,6664.0,0.006494487237577395,17.93,17.78894412695438,0.1410558730456195,-1.3324829171620194,1.0,0.6840758347118615,0.0,-0.00010261137520677923
2014-10-28,6730.5,0.00997899159663862,17.27,18.10127729834034,-0.8312772983403391,-1.8008816797835403,1.0,0.6827003236243031,0.006826387006053216,0.006826180679390082
2014-10-29,6749.5,0.0028229700616595466,16.41,17.594893902918745,-1.1848939029187449,-1.953548015212896,1.0,0.6752799425138165,0.0019272425746766912,0.0019261295175101183
2014-10-30,6681.0,-0.010148899918512533,16.19,18.00441270256597,-1.814412702565967,-2.233228197184671,1.0,0.6756895513799658,-0.00685334855355162,-0.006853409994881542
2014-10-31,6636.0,-0.006735518634934934,16.04,17.468505553772495,-1.4285055537724958,-2.017988300155457,1.0,0.6768301007144164,-0.004551119564750585,-0.004551290647150753
2014-11-03,6661.0,0.00376732971669691,16.22,17.342924940401602,-1.122924940401603,-1.8479065299972481,1.0,0.6790536026062233,0.0025498421515763835,0.0025495086262926126
2014-11-04,6591.0,-0.010508932592703801,16.47,17.356342210134162,-0.8863422101341634,-1.7158838024373675,1.0,0.6847147010389286,-0.007136128536621475,-0.0071369777013863805
2014-11-05,6570.0,-0.003186162949476601,17.05,17.233727019892218,-0.18372701989221696,-1.3673074033284027,1.0,0.6795261871280918,-0.0021816126114121816,-0.0021823908884988073
2014-11-06,6589.0,0.0028919330289194356,16.89,17.15582528628114,-0.2658252862811388,-1.3966103137966124,1.0,0.6791902226826094,0.0019651442245714177,0.0019650938299045954
2014-11-07,6634.0,0.006829564425557821,16.54,16.92247684169316,-0.3824768416931619,-1.4409907455558941,1.0,0.678376569546508,0.004638573383019844,0.004638451335049429
2014-11-10,6592.0,-0.006331022007838416,15.92,16.61263814890113,-0.6926381489011302,-1.5734067958334932,1.0,0.6753745974918994,-0.00429481699140087,-0.004295267287209061
2014-11-11,6613.5,0.0032615291262136914,15.96,16.351935201235722,-0.39193520123572156,-1.4202619771184295,1.0,0.6802155680837036,0.0022027539208246782,0.0022020277752359077
2014-11-12,6591.0,-0.0034021320027216584,15.93,15.484345089777287,0.44565491022271253,-1.0195242265816375,1.0,0.6823088947475378,-0.0023141831529270612,-0.002314497151926636
2014-11-13,6563.5,-0.0041723562433622075,15.59,13.531065261025605,2.0589347389743953,-0.25959459393233836,1.0,0.6844460461900511,-0.0028468357769014566,-0.002847156349617834
2014-11-14,6605.0,0.006322846042507768,15.72,12.893399591314795,2.8266004086852057,0.10050121292702774,0.0,0.0,0.004327646974462853,0.004224980067534346
2014-11-17,6614.0,0.0013626040878123025,15.7,12.091003125242757,3.608996874757242,0.4672602890947468,0.0,0.0,0.0,0.0
2014-11-18,6539.0,-0.011339582703356554,16.42,12.13029222072938,4.289707779270621,0.783276933850183,0.0,0.0,-0.0,-0.0
2014-11-19,6600.0,0.009328643523474511,16.31,10.910411311843696,5.399588688156303,1.29510652124986,0.0,0.0,0.0,0.0
2014-11-20,6580.5,-0.002954545454545432,16.33,10.687402387594233,5.6425976124057655,1.4014925043439506,0.0,0.0,-0.0,-0.0
2014-11-21,6644.25,0.009687713699567002,16.3,10.84206596156623,5.457934038433772,1.3042938764509044,0.0,0.0,0.0,0.0
2014-11-24,6603.0,-0.006208375663167454,16.49,11.032024091940315,5.457975908059684,1.2939038987890148,0.0,0.0,-0.0,-0.0
2014-11-25,6558.0,-0.0068150840527033685,16.47,10.991939871069176,5.478060128930823,1.2928304902535013,0.0,0.0,-0.0,-0.0
2014-11-26,6514.5,-0.006633119853613922,17.33,10.443376800498406,6.886623199501592,1.921513201398845,0.0,0.0,-0.0,-0.0
2014-11-27,6504.25,-0.0015734131552690434,17.49,10.322755504156827,7.167244495843171,2.0248702976735427,-1.0,-0.7091427010937078,-0.0,-0.00010637140516405617
2014-11-28,6302.75,-0.030979744013529653,20.5,14.239640935273268,6.260359064726732,1.5967841503520828,-1.0,-0.7112338776305654,0.02196905934894604,0.02196874567246551
2014-12-01,6399.5,0.015350442267264341,22.65,15.460404148110248,7.1895958518897505,1.9994190849192344,-1.0,-0.6556657694494816,-0.010917754577090545,-0.010926089793317708
2014-12-02,6370.0,-0.004609735135557513,22.56,15.36045248325297,7.199547516747028,1.9841129741259211,-1.0,-0.6460703698747526,0.0030224455346136276,0.0030210062246774183
2014-12-03,6342.5,-0.004317111459968603,18.92,15.079524767310474,3.8404752326895277,0.4836507899715869,-1.0,-0.647317853482871,0.002789157797732449,0.0027889706751912315
2014-12-04,6425.5,0.013086322428064623,17.59,15.91923461940544,1.6707653805945597,-0.48207974263330045,0.0,0.0,-0.008471010144119544,-0.008568107822141974
2014-12-05,6404.5,-0.0032682281534510693,16.79,15.87193095515205,0.9180690448479485,-0.8127854578664657,0.0,0.0,-0.0,-0.0
2014-12-08,6358.5,-0.007182449839956306,16.17,15.708605496134945,0.46139450386505665,-1.0101437709807848,0.0,0.0,-0.0,-0.0
2014-12-09,6435.0,0.012031139419674375,15.76,16.34150120701745,-0.5815012070174514,-1.462758526438254,1.0,0.6633012078058486,0.0,-9.949518117087727e-05
2014-12-10,6363.0,-0.01118881118881121,15.59,16.620251621181193,-1.0302516211811934,-1.6456639369958017,1.0,0.6544760077080168,-0.007421551975450067,-0.007422875755464742
2014-12-11,6413.0,0.007857928650007784,15.31,16.936865604010926,-1.6268656040109253,-1.8879563459461748,1.0,0.6486732950257312,0.00514282577171154,0.005141955364809198
2014-12-12,6437.0,0.0037423982535473854,14.79,16.986541511434577,-2.196541511434578,-2.109876567470451,1.0,0.6447776483949428,0.0024275938064271243,0.002427009459432506
2014-12-15,6366.75,-0.010913469007301502,14.49,17.115628069446267,-2.6256280694462664,-2.2629228490861375,1.0,0.6521579716442858,-0.007036760882358953,-0.007037867930846355
2014-12-16,6331.0,-0.005615109749872338,15.27,17.129384155598398,-1.8593841555983985,-1.914312395169269,1.0,0.6486823605679858,-0.003661938585036797,-0.003662459926698242
2014-12-17,6323.25,-0.0012241352077081435,16.62,16.791349781020944,-0.17134978102094323,-1.1882768602082379,1.0,0.6543082949152387,-0.0007940749161905002,-0.0007949188063425881
2014-12-18,6267.0,-0.008895741904874854,16.8,16.48870012171375,0.31129987828624905,-0.9772691381767521,1.0,0.654307694771633,-0.005820557717784703,-0.005820557807806243
2014-12-19,6345.5,0.012525929471836506,16.1,17.277522041935782,-1.1775220419357808,-1.594669181260332,1.0,0.6640947447424586,0.008195812037589402,0.008194343980093778
2014-12-22,6305.0,-0.006382475770230878,15.01,16.837270618023503,-1.827270618023503,-1.8508028615928291,1.0,0.6537159694513996,-0.004238568617456401,-0.00424012543375006
2014-12-23,6280.0,-0.003965107057890549,14.62,16.7918594759254,-2.1718594759254,-1.9720265058543258,1.0,0.6528970957104389,-0.0025920538043275074,-0.0025921766353886513
2014-12-24,6254.0,-0.0041401273885350864,14.94,16.727316461307176,-1.7873164613071761,-1.7913554126327653,1.0,0.6544645563764575,-0.0027030771478458015,-0.002703312266945704
2014-12-25,6254.0,0.0,14.94,16.663741362566515,-1.7237413625665159,-1.7460787566606675,1.0,0.6547168433141753,0.0,-3.7843040657675744e-08
2014-12-26,6254.0,0.0,14.94,16.676400698560162,-1.7364006985601623,-1.73319878524689,1.0,0.6556546731981205,0.0,-1.406744825917794e-07
2014-12-29,6239.0,-0.0023984649824112525,14.85,12.886477312800599,1.9635226871994007,-0.2124419980726293,1.0,0.6621960266364003,-0.0015725647742199857,-0.0015735459772357276
2014-12-30,6266.0,0.004327616605225293,15.26,11.693775893136475,3.5662241068635243,0.4425664745298737,0.0,0.0,0.0028657305207858965,0.0027664011167904366
2014-12-31,6239.5,-0.004229173316310231,16.14,11.679616713243039,4.4603832867569615,0.8046442719599923,0.0,0.0,-0.0,-0.0
2015-01-01,6239.5,0.0,16.14,11.618826634880202,4.5211733651197985,0.8229700465912316,0.0,0.0,0.0,0.0
2015-01-02,6195.5,-0.007051847103133224,15.87,10.650164455633917,5.219835544366083,1.1025115948289141,0.0,0.0,-0.0,-0.0
2015-01-05,6092.0,-0.016705673472681815,18.24,11.84738909235897,6.3926109076410285,1.5717784744204573,0.0,0.0,-0.0,-0.0
2015-01-06,6087.0,-0.0008207485226526812,18.99,11.724949334746986,7.265050665253012,1.908802495052711,-1.0,-0.6680287318346727,-0.0,-0.00010020430977520091
2015-01-07,6058.5,-0.004682109413504221,20.93,10.568306734032422,10.361693265967578,3.1045084669444374,-1.0,-0.6765499551188764,0.0031277836138144076,0.003126505430321777
2015-01-08,6034.5,-0.003961376578360931,20.3,10.137156066716651,10.16284393328335,2.960848662878841,-1.0,-0.6818660624626866,0.002680069146299056,0.0026792717301974845
2015-01-09,6021.0,-0.0022371364653244186,20.05,9.41473400486431,10.635265995135692,3.0772628278184726,-1.0,-0.6883003408741001,0.0015254274328024538,0.0015244622910407417
2015-01-12,5945.0,-0.012622487958810824,20.45,9.64584533702661,10.804154662973389,3.074552388516843,-1.0,-0.7062139810522344,0.008688062764728714,0.008685375718701994
2015-01-13,5789.0,-0.026240538267451652,22.81,12.200676690187526,10.609323309812472,2.9391614319296813,-1.0,-0.7283991788770137,0.018531434994810532,0.018528107215136817
2015-01-14,5510.0,-0.04819485230609777,30.21,19.454524291176874,10.755475708823127,2.930188194651042,-1.0,-0.6932666506471455,0.03510509084586056,0.03509982096662608
2015-01-15,5605.0,0.01724137931034475,30.07,21.072115842796595,8.997884157203405,2.246774385130424,-1.0,-0.5933388490500502,-0.011952873287019697,-0.011967862457259261
2015-01-16,5673.0,0.012132024977698386,29.36,21.905254017742134,7.454745982257865,1.6658160764064307,-1.0,-0.5802042490321447,-0.007198401736914021,-0.007200371926916707
2015-01-19,5642.0,-0.005464480874316946,29.14,20.996739840784596,8.143260159215405,1.897051562871759,-1.0,-0.5878609452051843,0.003170515022033581,0.0031693665176076254
2015-01-20,5667.0,0.0044310528181494835,27.48,21.271498946746163,6.208501053253837,1.1917559482637603,-1.0,-0.5883108036655673,-0.002604842897931451,-0.0026049103767005082
2015-01-21,5736.5,0.012263984471501566,27.03,22.096011298287337,4.933988701712664,0.7322161345331323,-1.0,-0.5910569569368316,-0.007215034560571124,-0.007215446483561813
2015-01-22,5638.5,-0.017083587553386237,26.73,22.54148724616459,4.188512753835411,0.46463557635126407,-1.0,-0.5823159032820553,0.010097373272868401,0.010096062114820184
2015-01-23,5495.5,-0.02536135497029357,27.31,23.547277405655777,3.762722594344222,0.31400500337793036,0.0,0.0,0.014768320327983343,0.014680972942491035
2015-01-26,5550.0,0.009917204985897543,29.15,24.1111899547323,5.038810045267699,0.7749766762439473,0.0,0.0,0.0,0.0
2015-01-27,5392.0,-0.02846846846846851,29.15,25.34053709117942,3.809462908820578,0.3331121076242079,0.0,0.0,-0.0,-0.0
2015-01-28,5459.0,0.012425816023738934,29.07,25.936888583734863,3.1331114162651374,0.09253429761265655,0.0,0.0,0.0,0.0
2015-01-29,5370.0,-0.01630335226231916,29.97,26.145096404254854,3.8249035957451447,0.3483377474770416,0.0,0.0,-0.0,-0.0
2015-01-30,5451.5,0.015176908752327689,30.72,27.165048983993188,3.554951016006811,0.2517263221869029,0.0,0.0,0.0,0.0
2015-02-02,5471.0,0.0035769971567458647,30.81,27.37507469552525,3.434925304474749,0.2106011249500584,0.0,0.0,0.0,0.0
2015-02-03,5664.0,0.03527691464083338,30.8,30.500595843428925,0.2994041565710752,-0.9283818691383428,0.0,0.0,0.0,0.0
2015-02-04,5675.75,0.002074505649717562,29.33,30.546532262201794,-1.2165322622017953,-1.4683883940663587,0.0,0.0,0.0,0.0
2015-02-05,5690.5,0.0025987754922256467,29.04,30.604522360466092,-1.5645223604660927,-1.5795251043731475,1.0,0.4846822078698093,0.0,-7.27023311804714e-05
2015-02-06,5617.75,-0.01278446533696509,27.99,30.798673762015955,-2.8086737620159568,-2.0049993587075274,1.0,0.48449533321553523,-0.006196402885955285,-0.006196430917153426
2015-02-09,5644.75,0.004806194650883278,27.68,30.92342085246268,-3.2434208524626804,-2.132217318216581,1.0,0.4827349111275469,0.0023285788788784166,0.0023283148155652184
2015-02-10,5571.75,-0.01293237078701448,27.98,30.93589861245031,-2.9558986124503086,-2.004495932403126,1.0,0.4815609994590098,-0.006242906862537919,-0.0062430829492882
2015-02-11,5577.0,0.0009422533315386339,27.39,29.76269432594699,-2.3726943259469877,-1.7784726906703259,1.0,0.4791494940103393,0.0004537524560793263,0.00045339073026202573
2015-02-12,5715.75,0.024878967186659384,26.59,25.858834254912804,0.7311657450871962,-0.6802861731982864,1.0,0.4806447677282136,0.011920744538987678,0.011920520247929996
2015-02-13,5701.25,-0.002536849932204821,25.38,25.278959323317935,0.1010406766820644,-0.8951562731816847,1.0,0.4649636940925016,-0.0012193236464259206,-0.0012216758074712773
2015-02-16,5719.5,0.0032010524007892727,24.7,24.967776283927474,-0.2677762839274749,-1.0169445077762758,1.0,0.46669416730547997,0.0014883731492546513,0.0014881135782727046
2015-02-17,5634.5,-0.014861438936970006,24.34,25.45831068410217,-1.1183106841021697,-1.3048627535143718,1.0,0.4688346037757451,-0.0069357468696504545,-0.006936067935120994
2015-02-18,5728.0,0.01659419646818705,24.11,26.062991021423276,-1.9529910214232764,-1.5830591938776768,1.0,0.4655612943912566,0.007779933526139344,0.007779442529731671
2015-02-19,5727.25,-0.00013093575418998693,23.91,25.717740382889744,-1.8077403828897438,-1.5179442532211234,1.0,0.46124392933152986,-6.095861920278571e-05,-6.160622396174472e-05
2015-02-20,5671.75,-0.00969051464489934,23.62,25.219914483623658,-1.5999144836236567,-1.432398313065589,1.0,0.46147624111081054,-0.004469691052058106,-0.004469725898824998
2015-02-23,5652.5,-0.003394014193150219,23.81,23.48069061287552,0.32930938712447855,-0.7558025567666443,1.0,0.46078106137737335,-0.0015662569121317035,-0.0015663611890917191
2015-02-24,5765.25,0.019946926138876497,23.91,24.18315501277486,-0.2731550127748612,-0.9628370364254027,1.0,0.4611459863333217,0.009191165797487584,0.009191111058744192
2015-02-25,5739.0,-0.004553141667750782,23.67,21.686285168680506,1.9837148313194959,-0.17656191783551378,1.0,0.4518501063935356,-0.00209966300529028,-0.002101057387281248
2015-02-26,5861.25,0.02130162049137474,23.79,22.3761371898473,1.4138628101527004,-0.37183488784968366,0.0,0.0,0.009625139485382395,0.009557361969423365
2015-02-27,5866.5,0.0008957133717211185,23.68,21.223143440773,2.456856559226999,-0.006221381003695415,0.0,0.0,0.0,0.0
2015-03-02,5879.5,0.002215972044660397,23.28,20.858284177675902,2.4217158223240993,-0.017062909825800367,0.0,0.0,0.0,0.0
2015-03-03,5800.0,-0.013521557955608499,23.15,21.693896415648798,1.456103584351201,-0.35118951556558176,0.0,0.0,-0.0,-0.0
2015-03-04,5805.0,0.0008620689655172153,22.09,18.213305734924653,3.876694265075347,0.48997202305575954,0.0,0.0,0.0,0.0
2015-03-05,5812.0,0.0012058570198105745,21.21,18.21074009331588,2.99925990668412,0.18527346260239635,0.0,0.0,0.0,0.0
2015-03-06,5720.5,-0.01574328974535444,20.07,19.118136113030687,0.9518638869693135,-0.5231365386959878,0.0,0.0,-0.0,-0.0
2015-03-09,5841.0,0.02106459225592161,19.09,19.77930198441043,-0.6893019844104309,-1.0855436781627297,0.0,0.0,0.0,0.0
2015-03-10,5735.0,-0.018147577469611376,19.6,20.924024816851603,-1.3240248168516011,-1.2952073767861725,1.0,0.4570902833892963,-0.0,-6.856354250839445e-05
2015-03-11,5700.5,-0.006015693112467302,20.31,20.483015178173936,-0.1730151781739373,-0.8914647959293659,1.0,0.4534256126129041,-0.0027497148695607167,-0.0027502645701771755
2015-03-12,5817.5,0.020524515393386622,20.22,21.5513097460244,-1.3313097460244023,-1.2848924952101912,1.0,0.45365409025623205,0.009306340965829309,0.009306306694182809
2015-03-13,5828.5,0.0018908465835840715,20.53,19.897580699136043,0.6324193008639583,-0.6084389314613607,1.0,0.44622052333638584,0.0008577902866899364,0.0008566752516519595
2015-03-16,5816.75,-0.0020159560778930663,20.31,19.886712513144673,0.423287486855326,-0.6810546457494392,1.0,0.4463803019367056,-0.0008995609761006119,-0.0008995849428906599
2015-03-17,5747.0,-0.011991232217303471,20.84,20.36826157907952,0.4717384209204809,-0.6682860881359551,1.0,0.4463688423483908,-0.005352649857753075,-0.005352651576691322
2015-03-18,5629.5,-0.0204454497998956,23.05,20.97502637594081,2.07497362405919,-0.11928928982077643,1.0,0.44534371925514976,-0.009126211758471536,-0.009126365526935522
2015-03-19,5810.0,0.032063238298250196,22.76,23.09103339927996,-0.3310333992799599,-0.9558695296380896,0.0,0.0,0.0142791617951069,0.014212360237218629
2015-03-20,6003.75,0.03334767641996561,22.62,25.69108826514581,-3.0710882651458107,-1.9072560040817985,0.0,0.0,0.0,0.0
2015-03-23,6081.0,0.012866958151155572,22.53,25.544601981159076,-3.0146019811590747,-1.8907853747032786,1.0,0.40731072169727184,0.0,-6.109660825459078e-05
2015-03-24,6108.25,0.004481170860055839,22.39,25.424306030254474,-3.0343060302544735,-1.9024049770747675,1.0,0.40507574356479287,0.001825228937058128,0.0018248936903382561
2015-03-25,6094.0,-0.0023329104080547225,21.92,24.807677956122003,-2.887677956122001,-1.8389051307142,1.0,0.4047696789232975,-0.000945005418212811,-0.0009450513279090353
2015-03-26,6139.0,0.007384312438464047,21.28,24.708753335124364,-3.4287533351243624,-2.008423867327435,1.0,0.4047135323264005,0.0029889457747864045,0.00298893735279687
2015-03-27,6020.0,-0.019384264538198415,21.38,24.99768258520392,-3.6176825852039194,-2.049104825583885,1.0,0.40400185042349035,-0.007845074172803662,-0.0078451809250891
2015-03-30,6048.0,0.0046511627906977715,20.48,25.02215193533187,-4.542151935331869,-2.3319548988855283,1.0,0.3995002913416399,0.001879078374062785,0.0018784031402005075
2015-03-31,6011.5,-0.006035052910052907,21.11,25.158170198076803,-4.048170198076804,-2.1373363291061165,1.0,0.3993499763993137,-0.002411005395828348,-0.0024110279430696966
2015-04-01,6014.0,0.0004158695832987558,18.74,24.589027652530746,-5.849027652530747,-2.6898471750451476,1.0,0.39894478590841215,0.00016607750827555054,0.00016601672970191532
2015-04-02,5949.5,-0.010724975058197583,18.42,24.971741592417587,-6.551741592417585,-2.8659064001074626,1.0,0.39950668436044157,-0.004278672878465695,-0.0042787571632335
2015-04-03,5949.5,0.0,18.42,24.97573824937876,-6.555738249378759,-2.816573426246466,1.0,0.40160215246694453,0.0,-3.1432021597544437e-07
2015-04-06,5949.5,0.0,18.42,24.21129557258962,-5.791295572589618,-2.534348151955946,1.0,0.4016056640944225,0.0,-5.267441216955104e-10
2015-04-07,6036.25,0.014581057231700223,18.49,23.665399727811337,-5.175399727811339,-2.306876546748949,1.0,0.4018693309126333,0.0058558351727357495,0.005855795622713018
2015-04-08,5984.25,-0.008614620004141593,17.99,22.876703171139667,-4.8867031711396685,-2.187605555419642,1.0,0.3992874737748143,-0.0034619515771309685,-0.003462338855701641
2015-04-09,5967.5,-0.002799014078623041,17.88,22.759294449091797,-4.879294449091798,-2.1571373795200897,1.0,0.3983825710227751,-0.0011176112605135336,-0.0011177469959263394
2015-04-10,6008.5,0.006870548806032772,17.79,21.85357472912943,-4.0635747291294315,-1.8852608172401026,1.0,0.4003701879369423,0.0027371068976847933,0.0027368087551476682
2015-04-13,5960.75,-0.007947074977115776,17.73,22.103026425004288,-4.373026425004287,-1.9557231059617195,1.0,0.40941702085530585,-0.0031817719021368144,-0.003183128927074569
2015-04-14,5918.75,-0.0070460931929706705,18.79,22.262222847379405,-3.472222847379406,-1.666782562861286,1.0,0.44659862735475897,-0.0028847904837349015,-0.0028903677247098195
2015-04-15,5939.5,0.003505807814149886,19.26,21.77153993771034,-2.5115399377103387,-1.3661734564732932,1.0,0.4501075415092867,0.0015656889575689271,0.0015651626204457479
2015-04-16,6047.5,0.01818334876673111,19.24,20.92576215665586,-1.685762156655862,-1.1104956885582646,1.0,0.4523385939650061,0.00818446240979926,0.008184127751930902
2015-04-17,6055.0,0.0012401818933442943,18.88,18.166460242410313,0.713539757589686,-0.3921159508179968,1.0,0.4476550185480827,0.0005609821338962173,0.0005602795975836787
2015-04-20,5982.5,-0.011973575557390537,19.17,14.792973244937347,4.377026755062655,0.6983835077729309,1.0,0.4478484624858193,-0.0053600311882305305,-0.005360060204821191
2015-04-21,5972.0,-0.0017551190973673636,19.68,14.021669984980836,5.658330015019164,1.0728949899095428,0.0,0.0,-0.0007860273892354728,-0.0008532046586083457
2015-04-22,5940.25,-0.005316476892163413,19.87,13.965262324797129,5.904737675202872,1.1375949947925081,0.0,0.0,-0.0,-0.0
2015-04-23,5956.5,0.0027355751020579078,19.89,14.027817012012136,5.862182987987865,1.1172263437137475,0.0,0.0,0.0,0.0
2015-04-24,6050.0,0.015697137580794163,19.82,14.924420595136786,4.895579404863215,0.8258433528512058,0.0,0.0,0.0,0.0
2015-04-27,6081.25,0.005165289256198413,19.68,13.385814326996929,6.294185673003071,1.231154874153277,0.0,0.0,0.0,0.0
2015-04-28,6129.25,0.007893114080164354,19.66,13.558010353804463,6.101989646195538,1.166658764873594,0.0,0.0,0.0,0.0
2015-04-29,6156.25,0.004405106660684499,19.56,13.38872938856968,6.1712706114303195,1.1781729906863956,0.0,0.0,0.0,0.0
2015-04-30,6331.5,0.028467005076142193,19.71,16.381981089631147,3.328018910368854,0.3407935932439077,0.0,0.0,0.0,0.0
2015-05-01,6397.5,0.010424070125562679,19.64,15.860101115594007,3.779898884405993,0.473059442321584,0.0,0.0,0.0,0.0
2015-05-04,6397.5,0.0,19.64,15.860101115594007,3.779898884405993,0.47321962154913655,0.0,0.0,0.0,0.0
2015-05-05,6478.0,0.01258304025009771,19.85,16.10626767229154,3.743732327708461,0.4630607977247819,0.0,0.0,0.0,0.0
2015-05-06,6392.0,-0.013275702377276932,20.06,16.703962425192895,3.356037574807104,0.3501739172134968,0.0,0.0,-0.0,-0.0
2015-05-07,6403.0,0.0017209011264081031,19.99,16.191216445075682,3.7987835549243165,0.480847714620017,0.0,0.0,0.0,0.0
2015-05-08,6395.5,-0.00117132594096514,19.97,16.123955187039986,3.846044812960013,0.4976596807748183,0.0,0.0,-0.0,-0.0
2015-05-11,6377.25,-0.0028535689156438115,19.62,16.20828266460374,3.4117173353962613,0.372315152143911,0.0,0.0,-0.0,-0.0
2015-05-12,6448.25,0.011133325492963309,19.42,15.946481074879562,3.4735189251204392,0.39277190450856103,0.0,0.0,0.0,0.0
2015-05-13,6411.25,-0.005737990927771053,19.03,15.84048184040547,3.189518159594531,0.3114993956921331,0.0,0.0,-0.0,-0.0
2015-05-14,6402.0,-0.0014427763696627238,18.54,15.946842273679637,2.593157726320362,0.13857575623750915,0.0,0.0,-0.0,-0.0
2015-05-15,6418.0,0.002499218994064245,18.37,15.042597323811247,3.327402676188754,0.35883432118806774,0.0,0.0,0.0,0.0
2015-05-18,6388.0,-0.004674353381115659,17.92,15.261671211515832,2.6583287884841695,0.16502184612598123,0.0,0.0,-0.0,-0.0
2015-05-19,6228.5,-0.02496869129618029,19.77,17.346366883017776,2.4236331169822236,0.09921668748777872,0.0,0.0,-0.0,-0.0
2015-05-20,6219.0,-0.0015252468491611104,20.07,17.340316080883962,2.729683919116038,0.19353544365389544,0.0,0.0,-0.0,-0.0
